speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_3,cluster_2,cluster_0,cluster_13,cluster_6,cluster_1,cluster_4,cluster_7,cluster_5,cluster_9,cluster_11,cluster_10,cluster_8,cluster_12,cluster_14,cluster_3_p,cluster_2_p,cluster_0_p,cluster_13_p,cluster_6_p,cluster_1_p,cluster_4_p,cluster_7_p,cluster_5_p,cluster_9_p,cluster_11_p,cluster_10_p,cluster_8_p,cluster_12_p,cluster_14_p,n
7189,630188655,GOULDEN,JOSEPH,H,NY,M,D,23.0,voting,19140402,1844-08-01,1844,1914,70,63071890,0.0,0,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7712,630232420,KAHN,JULIUS,H,CA,M,R,4.0,voting,19140520,1861-02-28,1861,1914,53,63077120,0.0,0,1,0,0,0,6,1,0,0,1,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
8215,630232796,STAFFORD,WILLIAM,H,WI,M,R,5.0,voting,19140520,1869-10-12,1869,1914,45,63082150,0.0,1,3,4,1,1,7,1,1,0,0,0,0,0,0,0,0.05263157894736842,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.3684210526315789,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
7181,630274043,CULLOP,WILLIAM,H,IN,M,D,2.0,voting,19140627,1853-03-28,1853,1914,61,63071810,0.0,0,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7140,630310746,TUTTLE,WILLIAM,H,NJ,M,D,5.0,voting,19140806,1870-12-10,1870,1914,44,63071400,0.0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7252,630321601,STONE,WILLIAM,S,MO,M,D,,voting,19140820,1848-05-07,1848,1914,66,63072521,0.0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7131,630395088,SULLIVAN,TIMOTHY,H,NY,M,D,13.0,voting,19150108,1862-07-23,1862,1915,53,63071310,0.0,5,0,4,0,0,8,1,0,0,1,0,0,0,0,0,0.2631578947368421,0.0,0.21052631578947367,0.0,0.0,0.42105263157894735,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,19
7776,630395101,CARTER,CHARLES,H,OK,M,D,4.0,voting,19150108,1868-08-16,1868,1915,47,63077760,0.0498370385180559,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7427,630414376,ESCH,JOHN,H,WI,M,R,7.0,voting,19150127,1861-03-20,1861,1915,54,63074270,0.0,0,2,0,0,0,14,2,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
7264,640015118,ADAMSON,WILLIAM,H,GA,M,D,4.0,voting,19160124,1854-08-13,1854,1916,62,64072640,0.0,0,2,1,0,1,2,0,0,1,3,0,0,0,0,0,0.0,0.2,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,10
7553,640058395,CRAGO,THOMAS,H,PA,M,R,-1.0,voting,19160317,1866-08-08,1866,1916,50,64075530,0.0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7501,640076481,STERLING,THOMAS,S,SD,M,R,,voting,19160404,1851-02-21,1851,1916,65,64075011,0.0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9286,640177263,WADSWORTH,JAMES,S,NY,M,R,,voting,19160722,1877-08-12,1877,1916,39,64092861,0.0,0,6,3,3,2,17,3,0,1,2,0,0,0,0,0,0.0,0.16216216216216217,0.08108108108108109,0.08108108108108109,0.05405405405405406,0.4594594594594595,0.08108108108108109,0.0,0.02702702702702703,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,37
7833,640177278,WARREN,FRANCIS,S,WY,M,R,,voting,19160722,1844-06-20,1844,1916,72,64078331,0.0,0,5,0,0,1,3,0,0,0,1,0,0,0,0,0,0.0,0.5,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9286,640177279,WADSWORTH,JAMES,S,NY,M,R,,voting,19160722,1877-08-12,1877,1916,39,64092861,0.0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0.0,0.0,0.1,0.0,0.1,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
7156,640177361,LEE,BLAIR,S,MD,M,D,,voting,19160722,1857-08-09,1857,1916,59,64071561,0.0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,10
7367,640183859,SMITH,CHARLES,H,NY,M,D,41.0,voting,19160729,1870-09-14,1870,1916,46,64073670,1.5985678863173997e-13,0,0,0,0,1,2,0,0,0,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,10
7188,640185722,GALLINGER,JACOB,S,NH,M,R,,voting,19160802,1837-03-28,1837,1916,79,64071881,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7555,640206367,CUMMINS,ALBERT,S,IA,M,R,,voting,19160901,1850-02-15,1850,1916,66,64075551,0.0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7184,640237795,DAVIS,JAMES,H,TX,M,D,-1.0,voting,19170111,1853-12-24,1853,1917,64,64071840,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8710,650163761,SMITH,ELLISON,S,SC,M,D,,voting,19180221,1864-08-01,1864,1918,54,65087101,0.0,0,0,3,0,0,4,1,0,1,0,1,0,0,0,0,0.0,0.0,0.3,0.0,0.0,0.4,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,10
7256,650347079,THOMAS,CHARLES,S,CO,M,D,,voting,19181223,1849-12-06,1849,1918,69,65072561,0.0,1,2,1,0,0,0,0,0,0,6,0,0,0,0,0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10
9760,650373251,RAYBURN,SAMUEL,H,TX,M,D,4.0,voting,19190130,1882-01-06,1882,1919,37,65097600,0.0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8393,660056552,BLANTON,THOMAS,H,TX,M,D,17.0,voting,19190808,1872-10-25,1872,1919,47,66083930,0.0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7539,660056563,BURKE,WILLIAM,H,PA,M,R,-1.0,voting,19190808,1862-09-25,1862,1919,57,66075390,0.0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8216,660123618,STEVENSON,WILLIAM,H,SC,M,D,5.0,voting,19191115,1861-11-23,1861,1919,58,66082160,0.0,0,0,2,0,1,6,1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7754,660123635,SNYDER,HOMER,H,NY,M,R,33.0,voting,19191115,1863-12-06,1863,1919,56,66077540,0.0,0,1,1,0,0,16,1,0,0,0,0,0,0,0,0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.8421052631578947,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
7877,660180357,GREEN,WILLIAM,H,IA,M,R,9.0,voting,19200217,1856-11-07,1856,1920,64,66078770,4.533188488101977e-07,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7496,660229336,SIMS,THETUS,H,TN,M,D,8.0,voting,19200420,1852-04-25,1852,1920,68,66074960,0.0,0,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0.0,0.1,0.2,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8393,660321489,BLANTON,THOMAS,H,TX,M,D,17.0,voting,19210208,1872-10-25,1872,1921,49,66083930,0.0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7658,670151687,STEENERSON,HALVOR,H,MN,M,R,9.0,voting,19220113,1852-06-30,1852,1922,70,67076580,0.0,0,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.2,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8154,670166739,JOHNSON,ALBERT,H,WA,M,R,3.0,voting,19220206,1869-03-05,1869,1922,53,67081540,2.96857560242681e-16,0,2,0,0,0,2,0,0,0,6,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10
8154,670166781,JOHNSON,ALBERT,H,WA,M,R,3.0,voting,19220206,1869-03-05,1869,1922,53,67081540,0.0,2,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0.2,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7950,670219979,DENISON,EDWARD,H,IL,M,R,25.0,voting,19220419,1873-08-28,1873,1922,49,67079500,0.0,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6666666666666666,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8476,670278495,SEARS,WILLIAM,H,FL,M,D,4.0,voting,19220626,1874-12-04,1874,1922,48,67084760,0.0,0,0,1,0,0,4,2,0,0,3,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.4,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,10
8451,670330332,LEHLBACH,FREDERICK,H,NJ,M,R,10.0,voting,19221124,1876-01-31,1876,1922,46,67084510,0.0,0,3,0,1,0,12,2,0,0,0,0,0,0,0,0,0.0,0.16666666666666666,0.0,0.05555555555555555,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
8330,680024597,LOZIER,RALPH,H,MO,M,D,2.0,voting,19240212,1866-01-28,1866,1924,58,68083300,0.0,0,2,0,0,0,13,2,0,0,1,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.7222222222222222,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,18
8202,680024680,RAMSEYER,CHRISTIAN,H,IA,M,R,6.0,voting,19240212,1875-03-13,1875,1924,49,68082020,0.0,0,4,0,0,0,12,1,0,0,2,0,0,0,0,0,0.0,0.21052631578947367,0.0,0.0,0.0,0.631578947368421,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,19
7890,680041221,MACGREGOR,CLARENCE,H,NY,M,R,41.0,voting,19240303,1872-09-16,1872,1924,52,68078900,0.0,0,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7420,680055462,DIAL,NATHANIEL,S,SC,M,D,,voting,19240320,1862-04-24,1862,1924,62,68074201,0.0,0,0,7,0,0,9,1,0,1,1,0,0,0,0,0,0.0,0.0,0.3684210526315789,0.0,0.0,0.47368421052631576,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,19
7847,680057715,BEGG,JAMES,H,OH,M,R,13.0,voting,19240321,1877-02-16,1877,1924,47,68078470,2.2251798883979627e-19,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8330,680071957,LOZIER,RALPH,H,MO,M,D,2.0,voting,19240403,1866-01-28,1866,1924,58,68083300,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7724,680102749,MCLEAN,GEORGE,S,CT,M,R,,voting,19240503,1857-10-07,1857,1924,67,68077241,0.0,0,0,0,1,2,2,0,0,0,5,0,0,0,0,0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,10
7681,680111237,BRUCE,WILLIAM,S,MD,M,D,,voting,19240510,1860-03-12,1860,1924,64,68076811,1.6689963184053531e-06,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
7681,680111247,BRUCE,WILLIAM,S,MD,M,D,,voting,19240510,1860-03-12,1860,1924,64,68076811,0.0,0,0,0,0,0,6,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
7855,680114597,BROOKHART,SMITH,S,IA,M,R,,voting,19240514,1869-02-02,1869,1924,55,68078551,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8435,680146360,GRIFFIN,ANTHONY,H,NY,M,D,22.0,voting,19240607,1866-04-01,1866,1924,58,68084350,0.0,1,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0.1,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8203,680193083,ROBINSON,JOSEPH,S,AR,M,D,,voting,19250210,1872-08-26,1872,1925,53,68082031,0.0,0,5,3,2,1,31,6,0,1,8,0,0,0,0,0,0.0,0.08771929824561403,0.05263157894736842,0.03508771929824561,0.017543859649122806,0.543859649122807,0.10526315789473684,0.0,0.017543859649122806,0.14035087719298245,0.0,0.0,0.0,0.0,0.0,57
7801,680195201,MCLAUGHLIN,MELVIN,H,NE,M,R,4.0,voting,19250212,1876-08-08,1876,1925,49,68078010,0.0,0,0,1,1,0,4,2,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.4,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
7801,680207379,MCLAUGHLIN,MELVIN,H,NE,M,R,4.0,voting,19250221,1876-08-08,1876,1925,49,68078010,0.0,0,3,1,0,0,17,3,0,0,4,0,0,0,0,0,0.0,0.10714285714285714,0.03571428571428571,0.0,0.0,0.6071428571428571,0.10714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,28
7841,680208537,HAWES,HARRY,H,MO,M,D,11.0,voting,19250223,1869-11-15,1869,1925,56,68078410,0.0,1,0,2,0,4,5,0,0,1,7,0,0,0,0,0,0.05,0.0,0.1,0.0,0.2,0.25,0.0,0.0,0.05,0.35,0.0,0.0,0.0,0.0,0.0,20
8474,680215676,SANDLIN,JOHN,H,LA,M,D,4.0,voting,19250227,1872-02-24,1872,1925,53,68084740,0.0,0,3,2,0,2,1,1,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9760,680215689,RAYBURN,SAMUEL,H,TX,M,D,4.0,voting,19250227,1882-01-06,1882,1925,43,68097600,0.0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8074,680215735,BURTNESS,OLGER,H,ND,M,R,1.0,voting,19250227,1884-03-14,1884,1925,41,68080740,0.0,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7950,680215756,DENISON,EDWARD,H,IL,M,R,25.0,voting,19250227,1873-08-28,1873,1925,52,68079500,0.0,4,1,0,1,1,9,3,0,0,0,0,0,0,0,0,0.21052631578947367,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.47368421052631576,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
9475,680215769,BARKLEY,ALBEN,H,KY,M,D,1.0,voting,19250227,1877-11-24,1877,1925,48,68094750,0.0,0,2,0,0,0,14,2,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9475,680215774,BARKLEY,ALBEN,H,KY,M,D,1.0,voting,19250227,1877-11-24,1877,1925,48,68094750,0.0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9475,680215776,BARKLEY,ALBEN,H,KY,M,D,1.0,voting,19250227,1877-11-24,1877,1925,48,68094750,0.0,0,6,3,3,0,19,4,0,0,0,0,1,0,0,0,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.5277777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,36
8203,680218611,ROBINSON,JOSEPH,S,AR,M,D,,voting,19250302,1872-08-26,1872,1925,53,68082031,0.0,0,11,1,3,0,16,5,0,0,0,0,0,0,0,0,0.0,0.3055555555555556,0.027777777777777776,0.08333333333333333,0.0,0.4444444444444444,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
8095,690023631,COYLE,WILLIAM,H,PA,M,R,30.0,voting,19260121,1878-07-10,1878,1926,48,69080950,0.0,0,0,5,3,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8450,690029593,KING,WILLIAM,S,UT,M,D,,voting,19260129,1863-06-03,1863,1926,63,69084501,0.0,1,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8340,690060713,MCKEOWN,THOMAS,H,OK,M,D,4.0,voting,19260304,1878-06-04,1878,1926,48,69083400,1.74445879557783e-06,0,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9286,690066051,WADSWORTH,JAMES,S,NY,M,R,,voting,19260311,1877-08-12,1877,1926,49,69092861,0.0,0,0,7,0,1,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
8210,690174951,SHREVE,MILTON,H,PA,M,R,29.0,voting,19261211,1858-05-03,1858,1926,68,69082100,0.0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9009,700051351,JOHNSON,LUTHER,H,TX,M,D,6.0,voting,19280308,1875-10-29,1875,1928,53,70090090,0.0,0,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9827,700066088,HILL,JOSEPH,H,AL,M,D,2.0,voting,19280328,1894-12-29,1894,1928,34,70098270,0.0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7681,700101914,BRUCE,WILLIAM,S,MD,M,D,,voting,19280515,1860-03-12,1860,1928,68,70076811,0.0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8165,700124354,LA GUARDIA,FIORELLO,H,NY,M,R,20.0,voting,19281205,1882-12-11,1882,1928,46,70081650,0.0,0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7910,710028583,SMOOT,REED,S,UT,M,R,,voting,19290610,1862-01-10,1862,1929,67,71079101,0.0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8086,710099080,CLANCY,ROBERT,H,MI,M,R,1.0,voting,19300118,1882-03-14,1882,1930,48,71080860,0.0,1,1,8,0,0,0,1,1,7,0,0,0,0,0,0,0.05263157894736842,0.05263157894736842,0.42105263157894735,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,19
8340,710244229,MCKEOWN,THOMAS,H,OK,M,D,4.0,voting,19301203,1878-06-04,1878,1930,52,71083400,0.0,1,8,0,0,0,16,2,0,0,0,0,0,0,0,0,0.037037037037037035,0.2962962962962963,0.0,0.0,0.0,0.5925925925925926,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
8076,710307672,CABLE,JOHN,H,OH,M,R,4.0,voting,19310224,1884-04-15,1884,1931,47,71080760,0.0,0,2,0,0,3,4,0,0,0,1,0,0,0,0,0,0.0,0.2,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
8393,720015970,BLANTON,THOMAS,H,TX,M,D,17.0,voting,19320112,1872-10-25,1872,1932,60,72083930,0.0,0,2,0,0,0,14,2,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
8608,720018771,SHEPPARD,MORRIS,S,TX,M,D,,voting,19320116,1875-05-28,1875,1932,57,72086081,0.0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8393,720027538,BLANTON,THOMAS,H,TX,M,D,17.0,voting,19320127,1872-10-25,1872,1932,60,72083930,0.0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8323,720111135,KELLY,MELVILLE,H,PA,M,R,33.0,voting,19320521,1883-08-04,1883,1932,49,72083230,0.0,0,1,0,1,0,13,1,0,1,1,0,0,0,0,0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.7222222222222222,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,18
8065,720146210,BALDRIGE,HOWARD,H,NE,M,R,2.0,voting,19320622,1894-06-23,1894,1932,38,72080650,0.0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7951,730049258,DILL,CLARENCE,S,WA,M,D,,voting,19330526,1884-09-21,1884,1933,49,73079511,0.0,1,0,0,0,0,31,4,0,0,1,0,0,0,0,0,0.02702702702702703,0.0,0.0,0.0,0.0,0.8378378378378378,0.10810810810810811,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,37
8103,730068114,DICKINSON,LESTER,S,IA,M,R,,voting,19330613,1873-10-29,1873,1933,60,73081031,0.0,0,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8250,730118481,LONG,HUEY,S,LA,M,D,,voting,19340321,1893-08-30,1893,1934,41,73082501,0.0,0,2,3,0,0,4,0,0,0,1,0,0,0,0,0,0.0,0.2,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9982,730169101,YOUNG,STEPHEN,H,OH,M,D,-1.0,voting,19340528,1889-05-04,1889,1934,45,73099820,0.0,0,0,0,2,0,6,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.6,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
8551,740017809,HARLAN,BYRON,H,OH,M,D,3.0,voting,19350214,1886-10-22,1886,1935,49,74085510,0.0,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
8399,740018071,BURNHAM,GEORGE,H,CA,M,R,20.0,voting,19350214,1868-12-28,1868,1935,67,74083990,0.0,0,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
