speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_5,cluster_10,cluster_6,cluster_1,cluster_0,cluster_11,cluster_9,cluster_4,cluster_2,cluster_8,cluster_7,cluster_3,cluster_5_p,cluster_10_p,cluster_6_p,cluster_1_p,cluster_0_p,cluster_11_p,cluster_9_p,cluster_4_p,cluster_2_p,cluster_8_p,cluster_7_p,cluster_3_p,n
11388,950110425,STEVENS,TED,S,AK,M,R,,voting,19770715,1923-11-18,1923,1977,54,0.0,4,0,2,1,0,1,0,1,0,0,0,0,0.4444444444444444,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,9
10888,950116903,CONTE,SILVIO,H,MA,M,R,1.0,voting,19770721,1921-11-09,1921,1977,56,0.0,1,0,0,0,0,5,2,0,2,0,0,0,0.1,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.2,0.0,0.0,0.0,10
10456,950118597,SCHMITT,HARRISON,S,NM,M,R,,voting,19770725,1935-07-03,1935,1977,42,0.0,5,0,2,8,0,1,0,0,0,3,0,0,0.2631578947368421,0.0,0.10526315789473684,0.42105263157894735,0.0,0.05263157894736842,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,19
10456,950118599,SCHMITT,HARRISON,S,NM,M,R,,voting,19770725,1935-07-03,1935,1977,42,6.611777556135502e-16,0,0,1,8,0,0,0,1,0,0,0,0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
10518,950119930,MATHIS,MARVIN,H,GA,M,D,2.0,voting,19770726,1940-11-30,1940,1977,37,0.0,8,0,0,0,0,1,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
10818,950122480,DANFORTH,JOHN,S,MO,M,R,,voting,19770728,1936-09-05,1936,1977,41,0.0,1,0,4,4,0,1,0,0,0,0,0,0,0.1,0.0,0.4,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10818,950122504,DANFORTH,JOHN,S,MO,M,R,,voting,19770728,1936-09-05,1936,1977,41,0.0,0,0,0,9,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10818,950122511,DANFORTH,JOHN,S,MO,M,R,,voting,19770728,1936-09-05,1936,1977,41,4.568208264162347e-13,4,2,0,3,0,0,0,0,0,0,0,0,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10818,950122526,DANFORTH,JOHN,S,MO,M,R,,voting,19770728,1936-09-05,1936,1977,41,0.0,19,6,2,9,0,1,0,0,0,0,0,0,0.5135135135135135,0.16216216216216217,0.05405405405405406,0.24324324324324326,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,37
10456,950122530,SCHMITT,HARRISON,S,NM,M,R,,voting,19770728,1935-07-03,1935,1977,42,0.0,6,2,3,4,3,0,0,0,0,0,0,0,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10818,950122637,DANFORTH,JOHN,S,MO,M,R,,voting,19770728,1936-09-05,1936,1977,41,0.0,6,2,1,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10818,950124020,DANFORTH,JOHN,S,MO,M,R,,voting,19770729,1936-09-05,1936,1977,41,0.0,2,0,1,0,0,0,0,0,0,7,0,0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,10
10384,950125009,TALMADGE,HERMAN,S,GA,M,D,,voting,19770802,1913-08-09,1913,1977,64,0.0,7,3,4,2,2,0,0,0,0,0,0,0,0.3888888888888889,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10261,950134274,MCINTYRE,THOMAS,S,NH,M,D,,voting,19770805,1915-02-20,1915,1977,62,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10768,950134298,CRANSTON,ALAN,S,CA,M,D,,voting,19770805,1914-06-19,1914,1977,63,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
10221,950135167,EASTLAND,JAMES,S,MS,M,D,,voting,19770907,1904-11-28,1904,1977,73,0.0,0,0,0,0,0,8,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,10
10601,950135374,FINDLEY,PAUL,H,IL,M,R,20.0,voting,19770907,1921-06-23,1921,1977,56,0.0,10,0,12,1,1,0,2,3,0,0,0,0,0.3448275862068966,0.0,0.41379310344827586,0.034482758620689655,0.034482758620689655,0.0,0.06896551724137931,0.10344827586206896,0.0,0.0,0.0,0.0,29
10699,950137521,STENNIS,JOHN,S,MS,M,D,,voting,19770909,1901-08-03,1901,1977,76,0.0,0,1,0,0,0,8,0,1,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,10
10627,950139843,MCCLORY,ROBERT,H,IL,M,R,13.0,voting,19770913,1908-01-31,1908,1977,69,0.0,1,0,0,0,0,8,0,1,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,10
10484,950140679,BEARD,EDWARD,H,RI,M,D,2.0,voting,19770914,1940-01-20,1940,1977,37,0.0,3,1,1,5,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10460,950140699,SKUBITZ,JOE,H,KS,M,R,5.0,voting,19770914,1906-05-06,1906,1977,71,0.0,10,1,6,0,0,0,1,1,0,0,0,0,0.5263157894736842,0.05263157894736842,0.3157894736842105,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,19
11217,950147903,STOKES,LOUIS,H,OH,M,D,21.0,voting,19770923,1925-02-23,1925,1977,52,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
11177,950155392,DELLUMS,RONALD,H,CA,M,D,8.0,voting,19770929,1935-11-24,1935,1977,42,0.0,4,4,13,4,2,0,0,0,0,0,0,0,0.14814814814814814,0.14814814814814814,0.48148148148148145,0.14814814814814814,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
10622,950156083,LONG,RUSSELL,S,LA,M,D,,voting,19770929,1918-11-03,1918,1977,59,0.0,12,0,2,1,0,0,1,2,0,0,0,0,0.6666666666666666,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,18
11026,950163699,FORD,WILLIAM,H,MI,M,D,15.0,voting,19771005,1927-08-06,1927,1977,50,0.0,5,2,2,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10783,950164632,KEMP,JACK,H,NY,M,R,38.0,voting,19771005,1935-07-13,1935,1977,42,0.0,0,0,1,1,0,0,1,7,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,10
10496,950171908,DUNCAN,ROBERT,H,OR,M,D,3.0,voting,19771013,1920-12-04,1920,1977,57,0.0,7,0,0,0,1,0,1,0,0,0,0,0,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
10559,950174589,ASHBROOK,JOHN,H,OH,M,R,17.0,voting,19771019,1928-09-21,1928,1977,49,0.0,3,0,3,2,0,0,0,1,0,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,9
10768,950175732,CRANSTON,ALAN,S,CA,M,D,,voting,19771019,1914-06-19,1914,1977,63,0.0,4,1,0,2,0,0,1,0,2,0,0,0,0.4,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,10
10660,950179809,CONABLE,BARBER,H,NY,M,R,35.0,voting,19771026,1922-11-02,1922,1977,55,0.0,1,0,0,0,0,0,0,9,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,10
10622,950183941,LONG,RUSSELL,S,LA,M,D,,voting,19771028,1918-11-03,1918,1977,59,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10322,950184477,DURKIN,JOHN,S,NH,M,D,,voting,19771029,1936-03-29,1936,1977,41,0.0,6,1,0,2,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10530,950184646,PERCY,CHARLES,S,IL,M,R,,voting,19771029,1919-09-27,1919,1977,58,0.0,8,0,1,1,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11144,950185368,MYERS,JOHN,H,IN,M,R,7.0,voting,19771031,1927-02-08,1927,1977,50,0.0,7,0,1,1,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10624,950188975,MATHIAS,CHARLES,S,MD,M,R,,voting,19771102,1922-07-24,1922,1977,55,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10989,950191460,UDALL,MORRIS,H,AZ,M,D,2.0,voting,19771103,1922-06-15,1922,1977,55,0.0,5,0,4,0,0,0,0,1,0,0,0,0,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
10622,950192605,LONG,RUSSELL,S,LA,M,D,,voting,19771104,1918-11-03,1918,1977,59,0.0,1,0,1,5,0,0,3,0,0,0,0,0,0.1,0.0,0.1,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,10
10865,950195074,WRIGHT,JAMES,H,TX,M,D,12.0,voting,19771129,1922-12-22,1922,1977,55,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
10588,950198462,DERWINSKI,EDWARD,H,IL,M,R,4.0,voting,19771207,1926-09-15,1926,1977,51,0.0,8,4,2,2,2,0,0,0,0,0,0,0,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11302,950198495,GILMAN,BENJAMIN,H,NY,M,R,26.0,voting,19771207,1922-12-06,1922,1977,55,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11089,950198742,WHITTEN,JAMIE,H,MS,M,D,1.0,voting,19771212,1910-04-18,1910,1977,67,0.0,3,0,2,3,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10549,950200891,VAN DEERLIN,LIONEL,H,CA,M,D,42.0,voting,19780119,1914-07-25,1914,1978,64,0.0,6,2,0,0,0,0,0,1,0,0,0,0,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,9
10576,950208371,BUTLER,MANLEY,H,VA,M,R,6.0,voting,19780201,1925-06-02,1925,1978,53,0.0,6,1,0,0,0,1,1,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
10390,950209331,ANDERSON,WENDELL,S,MN,M,D,,voting,19780202,1933-02-01,1933,1978,45,0.0,4,0,5,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10205,950212855,CASE,CLIFFORD,S,NJ,M,R,,voting,19780208,1904-04-16,1904,1978,74,0.0,11,0,8,0,0,0,0,0,0,0,0,0,0.5789473684210527,0.0,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10922,950213759,HUBBARD,CARROLL,H,KY,M,D,1.0,voting,19780208,1937-07-07,1937,1978,41,0.0,5,2,0,1,0,0,1,0,0,0,0,0,0.5555555555555556,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
10862,950214973,WALLOP,MALCOLM,S,WY,M,R,,voting,19780209,1933-02-27,1933,1978,45,0.0,5,2,1,1,0,0,0,0,0,0,0,0,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10530,950215611,PERCY,CHARLES,S,IL,M,R,,voting,19780210,1919-09-27,1919,1978,59,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
10530,950215613,PERCY,CHARLES,S,IL,M,R,,voting,19780210,1919-09-27,1919,1978,59,0.0,2,0,2,5,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10703,950216956,WEICKER,LOWELL,S,CT,M,R,,voting,19780220,1931-05-16,1931,1978,47,0.0,5,2,1,0,0,0,0,1,0,0,0,0,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,9
10309,950217654,BAYH,BIRCH,S,IN,M,D,,voting,19780221,1928-01-22,1928,1978,50,0.0,3,0,0,0,0,0,7,0,0,0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,10
10311,950218334,BELLMON,HENRY,S,OK,M,R,,voting,19780221,1921-09-03,1921,1978,57,0.000263644872795,5,0,0,3,0,0,2,0,0,0,0,0,0.5,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
10309,950218335,BAYH,BIRCH,S,IN,M,D,,voting,19780221,1928-01-22,1928,1978,50,4.5086897943089365e-05,9,1,3,2,1,0,2,0,0,0,0,0,0.5,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,18
10309,950219085,BAYH,BIRCH,S,IN,M,D,,voting,19780222,1928-01-22,1928,1978,50,4.1577572714167813e-19,4,0,5,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10309,950219550,BAYH,BIRCH,S,IN,M,D,,voting,19780222,1928-01-22,1928,1978,50,0.0,11,2,2,0,2,0,1,0,0,0,0,0,0.6111111111111112,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,18
10618,950221781,LAXALT,PAUL,S,NV,M,R,,voting,19780224,1922-08-02,1922,1978,56,0.0,6,0,1,1,0,0,1,0,0,0,0,0,0.6666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
10327,950222099,GRAVEL,MAURICE,S,AK,M,D,,voting,19780224,1930-05-13,1930,1978,48,0.0,5,0,4,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10327,950222232,GRAVEL,MAURICE,S,AK,M,D,,voting,19780224,1930-05-13,1930,1978,48,2.0730013707626255e-15,5,2,0,1,1,0,0,0,0,0,0,0,0.5555555555555556,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10537,950222817,SEBELIUS,KEITH,H,KS,M,R,1.0,voting,19780227,1916-09-10,1916,1978,62,0.0461052630012024,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
10319,950223123,CULVER,JOHN,S,IA,M,D,,voting,19780227,1932-08-08,1932,1978,46,0.0,1,0,0,7,0,0,0,1,0,0,0,0,0.1111111111111111,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,9
10212,950223827,CURTIS,CARL,S,NE,M,R,,voting,19780228,1905-03-15,1905,1978,73,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10399,950224025,BURKE,JAMES,H,MA,M,D,11.0,voting,19780228,1910-03-30,1910,1978,68,0.0,9,0,0,0,0,0,1,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10261,950224681,MCINTYRE,THOMAS,S,NH,M,D,,voting,19780301,1915-02-20,1915,1978,63,0.0,1,0,5,0,1,1,1,1,0,0,0,0,0.1,0.0,0.5,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,10
10195,950225711,BARTLETT,DEWEY,S,OK,M,R,,voting,19780302,1919-03-28,1919,1978,59,0.0,1,1,8,1,0,1,5,1,0,0,0,0,0.05555555555555555,0.05555555555555555,0.4444444444444444,0.05555555555555555,0.0,0.05555555555555555,0.2777777777777778,0.05555555555555555,0.0,0.0,0.0,0.0,18
10229,950229837,GRIFFIN,ROBERT,S,MI,M,R,,voting,19780309,1923-11-06,1923,1978,55,0.0,2,0,3,3,1,0,1,0,0,0,0,0,0.2,0.0,0.3,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10455,950230285,SARASIN,RONALD,H,CT,M,R,5.0,voting,19780309,1934-12-31,1934,1978,44,0.0,4,0,1,2,0,1,1,0,0,0,0,0,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
10455,950230330,SARASIN,RONALD,H,CT,M,R,5.0,voting,19780309,1934-12-31,1934,1978,44,0.3402185375341303,7,1,1,1,0,0,0,0,0,0,0,0,0.7,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10802,950233723,SYMMS,STEVEN,H,ID,M,R,1.0,voting,19780314,1938-04-23,1938,1978,40,3.5172790625359605e-13,9,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12093,950236617,RANGEL,CHARLES,H,NY,M,D,19.0,voting,19780317,1930-06-11,1930,1978,48,0.0,2,2,4,2,5,20,0,1,0,0,0,0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.1388888888888889,0.5555555555555556,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,36
10192,950239458,ABOUREZK,JAMES,S,SD,M,D,,voting,19780321,1931-02-24,1931,1978,47,8.82195209537895e-11,7,2,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10192,950239487,ABOUREZK,JAMES,S,SD,M,D,,voting,19780321,1931-02-24,1931,1978,47,1.3076377055884849e-06,6,0,0,0,0,0,4,0,0,0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10
10192,950239533,ABOUREZK,JAMES,S,SD,M,D,,voting,19780321,1931-02-24,1931,1978,47,0.0,10,1,4,3,0,1,1,0,0,0,0,0,0.5,0.05,0.2,0.15,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,20
10990,950240068,VANDER JAGT,GUY,H,MI,M,R,9.0,voting,19780321,1931-08-26,1931,1978,47,0.0,11,4,0,2,0,0,1,0,0,0,0,0,0.6111111111111112,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,18
10746,950241234,RUDD,ELDON,H,AZ,M,R,4.0,voting,19780322,1920-07-15,1920,1978,58,0.0,0,0,3,6,0,0,1,0,0,0,0,0,0.0,0.0,0.3,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
11903,950245496,CONYERS,JOHN,H,MI,M,D,1.0,voting,19780410,1929-05-16,1929,1978,49,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
10550,950248233,VANIK,CHARLES,H,OH,M,D,22.0,voting,19780412,1913-04-07,1913,1978,65,0.0,0,0,1,0,1,8,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10
10241,950248615,HASKELL,FLOYD,S,CO,M,D,,voting,19780413,1916-02-07,1916,1978,62,0.0,0,0,0,1,0,9,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
10327,950249530,GRAVEL,MAURICE,S,AK,M,D,,voting,19780417,1930-05-13,1930,1978,48,0.0,2,0,0,0,0,0,8,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,10
10327,950249555,GRAVEL,MAURICE,S,AK,M,D,,voting,19780417,1930-05-13,1930,1978,48,0.0,12,3,0,0,1,0,2,0,0,0,0,0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,18
10591,950255073,EAGLETON,THOMAS,S,MO,M,D,,voting,19780425,1929-09-04,1929,1978,49,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10356,950256267,MCGOVERN,GEORGE,S,SD,M,D,,voting,19780426,1922-07-19,1922,1978,56,0.0,6,0,0,3,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10679,950258343,LEVITAS,ELLIOTT,H,GA,M,D,4.0,voting,19780501,1930-12-26,1930,1978,48,0.0,2,0,1,0,0,1,0,6,0,0,0,0,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,10
10564,950262296,BEARD,ROBIN,H,TN,M,R,6.0,voting,19780504,1939-08-21,1939,1978,39,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
11360,950263834,DOMENICI,PETE,S,NM,M,R,,voting,19780509,1932-05-07,1932,1978,46,0.0,12,4,1,1,0,0,0,0,0,0,0,0,0.6666666666666666,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11494,950263886,KENNEDY,EDWARD,S,MA,M,D,,voting,19780509,1932-02-22,1932,1978,46,0.0,4,4,5,3,2,0,0,0,0,0,0,0,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11494,950263917,KENNEDY,EDWARD,S,MA,M,D,,voting,19780509,1932-02-22,1932,1978,46,0.0,2,1,1,6,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10481,950263988,BAKER,HOWARD,S,TN,M,R,,voting,19780509,1925-11-15,1925,1978,53,0.0,0,0,1,0,0,9,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
11817,950264005,HATCH,ORRIN,S,UT,M,R,,voting,19780509,1934-03-22,1934,1978,44,0.0,6,1,0,0,0,0,2,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,9
10444,950265191,PATTISON,EDWARD,H,NY,M,D,29.0,voting,19780510,1932-04-29,1932,1978,46,0.0,4,0,3,2,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11111,950265379,DORNAN,ROBERT,H,CA,M,R,27.0,voting,19780511,1933-04-03,1933,1978,45,0.0,2,1,3,1,1,0,0,1,0,0,0,0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,9
11061,950265770,MICHEL,ROBERT,H,IL,M,R,18.0,voting,19780511,1923-03-02,1923,1978,55,0.0,5,2,0,1,0,0,1,0,0,0,0,0,0.5555555555555556,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
10458,950267883,SIKES,ROBERT,H,FL,M,D,1.0,voting,19780516,1906-06-03,1906,1978,72,0.0,6,3,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10798,950268839,STRATTON,SAMUEL,H,NY,M,D,28.0,voting,19780517,1916-09-27,1916,1978,62,0.0,5,1,1,0,1,0,1,0,0,0,0,0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
10847,950269793,RIEGLE,DONALD,S,MI,M,D,,voting,19780518,1938-02-04,1938,1978,40,0.0,6,1,0,1,0,0,1,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
12182,950270844,YOUNG,DON,H,AK,M,R,0.0,voting,19780518,1933-06-09,1933,1978,45,6.464676456219849e-13,5,3,0,1,0,0,0,0,0,0,0,0,0.5555555555555556,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10862,950271925,WALLOP,MALCOLM,S,WY,M,R,,voting,19780522,1933-02-27,1933,1978,45,0.0,6,2,0,0,1,0,0,0,0,0,0,0,0.6666666666666666,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10862,950271927,WALLOP,MALCOLM,S,WY,M,R,,voting,19780522,1933-02-27,1933,1978,45,0.0,6,0,0,2,0,0,1,1,0,0,0,0,0.6,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,10
