speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_0,cluster_1,cluster_3,cluster_2,cluster_11,cluster_4,cluster_12,cluster_5,cluster_8,cluster_6,cluster_9,cluster_7,cluster_10,cluster_0_p,cluster_1_p,cluster_3_p,cluster_2_p,cluster_11_p,cluster_4_p,cluster_12_p,cluster_5_p,cluster_8_p,cluster_6_p,cluster_9_p,cluster_7_p,cluster_10_p,n
10245,870197688,HOSMER,CRAIG,H,CA,M,R,18.0,voting,19620522,1915-05-06,1915,1962,47,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10345,870198093,JAVITS,JACOB,S,NY,M,R,,voting,19620522,1904-05-18,1904,1962,58,0.0,3,6,1,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9805,870202759,CLARK,JOSEPH,S,PA,M,D,,voting,19620529,1901-10-21,1901,1962,61,0.0,4,4,0,1,0,1,0,0,0,0,0,0,0,0.4,0.4,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10286,870203508,SPARKMAN,JOHN,S,AL,M,D,,voting,19620605,1899-12-20,1899,1962,63,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9787,870204283,ALGER,BRUCE,H,TX,M,R,5.0,voting,19620606,1918-06-12,1918,1962,44,0.0,3,0,0,6,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10205,870207485,CASE,CLIFFORD,S,NJ,M,R,,voting,19620612,1904-04-16,1904,1962,58,0.0,0,6,2,0,0,0,0,1,0,0,0,0,0,0.0,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
9852,870207786,MONRONEY,ALMER,S,OK,M,D,,voting,19620612,1902-03-02,1902,1962,60,0.0,1,1,0,7,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10061,870209911,FULBRIGHT,JAMES,S,AR,M,D,,voting,19620614,1905-04-09,1905,1962,57,0.0,1,0,0,8,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10171,870210420,PASTORE,JOHN,S,RI,M,D,,voting,19620615,1907-03-17,1907,1962,55,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9997,870215834,HALLECK,CHARLES,H,IN,M,R,2.0,voting,19620621,1900-08-22,1900,1962,62,0.0,2,0,0,7,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9735,870217158,KITCHIN,ALVIN,H,NC,M,D,8.0,voting,19620625,1908-09-13,1908,1962,54,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10231,870218351,GROSS,HAROLD,H,IA,M,R,3.0,voting,19620626,1899-06-30,1899,1962,63,0.0,0,1,0,8,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10425,870225016,HUMPHREY,HUBERT,S,MN,M,D,,voting,19620703,1911-05-27,1911,1962,51,0.0,4,1,3,2,0,0,0,0,0,0,0,0,0,0.4,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9985,870226034,ANDERSON,CLINTON,S,NM,M,D,,voting,19620705,1895-10-23,1895,1962,67,0.0,1,3,3,3,0,0,0,0,0,0,0,0,0,0.1,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9787,870240439,ALGER,BRUCE,H,TX,M,R,5.0,voting,19620725,1918-06-12,1918,1962,44,0.0,6,0,0,3,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9716,870241767,DOUGLAS,PAUL,S,IL,M,D,,voting,19620727,1892-03-26,1892,1962,70,0.0,4,4,1,1,0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9700,870248085,ANFUSO,VICTOR,H,NY,M,D,8.0,voting,19620806,1905-03-10,1905,1962,57,0.0238684719923458,7,0,0,2,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10231,870248106,GROSS,HAROLD,H,IA,M,R,3.0,voting,19620806,1899-06-30,1899,1962,63,0.0,1,0,0,8,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9853,870251779,MORSE,WAYNE,S,OR,M,D,,voting,19620810,1900-10-20,1900,1962,62,0.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10123,870252473,CELLER,EMANUEL,H,NY,M,D,11.0,voting,19620811,1888-05-06,1888,1962,74,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,870260610,JAVITS,JACOB,S,NY,M,R,,voting,19620821,1904-05-18,1904,1962,58,0.0,4,5,0,1,0,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9733,870265551,KERR,ROBERT,S,OK,M,D,,voting,19620828,1896-09-11,1896,1962,66,0.0,1,4,0,2,1,0,0,2,0,0,0,0,0,0.1,0.4,0.0,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
9733,870265631,KERR,ROBERT,S,OK,M,D,,voting,19620828,1896-09-11,1896,1962,66,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9733,870265939,KERR,ROBERT,S,OK,M,D,,voting,19620828,1896-09-11,1896,1962,66,0.0,1,0,0,8,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9733,870265953,KERR,ROBERT,S,OK,M,D,,voting,19620828,1896-09-11,1896,1962,66,0.0,2,5,2,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10381,870273902,SULLIVAN,LEONOR,H,MO,F,D,3.0,voting,19620906,1902-08-21,1902,1962,60,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,870277436,JAVITS,JACOB,S,NY,M,R,,voting,19620912,1904-05-18,1904,1962,58,0.0,3,4,1,2,0,0,0,0,0,0,0,0,0,0.3,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10306,870278788,ALBERT,CARL,H,OK,M,D,3.0,voting,19620913,1908-05-10,1908,1962,54,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10228,870279169,GREEN,EDITH,H,OR,F,D,3.0,voting,19620914,1910-01-17,1910,1962,52,0.0,0,9,0,1,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10180,870284669,SCHWENGEL,FREDERICK,H,IA,M,R,1.0,voting,19620920,1906-05-28,1906,1962,56,0.0,1,0,0,8,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9985,870287628,ANDERSON,CLINTON,S,NM,M,D,,voting,19620925,1895-10-23,1895,1962,67,0.0,1,5,3,1,0,0,0,0,0,0,0,0,0,0.1,0.5,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,870288465,JAVITS,JACOB,S,NY,M,R,,voting,19620926,1904-05-18,1904,1962,58,0.0,3,6,0,1,0,0,0,0,0,0,0,0,0,0.3,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10289,870289011,TEAGUE,CHARLES,H,CA,M,R,13.0,voting,19620926,1909-09-18,1909,1962,53,0.0,7,0,0,0,0,2,0,0,1,0,0,0,0,0.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
10762,870289048,BOLAND,EDWARD,H,MA,M,D,2.0,voting,19620926,1911-10-01,1911,1962,51,0.0,2,6,0,2,0,0,0,0,0,0,0,0,0,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10088,870295297,RIVERS,LUCIUS,H,SC,M,D,1.0,voting,19621002,1905-09-28,1905,1962,57,0.0,1,2,7,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10446,870296101,PIKE,OTIS,H,NY,M,D,1.0,voting,19621003,1921-08-31,1921,1962,41,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10034,870298728,GOODELL,CHARLES,H,NY,M,R,43.0,voting,19621004,1926-03-16,1926,1962,36,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10171,870299508,PASTORE,JOHN,S,RI,M,D,,voting,19621005,1907-03-17,1907,1962,55,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9923,870299511,HOLLAND,SPESSARD,S,FL,M,D,,voting,19621005,1892-07-10,1892,1962,70,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9538,870301911,BUTLER,JOHN,S,MD,M,R,,voting,19621010,1897-07-21,1897,1962,65,1.0670866120544037e-19,2,2,5,1,0,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10221,880001932,EASTLAND,JAMES,S,MS,M,D,,voting,19630117,1904-11-28,1904,1963,59,0.0,1,3,1,5,0,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9832,880002240,JENSEN,BENTON,H,IA,M,R,7.0,voting,19630117,1892-12-16,1892,1963,71,0.0,2,0,2,5,0,0,0,1,0,0,0,0,0,0.2,0.0,0.2,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10180,880002249,SCHWENGEL,FREDERICK,H,IA,M,R,1.0,voting,19630117,1906-05-28,1906,1963,57,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,880002859,HUMPHREY,HUBERT,S,MN,M,D,,voting,19630121,1911-05-27,1911,1963,52,0.0,2,7,0,1,0,0,0,0,0,0,0,0,0,0.2,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10622,880003998,LONG,RUSSELL,S,LA,M,D,,voting,19630124,1918-11-03,1918,1963,45,0.0,2,1,14,3,0,0,0,0,0,0,0,0,0,0.1,0.05,0.7,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9904,880004775,COOLEY,HAROLD,H,NC,M,D,4.0,voting,19630128,1897-07-26,1897,1963,66,0.0,4,5,0,0,0,0,1,0,0,0,0,0,0,0.4,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10065,880009079,JOELSON,CHARLES,H,NJ,M,D,8.0,voting,19630207,1916-01-27,1916,1963,47,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10798,880009229,STRATTON,SAMUEL,H,NY,M,D,35.0,voting,19630207,1916-09-27,1916,1963,47,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9830,880013437,HORAN,WALTER,H,WA,M,R,5.0,voting,19630227,1898-10-15,1898,1963,65,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10212,880014034,CURTIS,CARL,S,NE,M,R,,voting,19630228,1905-03-15,1905,1963,58,0.0,0,9,0,1,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10446,880015058,PIKE,OTIS,H,NY,M,D,1.0,voting,19630304,1921-08-31,1921,1963,42,0.0,6,0,0,3,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10175,880015752,PUCINSKI,ROMAN,H,IL,M,D,11.0,voting,19630306,1919-05-13,1919,1963,44,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9998,880018025,HARDY,PORTER,H,VA,M,D,2.0,voting,19630313,1903-06-01,1903,1963,60,3.618120295871122e-20,0,1,0,8,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10180,880021350,SCHWENGEL,FREDERICK,H,IA,M,R,1.0,voting,19630321,1906-05-28,1906,1963,57,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,880021526,DIRKSEN,EVERETT,S,IL,M,R,,voting,19630321,1896-01-04,1896,1963,67,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10204,880022887,CAREY,HUGH,H,NY,M,D,15.0,voting,19630328,1919-04-11,1919,1963,44,0.0,6,7,4,2,0,0,0,1,0,0,0,0,0,0.3,0.35,0.2,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20
10132,880025760,EDMONDSON,EDMOND,H,OK,M,D,2.0,voting,19630403,1919-04-07,1919,1963,44,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9842,880026013,LAUSCHE,FRANK,S,OH,M,D,,voting,19630403,1895-11-14,1895,1963,68,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10053,880026225,DOMINICK,PETER,S,CO,M,R,,voting,19630403,1915-07-07,1915,1963,48,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10048,880029112,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19630409,1922-08-04,1922,1963,41,0.0,2,3,1,4,0,0,0,0,0,0,0,0,0,0.2,0.3,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9864,880030221,RIEHLMAN,ROY,H,NY,M,R,34.0,voting,19630410,1899-08-26,1899,1963,64,0.0,3,2,2,3,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10303,880031849,WYMAN,LOUIS,H,NH,M,R,1.0,voting,19630411,1917-03-16,1917,1963,46,0.0,2,2,3,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10471,880032749,WILLIAMS,HARRISON,S,NJ,M,D,,voting,19630418,1919-12-10,1919,1963,44,0.0,0,8,1,1,0,0,0,0,0,0,0,0,0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10143,880033759,HALL,DURWARD,H,MO,M,R,7.0,voting,19630423,1910-09-14,1910,1963,53,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10303,880039912,WYMAN,LOUIS,H,NH,M,R,1.0,voting,19630507,1917-03-16,1917,1963,46,0.0,4,14,0,1,0,1,0,0,0,0,0,0,0,0.2,0.7,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9663,880040386,KEATING,KENNETH,S,NY,M,R,,voting,19630508,1900-05-18,1900,1963,63,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10088,880040902,RIVERS,LUCIUS,H,SC,M,D,1.0,voting,19630508,1905-09-28,1905,1963,58,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10001,880043505,HERLONG,ALBERT,H,FL,M,D,5.0,voting,19630515,1909-02-14,1909,1963,54,0.0,2,0,0,7,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10119,880043643,BYRNES,JOHN,H,WI,M,R,8.0,voting,19630515,1913-06-12,1913,1963,50,0.0,1,1,5,2,0,0,0,1,0,0,0,0,0,0.1,0.1,0.5,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9826,880045400,HICKENLOOPER,BOURKE,S,IA,M,R,,voting,19630516,1896-07-21,1896,1963,67,0.0,0,4,5,1,0,0,0,0,0,0,0,0,0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9785,880048436,SIMPSON,MILWARD,S,WY,M,R,,voting,19630527,1897-11-12,1897,1963,66,0.0,1,4,2,2,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9939,880049931,MATTHEWS,DONALD,H,FL,M,D,8.0,voting,19630529,1907-10-03,1907,1963,56,0.0,3,0,0,7,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9837,880050252,KILBURN,CLARENCE,H,NY,M,R,31.0,voting,19630603,1893-04-13,1893,1963,70,6.4552311171331545e-18,8,0,0,1,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10180,880051078,SCHWENGEL,FREDERICK,H,IA,M,R,1.0,voting,19630604,1906-05-28,1906,1963,57,0.0,3,8,0,8,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.42105263157894735,0.0,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10345,880053429,JAVITS,JACOB,S,NY,M,R,,voting,19630611,1904-05-18,1904,1963,59,0.0,1,7,0,1,1,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10008,880053910,KING,CECIL,H,CA,M,D,17.0,voting,19630611,1898-01-13,1898,1963,65,0.0,2,0,0,7,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10201,880053940,BROTZMAN,DONALD,H,CO,M,R,2.0,voting,19630611,1922-06-28,1922,1963,41,0.0,2,0,0,7,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9837,880054216,KILBURN,CLARENCE,H,NY,M,R,31.0,voting,19630612,1893-04-13,1893,1963,70,0.4792719868465708,1,0,0,9,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10921,880054997,HORTON,FRANK,H,NY,M,R,36.0,voting,19630613,1919-12-12,1919,1963,44,0.0,1,3,2,2,0,0,0,1,0,0,0,0,0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
10231,880058615,GROSS,HAROLD,H,IA,M,R,3.0,voting,19630624,1899-06-30,1899,1963,64,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11231,880067024,BROWN,GEORGE,H,CA,M,D,29.0,voting,19630718,1920-03-06,1920,1963,43,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10148,880068142,HRUSKA,ROMAN,S,NE,M,R,,voting,19630724,1904-08-16,1904,1963,59,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9989,880070101,BOLTON,FRANCES,H,OH,F,R,22.0,voting,19630729,1885-03-29,1885,1963,78,0.0,0,0,8,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10412,880071409,DELANEY,JAMES,H,NY,M,D,9.0,voting,19630801,1901-03-19,1901,1963,62,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10088,880073904,RIVERS,LUCIUS,H,SC,M,D,1.0,voting,19630807,1905-09-28,1905,1963,58,5.58431030553229e-05,7,0,0,2,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10471,880076778,WILLIAMS,HARRISON,S,NJ,M,D,,voting,19630813,1919-12-10,1919,1963,44,0.0,0,6,2,1,0,0,0,1,0,0,0,0,0,0.0,0.6,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10334,880081517,HAYS,WAYNE,H,OH,M,D,18.0,voting,19630822,1911-05-13,1911,1963,52,2.1559696618452997e-17,9,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10310,880086999,BELL,ALPHONZO,H,CA,M,R,28.0,voting,19630909,1914-09-19,1914,1963,49,0.0,4,0,0,6,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10310,880087010,BELL,ALPHONZO,H,CA,M,R,28.0,voting,19630909,1914-09-19,1914,1963,49,0.0,3,0,0,6,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10315,880088249,CHURCH,FRANK,S,ID,M,D,,voting,19630911,1924-07-25,1924,1963,39,0.0,1,5,2,1,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10622,880088472,LONG,RUSSELL,S,LA,M,D,,voting,19630911,1918-11-03,1918,1963,45,0.0,1,0,7,2,0,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10622,880088492,LONG,RUSSELL,S,LA,M,D,,voting,19630911,1918-11-03,1918,1963,45,0.0,2,7,0,0,0,0,0,1,0,0,0,0,0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
11220,880088495,THURMOND,J.,S,SC,M,R,,voting,19630911,1902-12-05,1902,1963,61,0.0,1,7,1,0,0,0,0,1,0,0,0,0,0,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9765,880090377,ROBERTSON,ABSALOM,S,VA,M,D,,voting,19630916,1887-05-27,1887,1963,76,0.0,3,6,0,1,0,0,0,0,0,0,0,0,0,0.3,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10286,880090713,SPARKMAN,JOHN,S,AL,M,D,,voting,19630916,1899-12-20,1899,1963,64,0.0,3,9,3,1,0,0,0,4,0,0,0,0,0,0.15,0.45,0.15,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,20
10303,880092150,WYMAN,LOUIS,H,NH,M,R,1.0,voting,19630917,1917-03-16,1917,1963,46,0.0,1,4,1,3,0,0,1,0,0,0,0,0,0,0.1,0.4,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10749,880093600,SNYDER,MARION,H,KY,M,R,3.0,voting,19630923,1928-01-26,1928,1963,35,0.0,2,4,3,1,0,0,0,0,0,0,0,0,0,0.2,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
