speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_2,cluster_0,cluster_1,cluster_10,cluster_8,cluster_7,cluster_3,cluster_14,cluster_6,cluster_12,cluster_4,cluster_9,cluster_11,cluster_5,cluster_13,cluster_15,cluster_2_p,cluster_0_p,cluster_1_p,cluster_10_p,cluster_8_p,cluster_7_p,cluster_3_p,cluster_14_p,cluster_6_p,cluster_12_p,cluster_4_p,cluster_9_p,cluster_11_p,cluster_5_p,cluster_13_p,cluster_15_p,n
8129,600092765,GORE,THOMAS,S,OK,M,D,,voting,19080530,1870-12-10,1870,1908,38,60081291,0.0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7572,600094649,HARDY,RUFUS,H,TX,M,D,6.0,voting,19081210,1855-12-16,1855,1908,53,60075720,0.0,0,5,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8608,600102254,SHEPPARD,MORRIS,H,TX,M,D,1.0,voting,19090107,1875-05-28,1875,1909,34,60086080,1.0577277722470653e-12,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7168,600103201,BENNET,WILLIAM,H,NY,M,R,17.0,voting,19090108,1870-11-09,1870,1909,39,60071680,0.0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7126,600104370,SMITH,SAMUEL,H,MI,M,R,6.0,voting,19090111,1852-08-23,1852,1909,57,60071260,0.0,7,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6646,600108819,BURTON,HIRAM,H,DE,M,R,0.0,voting,19090116,1841-11-13,1841,1909,68,60066460,0.0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6591,600115198,PILES,SAMUEL,S,WA,M,R,,voting,19090125,1858-12-28,1858,1909,51,60065911,0.0,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8333333333333334,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
6860,600124899,TAWNEY,JAMES,H,MN,M,R,1.0,voting,19090206,1855-01-03,1855,1909,54,60068600,0.0,0,2,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.2,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
6860,600124903,TAWNEY,JAMES,H,MN,M,R,1.0,voting,19090206,1855-01-03,1855,1909,54,60068600,4.041843866653764e-07,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7496,600125775,SIMS,THETUS,H,TN,M,D,8.0,voting,19090208,1852-04-25,1852,1909,57,60074960,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6591,600127323,PILES,SAMUEL,S,WA,M,R,,voting,19090210,1858-12-28,1858,1909,51,60065911,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6793,600127418,HEYBURN,WELDON,S,ID,M,R,,voting,19090210,1852-05-23,1852,1909,57,60067931,0.0,0,7,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6793,600127438,HEYBURN,WELDON,S,ID,M,R,,voting,19090210,1852-05-23,1852,1909,57,60067931,0.0,4,18,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0.13793103448275862,0.6206896551724138,0.1724137931034483,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
6526,600127442,BURKETT,ELMER,S,NE,M,R,,voting,19090210,1867-12-01,1867,1909,42,60065261,4.3034582796340514e-08,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6793,600127443,HEYBURN,WELDON,S,ID,M,R,,voting,19090210,1852-05-23,1852,1909,57,60067931,0.0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7445,600130965,HAMILTON,EDWARD,H,MI,M,R,4.0,voting,19090215,1857-12-09,1857,1909,52,60074450,0.0,0,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7411,600130975,CANDLER,EZEKIEL,H,MS,M,D,1.0,voting,19090215,1862-01-18,1862,1909,47,60074110,0.0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6753,600130976,COLE,RALPH,H,OH,M,R,8.0,voting,19090215,1873-11-30,1873,1909,36,60067530,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7304,600135971,FOSTER,MARTIN,H,IL,M,D,23.0,voting,19090219,1861-09-03,1861,1909,48,60073040,0.0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7287,600135974,COX,WILLIAM,H,IN,M,D,3.0,voting,19090219,1861-09-06,1861,1909,48,60072870,0.0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6763,600138011,DAWSON,ALBERT,H,IA,M,R,2.0,voting,19090221,1872-01-26,1872,1909,37,60067630,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7110,600150854,PETERS,ANDREW,H,MA,M,D,11.0,voting,19090301,1872-04-03,1872,1909,37,60071100,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7460,600150858,LEVER,ASBURY,H,SC,M,D,7.0,voting,19090301,1875-01-05,1875,1909,34,60074600,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6982,600152723,SULZER,WILLIAM,H,NY,M,D,10.0,voting,19090302,1863-03-18,1863,1909,46,60069820,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7061,600152739,HOBSON,RICHMOND,H,AL,M,D,6.0,voting,19090302,1870-08-17,1870,1909,39,60070610,0.0,0,4,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0.0,0.4,0.1,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7413,610002817,CLARK,JAMES,H,MO,M,D,9.0,voting,19090324,1850-03-07,1850,1909,59,61074130,0.0,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7564,610004357,FORDNEY,JOSEPH,H,MI,M,R,8.0,voting,19090326,1853-11-05,1853,1909,56,61075640,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7058,610004652,HARRISON,FRANCIS,H,NY,M,D,16.0,voting,19090327,1873-12-18,1873,1909,36,61070580,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6806,610005019,KEIFER,JOSEPH,H,OH,M,R,7.0,voting,19090327,1836-01-30,1836,1909,73,61068060,0.0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7065,610005540,JAMES,OLLIE,H,KY,M,D,1.0,voting,19090329,1871-07-27,1871,1909,38,61070650,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6808,610005731,KENNEDY,JAMES,H,OH,M,R,18.0,voting,19090329,1853-09-03,1853,1909,56,61068080,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7330,610005821,JONES,WILLIAM,H,VA,M,D,1.0,voting,19090329,1849-03-21,1849,1909,60,61073300,0.0,2,24,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.06896551724137931,0.8275862068965517,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,29
6766,610005856,DIEKEMA,GERRIT,H,MI,M,R,5.0,voting,19090329,1859-03-27,1859,1909,50,61067660,0.0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6898,610006024,COX,JAMES,H,OH,M,D,3.0,voting,19090330,1870-03-31,1870,1909,39,61068980,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6898,610006026,COX,JAMES,H,OH,M,D,3.0,voting,19090330,1870-03-31,1870,1909,39,61068980,0.0,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7713,610006687,KITCHIN,CLAUDE,H,NC,M,D,2.0,voting,19090330,1869-03-24,1869,1909,40,61077130,5.518640884231956e-09,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7117,610006804,RICHARDSON,WILLIAM,H,AL,M,D,8.0,voting,19090330,1839-05-08,1839,1909,70,61071170,0.0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6769,610007234,EDWARDS,DON,H,KY,M,R,11.0,voting,19090331,1861-07-13,1861,1909,48,61067690,0.0,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7409,610008287,BURNETT,JOHN,H,AL,M,D,7.0,voting,19090401,1854-01-20,1854,1909,55,61074090,0.0,1,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,10
7352,610008311,POINDEXTER,MILES,H,WA,M,R,3.0,voting,19090401,1868-04-22,1868,1909,41,61073520,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7209,610008512,LINDBERGH,CHARLES,H,MN,M,R,6.0,voting,19090402,1859-01-20,1859,1909,50,61072090,0.0,2,42,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0.04081632653061224,0.8571428571428571,0.061224489795918366,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,49
6742,610008513,BOWERS,EATON,H,MS,M,D,6.0,voting,19090402,1865-06-17,1865,1909,44,61067420,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7796,610008589,LANGLEY,JOHN,H,KY,M,R,10.0,voting,19090402,1868-01-14,1868,1909,41,61077960,0.0,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.8421052631578947,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
7029,610008639,CLAYTON,HENRY,H,AL,M,D,3.0,voting,19090402,1857-02-10,1857,1909,52,61070290,0.0,1,0,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9368,610008963,SABATH,ADOLPH,H,IL,M,D,5.0,voting,19090403,1866-04-04,1866,1909,43,61093680,0.0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7190,610008964,GRONNA,ASLE,H,ND,M,R,-1.0,voting,19090403,1858-12-10,1858,1909,51,61071900,0.0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6858,610009167,STURGISS,GEORGE,H,WV,M,R,2.0,voting,19090403,1842-08-16,1842,1909,67,61068580,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7087,610009185,MAGUIRE,JOHN,H,NE,M,D,1.0,voting,19090403,1870-11-29,1870,1909,39,61070870,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7555,610014609,CUMMINS,ALBERT,S,IA,M,R,,voting,19090421,1850-02-15,1850,1909,59,61075551,0.0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6972,610017671,RAYNER,ISIDOR,S,MD,M,D,,voting,19090428,1850-04-11,1850,1909,59,61069721,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7008,610017734,BACON,AUGUSTUS,S,GA,M,D,,voting,19090428,1839-10-20,1839,1909,70,61070081,0.0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6972,610017841,RAYNER,ISIDOR,S,MD,M,D,,voting,19090429,1850-04-11,1850,1909,59,61069721,0.0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6803,610018506,JOHNSON,MARTIN,S,ND,M,R,,voting,19090430,1850-03-03,1850,1909,59,61068031,0.0,2,13,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.6842105263157895,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
7138,610018507,TILLMAN,BENJAMIN,S,SC,M,D,,voting,19090430,1847-08-11,1847,1909,62,61071381,0.0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6803,610018514,JOHNSON,MARTIN,S,ND,M,R,,voting,19090430,1850-03-03,1850,1909,59,61068031,3.047520364919771e-09,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.7,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6793,610020798,HEYBURN,WELDON,S,ID,M,R,,voting,19090505,1852-05-23,1852,1909,57,61067931,0.0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7555,610021121,CUMMINS,ALBERT,S,IA,M,R,,voting,19090506,1850-02-15,1850,1909,59,61075551,0.0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7226,610021442,NEWLANDS,FRANCIS,S,NV,M,D,,voting,19090506,1846-08-28,1846,1909,63,61072261,0.0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6512,610033389,ALDRICH,NELSON,S,RI,M,R,,voting,19090524,1841-11-06,1841,1909,68,61065121,8.164704839088976e-19,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6824,610034110,MCENERY,SAMUEL,S,LA,M,D,,voting,19090525,1837-05-28,1837,1909,72,61068241,0.0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8687,610035779,MARTIN,JOHN,H,CO,M,D,2.0,voting,19090527,1868-04-10,1868,1909,41,61086870,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8687,610035792,MARTIN,JOHN,H,CO,M,D,2.0,voting,19090527,1868-04-10,1868,1909,41,61086870,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6793,610041030,HEYBURN,WELDON,S,ID,M,R,,voting,19090604,1852-05-23,1852,1909,57,61067931,2.4757861511603344e-18,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6793,610041034,HEYBURN,WELDON,S,ID,M,R,,voting,19090604,1852-05-23,1852,1909,57,61067931,2.1231961452037746e-21,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7252,610042839,STONE,WILLIAM,S,MO,M,D,,voting,19090607,1848-05-07,1848,1909,61,61072521,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6584,610042930,MONEY,HERNANDO,S,MS,M,D,,voting,19090607,1839-08-26,1839,1909,70,61065841,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6584,610042934,MONEY,HERNANDO,S,MS,M,D,,voting,19090607,1839-08-26,1839,1909,70,61065841,0.0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7252,610042984,STONE,WILLIAM,S,MO,M,D,,voting,19090607,1848-05-07,1848,1909,61,61072521,0.0,0,2,2,3,0,1,0,0,2,0,0,0,0,0,0,0,0.0,0.2,0.2,0.3,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7226,610048495,NEWLANDS,FRANCIS,S,NV,M,D,,voting,19090614,1846-08-28,1846,1909,63,61072261,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7478,610049306,OWEN,ROBERT,S,OK,M,D,,voting,19090615,1856-02-02,1856,1909,53,61074781,0.0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7226,610051801,NEWLANDS,FRANCIS,S,NV,M,D,,voting,19090618,1846-08-28,1846,1909,63,61072261,0.0,0,28,3,2,4,0,2,0,0,0,0,0,0,0,0,0,0.0,0.717948717948718,0.07692307692307693,0.05128205128205128,0.10256410256410256,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
6534,610054083,DANIEL,JOHN,S,VA,M,D,,voting,19090621,1842-09-05,1842,1909,67,61065341,0.0,0,3,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.3,0.2,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6793,610054921,HEYBURN,WELDON,S,ID,M,R,,voting,19090622,1852-05-23,1852,1909,57,61067931,0.0,0,3,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.1,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6793,610054930,HEYBURN,WELDON,S,ID,M,R,,voting,19090622,1852-05-23,1852,1909,57,61067931,0.0,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
6512,610063973,ALDRICH,NELSON,S,RI,M,R,,voting,19090703,1841-11-06,1841,1909,68,61065121,0.0,1,12,3,0,1,0,0,2,0,0,1,0,0,0,0,0,0.05,0.6,0.15,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20
7194,610068936,HENRY,ROBERT,H,TX,M,D,11.0,voting,19090709,1864-05-12,1864,1909,45,61071940,0.0,1,17,2,2,0,1,0,0,6,0,0,0,0,0,0,0,0.034482758620689655,0.5862068965517241,0.06896551724137931,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
7160,610069359,ADAIR,JOHN,H,IN,M,D,8.0,voting,19090712,1864-12-22,1864,1909,45,61071600,0.0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7658,610069606,STEENERSON,HALVOR,H,MN,M,R,9.0,voting,19090715,1852-06-30,1852,1909,57,61076580,3.7702035684072863e-19,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7117,610069629,RICHARDSON,WILLIAM,H,AL,M,D,8.0,voting,19090715,1839-05-08,1839,1909,70,61071170,0.0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7071,610073844,KINKEAD,EUGENE,H,NJ,M,D,9.0,voting,19090731,1876-03-27,1876,1909,33,61070710,0.0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7249,610074265,STEPHENS,JOHN,H,TX,M,D,13.0,voting,19090802,1847-11-22,1847,1909,62,61072490,0.0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6672,610074881,GAMBLE,ROBERT,S,SD,M,R,,voting,19090804,1851-02-07,1851,1909,58,61066721,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7194,610080137,HENRY,ROBERT,H,TX,M,D,11.0,voting,19100108,1864-05-12,1864,1910,46,61071940,0.0,0,20,1,1,4,13,1,0,0,0,0,0,0,0,0,0,0.0,0.5,0.025,0.025,0.1,0.325,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
