speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_2,cluster_4,cluster_5,cluster_1,cluster_9,cluster_0,cluster_3,cluster_7,cluster_6,cluster_10,cluster_8,cluster_11,cluster_2_p,cluster_4_p,cluster_5_p,cluster_1_p,cluster_9_p,cluster_0_p,cluster_3_p,cluster_7_p,cluster_6_p,cluster_10_p,cluster_8_p,cluster_11_p,n
9317,820061596,COX,EDWARD,H,GA,M,D,2.0,voting,19510524,1880-04-03,1880,1951,71,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9429,820063460,KERSTEN,CHARLES,H,WI,M,R,5.0,voting,19510604,1902-05-26,1902,1951,49,0.0,0,0,19,0,0,1,0,0,0,0,0,0,0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20
9432,820066566,LANGER,WILLIAM,S,ND,M,R,,voting,19510611,1886-09-30,1886,1951,65,5.811768371075034e-10,0,0,1,0,0,8,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,9
9290,820070518,WHERRY,KENNETH,S,NE,M,R,,voting,19510618,1892-02-28,1892,1951,59,0.0,0,0,8,0,1,1,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9233,820070940,FERGUSON,HOMER,S,MI,M,R,,voting,19510618,1889-02-25,1889,1951,62,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9212,820076220,BENTON,WILLIAM,S,CT,M,D,,voting,19510626,1900-04-01,1900,1951,51,0.0,3,0,0,5,0,2,0,0,0,0,0,0,0.3,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
9352,820076664,MCMAHON,BRIEN,S,CT,M,D,,voting,19510626,1903-10-06,1903,1951,48,0.0,0,0,4,1,0,1,4,0,0,0,0,0,0.0,0.0,0.4,0.1,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,10
10181,820077012,SCOTT,HUGH,H,PA,M,R,6.0,voting,19510626,1900-11-11,1900,1951,51,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,820077019,JAVITS,JACOB,H,NY,M,R,21.0,voting,19510626,1904-05-18,1904,1951,47,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9302,820084559,ARMSTRONG,ORLAND,H,MO,M,R,6.0,voting,19510702,1893-10-02,1893,1951,58,0.0,0,0,1,0,0,9,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,820085533,MORSE,WAYNE,S,OR,M,I,,voting,19510706,1900-10-20,1900,1951,51,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9429,820085587,KERSTEN,CHARLES,H,WI,M,R,5.0,voting,19510706,1902-05-26,1902,1951,49,0.0,0,0,5,0,0,4,0,0,0,0,0,0,0.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,9
9429,820090430,KERSTEN,CHARLES,H,WI,M,R,5.0,voting,19510712,1902-05-26,1902,1951,49,0.0,0,0,9,0,0,1,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9290,820093948,WHERRY,KENNETH,S,NE,M,R,,voting,19510718,1892-02-28,1892,1951,59,0.0,0,0,5,0,0,5,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10
9290,820093976,WHERRY,KENNETH,S,NE,M,R,,voting,19510718,1892-02-28,1892,1951,59,6.738302919209903e-06,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9637,820096335,CANFIELD,GORDON,H,NJ,M,R,8.0,voting,19510719,1898-04-15,1898,1951,53,0.0,0,0,20,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9607,820099093,SIMPSON,SIDNEY,H,IL,M,R,20.0,voting,19510724,1894-09-20,1894,1951,57,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10707,820099444,ZABLOCKI,CLEMENT,H,WI,M,D,4.0,voting,19510724,1912-11-18,1912,1951,39,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10707,820099452,ZABLOCKI,CLEMENT,H,WI,M,D,4.0,voting,19510724,1912-11-18,1912,1951,39,0.0,0,0,18,0,0,2,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,20
10875,820099529,BENNETT,CHARLES,H,FL,M,D,2.0,voting,19510724,1910-12-02,1910,1951,41,0.0,0,0,8,1,0,1,0,0,0,0,0,0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9676,820100467,PRESTON,PRINCE,H,GA,M,D,1.0,voting,19510725,1908-07-05,1908,1951,43,0.0,1,0,16,0,0,3,0,0,0,0,0,0,0.05,0.0,0.8,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,20
10500,820101662,FLOOD,DANIEL,H,PA,M,D,11.0,voting,19510726,1903-11-26,1903,1951,48,0.0,0,0,28,0,0,2,0,0,0,0,0,0,0.0,0.0,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,30
9638,820101708,CARNAHAN,ALBERT,H,MO,M,D,8.0,voting,19510726,1897-01-09,1897,1951,54,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9431,820102375,KNOWLAND,WILLIAM,S,CA,M,R,,voting,19510727,1908-06-26,1908,1951,43,0.0,0,0,6,0,0,4,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,10
10076,820104361,MCCORMACK,JOHN,H,MA,M,D,12.0,voting,19510730,1891-12-21,1891,1951,60,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9352,820106781,MCMAHON,BRIEN,S,CT,M,D,,voting,19510802,1903-10-06,1903,1951,48,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9318,820107135,CRAWFORD,FRED,H,MI,M,R,8.0,voting,19510802,1888-05-05,1888,1951,63,0.0,0,1,6,0,0,3,0,0,0,0,0,0,0.0,0.1,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
9680,820107242,REES,EDWARD,H,KS,M,R,4.0,voting,19510802,1886-06-03,1886,1951,65,0.0,0,1,8,0,0,1,0,0,0,0,0,0,0.0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9617,820107253,WOLVERTON,CHARLES,H,NJ,M,R,1.0,voting,19510802,1880-10-24,1880,1951,71,0.0,0,0,8,0,0,2,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
9608,820107255,SMITH,LAWRENCE,H,WI,M,R,1.0,voting,19510802,1892-09-15,1892,1951,59,0.0,0,0,30,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10007,820107268,KELLY,EDNA,H,NY,F,D,10.0,voting,19510802,1906-08-20,1906,1951,45,0.0,0,0,15,0,0,5,0,0,0,0,0,0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,20
9433,820107269,LANTAFF,WILLIAM,H,FL,M,D,4.0,voting,19510802,1913-07-31,1913,1951,38,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10401,820107308,BURLESON,OMAR,H,TX,M,D,17.0,voting,19510802,1906-03-19,1906,1951,45,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9467,820107321,BENDER,GEORGE,H,OH,M,R,0.0,voting,19510802,1896-09-29,1896,1951,55,0.0,4,1,21,0,0,2,0,0,0,0,0,0,0.14285714285714285,0.03571428571428571,0.75,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,28
9302,820107489,ARMSTRONG,ORLAND,H,MO,M,R,6.0,voting,19510802,1893-10-02,1893,1951,58,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9348,820107716,MCCARRAN,PATRICK,S,NV,M,D,,voting,19510806,1876-08-08,1876,1951,75,0.0,1,0,22,0,0,5,0,0,0,0,0,0,0.03571428571428571,0.0,0.7857142857142857,0.0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,28
10076,820108024,MCCORMACK,JOHN,H,MA,M,D,12.0,voting,19510806,1891-12-21,1891,1951,60,0.0,0,0,8,0,0,2,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
9816,820109337,GAVIN,LEON,H,PA,M,R,19.0,voting,19510809,1893-02-25,1893,1951,58,0.0,2,1,6,1,0,0,0,0,0,0,0,0,0.2,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10433,820109405,MAHON,GEORGE,H,TX,M,D,19.0,voting,19510809,1900-09-22,1900,1951,51,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9436,820114413,MALONE,GEORGE,S,NV,M,R,,voting,19510816,1890-08-07,1890,1951,61,0.0,0,0,19,0,1,0,0,0,0,0,0,0,0.0,0.0,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10007,820114728,KELLY,EDNA,H,NY,F,D,10.0,voting,19510816,1906-08-20,1906,1951,45,0.0,0,0,4,0,0,6,0,0,0,0,0,0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
9782,820115343,KENNEDY,JOHN,H,MA,M,D,11.0,voting,19510817,1917-05-29,1917,1951,34,0.0,0,0,6,0,0,3,0,0,0,0,0,0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,9
10277,820115505,ROONEY,JOHN,H,NY,M,D,12.0,voting,19510817,1903-11-29,1903,1951,48,0.0,0,0,6,0,0,3,0,0,0,0,0,0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,9
9429,820115679,KERSTEN,CHARLES,H,WI,M,R,5.0,voting,19510817,1902-05-26,1902,1951,49,0.0,0,1,27,0,0,2,0,0,0,0,0,0,0.0,0.03333333333333333,0.9,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,30
9302,820115709,ARMSTRONG,ORLAND,H,MO,M,R,6.0,voting,19510817,1893-10-02,1893,1951,58,0.0,0,0,9,0,0,1,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9991,820115756,CURTIS,THOMAS,H,MO,M,R,12.0,voting,19510817,1911-05-14,1911,1951,40,0.0,0,1,6,1,0,2,0,0,0,0,0,0,0.0,0.1,0.6,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
9553,820116015,DEMPSEY,JOHN,H,NM,M,D,0.0,voting,19510817,1879-06-22,1879,1951,72,0.0,0,0,7,0,0,3,0,0,0,0,0,0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
10007,820116122,KELLY,EDNA,H,NY,F,D,10.0,voting,19510817,1906-08-20,1906,1951,45,0.0,0,0,18,0,0,1,0,0,0,0,0,0,0.0,0.0,0.9473684210526315,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,19
9606,820118831,SIEMINSKI,ALFRED,H,NJ,M,D,13.0,voting,19510821,1911-08-23,1911,1951,40,0.0,0,2,5,1,0,2,0,0,0,0,0,0,0.0,0.2,0.5,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
9431,820119214,KNOWLAND,WILLIAM,S,CA,M,R,,voting,19510823,1908-06-26,1908,1951,43,0.0,4,0,13,0,0,1,0,0,0,0,0,0,0.2222222222222222,0.0,0.7222222222222222,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18
9827,820119428,HILL,JOSEPH,S,AL,M,D,,voting,19510823,1894-12-29,1894,1951,57,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9212,820119979,BENTON,WILLIAM,S,CT,M,D,,voting,19510824,1900-04-01,1900,1951,51,0.0,0,0,20,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9352,820120337,MCMAHON,BRIEN,S,CT,M,D,,voting,19510824,1903-10-06,1903,1951,48,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9436,820121651,MALONE,GEORGE,S,NV,M,R,,voting,19510827,1890-08-07,1890,1951,61,0.0,1,0,7,0,0,1,0,0,0,0,0,0,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
9477,820121666,BRIDGES,HENRY,S,NH,M,R,,voting,19510827,1898-09-09,1898,1951,53,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10286,820121739,SPARKMAN,JOHN,S,AL,M,D,,voting,19510828,1899-12-20,1899,1951,52,0.0,0,0,5,0,0,5,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10
9453,820121753,SMITH,HOWARD,S,NJ,M,R,,voting,19510828,1880-01-30,1880,1951,71,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9148,820121889,KEM,JAMES,S,MO,M,R,,voting,19510828,1890-04-02,1890,1951,61,0.0,0,2,16,0,1,1,0,0,0,0,0,0,0.0,0.1,0.8,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20
9460,820121895,WATKINS,ARTHUR,S,UT,M,R,,voting,19510828,1886-12-18,1886,1951,65,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9345,820121923,LEHMAN,HERBERT,S,NY,M,D,,voting,19510828,1878-03-28,1878,1951,73,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9543,820121967,CASE,FRANCIS,S,SD,M,R,,voting,19510828,1896-12-09,1896,1951,55,0.0,6,0,16,0,2,3,0,0,0,0,0,0,0.2222222222222222,0.0,0.5925925925925926,0.0,0.07407407407407407,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,27
9148,820121970,KEM,JAMES,S,MO,M,R,,voting,19510828,1890-04-02,1890,1951,61,4.700519144559141e-08,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9543,820121973,CASE,FRANCIS,S,SD,M,R,,voting,19510828,1896-12-09,1896,1951,55,1.318094400644261e-09,0,0,9,0,0,1,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9348,820122116,MCCARRAN,PATRICK,S,NV,M,D,,voting,19510829,1876-08-08,1876,1951,75,0.0,0,0,15,1,1,2,1,0,0,0,0,0,0.0,0.0,0.75,0.05,0.05,0.1,0.05,0.0,0.0,0.0,0.0,0.0,20
9345,820122359,LEHMAN,HERBERT,S,NY,M,D,,voting,19510829,1878-03-28,1878,1951,73,0.0,1,0,17,0,0,1,0,0,0,0,0,0,0.05263157894736842,0.0,0.8947368421052632,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,19
9432,820122514,LANGER,WILLIAM,S,ND,M,R,,voting,19510830,1886-09-30,1886,1951,65,0.0,2,2,11,0,0,5,0,0,0,0,0,0,0.1,0.1,0.55,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,20
10425,820122697,HUMPHREY,HUBERT,S,MN,M,D,,voting,19510830,1911-05-27,1911,1951,40,0.0,0,0,8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9771,820125046,SCHOEPPEL,ANDREW,S,KS,M,R,,voting,19510906,1894-11-23,1894,1951,57,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,820125160,JAVITS,JACOB,H,NY,M,R,21.0,voting,19510906,1904-05-18,1904,1951,47,0.0,1,0,5,0,1,2,0,0,0,0,0,0,0.1111111111111111,0.0,0.5555555555555556,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,9
10425,820128907,HUMPHREY,HUBERT,S,MN,M,D,,voting,19510913,1911-05-27,1911,1951,40,0.0,1,0,7,0,0,2,0,0,0,0,0,0,0.1,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
9447,820132138,REAMS,HENRY,H,OH,M,I,9.0,voting,19510918,1897-01-15,1897,1951,54,0.0,0,0,9,0,0,1,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10158,820141315,MANSFIELD,MICHAEL,H,MT,M,D,1.0,voting,19510926,1903-03-16,1903,1951,48,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10076,820142802,MCCORMACK,JOHN,H,MA,M,D,12.0,voting,19510927,1891-12-21,1891,1951,60,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9302,820147406,ARMSTRONG,ORLAND,H,MO,M,R,6.0,voting,19511005,1893-10-02,1893,1951,58,0.0,0,0,20,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10676,820149329,JACKSON,HENRY,H,WA,M,D,2.0,voting,19511009,1912-05-31,1912,1951,39,0.0,2,0,12,0,0,4,0,0,0,0,0,0,0.1111111111111111,0.0,0.6666666666666666,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,18
9815,820150961,GARY,JULIAN,H,VA,M,D,3.0,voting,19511011,1892-02-25,1892,1951,59,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9608,820151139,SMITH,LAWRENCE,H,WI,M,R,1.0,voting,19511011,1892-09-15,1892,1951,59,0.0,0,0,9,0,0,1,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9608,820154991,SMITH,LAWRENCE,H,WI,M,R,1.0,voting,19511017,1892-09-15,1892,1951,59,0.0,0,0,8,0,0,1,0,0,0,0,0,0,0.0,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
10199,820158675,BRAY,WILLIAM,H,IN,M,R,7.0,voting,19511020,1903-06-17,1903,1951,48,0.0,0,0,18,1,0,1,0,0,0,0,0,0,0.0,0.0,0.9,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20
10076,820160830,MCCORMACK,JOHN,H,MA,M,D,12.0,voting,19520118,1891-12-21,1891,1952,61,0.0,0,0,7,0,0,2,0,0,0,0,0,0,0.0,0.0,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,9
9212,820167315,BENTON,WILLIAM,S,CT,M,D,,voting,19520214,1900-04-01,1900,1952,52,0.0,1,1,17,0,0,1,0,0,0,0,0,0,0.05,0.05,0.85,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20
9637,820167978,CANFIELD,GORDON,H,NJ,M,R,8.0,voting,19520218,1898-04-15,1898,1952,54,0.0,1,0,6,0,0,3,0,0,0,0,0,0,0.1,0.0,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
9513,820168954,MURRAY,JAMES,S,MT,M,D,,voting,19520221,1876-05-03,1876,1952,76,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9477,820168961,BRIDGES,HENRY,S,NH,M,R,,voting,19520221,1898-09-09,1898,1952,54,0.0,0,0,8,0,0,2,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
9317,820170412,COX,EDWARD,H,GA,M,D,2.0,voting,19520226,1880-04-03,1880,1952,72,0.0,3,0,4,0,1,1,1,0,0,0,0,0,0.3,0.0,0.4,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
10022,820170894,RUSSELL,RICHARD,S,GA,M,D,,voting,19520227,1897-11-02,1897,1952,55,0.0,1,1,1,1,0,6,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
9637,820172674,CANFIELD,GORDON,H,NJ,M,R,8.0,voting,19520303,1898-04-15,1898,1952,54,0.0,1,2,7,0,0,0,0,0,0,0,0,0,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9533,820174508,BEAMER,JOHN,H,IN,M,R,5.0,voting,19520305,1896-11-17,1896,1952,56,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9489,820174985,DONDERO,GEORGE,H,MI,M,R,17.0,voting,19520306,1883-12-16,1883,1952,69,0.0,0,0,9,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10353,820176484,MADDEN,RAY,H,IN,M,D,1.0,voting,19520311,1892-02-25,1892,1952,60,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10353,820176638,MADDEN,RAY,H,IN,M,D,1.0,voting,19520311,1892-02-25,1892,1952,60,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9954,820176647,ROGERS,WALTER,H,TX,M,D,18.0,voting,19520311,1908-07-19,1908,1952,44,0.2918727517083205,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9954,820176649,ROGERS,WALTER,H,TX,M,D,18.0,voting,19520311,1908-07-19,1908,1952,44,1.038706706260636e-05,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9524,820179082,VELDE,HAROLD,H,IL,M,R,18.0,voting,19520313,1910-04-01,1910,1952,42,0.0,0,0,20,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9431,820179140,KNOWLAND,WILLIAM,S,CA,M,R,,voting,19520314,1908-06-26,1908,1952,44,0.0,0,0,9,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9431,820179156,KNOWLAND,WILLIAM,S,CA,M,R,,voting,19520314,1908-06-26,1908,1952,44,0.0,1,0,6,0,0,3,0,0,0,0,0,0,0.1,0.0,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
9453,820179217,SMITH,HOWARD,S,NJ,M,R,,voting,19520317,1880-01-30,1880,1952,72,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9431,820179795,KNOWLAND,WILLIAM,S,CA,M,R,,voting,19520318,1908-06-26,1908,1952,44,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9431,820179837,KNOWLAND,WILLIAM,S,CA,M,R,,voting,19520318,1908-06-26,1908,1952,44,0.0,0,0,4,0,0,5,0,0,0,0,0,0,0.0,0.0,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,9
9431,820179839,KNOWLAND,WILLIAM,S,CA,M,R,,voting,19520318,1908-06-26,1908,1952,44,0.0,0,0,5,0,0,4,0,0,0,0,0,0,0.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,9
9718,820180754,DWORSHAK,HENRY,S,ID,M,R,,voting,19520320,1894-08-29,1894,1952,58,1.1025743730962424e-11,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,820191124,JAVITS,JACOB,H,NY,M,R,21.0,voting,19520404,1904-05-18,1904,1952,48,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
