speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_5,cluster_7,cluster_6,cluster_1,cluster_8,cluster_2,cluster_4,cluster_3,cluster_9,cluster_15,cluster_0,cluster_12,cluster_13,cluster_11,cluster_14,cluster_10,cluster_16,cluster_5_p,cluster_7_p,cluster_6_p,cluster_1_p,cluster_8_p,cluster_2_p,cluster_4_p,cluster_3_p,cluster_9_p,cluster_15_p,cluster_0_p,cluster_12_p,cluster_13_p,cluster_11_p,cluster_14_p,cluster_10_p,cluster_16_p,n
10878,990024747,BRADLEY,WILLIAM,S,NJ,M,D,,voting,19850424,1943-07-28,1943,1985,42,99108781,0.0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11016,990024769,DOLE,ROBERT,S,KS,M,R,,voting,19850424,1923-07-22,1923,1985,62,99110161,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10807,990025771,BENTSEN,LLOYD,S,TX,M,D,,voting,19850425,1921-02-11,1921,1985,64,99108071,0.0,0,8,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10764,990026650,BONKER,DON,H,WA,M,D,3.0,voting,19850429,1937-03-07,1937,1985,48,99107640,0.0,4,20,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.5555555555555556,0.2777777777777778,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
12001,990026814,KAPTUR,MARCY,H,OH,F,D,9.0,voting,19850430,1946-06-17,1946,1985,39,99120010,0.0,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11829,990027012,COCHRAN,THAD,S,MS,M,R,,voting,19850430,1937-12-07,1937,1985,48,99118291,0.0,5,8,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.2777777777777778,0.4444444444444444,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11735,990027024,BAUCUS,MAX,S,MT,M,D,,voting,19850430,1941-12-11,1941,1985,44,99117351,0.0,11,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4074074074074074,0.5185185185185185,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
11143,990027996,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19850501,1927-03-16,1927,1985,58,99111431,0.0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10709,990028347,ADDABBO,JOSEPH,H,NY,M,D,6.0,voting,19850502,1925-03-17,1925,1985,60,99107090,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11642,990028926,BINGAMAN,JEFF,S,NM,M,D,,voting,19850502,1943-10-03,1943,1985,42,99116421,0.0,1,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11271,990029368,VENTO,BRUCE,H,MN,M,D,4.0,voting,19850506,1940-10-07,1940,1985,45,99112710,0.0,1,15,14,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0.025,0.375,0.35,0.075,0.0,0.1,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
11832,990029646,DURBIN,RICHARD,H,IL,M,D,20.0,voting,19850507,1944-11-21,1944,1985,41,99118320,0.0,2,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.7222222222222222,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11462,990030521,BYRD,ROBERT,S,WV,M,D,,voting,19850508,1917-11-20,1917,1985,68,99114621,0.0,2,23,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05405405405405406,0.6216216216216216,0.02702702702702703,0.2972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
11587,990034279,MOLLOHAN,ALAN,H,WV,M,D,1.0,voting,19850514,1943-05-14,1943,1985,42,99115870,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11735,990035646,BAUCUS,MAX,S,MT,M,D,,voting,19850515,1941-12-11,1941,1985,44,99117351,0.0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10964,990036133,PRESSLER,LARRY,S,SD,M,R,,voting,19850515,1942-03-29,1942,1985,43,99109641,0.0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10610,990036677,HART,GARY,S,CO,M,D,,voting,19850516,1936-11-28,1936,1985,49,99106101,0.0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11451,990036682,SPECTER,ARLEN,S,PA,M,R,,voting,19850516,1930-02-12,1930,1985,55,99114511,0.0,1,23,2,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0.02564102564102564,0.5897435897435898,0.05128205128205128,0.23076923076923078,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
11016,990037637,DOLE,ROBERT,S,KS,M,R,,voting,19850520,1923-07-22,1923,1985,62,99110161,0.0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10605,990038439,GOLDWATER,BARRY,S,AZ,M,R,,voting,19850521,1909-01-01,1909,1985,76,99106051,0.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
11451,990038775,SPECTER,ARLEN,S,PA,M,R,,voting,19850521,1930-02-12,1930,1985,55,99114511,0.0,3,32,2,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.6666666666666666,0.041666666666666664,0.16666666666666666,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
10807,990042373,BENTSEN,LLOYD,S,TX,M,D,,voting,19850523,1921-02-11,1921,1985,64,99108071,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11409,990043387,DODD,CHRISTOPHER,S,CT,M,D,,voting,19850603,1944-05-27,1944,1985,41,99114091,0.0,0,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10962,990045832,PELL,CLAIBORNE,S,RI,M,D,,voting,19850605,1918-11-22,1918,1985,67,99109621,0.0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10763,990045952,BONER,WILLIAM,H,TN,M,D,5.0,voting,19850606,1945-02-14,1945,1985,40,99107630,0.0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10915,990049899,HAYES,CHARLES,H,IL,M,D,1.0,voting,19850612,1918-02-17,1918,1985,67,99109150,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11735,990059374,BAUCUS,MAX,S,MT,M,D,,voting,19850627,1941-12-11,1941,1985,44,99117351,0.0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11817,990059435,HATCH,ORRIN,S,UT,M,R,,voting,19850627,1934-03-22,1934,1985,51,99118171,0.0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11451,990059578,SPECTER,ARLEN,S,PA,M,R,,voting,19850627,1930-02-12,1930,1985,55,99114511,0.0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11462,990061735,BYRD,ROBERT,S,WV,M,D,,voting,19850709,1917-11-20,1917,1985,68,99114621,0.0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10989,990063402,UDALL,MORRIS,H,AZ,M,D,2.0,voting,19850710,1922-06-15,1922,1985,63,99109890,0.0,1,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10835,990064411,LUKEN,THOMAS,H,OH,M,D,1.0,voting,19850711,1925-07-09,1925,1985,60,99108350,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10758,990064412,BROYHILL,JAMES,H,NC,M,R,10.0,voting,19850711,1927-08-19,1927,1985,58,99107580,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10768,990064655,CRANSTON,ALAN,S,CA,M,D,,voting,19850711,1914-06-19,1914,1985,71,99107681,0.0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10610,990064925,HART,GARY,S,CO,M,D,,voting,19850711,1936-11-28,1936,1985,49,99106101,0.0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12053,990066191,MIKULSKI,BARBARA,H,MD,F,D,3.0,voting,19850716,1936-07-20,1936,1985,49,99120530,0.0,4,7,2,2,0,12,1,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.25,0.07142857142857142,0.07142857142857142,0.0,0.42857142857142855,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
10874,990066198,BARTLETT,HARRY,H,TX,M,R,3.0,voting,19850716,1947-09-19,1947,1985,38,99108740,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10874,990066208,BARTLETT,HARRY,H,TX,M,R,3.0,voting,19850716,1947-09-19,1947,1985,38,99108740,0.0,1,11,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,0.3793103448275862,0.2413793103448276,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
11396,990066254,BILIRAKIS,MICHAEL,H,FL,M,R,9.0,voting,19850716,1930-07-16,1930,1985,55,99113960,0.0,7,20,6,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0.12727272727272726,0.36363636363636365,0.10909090909090909,0.16363636363636364,0.0,0.23636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
10838,990066429,MATSUNAGA,SPARK,S,HI,M,D,,voting,19850717,1916-10-08,1916,1985,69,99108381,0.0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10934,990067303,LAGOMARSINO,ROBERT,H,CA,M,R,19.0,voting,19850717,1926-09-04,1926,1985,59,99109340,0.0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10962,990069091,PELL,CLAIBORNE,S,RI,M,D,,voting,19850723,1918-11-22,1918,1985,67,99109621,0.0,1,5,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0.16666666666666666,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10700,990070250,TRIBLE,PAUL,S,VA,M,R,,voting,19850724,1946-12-29,1946,1985,39,99107001,0.0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10783,990071824,KEMP,JACK,H,NY,M,R,31.0,voting,19850725,1935-07-13,1935,1985,50,99107830,0.0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10792,990073413,PRICE,CHARLES,H,IL,M,D,21.0,voting,19850729,1905-01-01,1905,1985,80,99107920,0.0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11494,990073722,KENNEDY,EDWARD,S,MA,M,D,,voting,19850730,1932-02-22,1932,1985,53,99114941,0.0,2,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.7894736842105263,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11494,990073940,KENNEDY,EDWARD,S,MA,M,D,,voting,19850730,1932-02-22,1932,1985,53,99114941,0.0,3,32,8,21,0,1,1,0,1,0,0,0,0,0,0,0,0,0.04477611940298507,0.47761194029850745,0.11940298507462686,0.31343283582089554,0.0,0.014925373134328358,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
10700,990074679,TRIBLE,PAUL,S,VA,M,R,,voting,19850731,1946-12-29,1946,1985,39,99107001,0.0,20,8,0,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0.26666666666666666,0.10666666666666667,0.0,0.6133333333333333,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
11143,990075058,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19850731,1927-03-16,1927,1985,58,99111431,0.0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10878,990077507,BRADLEY,WILLIAM,S,NJ,M,D,,voting,19850801,1943-07-28,1943,1985,42,99108781,0.0,0,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11983,990078786,HOYER,STENY,H,MD,M,D,5.0,voting,19850904,1939-06-14,1939,1985,46,99119830,0.0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11231,990078949,BROWN,GEORGE,H,CA,M,D,36.0,voting,19850904,1920-03-06,1920,1985,65,99112310,0.0,0,2,3,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.10526315789473684,0.15789473684210525,0.6842105263157895,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11231,990078957,BROWN,GEORGE,H,CA,M,D,36.0,voting,19850904,1920-03-06,1920,1985,65,99112310,0.0,3,0,3,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.6111111111111112,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11220,990079266,THURMOND,J.,S,SC,M,R,,voting,19850909,1902-12-05,1902,1985,83,99112201,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10903,990079690,FASCELL,DANTE,H,FL,M,D,19.0,voting,19850909,1917-03-09,1917,1985,68,99109030,0.0,1,12,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.05,0.6,0.2,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10970,990079699,RITTER,DONALD,H,PA,M,R,15.0,voting,19850909,1940-10-21,1940,1985,45,99109700,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11680,990079704,FRANK,BARNEY,H,MA,M,D,4.0,voting,19850909,1940-03-31,1940,1985,45,99116800,0.0,0,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11983,990079706,HOYER,STENY,H,MD,M,D,5.0,voting,19850909,1939-06-14,1939,1985,46,99119830,0.0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.9,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10747,990079710,SEIBERLING,JOHN,H,OH,M,D,14.0,voting,19850909,1918-09-08,1918,1985,67,99107470,0.0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10761,990079716,BIAGGI,MARIO,H,NY,M,D,19.0,voting,19850909,1917-10-26,1917,1985,68,99107610,0.0,6,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20689655172413793,0.7241379310344828,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
11193,990080327,KENNELLY,BARBARA,H,CT,F,D,1.0,voting,19850911,1936-07-10,1936,1985,49,99111930,0.0,1,12,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.631578947368421,0.0,0.05263157894736842,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10970,990080927,RITTER,DONALD,H,PA,M,R,15.0,voting,19850912,1940-10-21,1940,1985,45,99109700,0.0,0,2,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10610,990081600,HART,GARY,S,CO,M,D,,voting,19850912,1936-11-28,1936,1985,49,99106101,3.47901199368058e-08,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10610,990081606,HART,GARY,S,CO,M,D,,voting,19850912,1936-11-28,1936,1985,49,99106101,0.0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11028,990081614,GLENN,JOHN,S,OH,M,D,,voting,19850912,1921-07-18,1921,1985,64,99110281,0.0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11726,990081642,KERRY,JOHN,S,MA,M,D,,voting,19850912,1943-12-11,1943,1985,42,99117261,0.0,2,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0.2,0.3,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11392,990081652,WARNER,JOHN,S,VA,M,R,,voting,19850912,1927-02-18,1927,1985,58,99113921,0.0,3,17,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0.10714285714285714,0.6071428571428571,0.03571428571428571,0.17857142857142858,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
10610,990081656,HART,GARY,S,CO,M,D,,voting,19850912,1936-11-28,1936,1985,49,99106101,0.0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10610,990081663,HART,GARY,S,CO,M,D,,voting,19850912,1936-11-28,1936,1985,49,99106101,0.0,1,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11726,990081665,KERRY,JOHN,S,MA,M,D,,voting,19850912,1943-12-11,1943,1985,42,99117261,0.0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11642,990081666,BINGAMAN,JEFF,S,NM,M,D,,voting,19850912,1943-10-03,1943,1985,42,99116421,0.0,2,12,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.631578947368421,0.05263157894736842,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11494,990081667,KENNEDY,EDWARD,S,MA,M,D,,voting,19850912,1932-02-22,1932,1985,53,99114941,0.0,4,17,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0.14814814814814814,0.6296296296296297,0.0,0.037037037037037035,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
10591,990081668,EAGLETON,THOMAS,S,MO,M,D,,voting,19850912,1929-09-04,1929,1985,56,99105911,0.0,4,13,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0.14814814814814814,0.48148148148148145,0.0,0.037037037037037035,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
10587,990083520,DENTON,JEREMIAH,S,AL,M,R,,voting,19850918,1924-07-15,1924,1985,61,99105871,0.0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12018,990083865,LEAHY,PATRICK,S,VT,M,D,,voting,19850918,1940-03-31,1940,1985,45,99120181,0.0,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11009,990084817,BUMPERS,DALE,S,AR,M,D,,voting,19850920,1925-08-12,1925,1985,60,99110091,0.0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11462,990085734,BYRD,ROBERT,S,WV,M,D,,voting,19850923,1917-11-20,1917,1985,68,99114621,0.0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10692,990085925,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19850924,1915-11-11,1915,1985,70,99106921,0.0,1,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.42105263157894735,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
