speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_0,cluster_2,cluster_1,cluster_8,cluster_3,cluster_10,cluster_5,cluster_6,cluster_4,cluster_12,cluster_15,cluster_7,cluster_11,cluster_9,cluster_14,cluster_13,cluster_0_p,cluster_2_p,cluster_1_p,cluster_8_p,cluster_3_p,cluster_10_p,cluster_5_p,cluster_6_p,cluster_4_p,cluster_12_p,cluster_15_p,cluster_7_p,cluster_11_p,cluster_9_p,cluster_14_p,cluster_13_p,n
5775,520054696,HAUGEN,NILS,H,WI,M,R,8.0,voting,18920504,1849-03-09,1849,1892,43,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6093,520054962,HOLMAN,WILLIAM,H,IN,M,D,4.0,voting,18920505,1822-09-06,1822,1892,70,0.0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5435,520059954,KENNA,JOHN,S,WV,M,D,,voting,18920516,1848-04-10,1848,1892,44,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5638,520077574,PEFFER,WILLIAM,S,KS,M,P,,voting,18920613,1831-09-10,1831,1892,61,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5449,520084913,MANDERSON,CHARLES,S,NE,M,R,,voting,18920705,1837-02-09,1837,1892,55,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5784,520094483,HOUK,GEORGE,H,OH,M,D,3.0,voting,18920716,1825-09-25,1825,1892,67,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5822,520095723,OATES,WILLIAM,H,AL,M,D,3.0,voting,18920718,1835-11-30,1835,1892,57,0.0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6120,520106647,MCMILLIN,BENTON,H,TN,M,D,4.0,voting,18920804,1845-09-11,1845,1892,47,0.0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7685,520116170,COCKRAN,WILLIAM,H,NY,M,D,10.0,voting,18930110,1854-02-28,1854,1893,39,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,520126875,DAWES,HENRY,S,MA,M,R,,voting,18930204,1816-10-30,1816,1893,77,0.0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6147,520127443,STONE,CHARLES,H,PA,M,R,27.0,voting,18930204,1843-06-29,1843,1893,50,0.0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5548,520138476,BENTLEY,HENRY,H,NY,M,D,23.0,voting,18930218,1838-09-30,1838,1893,55,0.0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5670,520149013,VOORHEES,DANIEL,S,IN,M,D,,voting,18930301,1827-09-26,1827,1893,66,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6287,520150293,BLACKBURN,JOSEPH,S,KY,M,D,,voting,18930302,1838-10-01,1838,1893,55,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6403,520152056,ALLISON,WILLIAM,S,IA,M,R,,voting,18930303,1829-03-02,1829,1893,64,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5704,520154280,BRECKINRIDGE,WILLIAM,H,KY,M,D,7.0,voting,18930303,1837-08-28,1837,1893,56,0.0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6445,530001425,GORMAN,ARTHUR,S,MD,M,D,,voting,18930410,1839-03-11,1839,1893,54,0.0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6220,530002024,HAWLEY,JOSEPH,S,CT,M,R,,voting,18930415,1826-10-31,1826,1893,67,0.0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6136,530003298,RAWLINS,JOSEPH,H,UT,M,D,-1.0,nonvoting,18930812,1850-03-28,1850,1893,43,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7226,530005607,NEWLANDS,FRANCIS,H,NV,M,D,0.0,voting,18930822,1846-08-28,1846,1893,47,0.0,0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5752,530006024,FITCH,ASHBEL,H,NY,M,D,15.0,voting,18930823,1848-10-08,1848,1893,45,0.0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6096,530006107,HUNTER,ANDREW,H,IL,M,D,-1.0,voting,18930823,1831-12-17,1831,1893,62,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5770,530006109,HALL,OSEE,H,MN,M,D,3.0,voting,18930823,1847-09-10,1847,1893,46,0.0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6018,530006412,THOMAS,HENRY,H,MI,M,R,4.0,voting,18930824,1843-12-17,1843,1893,50,0.0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5841,530007925,SHERMAN,JOHN,S,OH,M,R,,voting,18930830,1823-05-10,1823,1893,70,0.0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6120,530009485,MCMILLIN,BENTON,H,TN,M,D,4.0,voting,18930902,1845-09-11,1845,1893,48,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5749,530010743,FAULKNER,CHARLES,S,WV,M,D,,voting,18930908,1847-09-21,1847,1893,46,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5638,530012917,PEFFER,WILLIAM,S,KS,M,P,,voting,18930918,1831-09-10,1831,1893,62,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5638,530017152,PEFFER,WILLIAM,S,KS,M,P,,voting,18930928,1831-09-10,1831,1893,62,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6430,530018423,DINSMORE,HUGH,H,AR,M,D,5.0,voting,18931002,1850-12-24,1850,1893,43,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5958,530019524,KYLE,JOHN,H,MS,M,D,2.0,voting,18931003,1851-07-17,1851,1893,42,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5898,530019525,BOWERS,WILLIAM,H,CA,M,R,7.0,voting,18931003,1834-10-20,1834,1893,59,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6584,530020577,MONEY,HERNANDO,H,MS,M,D,4.0,voting,18931005,1839-08-26,1839,1893,54,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6860,530021072,TAWNEY,JAMES,H,MN,M,R,1.0,voting,18931006,1855-01-03,1855,1893,38,0.0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6860,530021075,TAWNEY,JAMES,H,MN,M,R,1.0,voting,18931006,1855-01-03,1855,1893,38,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6553,530021169,GROSVENOR,CHARLES,H,OH,M,R,11.0,voting,18931007,1833-09-20,1833,1893,60,0.0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6579,530021483,MCCLEARY,JAMES,H,MN,M,R,2.0,voting,18931007,1853-02-05,1853,1893,40,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5761,530032653,GOLDZIER,JULIUS,H,IL,M,D,4.0,voting,18931031,1854-01-20,1854,1893,39,0.0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6327,530040454,HOAR,GEORGE,S,MA,M,R,,voting,18931220,1826-08-29,1826,1893,67,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5895,530044174,BLACK,JAMES,H,GA,M,D,10.0,voting,18940112,1842-05-09,1842,1894,52,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6120,530044525,MCMILLIN,BENTON,H,TN,M,D,4.0,voting,18940115,1845-09-11,1845,1894,49,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5690,530045978,ARNOLD,MARSHALL,H,MO,M,D,14.0,voting,18940116,1845-10-21,1845,1894,49,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5839,530048458,SHAW,GEORGE,H,WI,M,R,7.0,voting,18940119,1854-03-12,1854,1894,40,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6364,530058651,QUAY,MATTHEW,S,PA,M,R,,voting,18940208,1833-09-30,1833,1894,61,0.0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5905,530101568,CHANDLER,WILLIAM,S,NH,M,R,,voting,18940510,1835-12-28,1835,1894,59,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5430,530107681,HIGGINS,ANTHONY,S,DE,M,R,,voting,18940517,1840-10-01,1840,1894,54,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5430,530111631,HIGGINS,ANTHONY,S,DE,M,R,,voting,18940522,1840-10-01,1840,1894,54,0.0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6527,530115696,BURROWS,JULIUS,H,MI,M,R,3.0,voting,18940525,1837-01-09,1837,1894,57,0.0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5410,530120636,DOLPH,JOSEPH,S,OR,M,R,,voting,18940603,1835-10-19,1835,1894,59,0.0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5410,530123219,DOLPH,JOSEPH,S,OR,M,R,,voting,18940606,1835-10-19,1835,1894,59,0.0,0,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.5,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,530141765,VEST,GEORGE,S,MO,M,D,,voting,18940627,1830-12-06,1830,1894,64,0.0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5875,530155288,BLANCHARD,NEWTON,S,LA,M,D,,voting,18940720,1849-01-29,1849,1894,45,0.0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5875,530155296,BLANCHARD,NEWTON,S,LA,M,D,,voting,18940720,1849-01-29,1849,1894,45,0.0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6527,530169047,BURROWS,JULIUS,H,MI,M,R,3.0,voting,18940813,1837-01-09,1837,1894,57,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,530173778,VEST,GEORGE,S,MO,M,D,,voting,18941205,1830-12-06,1830,1894,64,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6658,530179197,CULLOM,SHELBY,S,IL,M,R,,voting,18941219,1829-11-22,1829,1894,65,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6658,530179200,CULLOM,SHELBY,S,IL,M,R,,voting,18941219,1829-11-22,1829,1894,65,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5697,530179955,BLAIR,HENRY,H,NH,M,R,1.0,voting,18941220,1834-12-06,1834,1894,60,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5800,530184194,LYNCH,THOMAS,H,WI,M,D,9.0,voting,18950112,1844-11-21,1844,1895,51,0.0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5486,530188333,RANSOM,MATT,S,NC,M,D,,voting,18950119,1826-10-08,1826,1895,69,0.0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6288,530189362,BOUTELLE,CHARLES,H,ME,M,R,4.0,voting,18950121,1839-02-09,1839,1895,56,5.846791769726105e-06,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5685,530191797,MILLS,ROGER,S,TX,M,D,,voting,18950125,1832-03-30,1832,1895,63,0.0,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5989,530201024,NEILL,ROBERT,H,AR,M,D,6.0,voting,18950206,1838-11-12,1838,1895,57,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6288,530211299,BOUTELLE,CHARLES,H,ME,M,R,4.0,voting,18950219,1839-02-09,1839,1895,56,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6657,530216711,CRAWFORD,WILLIAM,H,NC,M,D,9.0,voting,18950223,1856-06-01,1856,1895,39,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6553,530223545,GROSVENOR,CHARLES,H,OH,M,R,11.0,voting,18950301,1833-09-20,1833,1895,62,8.197724242054224e-07,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5940,530224851,HARRIS,ISHAM,S,TN,M,D,,voting,18950302,1818-02-10,1818,1895,77,2.095842506334406e-12,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6902,540001569,DALZELL,JOHN,H,PA,M,R,22.0,voting,18951217,1845-04-19,1845,1895,50,0.0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6098,540001573,JOHNSON,HENRY,H,IN,M,R,6.0,voting,18951217,1850-10-28,1850,1895,45,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6098,540003333,JOHNSON,HENRY,H,IN,M,R,6.0,voting,18951228,1850-10-28,1850,1895,45,0.0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5949,540010380,HULICK,GEORGE,H,OH,M,R,6.0,voting,18960123,1833-06-29,1833,1896,63,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6325,540011142,HENDERSON,DAVID,H,IA,M,R,3.0,voting,18960127,1840-03-14,1840,1896,56,0.0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5889,540013271,BAKER,HENRY,H,NH,M,R,2.0,voting,18960131,1841-01-11,1841,1896,55,0.0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5922,540013610,CURTIS,NEWTON,H,NY,M,R,22.0,voting,18960131,1835-05-21,1835,1896,61,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5935,540014586,HAINER,EUGENE,H,NE,M,R,4.0,voting,18960203,1851-08-16,1851,1896,45,0.0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6273,540016706,WILSON,EDGAR,H,ID,M,R,1.0,voting,18960205,1861-02-25,1861,1896,35,0.0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5989,540017249,NEILL,ROBERT,H,AR,M,D,6.0,voting,18960206,1838-11-12,1838,1896,58,0.0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5859,540025670,TURPIE,DAVID,S,IN,M,D,,voting,18960224,1828-07-08,1828,1896,68,0.0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6430,540037487,DINSMORE,HUGH,H,AR,M,D,5.0,voting,18960313,1850-12-24,1850,1896,46,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5904,540039899,CAFFERY,DONELSON,S,LA,M,D,,voting,18960319,1835-09-10,1835,1896,61,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6527,540055286,BURROWS,JULIUS,S,MI,M,R,,voting,18960413,1837-01-09,1837,1896,59,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6445,540062416,GORMAN,ARTHUR,S,MD,M,D,,voting,18960424,1839-03-11,1839,1896,57,0.0,0,6,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6325,540064513,HENDERSON,DAVID,H,IA,M,R,3.0,voting,18960427,1840-03-14,1840,1896,56,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6388,540069997,TALBERT,WILLIAM,H,SC,M,D,2.0,voting,18960504,1846-10-06,1846,1896,50,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6689,540087842,JENKINS,JOHN,H,WI,M,R,10.0,voting,18960526,1843-08-24,1843,1896,53,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6710,540089450,OVERSTREET,JESSE,H,IN,M,R,5.0,voting,18960528,1859-12-14,1859,1896,37,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6689,540090106,JENKINS,JOHN,H,WI,M,R,10.0,voting,18960529,1843-08-24,1843,1896,53,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
