speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_1,cluster_8,cluster_4,cluster_0,cluster_5,cluster_10,cluster_2,cluster_12,cluster_7,cluster_3,cluster_11,cluster_13,cluster_9,cluster_14,cluster_6,cluster_1_p,cluster_8_p,cluster_4_p,cluster_0_p,cluster_5_p,cluster_10_p,cluster_2_p,cluster_12_p,cluster_7_p,cluster_3_p,cluster_11_p,cluster_13_p,cluster_9_p,cluster_14_p,cluster_6_p,n
6493,580116594,SPOONER,JOHN,S,WI,M,R,,voting,19050228,1843-01-06,1843,1905,62,58064931,0.0,22,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0.55,0.0,0.0,0.425,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,40
6493,580116599,SPOONER,JOHN,S,WI,M,R,,voting,19050228,1843-01-06,1843,1905,62,58064931,2.034920696513505e-08,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7341,580116608,MCCUMBER,PORTER,S,ND,M,R,,voting,19050228,1858-02-03,1858,1905,47,58073411,6.381380197914102e-05,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,580116611,SPOONER,JOHN,S,WI,M,R,,voting,19050228,1843-01-06,1843,1905,62,58064931,0.0,1,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7658,580117501,STEENERSON,HALVOR,H,MN,M,R,9.0,voting,19050228,1852-06-30,1852,1905,53,58076580,0.0,6,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0.6,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6721,580122189,SHERMAN,JAMES,H,NY,M,R,27.0,voting,19050302,1855-10-24,1855,1905,50,58067210,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,580122338,SPOONER,JOHN,S,WI,M,R,,voting,19050303,1843-01-06,1843,1905,62,58064931,3.532185420166623e-07,7,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7864,590011770,CURTIS,CHARLES,H,KS,M,R,1.0,voting,19060118,1860-01-25,1860,1906,46,59078640,7.3538900812798975e-19,1,0,2,1,0,1,1,0,0,4,0,0,0,0,0,0.1,0.0,0.2,0.1,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10
8092,590011783,COOPER,HENRY,H,WI,M,R,1.0,voting,19060118,1850-09-08,1850,1906,56,59080920,0.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6569,590011877,LACEY,JOHN,H,IA,M,R,6.0,voting,19060118,1841-05-30,1841,1906,65,59065690,1.285955318672293e-12,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6569,590011879,LACEY,JOHN,H,IA,M,R,6.0,voting,19060118,1841-05-30,1841,1906,65,59065690,6.369977113690111e-10,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6833,590011880,MURPHY,ARTHUR,H,MO,M,R,16.0,voting,19060118,1870-12-10,1870,1906,36,59068330,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7613,590011901,MANN,JAMES,H,IL,M,R,2.0,voting,19060118,1856-10-20,1856,1906,50,59076130,2.7156350852098355e-06,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7095,590016458,MCGUIRE,BIRD,H,OK,M,R,-1.0,nonvoting,19060125,1865-10-13,1865,1906,41,59070950,0.0,1,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6895,590035184,CLAPP,MOSES,S,MN,M,R,,voting,19060301,1851-05-21,1851,1906,55,59068951,1.9329735294571914e-20,5,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7252,590036505,STONE,WILLIAM,S,MO,M,D,,voting,19060302,1848-05-07,1848,1906,58,59072521,0.0,0,0,0,2,0,0,1,0,0,7,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,10
7252,590036511,STONE,WILLIAM,S,MO,M,D,,voting,19060302,1848-05-07,1848,1906,58,59072521,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590036517,SPOONER,JOHN,S,WI,M,R,,voting,19060302,1843-01-06,1843,1906,63,59064931,1.1451755119372377e-12,2,0,0,3,0,0,2,0,1,1,1,0,0,0,0,0.2,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,10
7864,590040893,CURTIS,CHARLES,H,KS,M,R,1.0,voting,19060309,1860-01-25,1860,1906,46,59078640,0.0,3,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0.3,0.0,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6522,590045702,BROOKS,FRANKLIN,H,CO,M,R,-1.0,voting,19060316,1860-11-19,1860,1906,46,59065220,0.0,11,0,0,5,1,0,0,0,2,0,1,0,0,0,0,0.55,0.0,0.0,0.25,0.05,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,20
6895,590052167,CLAPP,MOSES,S,MN,M,R,,voting,19060328,1851-05-21,1851,1906,55,59068951,2.11963590212085e-09,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590052187,SPOONER,JOHN,S,WI,M,R,,voting,19060328,1843-01-06,1843,1906,63,59064931,0.0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590052189,SPOONER,JOHN,S,WI,M,R,,voting,19060328,1843-01-06,1843,1906,63,59064931,1.1203150032868452e-19,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6895,590052206,CLAPP,MOSES,S,MN,M,R,,voting,19060328,1851-05-21,1851,1906,55,59068951,7.215392405435557e-15,1,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590052270,SPOONER,JOHN,S,WI,M,R,,voting,19060328,1843-01-06,1843,1906,63,59064931,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590052278,SPOONER,JOHN,S,WI,M,R,,voting,19060328,1843-01-06,1843,1906,63,59064931,0.0,2,0,2,34,0,1,1,0,0,0,0,0,0,0,0,0.05,0.0,0.05,0.85,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
6895,590052286,CLAPP,MOSES,S,MN,M,R,,voting,19060328,1851-05-21,1851,1906,55,59068951,0.0,0,0,0,7,0,0,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590052287,SPOONER,JOHN,S,WI,M,R,,voting,19060328,1843-01-06,1843,1906,63,59064931,2.706478028126209e-07,1,1,1,5,0,0,0,1,1,0,0,0,0,0,0,0.1,0.1,0.1,0.5,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590052289,SPOONER,JOHN,S,WI,M,R,,voting,19060328,1843-01-06,1843,1906,63,59064931,0.0063454341863362,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.7,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590052292,SPOONER,JOHN,S,WI,M,R,,voting,19060328,1843-01-06,1843,1906,63,59064931,0.0,13,1,0,8,0,0,8,0,0,0,0,0,0,0,0,0.43333333333333335,0.03333333333333333,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
6493,590056743,SPOONER,JOHN,S,WI,M,R,,voting,19060403,1843-01-06,1843,1906,63,59064931,2.5002243404745926e-09,13,1,0,2,0,0,1,3,0,0,0,0,0,0,0,0.65,0.05,0.0,0.1,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6493,590056745,SPOONER,JOHN,S,WI,M,R,,voting,19060403,1843-01-06,1843,1906,63,59064931,0.0447589611414643,0,1,1,6,0,0,0,2,0,0,0,0,0,0,0,0.0,0.1,0.1,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590056749,SPOONER,JOHN,S,WI,M,R,,voting,19060403,1843-01-06,1843,1906,63,59064931,0.0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6516,590056755,BEVERIDGE,ALBERT,S,IN,M,R,,voting,19060403,1862-10-06,1862,1906,44,59065161,0.3742560563989739,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6516,590056763,BEVERIDGE,ALBERT,S,IN,M,R,,voting,19060403,1862-10-06,1862,1906,44,59065161,0.0312844192233212,7,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
6493,590056764,SPOONER,JOHN,S,WI,M,R,,voting,19060403,1843-01-06,1843,1906,63,59064931,0.1265507628359568,0,1,1,4,0,0,0,2,2,0,0,0,0,0,0,0.0,0.1,0.1,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590056766,SPOONER,JOHN,S,WI,M,R,,voting,19060403,1843-01-06,1843,1906,63,59064931,0.001361615870729,7,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6895,590056769,CLAPP,MOSES,S,MN,M,R,,voting,19060403,1851-05-21,1851,1906,55,59068951,5.853572795513935e-13,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6516,590056773,BEVERIDGE,ALBERT,S,IN,M,R,,voting,19060403,1862-10-06,1862,1906,44,59065161,1.2233146929322064e-19,7,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590056775,SPOONER,JOHN,S,WI,M,R,,voting,19060403,1843-01-06,1843,1906,63,59064931,0.0027561247101471,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6516,590056778,BEVERIDGE,ALBERT,S,IN,M,R,,voting,19060403,1862-10-06,1862,1906,44,59065161,6.954340110352349e-20,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6495,590056787,TELLER,HENRY,S,CO,M,D,,voting,19060403,1830-05-23,1830,1906,76,59064951,0.0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590056788,SPOONER,JOHN,S,WI,M,R,,voting,19060403,1843-01-06,1843,1906,63,59064931,0.0,4,1,0,12,0,0,2,1,0,0,0,0,0,0,0,0.2,0.05,0.0,0.6,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6493,590056796,SPOONER,JOHN,S,WI,M,R,,voting,19060403,1843-01-06,1843,1906,63,59064931,3.4439129987992655e-14,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590056805,SPOONER,JOHN,S,WI,M,R,,voting,19060403,1843-01-06,1843,1906,63,59064931,0.0,8,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6493,590056835,SPOONER,JOHN,S,WI,M,R,,voting,19060403,1843-01-06,1843,1906,63,59064931,0.0,7,0,0,11,1,0,1,0,0,0,0,0,0,0,0,0.35,0.0,0.0,0.55,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6493,590056837,SPOONER,JOHN,S,WI,M,R,,voting,19060403,1843-01-06,1843,1906,63,59064931,0.0,10,0,2,15,0,0,3,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.06666666666666667,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
6493,590056868,SPOONER,JOHN,S,WI,M,R,,voting,19060403,1843-01-06,1843,1906,63,59064931,0.0,1,1,1,4,0,0,0,3,0,0,0,0,0,0,0,0.1,0.1,0.1,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6895,590056874,CLAPP,MOSES,S,MN,M,R,,voting,19060403,1851-05-21,1851,1906,55,59068951,0.0,1,2,1,4,0,0,0,0,1,1,0,0,0,0,0,0.1,0.2,0.1,0.4,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
6493,590056893,SPOONER,JOHN,S,WI,M,R,,voting,19060403,1843-01-06,1843,1906,63,59064931,0.0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6896,590056910,CLARK,CLARENCE,S,WY,M,R,,voting,19060403,1851-04-16,1851,1906,55,59068961,0.0,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.7,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6895,590061236,CLAPP,MOSES,S,MN,M,R,,voting,19060411,1851-05-21,1851,1906,55,59068951,0.0,23,11,1,30,0,0,3,2,0,0,0,0,0,0,0,0.32857142857142857,0.15714285714285714,0.014285714285714285,0.42857142857142855,0.0,0.0,0.04285714285714286,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
7341,590061255,MCCUMBER,PORTER,S,ND,M,R,,voting,19060411,1858-02-03,1858,1906,48,59073411,0.0,0,2,0,3,0,0,3,1,0,0,1,0,0,0,0,0.0,0.2,0.0,0.3,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
7095,590063782,MCGUIRE,BIRD,H,OK,M,R,-1.0,nonvoting,19060414,1865-10-13,1865,1906,41,59070950,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7095,590063784,MCGUIRE,BIRD,H,OK,M,R,-1.0,nonvoting,19060414,1865-10-13,1865,1906,41,59070950,0.0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6721,590063789,SHERMAN,JAMES,H,NY,M,R,27.0,voting,19060414,1855-10-24,1855,1906,51,59067210,0.0,1,1,0,1,0,0,1,6,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6895,590066662,CLAPP,MOSES,S,MN,M,R,,voting,19060420,1851-05-21,1851,1906,55,59068951,0.0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6895,590069608,CLAPP,MOSES,S,MN,M,R,,voting,19060424,1851-05-21,1851,1906,55,59068951,7.779145516503354e-06,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6895,590071213,CLAPP,MOSES,S,MN,M,R,,voting,19060428,1851-05-21,1851,1906,55,59068951,0.0,4,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6895,590071237,CLAPP,MOSES,S,MN,M,R,,voting,19060428,1851-05-21,1851,1906,55,59068951,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6896,590071284,CLARK,CLARENCE,S,WY,M,R,,voting,19060428,1851-04-16,1851,1906,55,59068961,0.0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590071333,SPOONER,JOHN,S,WI,M,R,,voting,19060428,1843-01-06,1843,1906,63,59064931,0.0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6495,590071361,TELLER,HENRY,S,CO,M,D,,voting,19060428,1830-05-23,1830,1906,76,59064951,0.0,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0.4,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
6307,590071374,DUBOIS,FRED,S,ID,M,D,,voting,19060428,1851-05-29,1851,1906,55,59063071,0.0,9,1,1,5,1,1,2,0,0,0,0,0,0,0,0,0.45,0.05,0.05,0.25,0.05,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6462,590071500,LONG,CHESTER,S,KS,M,R,,voting,19060428,1860-10-12,1860,1906,46,59064621,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590071538,SPOONER,JOHN,S,WI,M,R,,voting,19060428,1843-01-06,1843,1906,63,59064931,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590071569,SPOONER,JOHN,S,WI,M,R,,voting,19060428,1843-01-06,1843,1906,63,59064931,1.4344566648095834e-06,3,0,1,1,0,0,1,3,1,0,0,0,0,0,0,0.3,0.0,0.1,0.1,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590071606,SPOONER,JOHN,S,WI,M,R,,voting,19060428,1843-01-06,1843,1906,63,59064931,0.0,0,0,1,6,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.1,0.6,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590071608,SPOONER,JOHN,S,WI,M,R,,voting,19060428,1843-01-06,1843,1906,63,59064931,0.0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590071623,SPOONER,JOHN,S,WI,M,R,,voting,19060428,1843-01-06,1843,1906,63,59064931,0.0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6569,590077701,LACEY,JOHN,H,IA,M,R,6.0,voting,19060507,1841-05-30,1841,1906,65,59065690,0.0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6794,590100073,HINSHAW,EDMUND,H,NE,M,R,4.0,voting,19060605,1860-12-08,1860,1906,46,59067940,0.0,1,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6721,590107267,SHERMAN,JAMES,H,NY,M,R,27.0,voting,19060612,1855-10-24,1855,1906,51,59067210,0.0,26,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
6630,590122020,BAILEY,JOSEPH,S,TX,M,D,,voting,19060627,1862-10-06,1862,1906,44,59066301,0.0,6,1,0,7,0,0,2,1,1,1,1,0,0,0,0,0.3,0.05,0.0,0.35,0.0,0.0,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,20
6896,590126612,CLARK,CLARENCE,S,WY,M,R,,voting,19060630,1851-04-16,1851,1906,55,59068961,0.0,0,1,1,7,0,0,0,0,1,0,0,0,0,0,0,0.0,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6630,590126643,BAILEY,JOSEPH,S,TX,M,D,,voting,19060630,1862-10-06,1862,1906,44,59066301,0.0,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0.75,0.05,0.0,0.05,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20
6895,590126654,CLAPP,MOSES,S,MN,M,R,,voting,19060630,1851-05-21,1851,1906,55,59068951,0.0,8,4,3,4,0,4,3,2,2,0,0,0,0,0,0,0.26666666666666666,0.13333333333333333,0.1,0.13333333333333333,0.0,0.13333333333333333,0.1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,30
6493,590152508,SPOONER,JOHN,S,WI,M,R,,voting,19070205,1843-01-06,1843,1907,64,59064931,0.0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7864,590152522,CURTIS,CHARLES,H,KS,M,R,1.0,voting,19070205,1860-01-25,1860,1907,47,59078640,0.0,2,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0.2,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
7341,590152537,MCCUMBER,PORTER,S,ND,M,R,,voting,19070205,1858-02-03,1858,1907,49,59073411,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590152562,SPOONER,JOHN,S,WI,M,R,,voting,19070205,1843-01-06,1843,1907,64,59064931,3.179891889260337e-18,6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590152970,SPOONER,JOHN,S,WI,M,R,,voting,19070206,1843-01-06,1843,1907,64,59064931,5.314089407822929e-06,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,590153101,SPOONER,JOHN,S,WI,M,R,,voting,19070206,1843-01-06,1843,1907,64,59064931,1.278203404742001e-12,1,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7341,590153109,MCCUMBER,PORTER,S,ND,M,R,,voting,19070206,1858-02-03,1858,1907,49,59073411,0.0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7341,590153227,MCCUMBER,PORTER,S,ND,M,R,,voting,19070206,1858-02-03,1858,1907,49,59073411,0.0,0,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6895,590153237,CLAPP,MOSES,S,MN,M,R,,voting,19070206,1851-05-21,1851,1907,56,59068951,0.0,12,2,1,23,0,0,1,1,0,0,0,0,0,0,0,0.3,0.05,0.025,0.575,0.0,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
6493,590153259,SPOONER,JOHN,S,WI,M,R,,voting,19070206,1843-01-06,1843,1907,64,59064931,0.0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6462,590153293,LONG,CHESTER,S,KS,M,R,,voting,19070206,1860-10-12,1860,1907,47,59064621,1.7390040234944948e-08,3,1,1,0,0,1,0,0,3,0,1,0,0,0,0,0.3,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,10
