speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_8,cluster_13,cluster_3,cluster_7,cluster_10,cluster_4,cluster_2,cluster_11,cluster_6,cluster_14,cluster_5,cluster_1,cluster_18,cluster_16,cluster_0,cluster_9,cluster_12,cluster_17,cluster_15,cluster_8_p,cluster_13_p,cluster_3_p,cluster_7_p,cluster_10_p,cluster_4_p,cluster_2_p,cluster_11_p,cluster_6_p,cluster_14_p,cluster_5_p,cluster_1_p,cluster_18_p,cluster_16_p,cluster_0_p,cluster_9_p,cluster_12_p,cluster_17_p,cluster_15_p,n
10826,930303643,FRENZEL,WILLIAM,H,MN,M,R,3.0,voting,19740913,1928-07-31,1928,1974,46,93108260,0.0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10695,930305878,ROSENTHAL,BENJAMIN,H,NY,M,D,8.0,voting,19740916,1923-06-08,1923,1974,51,93106950,0.0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
10807,930307821,BENTSEN,LLOYD,S,TX,M,D,,voting,19740918,1921-02-11,1921,1974,53,93108071,0.0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10581,930308802,COTTER,WILLIAM,H,CT,M,D,1.0,voting,19740919,1926-07-18,1926,1974,48,93105810,0.0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10315,930313891,CHURCH,FRANK,S,ID,M,D,,voting,19740930,1924-07-25,1924,1974,50,93103151,0.0,0,2,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10432,930335953,LEGGETT,ROBERT,H,CA,M,D,4.0,voting,19741126,1926-07-26,1926,1974,48,93104320,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10307,940011804,ALLEN,JAMES,S,AL,M,D,,voting,19750224,1912-12-28,1912,1975,63,94103071,0.0,8,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,20
10212,940028283,CURTIS,CARL,S,NE,M,R,,voting,19750320,1905-03-15,1905,1975,70,94102121,0.0,1,2,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10389,940051107,DU PONT,PIERRE,H,DE,M,R,0.0,voting,19750501,1935-01-22,1935,1975,40,94103890,0.0,1,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10432,940057692,LEGGETT,ROBERT,H,CA,M,D,4.0,voting,19750515,1926-07-26,1926,1975,49,94104320,0.0,2,0,1,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.2,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10687,940064595,OTTINGER,RICHARD,H,NY,M,D,24.0,voting,19750602,1929-01-27,1929,1975,46,94106870,0.0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10956,940069460,NUNN,SAMUEL,S,GA,M,D,,voting,19750605,1938-09-08,1938,1975,37,94109561,0.0,1,1,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.0,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10789,940074524,MCKINNEY,STEWART,H,CT,M,R,4.0,voting,19750610,1931-01-30,1931,1975,44,94107890,0.0,1,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10384,940075231,TALMADGE,HERMAN,S,GA,M,D,,voting,19750610,1913-08-09,1913,1975,62,94103841,0.0,6,0,8,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.4444444444444444,0.05555555555555555,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10699,940075348,STENNIS,JOHN,S,MS,M,D,,voting,19750610,1901-08-03,1901,1975,74,94106991,0.0,5,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10384,940076242,TALMADGE,HERMAN,S,GA,M,D,,voting,19750611,1913-08-09,1913,1975,62,94103841,0.0,7,2,2,1,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0.35,0.1,0.1,0.05,0.0,0.25,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,20
10914,940078115,HATFIELD,MARK,S,OR,M,R,,voting,19750612,1922-07-12,1922,1975,53,94109141,0.0,0,0,4,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10791,940078988,NICHOLS,WILLIAM,H,AL,M,D,3.0,voting,19750612,1918-10-16,1918,1975,57,94107910,0.0,1,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.0,0.15789473684210525,0.0,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10212,940096207,CURTIS,CARL,S,NE,M,R,,voting,19750627,1905-03-15,1905,1975,70,94102121,0.0,0,0,2,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10557,940102580,ANDREWS,MARK,H,ND,M,R,0.0,voting,19750714,1926-05-19,1926,1975,49,94105570,0.0,2,2,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10519,940113115,MCCORMACK,MIKE,H,WA,M,D,4.0,voting,19750723,1921-12-14,1921,1975,54,94105190,0.0,1,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10606,940113144,GOLDWATER,BARRY,H,CA,M,R,20.0,voting,19750723,1938-07-15,1938,1975,37,94106060,0.0,0,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10895,940118681,DOWNEY,THOMAS,H,NY,M,D,2.0,voting,19750728,1949-01-28,1949,1975,26,94108950,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10895,940118686,DOWNEY,THOMAS,H,NY,M,D,2.0,voting,19750728,1949-01-28,1949,1975,26,94108950,0.0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10337,940120808,HENDERSON,DAVID,H,NC,M,D,3.0,voting,19750729,1921-04-16,1921,1975,54,94103370,0.0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10481,940121517,BAKER,HOWARD,S,TN,M,R,,voting,19750729,1925-11-15,1925,1975,50,94104811,0.0,1,1,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10545,940126418,TOWER,JOHN,S,TX,M,R,,voting,19750731,1925-09-29,1925,1975,50,94105451,0.0,0,1,0,1,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05,0.0,0.05,0.0,0.55,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10483,940129046,BAUMAN,ROBERT,H,MD,M,R,1.0,voting,19750801,1937-04-04,1937,1975,38,94104830,0.0,0,2,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.6,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10463,940131313,TEAGUE,OLIN,H,TX,M,D,6.0,voting,19750905,1910-04-06,1910,1975,65,94104630,0.0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10687,940131320,OTTINGER,RICHARD,H,NY,M,D,24.0,voting,19750905,1929-01-27,1929,1975,46,94106870,0.0,1,27,11,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.022222222222222223,0.6,0.24444444444444444,0.044444444444444446,0.0,0.022222222222222223,0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
11302,940131332,GILMAN,BENJAMIN,H,NY,M,R,26.0,voting,19750905,1922-12-06,1922,1975,53,94113020,0.0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10478,940131352,AMBRO,JEROME,H,NY,M,D,3.0,voting,19750905,1928-06-27,1928,1975,47,94104780,0.0,5,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10606,940131377,GOLDWATER,BARRY,H,CA,M,R,20.0,voting,19750905,1938-07-15,1938,1975,37,94106060,0.0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10641,940131407,ROUSSELOT,JOHN,H,CA,M,R,26.0,voting,19750905,1927-11-01,1927,1975,48,94106410,0.0,0,12,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.16666666666666666,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10723,940131429,FUQUA,DON,H,FL,M,D,2.0,voting,19750905,1933-08-20,1933,1975,42,94107230,0.0,4,16,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.14814814814814814,0.5925925925925926,0.07407407407407407,0.07407407407407407,0.0,0.037037037037037035,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
11409,940131433,DODD,CHRISTOPHER,H,CT,M,D,2.0,voting,19750905,1944-05-27,1944,1975,31,94114090,0.0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10432,940153771,LEGGETT,ROBERT,H,CA,M,D,4.0,voting,19751007,1926-07-26,1926,1975,49,94104320,0.0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11360,940165451,DOMENICI,PETE,S,NM,M,R,,voting,19751029,1932-05-07,1932,1975,43,94113601,0.0,4,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10649,940205517,WAMPLER,WILLIAM,H,VA,M,R,9.0,voting,19751219,1926-04-21,1926,1975,49,94106490,0.0,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10545,940212607,TOWER,JOHN,S,TX,M,R,,voting,19760129,1925-09-29,1925,1976,51,94105451,0.0,0,0,1,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,940212675,HUMPHREY,HUBERT,S,MN,M,D,,voting,19760129,1911-05-27,1911,1976,65,94104251,0.0,5,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10785,940232669,LATTA,DELBERT,H,OH,M,R,5.0,voting,19760316,1920-03-05,1920,1976,56,94107850,0.0,1,1,0,2,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10134,940242703,FANNIN,PAUL,S,AZ,M,R,,voting,19760330,1907-01-29,1907,1976,69,94101341,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10488,940246662,CARTER,TIM,H,KY,M,R,5.0,voting,19760405,1910-09-02,1910,1976,66,94104880,0.0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,940258217,HUMPHREY,HUBERT,S,MN,M,D,,voting,19760503,1911-05-27,1911,1976,65,94104251,0.0,7,2,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3888888888888889,0.1111111111111111,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10425,940262868,HUMPHREY,HUBERT,S,MN,M,D,,voting,19760511,1911-05-27,1911,1976,65,94104251,0.0,0,0,2,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10148,940264960,HRUSKA,ROMAN,S,NE,M,R,,voting,19760512,1904-08-16,1904,1976,72,94101481,0.0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11310,940267933,JEFFORDS,JAMES,H,VT,M,R,0.0,voting,19760519,1934-05-11,1934,1976,42,94113100,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10307,940274675,ALLEN,JAMES,S,AL,M,D,,voting,19760527,1912-12-28,1912,1976,64,94103071,0.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11024,940278968,FOLEY,THOMAS,H,WA,M,D,5.0,voting,19760607,1929-03-06,1929,1976,47,94110240,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10537,940278969,SEBELIUS,KEITH,H,KS,M,R,1.0,voting,19760607,1916-09-10,1916,1976,60,94105370,0.0,8,0,4,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.42105263157894735,0.0,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10649,940285448,WAMPLER,WILLIAM,H,VA,M,R,9.0,voting,19760611,1926-04-21,1926,1976,50,94106490,0.0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10169,940286190,MOSS,FRANK,S,UT,M,D,,voting,19760614,1911-09-23,1911,1976,65,94101691,0.0,0,53,16,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7361111111111112,0.2222222222222222,0.013888888888888888,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
11388,940286194,STEVENS,TED,S,AK,M,R,,voting,19760614,1923-11-18,1923,1976,53,94113881,0.0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11028,940286206,GLENN,JOHN,S,OH,M,D,,voting,19760614,1921-07-18,1921,1976,55,94110281,0.0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11009,940286240,BUMPERS,DALE,S,AR,M,D,,voting,19760614,1925-08-12,1925,1976,51,94110091,0.0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10261,940286241,MCINTYRE,THOMAS,S,NH,M,D,,voting,19760614,1915-02-20,1915,1976,61,94102611,0.0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11360,940286306,DOMENICI,PETE,S,NM,M,R,,voting,19760614,1932-05-07,1932,1976,44,94113601,0.0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10523,940287656,MOORHEAD,WILLIAM,H,PA,M,D,14.0,voting,19760615,1923-04-08,1923,1976,53,94105230,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10610,940302892,HART,GARY,S,CO,M,D,,voting,19760625,1936-11-28,1936,1976,40,94106101,0.0,1,1,0,1,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.5,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,940307661,HUMPHREY,HUBERT,S,MN,M,D,,voting,19760629,1911-05-27,1911,1976,65,94104251,2.0832030178212162e-08,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11959,940319890,GRASSLEY,CHARLES,H,IA,M,R,3.0,voting,19760726,1933-09-17,1933,1976,43,94119590,0.0,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11231,940319930,BROWN,GEORGE,H,CA,M,D,36.0,voting,19760726,1920-03-06,1920,1976,56,94112310,0.0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10962,940342451,PELL,CLAIBORNE,S,RI,M,D,,voting,19760825,1918-11-22,1918,1976,58,94109621,0.0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10169,940344782,MOSS,FRANK,S,UT,M,D,,voting,19760826,1911-09-23,1911,1976,65,94101691,0.0,1,100,23,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0.007407407407407408,0.7407407407407407,0.17037037037037037,0.022222222222222223,0.0,0.037037037037037035,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135
10463,940347679,TEAGUE,OLIN,H,TX,M,D,6.0,voting,19760831,1910-04-06,1910,1976,66,94104630,0.0,1,35,10,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.018518518518518517,0.6481481481481481,0.18518518518518517,0.07407407407407407,0.0,0.018518518518518517,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
10519,940347680,MCCORMACK,MIKE,H,WA,M,D,4.0,voting,19760831,1921-12-14,1921,1976,55,94105190,0.0,0,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10519,940347694,MCCORMACK,MIKE,H,WA,M,D,4.0,voting,19760831,1921-12-14,1921,1976,55,94105190,0.0,0,80,15,5,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7407407407407407,0.1388888888888889,0.046296296296296294,0.0,0.05555555555555555,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108
10606,940347696,GOLDWATER,BARRY,H,CA,M,R,20.0,voting,19760831,1938-07-15,1938,1976,38,94106060,0.0,0,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7222222222222222,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10361,940347698,MOSHER,CHARLES,H,OH,M,R,13.0,voting,19760831,1906-05-07,1906,1976,70,94103610,0.0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10975,940347699,SCHEUER,JAMES,H,NY,M,D,11.0,voting,19760831,1920-02-06,1920,1976,56,94109750,0.0,1,26,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777777777777776,0.7222222222222222,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
11302,940347700,GILMAN,BENJAMIN,H,NY,M,R,26.0,voting,19760831,1922-12-06,1922,1976,54,94113020,0.0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10687,940347701,OTTINGER,RICHARD,H,NY,M,D,24.0,voting,19760831,1929-01-27,1929,1976,47,94106870,0.0,7,42,5,4,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0.109375,0.65625,0.078125,0.0625,0.0,0.015625,0.03125,0.0,0.015625,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,64
