speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_15,cluster_7,cluster_4,cluster_2,cluster_3,cluster_17,cluster_8,cluster_0,cluster_6,cluster_14,cluster_1,cluster_9,cluster_13,cluster_12,cluster_5,cluster_10,cluster_18,cluster_11,cluster_16,cluster_15_p,cluster_7_p,cluster_4_p,cluster_2_p,cluster_3_p,cluster_17_p,cluster_8_p,cluster_0_p,cluster_6_p,cluster_14_p,cluster_1_p,cluster_9_p,cluster_13_p,cluster_12_p,cluster_5_p,cluster_10_p,cluster_18_p,cluster_11_p,cluster_16_p,n
6983,630300396,SUTHERLAND,GEORGE,S,UT,M,R,,voting,19140727,1862-03-25,1862,1914,52,63069831,0.0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7533,630301918,BRANDEGEE,FRANK,S,CT,M,R,,voting,19140729,1864-07-08,1864,1914,50,63075331,0.0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7811,630307115,RAKER,JOHN,H,CA,M,D,2.0,voting,19140803,1863-02-22,1863,1914,51,63078110,2.972763683154179e-11,1,0,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.6,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7742,630307452,REED,JAMES,S,MO,M,D,,voting,19140804,1861-11-09,1861,1914,53,63077421,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7256,630316577,THOMAS,CHARLES,S,CO,M,D,,voting,19140815,1849-12-06,1849,1914,65,63072561,0.0,2,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8509,630319839,BORAH,WILLIAM,S,ID,M,R,,voting,19140818,1865-06-29,1865,1914,49,63085091,0.0,1,0,6,5,1,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0.05,0.0,0.3,0.25,0.05,0.0,0.05,0.25,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20
7064,630319869,HUGHES,WILLIAM,S,NJ,M,D,,voting,19140818,1872-04-03,1872,1914,42,63070641,0.0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7495,630324975,SHIELDS,JOHN,S,TN,M,D,,voting,19140825,1858-08-15,1858,1914,56,63074951,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8509,630342151,BORAH,WILLIAM,S,ID,M,R,,voting,19140914,1865-06-29,1865,1914,49,63085091,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7158,630342211,WHITE,FRANCIS,S,AL,M,D,,voting,19140914,1847-03-13,1847,1914,67,63071581,0.0,9,6,5,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.13333333333333333,0.1111111111111111,0.5111111111111111,0.022222222222222223,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
7158,630342221,WHITE,FRANCIS,S,AL,M,D,,voting,19140914,1847-03-13,1847,1914,67,63071581,4.992382260870431e-09,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7845,630346694,ANTHONY,DANIEL,H,KS,M,R,1.0,voting,19140917,1870-08-22,1870,1914,44,63078450,0.0835492855658196,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7902,630356398,OVERMAN,LEE,S,NC,M,D,,voting,19140929,1854-01-03,1854,1914,60,63079021,0.0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7902,630356402,OVERMAN,LEE,S,NC,M,D,,voting,19140929,1854-01-03,1854,1914,60,63079021,3.654797444796002e-05,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6894,630358029,CHILTON,WILLIAM,S,WV,M,D,,voting,19141001,1858-03-17,1858,1914,56,63068941,0.0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6894,630358035,CHILTON,WILLIAM,S,WV,M,D,,voting,19141001,1858-03-17,1858,1914,56,63068941,0.0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7288,630358570,CULBERSON,CHARLES,S,TX,M,D,,voting,19141002,1855-06-10,1855,1914,59,63072881,1.928261318549591e-06,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7288,630358580,CULBERSON,CHARLES,S,TX,M,D,,voting,19141002,1855-06-10,1855,1914,59,63072881,0.0,3,1,12,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15,0.05,0.6,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7288,630358582,CULBERSON,CHARLES,S,TX,M,D,,voting,19141002,1855-06-10,1855,1914,59,63072881,1.787034297386493e-07,2,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.5,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7288,630358584,CULBERSON,CHARLES,S,TX,M,D,,voting,19141002,1855-06-10,1855,1914,59,63072881,9.211988394072138e-13,2,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7288,630358588,CULBERSON,CHARLES,S,TX,M,D,,voting,19141002,1855-06-10,1855,1914,59,63072881,0.0,4,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.5,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
7883,630359585,JONES,WESLEY,S,WA,M,R,,voting,19141003,1863-10-09,1863,1914,51,63078831,0.0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7232,630367826,PENROSE,BOIES,S,PA,M,R,,voting,19141014,1860-11-01,1860,1914,54,63072321,0.0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7946,630431172,CRAMTON,LOUIS,H,MI,M,R,7.0,voting,19150210,1875-12-02,1875,1915,40,63079460,0.0,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7543,630431180,CAMPBELL,PHILIP,H,KS,M,R,3.0,voting,19150210,1862-04-25,1862,1915,53,63075430,0.4916822748378302,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7946,630431181,CRAMTON,LOUIS,H,MI,M,R,7.0,voting,19150210,1875-12-02,1875,1915,40,63079460,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7021,630431325,BRYAN,JAMES,H,WA,M,P,-1.0,voting,19150210,1874-03-11,1874,1915,41,63070210,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7787,630433909,GILLETT,FREDERICK,H,MA,M,R,2.0,voting,19150212,1851-10-16,1851,1915,64,63077870,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7199,630445791,HUMPHREY,WILLIAM,H,WA,M,R,1.0,voting,19150222,1862-03-31,1862,1915,53,63071990,0.0,9,0,1,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0.47368421052631576,0.0,0.05263157894736842,0.0,0.0,0.0,0.3157894736842105,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
8110,630448791,EDWARDS,CHARLES,H,GA,M,D,1.0,voting,19150224,1878-07-02,1878,1915,37,63081100,0.0,1,0,4,10,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0.05,0.0,0.2,0.5,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,20
7256,630451915,THOMAS,CHARLES,S,CO,M,D,,voting,19150226,1849-12-06,1849,1915,66,63072561,0.0,0,1,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7151,630455438,WILDER,WILLIAM,H,MA,M,R,3.0,voting,19150228,1855-05-14,1855,1915,60,63071510,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7188,630459340,GALLINGER,JACOB,S,NH,M,R,,voting,19150302,1837-03-28,1837,1915,78,63071881,0.0001679572031224,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7432,640003376,FERRIS,SCOTT,H,OK,M,D,6.0,voting,19160105,1877-11-03,1877,1916,39,64074320,2.5775117056068684e-14,2,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
8588,640007966,NORRIS,GEORGE,S,NE,M,R,,voting,19160112,1861-07-11,1861,1916,55,64085881,0.0,0,0,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7240,640014861,SHERMAN,LAWRENCE,S,IL,M,R,,voting,19160124,1858-11-08,1858,1916,58,64072401,3.1904957386543297e-07,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7352,640014871,POINDEXTER,MILES,S,WA,M,R,,voting,19160124,1868-04-22,1868,1916,48,64073521,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8588,640015492,NORRIS,GEORGE,S,NE,M,R,,voting,19160125,1861-07-11,1861,1916,55,64085881,0.0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8588,640015526,NORRIS,GEORGE,S,NE,M,R,,voting,19160125,1861-07-11,1861,1916,55,64085881,0.0,0,0,2,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8588,640015558,NORRIS,GEORGE,S,NE,M,R,,voting,19160125,1861-07-11,1861,1916,55,64085881,0.0,69,26,9,12,0,0,1,2,1,0,0,6,1,0,0,0,0,0,0,0.5433070866141733,0.2047244094488189,0.07086614173228346,0.09448818897637795,0.0,0.0,0.007874015748031496,0.015748031496062992,0.007874015748031496,0.0,0.0,0.047244094488188976,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,127
7457,640015565,KENYON,WILLIAM,S,IA,M,R,,voting,19160125,1869-06-10,1869,1916,47,64074571,4.114625200158328e-05,0,0,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7457,640015567,KENYON,WILLIAM,S,IA,M,R,,voting,19160125,1869-06-10,1869,1916,47,64074571,1.8058776860254608e-19,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8588,640015570,NORRIS,GEORGE,S,NE,M,R,,voting,19160125,1861-07-11,1861,1916,55,64085881,1.0124329138587227e-16,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7621,640019416,MONDELL,FRANKLIN,H,WY,M,R,0.0,voting,19160131,1860-11-06,1860,1916,56,64076210,0.0,2,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7478,640030807,OWEN,ROBERT,S,OK,M,D,,voting,19160216,1856-02-02,1856,1916,60,64074781,0.0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8844,640034509,TAYLOR,EDWARD,H,CO,M,D,4.0,voting,19160221,1858-06-19,1858,1916,58,64088440,0.0,0,0,1,0,0,1,0,5,0,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7813,640034781,ROGERS,JOHN,H,MA,M,R,5.0,voting,19160221,1881-08-18,1881,1916,35,64078130,0.0170341511261177,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8215,640034793,STAFFORD,WILLIAM,H,WI,M,R,5.0,voting,19160221,1869-10-12,1869,1916,47,64082150,0.0,0,0,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7813,640034832,ROGERS,JOHN,H,MA,M,R,5.0,voting,19160221,1881-08-18,1881,1916,35,64078130,7.30350250458647e-22,4,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7168,640041456,BENNET,WILLIAM,H,NY,M,R,23.0,voting,19160228,1870-11-09,1870,1916,46,64071680,0.0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7569,640044912,GOOD,JAMES,H,IA,M,R,5.0,voting,19160302,1866-09-24,1866,1916,50,64075690,0.0,2,0,2,7,0,1,1,0,5,0,0,0,0,1,0,0,0,1,0,0.1,0.0,0.1,0.35,0.0,0.05,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,20
7877,640056852,GREEN,WILLIAM,H,IA,M,R,9.0,voting,19160316,1856-11-07,1856,1916,60,64078770,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7375,640077154,SWITZER,ROBERT,H,OH,M,R,10.0,voting,19160404,1863-03-06,1863,1916,53,64073750,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8130,640090203,GRAHAM,GEORGE,H,PA,M,R,2.0,voting,19160417,1850-09-13,1850,1916,66,64081300,0.0,1,1,12,9,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0.03333333333333333,0.4,0.3,0.0,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
7564,640091932,FORDNEY,JOSEPH,H,MI,M,R,8.0,voting,19160418,1853-11-05,1853,1916,63,64075640,0.0,1,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7473,640093937,NELSON,KNUTE,S,MN,M,R,,voting,19160420,1843-02-02,1843,1916,73,64074731,1.6037795875927976e-11,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7473,640093939,NELSON,KNUTE,S,MN,M,R,,voting,19160420,1843-02-02,1843,1916,73,64074731,9.188179117621864e-09,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7062,640098092,HOLLIS,HENRY,S,NH,M,D,,voting,19160424,1869-08-30,1869,1916,47,64070621,0.0,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7520,640101054,HARDING,WARREN,S,OH,M,R,,voting,19160426,1865-11-02,1865,1916,51,64075201,0.0,0,0,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7062,640109125,HOLLIS,HENRY,S,NH,M,D,,voting,19160504,1869-08-30,1869,1916,47,64070621,0.0,6,4,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.14814814814814814,0.2962962962962963,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
7864,640109126,CURTIS,CHARLES,S,KS,M,R,,voting,19160504,1860-01-25,1860,1916,56,64078641,0.0,6,7,5,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.21428571428571427,0.25,0.17857142857142858,0.25,0.03571428571428571,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
7430,640110258,FALL,ALBERT,S,NM,M,R,,voting,19160505,1861-11-26,1861,1916,55,64074301,0.0,0,1,1,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7397,640120020,ALEXANDER,JOSHUA,H,MO,M,D,3.0,voting,19160516,1852-01-22,1852,1916,64,64073970,0.0,6,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7123,640134527,SHAFROTH,JOHN,S,CO,M,D,,voting,19160531,1854-06-09,1854,1916,62,64071231,0.0,1,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7430,640138303,FALL,ALBERT,S,NM,M,R,,voting,19160603,1861-11-26,1861,1916,55,64074301,2.0765955336455343e-16,2,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.4,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7256,640146816,THOMAS,CHARLES,S,CO,M,D,,voting,19160621,1849-12-06,1849,1916,67,64072561,0.0,3,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7543,640162881,CAMPBELL,PHILIP,H,KS,M,R,3.0,voting,19160706,1862-04-25,1862,1916,54,64075430,0.0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7188,640174881,GALLINGER,JACOB,S,NH,M,R,,voting,19160719,1837-03-28,1837,1916,79,64071881,2.744303115061988e-07,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7883,640184292,JONES,WESLEY,S,WA,M,R,,voting,19160731,1863-10-09,1863,1916,53,64078831,0.0,3,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7200,640189670,HUSTING,PAUL,S,WI,M,D,,voting,19160807,1866-04-25,1866,1916,50,64072001,0.0,0,0,1,1,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7149,640191992,WEEKS,JOHN,S,MA,M,R,,voting,19160809,1860-04-11,1860,1916,56,64071491,0.0,2,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.05,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7240,640194551,SHERMAN,LAWRENCE,S,IL,M,R,,voting,19160815,1858-11-08,1858,1916,58,64072401,0.0,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7742,640203227,REED,JAMES,S,MO,M,D,,voting,19160830,1861-11-09,1861,1916,55,64077421,0.0,1,1,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.75,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7256,640203452,THOMAS,CHARLES,S,CO,M,D,,voting,19160830,1849-12-06,1849,1916,67,64072561,0.0,18,3,4,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391304347826087,0.06521739130434782,0.08695652173913043,0.43478260869565216,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
