speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_5,cluster_2,cluster_0,cluster_8,cluster_10,cluster_18,cluster_6,cluster_12,cluster_3,cluster_9,cluster_7,cluster_11,cluster_14,cluster_19,cluster_13,cluster_16,cluster_15,cluster_17,cluster_1,cluster_4,cluster_5_p,cluster_2_p,cluster_0_p,cluster_8_p,cluster_10_p,cluster_18_p,cluster_6_p,cluster_12_p,cluster_3_p,cluster_9_p,cluster_7_p,cluster_11_p,cluster_14_p,cluster_19_p,cluster_13_p,cluster_16_p,cluster_15_p,cluster_17_p,cluster_1_p,cluster_4_p,n
6196,530149990,COCKRELL,FRANCIS,S,MO,M,D,,voting,18940713,1834-10-01,1834,1894,60,2.290306533507445e-07,1,1,1,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5566,530188592,CALL,WILKINSON,S,FL,M,D,,voting,18950121,1834-01-09,1834,1895,61,0.0,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6074,530202656,DOCKERY,ALEXANDER,H,MO,M,D,3.0,voting,18950208,1845-02-11,1845,1895,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10
5881,540073295,ALDRICH,JAMES,H,IL,M,R,1.0,voting,18960508,1853-04-06,1853,1896,43,0.0,0,0,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6887,540103826,BINGHAM,HENRY,H,PA,M,R,1.0,voting,18961217,1841-12-04,1841,1896,55,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6127,540103884,ODELL,BENJAMIN,H,NY,M,R,17.0,voting,18961218,1854-01-14,1854,1896,42,0.0,1,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6127,540103887,ODELL,BENJAMIN,H,NY,M,R,17.0,voting,18961218,1854-01-14,1854,1896,42,0.0003117118369174,1,6,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6127,540103892,ODELL,BENJAMIN,H,NY,M,R,17.0,voting,18961218,1854-01-14,1854,1896,42,0.0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5980,540103921,MILLER,ORRIN,H,KS,M,R,2.0,voting,18961218,1856-01-11,1856,1896,40,3.1620096330303765e-11,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6021,540110087,TRACEY,JOHN,H,MO,M,R,7.0,voting,18970112,1836-09-18,1836,1897,61,0.0,0,0,0,1,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.05,0.0,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6569,540111670,LACEY,JOHN,H,IA,M,R,6.0,voting,18970115,1841-05-30,1841,1897,56,0.0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5868,550027671,WHITE,STEPHEN,S,CA,M,D,,voting,18970619,1853-01-19,1853,1897,44,0.0,0,2,7,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.35,0.05,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6127,550051542,ODELL,BENJAMIN,H,NY,M,R,17.0,voting,18980117,1854-01-14,1854,1898,44,0.0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6127,550051544,ODELL,BENJAMIN,H,NY,M,R,17.0,voting,18980117,1854-01-14,1854,1898,44,2.8148227043556248e-12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7012,550121961,BARTLETT,CHARLES,H,GA,M,D,6.0,voting,18980524,1853-01-31,1853,1898,45,4.237028867175345e-15,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6341,550162766,LOUD,EUGENE,H,CA,M,R,5.0,voting,18990124,1847-03-12,1847,1899,52,0.0643658518796696,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6341,550162773,LOUD,EUGENE,H,CA,M,R,5.0,voting,18990124,1847-03-12,1847,1899,52,0.0,7,23,7,16,3,21,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0.07777777777777778,0.25555555555555554,0.07777777777777778,0.17777777777777778,0.03333333333333333,0.23333333333333334,0.1111111111111111,0.011111111111111112,0.0,0.0,0.011111111111111112,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
6341,550162774,LOUD,EUGENE,H,CA,M,R,5.0,voting,18990124,1847-03-12,1847,1899,52,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6365,550194057,RAY,GEORGE,H,NY,M,R,26.0,voting,18990303,1844-02-03,1844,1899,55,1.0525874309227705e-05,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6292,550194058,BULL,MELVILLE,H,RI,M,R,1.0,voting,18990303,1854-09-29,1854,1899,45,1.308923537250375e-05,1,2,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6292,550194062,BULL,MELVILLE,H,RI,M,R,1.0,voting,18990303,1854-09-29,1854,1899,45,1.3328248615555956e-05,1,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6333,560013721,JOY,CHARLES,H,MO,M,R,11.0,voting,19000206,1849-12-11,1849,1900,51,3.326940690503319e-18,0,0,0,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6292,560076022,BULL,MELVILLE,H,RI,M,R,1.0,voting,19000522,1854-09-29,1854,1900,46,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6292,560141800,BULL,MELVILLE,H,RI,M,R,1.0,voting,19010221,1854-09-29,1854,1901,47,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6351,560141807,MOODY,WILLIAM,H,MA,M,R,6.0,voting,19010221,1853-12-23,1853,1901,48,0.4163297488779738,0,2,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6333,560141910,JOY,CHARLES,H,MO,M,R,11.0,voting,19010221,1849-12-11,1849,1901,52,0.0396496313771643,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6860,560144130,TAWNEY,JAMES,H,MN,M,R,1.0,voting,19010223,1855-01-03,1855,1901,46,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6557,570012367,HEMENWAY,JAMES,H,IN,M,R,1.0,voting,19020206,1860-03-08,1860,1902,42,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7012,570014050,BARTLETT,CHARLES,H,GA,M,D,6.0,voting,19020210,1853-01-31,1853,1902,49,0.0,1,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6361,580101750,PATTERSON,THOMAS,S,CO,M,D,,voting,19050209,1839-11-04,1839,1905,66,0.0,4,9,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.45,0.15,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6547,590168056,FULKERSON,FRANK,H,MO,M,R,4.0,voting,19070220,1866-03-05,1866,1907,41,0.0,0,0,0,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7210,610109611,LLOYD,JAMES,H,MO,M,D,1.0,voting,19100228,1857-08-28,1857,1910,53,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7210,610109632,LLOYD,JAMES,H,MO,M,D,1.0,voting,19100228,1857-08-28,1857,1910,53,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7280,610248972,CARY,WILLIAM,H,WI,M,R,4.0,voting,19110210,1865-03-22,1865,1911,46,0.0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7478,610273637,OWEN,ROBERT,S,OK,M,D,,voting,19110302,1856-02-02,1856,1911,55,0.0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7280,610275892,CARY,WILLIAM,H,WI,M,R,4.0,voting,19110302,1865-03-22,1865,1911,46,0.0,2,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7210,620005008,LLOYD,JAMES,H,MO,M,D,1.0,voting,19110424,1857-08-28,1857,1911,54,0.0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7891,620008140,MADDEN,MARTIN,H,IL,M,R,1.0,voting,19110501,1855-03-21,1855,1911,56,0.0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7364,620185521,SHERLEY,JOSEPH,H,KY,M,D,5.0,voting,19120606,1871-11-28,1871,1912,41,0.0,0,1,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.2,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7499,620331001,STANLEY,AUGUSTUS,H,KY,M,D,2.0,voting,19130227,1867-05-21,1867,1913,46,0.0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7910,630216969,SMOOT,REED,S,UT,M,R,,voting,19140504,1862-01-10,1862,1914,52,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7603,640101809,KREIDER,AARON,H,PA,M,R,18.0,voting,19160426,1863-06-26,1863,1916,53,0.0,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7341,640247538,MCCUMBER,PORTER,S,ND,M,R,,voting,19170120,1858-02-03,1858,1917,59,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
7418,640290552,DENT,STANLEY,H,AL,M,D,2.0,voting,19170221,1869-08-16,1869,1917,48,0.0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9062,660171487,SUMNERS,HATTON,H,TX,M,D,5.0,voting,19200206,1875-05-30,1875,1920,45,0.0,2,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7644,670132088,ROBERTSON,ALICE,H,OK,F,R,2.0,voting,19211119,1854-01-02,1854,1921,67,0.0,0,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8386,670214549,ANDREW,ABRAM,H,MA,M,R,6.0,voting,19220412,1873-02-12,1873,1922,49,0.0,1,0,0,15,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0.0,0.75,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7670,670252494,WATSON,THOMAS,S,GA,M,D,,voting,19220527,1856-09-05,1856,1922,66,0.0,0,0,1,0,1,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.9,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
7922,670255303,WATSON,JAMES,S,IN,M,R,,voting,19220601,1864-11-02,1864,1922,58,0.0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7576,670267147,HERRICK,MANUEL,H,OK,M,R,8.0,voting,19220613,1876-09-20,1876,1922,46,0.0,2,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8154,670281650,JOHNSON,ALBERT,H,WA,M,R,3.0,voting,19220629,1869-03-05,1869,1922,53,0.0,2,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7900,680132116,ODDIE,TASKER,S,NV,M,R,,voting,19240529,1870-10-20,1870,1924,54,0.0,2,0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8621,690241589,VINSON,FREDERICK,H,KY,M,D,9.0,voting,19270302,1890-01-22,1890,1927,37,0.0,1,0,0,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7890,700006984,MACGREGOR,CLARENCE,H,NY,M,R,41.0,voting,19271219,1872-09-16,1872,1927,55,0.0,1,13,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0.05,0.65,0.1,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8123,700131741,GARBER,MILTON,H,OK,M,R,8.0,voting,19281215,1867-11-30,1867,1928,61,0.0,0,0,6,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8094,710024954,COUZENS,JAMES,S,MI,M,R,,voting,19290604,1872-08-26,1872,1929,57,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8851,710060413,WALSH,DAVID,S,MA,M,D,,voting,19291101,1872-11-11,1872,1929,57,0.0,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8851,710156676,WALSH,DAVID,S,MA,M,D,,voting,19300320,1872-11-11,1872,1930,58,0.0,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8156,710174846,JOHNSON,ROYAL,H,SD,M,R,2.0,voting,19300415,1882-10-03,1882,1930,48,0.0,2,0,12,7,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0.4,0.23333333333333334,0.03333333333333333,0.0,0.23333333333333334,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
8978,710213345,COCHRAN,JOHN,H,MO,M,D,11.0,voting,19300606,1880-08-11,1880,1930,50,0.0,0,2,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8704,720115591,SCHAFER,JOHN,H,WI,M,R,4.0,voting,19320525,1893-05-07,1893,1932,39,0.001020618199796,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8704,720123160,SCHAFER,JOHN,H,WI,M,R,4.0,voting,19320601,1893-05-07,1893,1932,39,0.0,5,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,740162233,DIRKSEN,EVERETT,H,IL,M,R,16.0,voting,19360128,1896-01-04,1896,1936,40,0.0,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9614,750147466,WIGGLESWORTH,RICHARD,H,MA,M,R,13.0,voting,19380110,1891-04-25,1891,1938,47,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9614,750148056,WIGGLESWORTH,RICHARD,H,MA,M,R,13.0,voting,19380111,1891-04-25,1891,1938,47,0.0,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9278,760043330,RICH,ROBERT,H,PA,M,R,16.0,voting,19390411,1883-06-23,1883,1939,56,0.0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9116,760102241,ELLIOTT,ALFRED,H,CA,M,D,10.0,voting,19390718,1895-06-01,1895,1939,44,0.0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8684,760141723,LUCE,ROBERT,H,MA,M,R,9.0,voting,19400117,1862-12-02,1862,1940,78,0.0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,770019617,DIRKSEN,EVERETT,H,IL,M,R,16.0,voting,19410304,1896-01-04,1896,1941,45,0.0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9467,770055543,BENDER,GEORGE,H,OH,M,R,-1.0,voting,19410529,1896-09-29,1896,1941,45,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,770155687,DIRKSEN,EVERETT,H,IL,M,R,16.0,voting,19420305,1896-01-04,1896,1942,46,0.0,0,0,0,2,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8943,770202261,STARNES,JOE,H,AL,M,D,5.0,voting,19420622,1895-03-31,1895,1942,47,0.0,0,0,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8646,780073198,CLARK,JOEL,S,MO,M,D,,voting,19430618,1890-01-08,1890,1943,53,0.0,3,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9615,790139379,WILEY,ALEXANDER,S,WI,M,R,,voting,19451220,1884-05-26,1884,1945,61,0.0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10036,800197851,AIKEN,GEORGE,S,VT,M,R,,voting,19480610,1892-08-20,1892,1948,56,9.376446629164724e-07,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
