speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_2,cluster_7,cluster_6,cluster_1,cluster_0,cluster_12,cluster_13,cluster_11,cluster_14,cluster_5,cluster_3,cluster_8,cluster_4,cluster_18,cluster_9,cluster_15,cluster_17,cluster_10,cluster_16,cluster_2_p,cluster_7_p,cluster_6_p,cluster_1_p,cluster_0_p,cluster_12_p,cluster_13_p,cluster_11_p,cluster_14_p,cluster_5_p,cluster_3_p,cluster_8_p,cluster_4_p,cluster_18_p,cluster_9_p,cluster_15_p,cluster_17_p,cluster_10_p,cluster_16_p,n
10057,880150519,FARBSTEIN,LEONARD,H,NY,M,D,19.0,voting,19640201,1902-10-12,1902,1964,62,88100570,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10048,880150525,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19640201,1922-08-04,1922,1964,42,88100480,0.0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10048,880150537,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19640201,1922-08-04,1922,1964,42,88100480,0.0,2,1,2,3,5,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10048,880150542,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19640201,1922-08-04,1922,1964,42,88100480,0.0,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9963,880150707,SMITH,HOWARD,H,VA,M,D,8.0,voting,19640201,1883-02-02,1883,1964,81,88099630,0.0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10144,880150743,HALPERN,SEYMOUR,H,NY,M,R,6.0,voting,19640201,1913-11-19,1913,1964,51,88101440,0.0,6,12,1,10,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.3157894736842105,0.02631578947368421,0.2631578947368421,0.18421052631578946,0.02631578947368421,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
10062,880150750,GILBERT,JACOB,H,NY,M,D,22.0,voting,19640201,1920-06-17,1920,1964,44,88100620,0.0,12,1,0,5,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0.03571428571428571,0.0,0.17857142857142858,0.25,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
10888,880150779,CONTE,SILVIO,H,MA,M,R,1.0,voting,19640201,1921-11-09,1921,1964,43,88108880,0.0,3,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9961,880150813,SENNER,GEORGE,H,AZ,M,D,3.0,voting,19640201,1921-11-24,1921,1964,43,88099610,0.0,20,5,3,7,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0.078125,0.046875,0.109375,0.34375,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
10418,880150825,FRASER,DONALD,H,MN,M,D,5.0,voting,19640201,1924-02-20,1924,1964,40,88104180,0.0,3,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10491,880150872,CORMAN,JAMES,H,CA,M,D,22.0,voting,19640201,1920-10-20,1920,1964,44,88104910,0.0,1,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.5555555555555556,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10335,880151473,HECHLER,KENNETH,H,WV,M,D,4.0,voting,19640203,1914-09-20,1914,1964,50,88103350,0.0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,880152863,JAVITS,JACOB,S,NY,M,R,,voting,19640204,1904-05-18,1904,1964,60,88103451,0.0,10,3,2,3,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.35714285714285715,0.10714285714285714,0.07142857142857142,0.10714285714285714,0.25,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
10031,880153678,WILLIS,EDWIN,H,LA,M,D,3.0,voting,19640204,1904-10-02,1904,1964,60,88100310,0.0,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9933,880153782,LINDSAY,JOHN,H,NY,M,R,17.0,voting,19640204,1921-11-24,1921,1964,43,88099330,0.0,10,1,0,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.03333333333333333,0.0,0.43333333333333335,0.16666666666666666,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10523,880153805,MOORHEAD,WILLIAM,H,PA,M,D,14.0,voting,19640204,1923-04-08,1923,1964,41,88105230,0.0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9787,880153826,ALGER,BRUCE,H,TX,M,R,5.0,voting,19640204,1918-06-12,1918,1964,46,88097870,0.0,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10467,880154130,WAGGONNER,JOSEPH,H,LA,M,D,4.0,voting,19640205,1918-09-07,1918,1964,46,88104670,0.0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10123,880154133,CELLER,EMANUEL,H,NY,M,D,10.0,voting,19640205,1888-05-06,1888,1964,76,88101230,0.0,5,11,1,2,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.17857142857142858,0.39285714285714285,0.03571428571428571,0.07142857142857142,0.21428571428571427,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
10089,880154136,ROGERS,BYRON,H,CO,M,D,1.0,voting,19640205,1900-08-01,1900,1964,64,88100890,0.0,19,4,1,20,18,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2835820895522388,0.05970149253731343,0.014925373134328358,0.29850746268656714,0.26865671641791045,0.04477611940298507,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
10229,880154156,GRIFFIN,ROBERT,H,MI,M,R,9.0,voting,19640205,1923-11-06,1923,1964,41,88102290,0.0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9933,880154163,LINDSAY,JOHN,H,NY,M,R,17.0,voting,19640205,1921-11-24,1921,1964,43,88099330,0.0140551041655802,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10031,880154212,WILLIS,EDWIN,H,LA,M,D,3.0,voting,19640205,1904-10-02,1904,1964,60,88100310,0.0,6,1,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.05,0.0,0.45,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10875,880154299,BENNETT,CHARLES,H,FL,M,D,2.0,voting,19640205,1910-12-02,1910,1964,54,88108750,0.0,3,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10130,880154508,DOWDY,JOHN,H,TX,M,D,7.0,voting,19640205,1912-02-11,1912,1964,52,88101300,0.0,5,0,1,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18518518518518517,0.0,0.037037037037037035,0.0,0.6296296296296297,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
10491,880154529,CORMAN,JAMES,H,CA,M,D,22.0,voting,19640205,1920-10-20,1920,1964,44,88104910,0.0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10123,880154571,CELLER,EMANUEL,H,NY,M,D,10.0,voting,19640205,1888-05-06,1888,1964,76,88101230,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9849,880154758,MEADER,GEORGE,H,MI,M,R,2.0,voting,19640205,1907-09-13,1907,1964,57,88098490,0.0,13,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7222222222222222,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9921,880154777,HARRIS,OREN,H,AR,M,D,4.0,voting,19640205,1903-12-20,1903,1964,61,88099210,0.0,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10523,880154849,MOORHEAD,WILLIAM,H,PA,M,D,14.0,voting,19640205,1923-04-08,1923,1964,41,88105230,0.0,9,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10174,880154853,POFF,RICHARD,H,VA,M,R,6.0,voting,19640205,1923-10-19,1923,1964,41,88101740,0.0,0,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9824,880154858,HEALEY,JAMES,H,NY,M,D,21.0,voting,19640205,1909-12-24,1909,1964,55,88098240,0.0,8,2,1,3,9,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0.27586206896551724,0.06896551724137931,0.034482758620689655,0.10344827586206896,0.3103448275862069,0.0,0.10344827586206896,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
10229,880154963,GRIFFIN,ROBERT,H,MI,M,R,9.0,voting,19640205,1923-11-06,1923,1964,41,88102290,0.0,5,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9821,880157595,GRUENING,ERNEST,S,AK,M,D,,voting,19640206,1887-02-06,1887,1964,77,88098211,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9787,880157923,ALGER,BRUCE,H,TX,M,R,5.0,voting,19640206,1918-06-12,1918,1964,46,88097870,1.042056996268873e-20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10089,880157960,ROGERS,BYRON,H,CO,M,D,1.0,voting,19640206,1900-08-01,1900,1964,64,88100890,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10062,880157983,GILBERT,JACOB,H,NY,M,D,22.0,voting,19640206,1920-06-17,1920,1964,44,88100620,0.0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10123,880158001,CELLER,EMANUEL,H,NY,M,D,10.0,voting,19640206,1888-05-06,1888,1964,76,88101230,0.0,8,1,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10491,880158121,CORMAN,JAMES,H,CA,M,D,22.0,voting,19640206,1920-10-20,1920,1964,44,88104910,0.0,10,1,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5263157894736842,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10467,880158122,WAGGONNER,JOSEPH,H,LA,M,D,4.0,voting,19640206,1918-09-07,1918,1964,46,88104670,0.0148815811778305,10,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5263157894736842,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10491,880158123,CORMAN,JAMES,H,CA,M,D,22.0,voting,19640206,1920-10-20,1920,1964,44,88104910,4.44327603002714e-11,7,2,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.3888888888888889,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10491,880158171,CORMAN,JAMES,H,CA,M,D,22.0,voting,19640206,1920-10-20,1920,1964,44,88104910,0.0,1,0,0,5,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.5,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10048,880158292,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19640206,1922-08-04,1922,1964,42,88100480,0.0,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10153,880158301,KYL,JOHN,H,IA,M,R,4.0,voting,19640206,1919-05-09,1919,1964,45,88101530,0.0,1,3,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10123,880158648,CELLER,EMANUEL,H,NY,M,D,10.0,voting,19640206,1888-05-06,1888,1964,76,88101230,1.7262205033803795e-09,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10123,880158656,CELLER,EMANUEL,H,NY,M,D,10.0,voting,19640206,1888-05-06,1888,1964,76,88101230,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9845,880159798,LONG,EDWARD,S,MO,M,D,,voting,19640207,1908-07-18,1908,1964,56,88098451,0.0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10029,880159880,WHITENER,BASIL,H,NC,M,D,10.0,voting,19640207,1915-05-14,1915,1964,49,88100290,0.0,1,13,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.65,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9819,880159883,GRANT,GEORGE,H,AL,M,D,2.0,voting,19640207,1897-07-11,1897,1964,67,88098190,0.0,2,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.0,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10123,880159903,CELLER,EMANUEL,H,NY,M,D,10.0,voting,19640207,1888-05-06,1888,1964,76,88101230,0.0,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10321,880159972,DOWNING,THOMAS,H,VA,M,D,1.0,voting,19640207,1919-02-01,1919,1964,45,88103210,0.0,1,0,1,3,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.3,0.0,0.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10159,880159992,MCCULLOCH,WILLIAM,H,OH,M,R,4.0,voting,19640207,1901-11-24,1901,1964,63,88101590,0.0,0,0,0,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
9933,880160155,LINDSAY,JOHN,H,NY,M,R,17.0,voting,19640207,1921-11-24,1921,1964,43,88099330,0.0,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11089,880160204,WHITTEN,JAMIE,H,MS,M,D,2.0,voting,19640207,1910-04-18,1910,1964,54,88110890,0.0,1,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9787,880160534,ALGER,BRUCE,H,TX,M,R,5.0,voting,19640207,1918-06-12,1918,1964,46,88097870,0.0,0,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10103,880160915,ABERNETHY,THOMAS,H,MS,M,D,1.0,voting,19640208,1903-05-16,1903,1964,61,88101030,0.0,0,2,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9991,880161007,CURTIS,THOMAS,H,MO,M,R,2.0,voting,19640208,1911-05-14,1911,1964,53,88099910,0.0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10491,880161016,CORMAN,JAMES,H,CA,M,D,22.0,voting,19640208,1920-10-20,1920,1964,44,88104910,0.0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10174,880161476,POFF,RICHARD,H,VA,M,R,6.0,voting,19640208,1923-10-19,1923,1964,41,88101740,0.0,1,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10218,880161894,DONOHUE,HAROLD,H,MA,M,D,4.0,voting,19640208,1901-06-18,1901,1964,63,88102180,0.0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10029,880162079,WHITENER,BASIL,H,NC,M,D,10.0,voting,19640208,1915-05-14,1915,1964,49,88100290,0.0,1,2,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.1,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9787,880162116,ALGER,BRUCE,H,TX,M,R,5.0,voting,19640208,1918-06-12,1918,1964,46,88097870,0.0,1,2,3,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
10354,880162848,MAGNUSON,WARREN,S,WA,M,D,,voting,19640210,1905-04-12,1905,1964,59,88103541,0.0,8,0,1,2,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0.0,0.03571428571428571,0.07142857142857142,0.5,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
10051,880163384,DAWSON,WILLIAM,H,IL,M,D,1.0,voting,19640210,1886-04-26,1886,1964,78,88100510,0.0,0,2,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10829,880163393,HAWKINS,AUGUSTUS,H,CA,M,D,21.0,voting,19640210,1907-08-31,1907,1964,57,88108290,0.0,0,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10972,880163396,ROYBAL,EDWARD,H,CA,M,D,30.0,voting,19640210,1916-02-10,1916,1964,48,88109720,0.0,1,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10041,880163427,BERRY,ELLIS,H,SD,M,R,2.0,voting,19640210,1902-10-06,1902,1964,62,88100410,0.0,3,2,1,1,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.4444444444444444,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10132,880163510,EDMONDSON,EDMOND,H,OK,M,D,2.0,voting,19640210,1919-04-07,1919,1964,45,88101320,0.0,8,2,0,11,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.26666666666666666,0.06666666666666667,0.0,0.36666666666666664,0.23333333333333334,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10069,880163528,LANGEN,ODIN,H,MN,M,R,7.0,voting,19640210,1913-01-05,1913,1964,51,88100690,0.0,8,3,1,12,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0.26666666666666666,0.1,0.03333333333333333,0.4,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10107,880163592,ASPINALL,WAYNE,H,CO,M,D,4.0,voting,19640210,1896-04-03,1896,1964,68,88101070,6.625756646885826e-09,5,2,2,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10303,880163621,WYMAN,LOUIS,H,NH,M,R,1.0,voting,19640210,1917-03-16,1917,1964,47,88103030,0.0,5,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
