speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_9,cluster_4,cluster_13,cluster_2,cluster_12,cluster_6,cluster_10,cluster_11,cluster_7,cluster_5,cluster_3,cluster_8,cluster_0,cluster_14,cluster_1,cluster_9_p,cluster_4_p,cluster_13_p,cluster_2_p,cluster_12_p,cluster_6_p,cluster_10_p,cluster_11_p,cluster_7_p,cluster_5_p,cluster_3_p,cluster_8_p,cluster_0_p,cluster_14_p,cluster_1_p,n
7273,620051793,BORLAND,WILLIAM,H,MO,M,D,5.0,voting,19110814,1867-10-14,1867,1911,44,62072730,0.0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7273,620051808,BORLAND,WILLIAM,H,MO,M,D,5.0,voting,19110814,1867-10-14,1867,1911,44,62072730,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7273,620051814,BORLAND,WILLIAM,H,MO,M,D,5.0,voting,19110814,1867-10-14,1867,1911,44,62072730,5.720435568231867e-05,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7273,620051830,BORLAND,WILLIAM,H,MO,M,D,5.0,voting,19110814,1867-10-14,1867,1911,44,62072730,0.0,7,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0.3684210526315789,0.0,0.5263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,19
7108,620066934,PAYNE,SERENO,H,NY,M,R,31.0,voting,19120109,1843-06-26,1843,1912,69,62071080,0.0011393921148313,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7029,620076380,CLAYTON,HENRY,H,AL,M,D,3.0,voting,19120124,1857-02-10,1857,1912,55,62070290,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7181,620087760,CULLOP,WILLIAM,H,IN,M,D,2.0,voting,19120212,1853-03-28,1853,1912,59,62071810,4.339960787100936e-17,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7044,620087808,FOWLER,HIRAM,H,IL,M,D,24.0,voting,19120212,1851-02-07,1851,1912,61,62070440,0.0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7848,620087825,BERGER,VICTOR,H,WI,M,S,5.0,voting,19120212,1860-02-28,1860,1912,52,62078480,0.0,12,1,8,0,2,0,0,0,2,2,0,0,0,0,0,0.4444444444444444,0.037037037037037035,0.2962962962962963,0.0,0.07407407407407407,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,27
6973,620087829,REDFIELD,WILLIAM,H,NY,M,D,5.0,voting,19120212,1858-06-18,1858,1912,54,62069730,0.0,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.05263157894736842,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
8588,620087832,NORRIS,GEORGE,H,NE,M,R,5.0,voting,19120212,1861-07-11,1861,1912,51,62085880,0.0,11,0,10,1,3,1,0,1,0,0,0,0,0,0,0,0.4074074074074074,0.0,0.37037037037037035,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
7684,620103926,CLARK,FRANK,H,FL,M,D,2.0,voting,19120305,1860-03-28,1860,1912,52,62076840,0.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
7044,620109276,FOWLER,HIRAM,H,IL,M,D,24.0,voting,19120309,1851-02-07,1851,1912,61,62070440,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7460,620151453,LEVER,ASBURY,H,SC,M,D,7.0,voting,19120503,1875-01-05,1875,1912,37,62074600,7.498964693219891e-19,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7303,620172831,FOSS,GEORGE,H,IL,M,R,10.0,voting,19120523,1863-07-02,1863,1912,49,62073030,0.0,1,5,1,0,0,0,1,0,0,1,1,0,0,0,0,0.1,0.5,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,10
7204,620267096,KENT,WILLIAM,H,CA,M,R,2.0,voting,19121214,1864-03-29,1864,1912,48,62072040,0.0,0,0,4,0,0,0,0,1,0,1,0,3,1,0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.3,0.1,0.0,0.0,10
7621,620276677,MONDELL,FRANKLIN,H,WY,M,R,0.0,voting,19130108,1860-11-06,1860,1913,53,62076210,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7224,630072532,MOSS,RALPH,H,IN,M,D,5.0,voting,19130911,1862-04-21,1862,1913,51,63072240,0.0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,10
7684,630100354,CLARK,FRANK,H,FL,M,D,2.0,voting,19131209,1860-03-28,1860,1913,53,63076840,0.0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7013,630161546,BARTON,SILAS,H,NE,M,R,5.0,voting,19140303,1872-05-21,1872,1914,42,63070130,0.0,2,0,6,0,1,0,0,9,0,1,0,0,0,0,0,0.10526315789473684,0.0,0.3157894736842105,0.0,0.05263157894736842,0.0,0.0,0.47368421052631576,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,19
8588,630170124,NORRIS,GEORGE,S,NE,M,R,,voting,19140313,1861-07-11,1861,1914,53,63085881,0.0,20,1,2,0,1,1,0,0,1,1,0,0,0,0,0,0.7407407407407407,0.037037037037037035,0.07407407407407407,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,27
7621,630362667,MONDELL,FRANKLIN,H,WY,M,R,0.0,voting,19141008,1860-11-06,1860,1914,54,63076210,0.0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7915,640028416,TILLMAN,JOHN,H,AR,M,D,3.0,voting,19160211,1859-12-13,1859,1916,57,64079150,0.0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7471,640117270,MOORE,JOSEPH,H,PA,M,R,3.0,voting,19160512,1864-03-08,1864,1916,52,64074710,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7471,640118278,MOORE,JOSEPH,H,PA,M,R,3.0,voting,19160513,1864-03-08,1864,1916,52,64074710,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8534,640127233,FOCHT,BENJAMIN,H,PA,M,R,17.0,voting,19160523,1863-03-12,1863,1916,53,64085340,0.0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.47368421052631576,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
7230,640129940,PAGE,ROBERT,H,NC,M,D,7.0,voting,19160525,1859-10-26,1859,1916,57,64072300,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7233,640183159,PHELAN,JAMES,S,CA,M,D,,voting,19160729,1861-04-20,1861,1916,55,64072331,0.0,1,1,4,0,0,0,0,0,1,0,3,0,0,0,0,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,10
8227,640269039,TILSON,JOHN,H,CT,M,R,3.0,voting,19170207,1866-04-05,1866,1917,51,64082270,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7833,640289766,WARREN,FRANCIS,S,WY,M,R,,voting,19170221,1844-06-20,1844,1917,73,64078331,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7354,650000782,POMERENE,ATLEE,S,OH,M,D,,voting,19170314,1863-12-06,1863,1917,54,65073541,7.538891422650637e-08,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7704,650065075,GRAHAM,WILLIAM,H,IL,M,R,14.0,voting,19170619,1872-02-07,1872,1917,45,65077040,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7668,650127571,VOLSTEAD,ANDREW,H,MN,M,R,7.0,voting,19171004,1860-10-31,1860,1917,57,65076680,0.0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10
8121,650128163,FRENCH,BURTON,H,ID,M,R,-1.0,voting,19171005,1875-08-01,1875,1917,42,65081210,0.0,0,1,7,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
7935,650193105,BELL,THOMAS,H,GA,M,D,9.0,voting,19180321,1861-03-17,1861,1918,57,65079350,0.0,2,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0.2,0.3,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7811,650300592,RAKER,JOHN,H,CA,M,D,2.0,voting,19180829,1863-02-22,1863,1918,55,65078110,0.0,6,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7544,650300603,CANNON,JOSEPH,H,IL,M,R,18.0,voting,19180829,1836-05-07,1836,1918,82,65075440,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7383,650360388,WILLIAMS,JOHN,S,MS,M,D,,voting,19190118,1854-07-30,1854,1919,65,65073831,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7910,650406557,SMOOT,REED,S,UT,M,R,,voting,19190225,1862-01-10,1862,1919,57,65079101,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7959,650413460,FESS,SIMEON,H,OH,M,R,7.0,voting,19190228,1861-12-11,1861,1919,58,65079590,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7615,660046579,MCARTHUR,CLIFTON,H,OR,M,R,3.0,voting,19190721,1879-06-10,1879,1919,40,66076150,0.0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7533,660048430,BRANDEGEE,FRANK,S,CT,M,R,,voting,19190724,1864-07-08,1864,1919,55,66075331,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7533,660183373,BRANDEGEE,FRANK,S,CT,M,R,,voting,19200221,1864-07-08,1864,1920,56,66075331,0.0,0,1,10,0,0,0,1,0,0,8,0,0,0,0,0,0.0,0.05,0.5,0.0,0.0,0.0,0.05,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,20
7742,660205800,REED,JAMES,S,MO,M,D,,voting,19200318,1861-11-09,1861,1920,59,66077421,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7623,660221402,NELSON,ADOLPHUS,H,WI,M,R,11.0,voting,19200407,1872-03-28,1872,1920,48,66076230,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8081,660272030,CHINDBLOM,CARL,H,IL,M,R,10.0,voting,19201208,1870-12-21,1870,1920,50,66080810,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7850,660290245,BLACK,EUGENE,H,TX,M,D,1.0,voting,19210106,1879-07-02,1879,1921,42,66078500,0.0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
7850,660290262,BLACK,EUGENE,H,TX,M,D,1.0,voting,19210106,1879-07-02,1879,1921,42,66078500,0.0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
8297,660290266,EDMONDS,GEORGE,H,PA,M,R,4.0,voting,19210106,1864-02-22,1864,1921,57,66082970,0.0,1,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
7654,660306917,SISSON,THOMAS,H,MS,M,D,4.0,voting,19210126,1869-09-22,1869,1921,52,66076540,0.0,0,0,3,0,0,0,0,5,2,0,0,0,0,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
7886,670077340,KING,EDWARD,H,IL,M,R,15.0,voting,19210813,1867-07-01,1867,1921,54,67078860,0.0,0,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0.0,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8
8482,670107294,TRAMMELL,PARK,S,FL,M,D,,voting,19211025,1876-04-09,1876,1921,45,67084821,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7790,670107351,HEFLIN,JAMES,S,AL,M,D,,voting,19211025,1869-04-09,1869,1921,52,67077901,0.0,0,0,3,0,0,0,0,6,0,0,1,0,0,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
7873,670185094,GALLIVAN,JAMES,H,MA,M,D,12.0,voting,19220302,1866-10-22,1866,1922,56,67078730,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8534,670193186,FOCHT,BENJAMIN,H,PA,M,R,17.0,voting,19220313,1863-03-12,1863,1922,59,67085340,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7650,670193286,SCOTT,LON,H,TN,M,R,8.0,voting,19220313,1888-09-25,1888,1922,34,67076500,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7793,670222908,JOHNSON,BEN,H,KY,M,D,4.0,voting,19220424,1858-05-20,1858,1922,64,67077930,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8411,670222991,COOPER,JOHN,H,OH,M,R,19.0,voting,19220424,1872-04-27,1872,1922,50,67084110,0.0,0,0,2,0,1,1,0,5,0,0,1,0,0,0,0,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
8230,670222993,UNDERHILL,CHARLES,H,MA,M,R,9.0,voting,19220424,1867-07-20,1867,1922,55,67082300,0.0,1,0,1,0,1,0,0,7,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7793,670247196,JOHNSON,BEN,H,KY,M,D,4.0,voting,19220522,1858-05-20,1858,1922,64,67077930,0.0,0,0,1,0,3,0,0,6,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7877,670257872,GREEN,WILLIAM,H,IA,M,R,9.0,voting,19220603,1856-11-07,1856,1922,66,67078770,0.0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7922,670258128,WATSON,JAMES,S,IN,M,R,,voting,19220605,1864-11-02,1864,1922,58,67079221,0.0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7670,670314621,WATSON,THOMAS,S,GA,M,D,,voting,19220829,1856-09-05,1856,1922,66,67076701,0.0,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7670,670316196,WATSON,THOMAS,S,GA,M,D,,voting,19220831,1856-09-05,1856,1922,66,67076701,0.0,1,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8388,670389204,ASHURST,HENRY,S,AZ,M,D,,voting,19230212,1874-09-13,1874,1923,49,67083881,0.0,3,5,6,8,0,5,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.18518518518518517,0.2222222222222222,0.2962962962962963,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
7897,680090445,MORROW,JOHN,H,NM,M,D,1.0,voting,19240421,1865-04-19,1865,1924,59,68078970,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8253,680098897,ABERNETHY,CHARLES,H,NC,M,D,3.0,voting,19240429,1872-03-18,1872,1924,52,68082530,0.0,1,0,6,0,0,0,0,0,1,0,2,0,0,0,0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,10
7723,680101204,MCKENZIE,JOHN,H,IL,M,R,13.0,voting,19240501,1860-02-18,1860,1924,64,68077230,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9215,680218869,BLOOM,SOL,H,NY,M,D,19.0,voting,19250302,1870-03-09,1870,1925,55,68092150,0.0,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9286,690002758,WADSWORTH,JAMES,S,NY,M,R,,voting,19250311,1877-08-12,1877,1925,48,69092861,0.0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8835,690003290,SHIPSTEAD,HENRIK,S,MN,M,F,,voting,19250312,1881-01-08,1881,1925,44,69088351,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8165,690181522,LA GUARDIA,FIORELLO,H,NY,M,A,20.0,voting,19261220,1882-12-11,1882,1926,44,69081650,0.0,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8165,700159811,LA GUARDIA,FIORELLO,H,NY,M,R,20.0,voting,19290204,1882-12-11,1882,1929,47,70081650,1.1322559672119424e-05,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8588,700184813,NORRIS,GEORGE,S,NE,M,R,,voting,19290227,1861-07-11,1861,1929,68,70085881,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8340,710079432,MCKEOWN,THOMAS,H,OK,M,D,4.0,voting,19291209,1878-06-04,1878,1929,51,71083400,0.0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
8094,710299842,COUZENS,JAMES,S,MI,M,R,,voting,19310217,1872-08-26,1872,1931,59,71080941,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8519,720018251,CONNERY,WILLIAM,H,MA,M,D,7.0,voting,19320115,1888-08-24,1888,1932,44,72085190,3.220620118546801e-09,1,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8358,720069861,RAGON,HEARTSILL,H,AR,M,D,5.0,voting,19320330,1885-03-20,1885,1932,47,72083580,0.0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8358,720069870,RAGON,HEARTSILL,H,AR,M,D,5.0,voting,19320330,1885-03-20,1885,1932,47,72083580,2.4937805793020487e-18,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8165,720133400,LA GUARDIA,FIORELLO,H,NY,M,R,20.0,voting,19320610,1882-12-11,1882,1932,50,72081650,0.0,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8165,720133405,LA GUARDIA,FIORELLO,H,NY,M,R,20.0,voting,19320610,1882-12-11,1882,1932,50,72081650,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8165,720133579,LA GUARDIA,FIORELLO,H,NY,M,R,20.0,voting,19320610,1882-12-11,1882,1932,50,72081650,0.0721613485265021,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8216,720133580,STEVENSON,WILLIAM,H,SC,M,D,5.0,voting,19320610,1861-11-23,1861,1932,71,72082160,1.653457681326977e-08,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8165,720134598,LA GUARDIA,FIORELLO,H,NY,M,R,20.0,voting,19320611,1882-12-11,1882,1932,50,72081650,0.0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8165,720138435,LA GUARDIA,FIORELLO,H,NY,M,R,20.0,voting,19320615,1882-12-11,1882,1932,50,72081650,0.0,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
8278,720150477,BUSBY,THOMAS,H,MS,M,D,4.0,voting,19320627,1884-07-26,1884,1932,48,72082780,0.0,3,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0.3,0.2,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
