speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_5,cluster_0,cluster_4,cluster_2,cluster_3,cluster_1,cluster_7,cluster_8,cluster_13,cluster_9,cluster_6,cluster_10,cluster_12,cluster_14,cluster_11,cluster_5_p,cluster_0_p,cluster_4_p,cluster_2_p,cluster_3_p,cluster_1_p,cluster_7_p,cluster_8_p,cluster_13_p,cluster_9_p,cluster_6_p,cluster_10_p,cluster_12_p,cluster_14_p,cluster_11_p,n
5531,500111970,WILSON,JAMES,S,IA,M,R,,voting,18880827,1828-10-19,1828,1888,60,50055311,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6028,500111971,WALTHALL,EDWARD,S,MS,M,D,,voting,18880827,1831-04-04,1831,1888,57,50060281,0.0,1,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0.05,0.5,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6170,500112249,YOST,JACOB,H,VA,M,R,10.0,voting,18880827,1853-04-01,1853,1888,35,50061700,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5704,500112376,BRECKINRIDGE,WILLIAM,H,KY,M,D,7.0,voting,18880827,1837-08-28,1837,1888,51,50057040,0.0,1,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.8421052631578947,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
5704,500112378,BRECKINRIDGE,WILLIAM,H,KY,M,D,7.0,voting,18880827,1837-08-28,1837,1888,51,50057040,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6554,500112734,HALE,EUGENE,S,ME,M,R,,voting,18880828,1836-06-09,1836,1888,52,50065541,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5378,500113638,BURNES,JAMES,H,MO,M,D,4.0,voting,18880829,1827-08-22,1827,1888,61,50053780,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6559,500117030,HITT,ROBERT,H,IL,M,R,6.0,voting,18880904,1834-01-16,1834,1888,54,50065590,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6559,500117047,HITT,ROBERT,H,IL,M,R,6.0,voting,18880904,1834-01-16,1834,1888,54,50065590,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6327,500121363,HOAR,GEORGE,S,MA,M,R,,voting,18880913,1826-08-29,1826,1888,62,50063271,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6327,500121406,HOAR,GEORGE,S,MA,M,R,,voting,18880913,1826-08-29,1826,1888,62,50063271,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6327,500122303,HOAR,GEORGE,S,MA,M,R,,voting,18880914,1826-08-29,1826,1888,62,50063271,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5482,500122315,PLUMB,PRESTON,S,KS,M,R,,voting,18880914,1837-10-12,1837,1888,51,50054821,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,500123855,DAWES,HENRY,S,MA,M,R,,voting,18880918,1816-10-30,1816,1888,72,50052641,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5704,500124997,BRECKINRIDGE,WILLIAM,H,KY,M,D,7.0,voting,18880920,1837-08-28,1837,1888,51,50057040,0.0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5566,500125175,CALL,WILKINSON,S,FL,M,D,,voting,18880921,1834-01-09,1834,1888,54,50055661,0.0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6196,500129243,COCKRELL,FRANCIS,S,MO,M,D,,voting,18881003,1834-10-01,1834,1888,54,50061961,0.0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6159,500137949,VEST,GEORGE,S,MO,M,D,,voting,18881211,1830-12-06,1830,1888,58,50061591,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,500137953,VEST,GEORGE,S,MO,M,D,,voting,18881211,1830-12-06,1830,1888,58,50061591,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,500138001,VEST,GEORGE,S,MO,M,D,,voting,18881211,1830-12-06,1830,1888,58,50061591,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5639,500145064,PUGH,JAMES,S,AL,M,D,,voting,18890103,1820-12-12,1820,1889,69,50056391,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6253,500145542,REED,THOMAS,H,ME,M,R,1.0,voting,18890104,1839-10-18,1839,1889,50,50062530,0.0,0,22,1,1,2,1,0,1,0,0,0,0,0,0,0,0.0,0.7857142857142857,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
6159,500147029,VEST,GEORGE,S,MO,M,D,,voting,18890109,1830-12-06,1830,1889,59,50061591,0.0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5619,500153857,MANSUR,CHARLES,H,MO,M,D,2.0,voting,18890118,1835-03-06,1835,1889,54,50056190,0.0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,500154391,VEST,GEORGE,S,MO,M,D,,voting,18890119,1830-12-06,1830,1889,59,50061591,0.0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6512,500154395,ALDRICH,NELSON,S,RI,M,R,,voting,18890119,1841-11-06,1841,1889,48,50065121,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5670,500156384,VOORHEES,DANIEL,S,IN,M,D,,voting,18890122,1827-09-26,1827,1889,62,50056701,0.0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5380,500158101,BUTTERWORTH,BENJAMIN,H,OH,M,R,1.0,voting,18890123,1837-10-22,1837,1889,52,50053800,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5453,500158104,MCADOO,WILLIAM,H,NJ,M,D,7.0,voting,18890123,1853-10-25,1853,1889,36,50054530,4.161458709449034e-10,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6554,500160045,HALE,EUGENE,S,ME,M,R,,voting,18890128,1836-06-09,1836,1889,53,50065541,0.0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6554,500162780,HALE,EUGENE,S,ME,M,R,,voting,18890201,1836-06-09,1836,1889,53,50065541,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5604,500170163,HEMPHILL,JOHN,H,SC,M,D,5.0,voting,18890213,1849-08-25,1849,1889,40,50056040,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5391,500170453,COKE,RICHARD,S,TX,M,D,,voting,18890214,1829-03-13,1829,1889,60,50053911,0.0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,500171825,SPOONER,JOHN,S,WI,M,R,,voting,18890216,1843-01-06,1843,1889,46,50064931,0.0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6352,500172367,MORGAN,JOHN,S,AL,M,D,,voting,18890218,1824-06-20,1824,1889,65,50063521,0.0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5697,500174480,BLAIR,HENRY,S,NH,M,R,,voting,18890220,1834-12-06,1834,1889,55,50056971,0.0,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5302,500177587,LONG,JOHN,H,MA,M,R,2.0,voting,18890223,1838-10-27,1838,1889,51,50053020,0.0,3,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0.3,0.1,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5670,500177765,VOORHEES,DANIEL,S,IN,M,D,,voting,18890225,1827-09-26,1827,1889,62,50056701,0.0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5905,510002470,CHANDLER,WILLIAM,S,NH,M,R,,voting,18891219,1835-12-28,1835,1889,54,51059051,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5356,510005024,ADAMS,GEORGE,H,IL,M,R,4.0,voting,18900114,1840-06-18,1840,1890,50,51053560,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5875,510009445,BLANCHARD,NEWTON,H,LA,M,D,4.0,voting,18900124,1849-01-29,1849,1890,41,51058750,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7544,510011227,CANNON,JOSEPH,H,IL,M,R,15.0,voting,18900129,1836-05-07,1836,1890,54,51075440,0.0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7544,510011229,CANNON,JOSEPH,H,IL,M,R,15.0,voting,18900129,1836-05-07,1836,1890,54,51075440,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5535,510011250,CARLISLE,JOHN,S,KY,M,D,,voting,18900129,1834-09-05,1834,1890,56,51055351,0.0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6042,510011592,MCKINLEY,WILLIAM,H,OH,M,R,18.0,voting,18900130,1843-01-29,1843,1890,47,51060420,0.0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7544,510011680,CANNON,JOSEPH,H,IL,M,R,15.0,voting,18900130,1836-05-07,1836,1890,54,51075440,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5380,510011701,BUTTERWORTH,BENJAMIN,H,OH,M,R,1.0,voting,18900130,1837-10-22,1837,1890,53,51053800,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7544,510014204,CANNON,JOSEPH,H,IL,M,R,15.0,voting,18900210,1836-05-07,1836,1890,54,51075440,7.298861368023702e-10,2,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8333333333333334,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
5366,510014265,BAYNE,THOMAS,H,PA,M,R,23.0,voting,18900210,1836-06-14,1836,1890,54,51053660,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5357,510014719,ALLEN,EDWARD,H,MI,M,R,2.0,voting,18900211,1839-10-28,1839,1890,51,51053570,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6474,510014920,PIERCE,RICE,H,TN,M,D,9.0,voting,18900212,1848-07-03,1848,1890,42,51064740,0.0,1,12,1,1,1,2,1,0,0,0,0,0,0,0,0,0.05263157894736842,0.631578947368421,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
5897,510016129,BOATNER,CHARLES,H,LA,M,D,5.0,voting,18900214,1849-01-23,1849,1890,41,51058970,0.0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5383,510018531,CANDLER,JOHN,H,MA,M,R,9.0,voting,18900220,1828-02-10,1828,1890,62,51053830,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5391,510019573,COKE,RICHARD,S,TX,M,D,,voting,18900225,1829-03-13,1829,1890,61,51053911,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5829,510020441,PENDLETON,JOHN,H,WV,M,D,1.0,voting,18900227,1851-07-04,1851,1890,39,51058290,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6205,510024269,DINGLEY,NELSON,H,ME,M,R,2.0,voting,18900308,1832-02-15,1832,1890,58,51062050,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6205,510024276,DINGLEY,NELSON,H,ME,M,R,2.0,voting,18900308,1832-02-15,1832,1890,58,51062050,4.390090158059885e-07,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6205,510024301,DINGLEY,NELSON,H,ME,M,R,2.0,voting,18900308,1832-02-15,1832,1890,58,51062050,5.520063137301665e-11,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5745,510025705,ENLOE,BENJAMIN,H,TN,M,D,8.0,voting,18900311,1848-01-18,1848,1890,42,51057450,0.0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5841,510026815,SHERMAN,JOHN,S,OH,M,R,,voting,18900313,1823-05-10,1823,1890,67,51058411,0.0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5760,510032259,GEORGE,JAMES,S,MS,M,D,,voting,18900325,1826-10-20,1826,1890,64,51057601,0.0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5760,510032264,GEORGE,JAMES,S,MS,M,D,,voting,18900325,1826-10-20,1826,1890,64,51057601,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5745,510039080,ENLOE,BENJAMIN,H,TN,M,D,8.0,voting,18900404,1848-01-18,1848,1890,42,51057450,8.221268104214182e-21,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6196,510039210,COCKRELL,FRANCIS,S,MO,M,D,,voting,18900405,1834-10-01,1834,1890,56,51061961,0.0,3,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0.3,0.1,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5490,510042344,ROGERS,JOHN,H,AR,M,D,4.0,voting,18900410,1845-10-09,1845,1890,45,51054900,0.0,1,3,0,1,0,1,0,4,0,0,0,0,0,0,0,0.1,0.3,0.0,0.1,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6182,510043422,BATE,WILLIAM,S,TN,M,D,,voting,18900412,1826-10-07,1826,1890,64,51061821,0.0,2,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
6303,510046656,CUMMINGS,AMOS,H,NY,M,D,9.0,voting,18900419,1841-05-15,1841,1890,49,51063030,0.0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5454,510046682,MCCARTHY,JOHN,H,NY,M,D,8.0,voting,18900419,1850-11-16,1850,1890,40,51054540,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5777,510052449,HEARD,JOHN,H,MO,M,D,6.0,voting,18900428,1840-10-29,1840,1890,50,51057770,0.0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5871,510053175,WILSON,WILLIAM,H,WV,M,D,2.0,voting,18900429,1843-05-03,1843,1890,47,51058710,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6196,510058182,COCKRELL,FRANCIS,S,MO,M,D,,voting,18900509,1834-10-01,1834,1890,56,51061961,0.0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5931,510058342,GEAR,JOHN,H,IA,M,R,1.0,voting,18900509,1825-04-07,1825,1890,65,51059310,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5518,510058621,WALKER,JAMES,H,MO,M,D,14.0,voting,18900509,1851-03-14,1851,1890,39,51055180,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5366,510062538,BAYNE,THOMAS,H,PA,M,R,23.0,voting,18900516,1836-06-14,1836,1890,54,51053660,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6327,510063361,HOAR,GEORGE,S,MA,M,R,,voting,18900517,1826-08-29,1826,1890,64,51063271,0.0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6495,510064656,TELLER,HENRY,S,CO,M,R,,voting,18900519,1830-05-23,1830,1890,60,51064951,0.0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5999,510065683,PRICE,ANDREW,H,LA,M,D,3.0,voting,18900520,1854-04-02,1854,1890,36,51059990,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5931,510065684,GEAR,JOHN,H,IA,M,R,1.0,voting,18900520,1825-04-07,1825,1890,65,51059310,0.1010298166681597,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5822,510066304,OATES,WILLIAM,H,AL,M,D,3.0,voting,18900520,1835-11-30,1835,1890,55,51058220,0.0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5510,510066381,TURNER,CHARLES,H,NY,M,D,6.0,voting,18900520,1861-05-26,1861,1890,29,51055100,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6093,510068757,HOLMAN,WILLIAM,H,IN,M,D,4.0,voting,18900524,1822-09-06,1822,1890,68,51060930,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5482,510069159,PLUMB,PRESTON,S,KS,M,R,,voting,18900526,1837-10-12,1837,1890,53,51054821,0.0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5670,510074392,VOORHEES,DANIEL,S,IN,M,D,,voting,18900605,1827-09-26,1827,1890,63,51056701,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5619,510080961,MANSUR,CHARLES,H,MO,M,D,2.0,voting,18900614,1835-03-06,1835,1890,55,51056190,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5713,510082515,BYNUM,WILLIAM,H,IN,M,D,7.0,voting,18900617,1846-06-26,1846,1890,44,51057130,2.5371199332072563e-09,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5713,510082521,BYNUM,WILLIAM,H,IN,M,D,7.0,voting,18900617,1846-06-26,1846,1890,44,51057130,2.550694632791151e-13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5713,510082525,BYNUM,WILLIAM,H,IN,M,D,7.0,voting,18900617,1846-06-26,1846,1890,44,51057130,5.0185384964058565e-11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
