speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_2,cluster_0,cluster_5,cluster_10,cluster_12,cluster_9,cluster_7,cluster_4,cluster_8,cluster_13,cluster_3,cluster_6,cluster_11,cluster_1,cluster_2_p,cluster_0_p,cluster_5_p,cluster_10_p,cluster_12_p,cluster_9_p,cluster_7_p,cluster_4_p,cluster_8_p,cluster_13_p,cluster_3_p,cluster_6_p,cluster_11_p,cluster_1_p,n
7188,610179666,GALLINGER,JACOB,S,NH,M,R,,voting,19100523,1837-03-28,1837,1910,73,61071881,0.0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8588,610195557,NORRIS,GEORGE,H,NE,M,R,5.0,voting,19100610,1861-07-11,1861,1910,49,61085880,4.172039469145604e-12,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6928,610197919,HOWLAND,LEONARD,H,OH,M,R,20.0,voting,19100614,1865-12-05,1865,1910,45,61069280,0.0,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0.1,0.7,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6785,610198030,GOEBEL,HERMAN,H,OH,M,R,2.0,voting,19100614,1853-04-05,1853,1910,57,61067850,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6546,610199826,FRAZIER,JAMES,S,TN,M,D,,voting,19100616,1856-10-18,1856,1910,54,61065461,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8140,610201512,HAUGEN,GILBERT,H,IA,M,R,4.0,voting,19100617,1859-04-21,1859,1910,51,61081400,0.0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8509,610203013,BORAH,WILLIAM,S,ID,M,R,,voting,19100620,1865-06-29,1865,1910,45,61085091,0.0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6554,610219328,HALE,EUGENE,S,ME,M,R,,voting,19101219,1836-06-09,1836,1910,74,61065541,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6530,610219331,CARTER,THOMAS,S,MT,M,R,,voting,19101219,1854-10-30,1854,1910,56,61065301,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6800,610226092,HULL,JOHN,H,IA,M,R,7.0,voting,19110114,1841-05-01,1841,1911,70,61068000,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7621,610226158,MONDELL,FRANKLIN,H,WY,M,R,0.0,voting,19110114,1860-11-06,1860,1911,51,61076210,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8509,610229202,BORAH,WILLIAM,S,ID,M,R,,voting,19110119,1865-06-29,1865,1911,46,61085091,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6839,610230444,PARSONS,HERBERT,H,NY,M,R,13.0,voting,19110120,1869-10-28,1869,1911,42,61068390,0.0,0,6,0,0,1,0,1,2,0,0,0,0,0,0,0.0,0.6,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
6839,610230473,PARSONS,HERBERT,H,NY,M,R,13.0,voting,19110120,1869-10-28,1869,1911,42,61068390,9.59474395209738e-13,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6849,610236233,ROOT,ELIHU,S,NY,M,R,,voting,19110127,1845-02-15,1845,1911,66,61068491,0.0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7613,610244679,MANN,JAMES,H,IL,M,R,2.0,voting,19110206,1856-10-20,1856,1911,55,61076130,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6860,610261133,TAWNEY,JAMES,H,MN,M,R,1.0,voting,19110221,1855-01-03,1855,1911,56,61068600,0.0,2,1,0,0,6,0,0,1,0,0,0,0,0,0,0.2,0.1,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7447,610261777,HELM,HARVEY,H,KY,M,D,8.0,voting,19110222,1865-12-02,1865,1911,46,61074470,0.0,1,1,6,0,0,2,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7252,610268289,STONE,WILLIAM,S,MO,M,D,,voting,19110227,1848-05-07,1848,1911,63,61072521,0.0778429764483813,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6972,620001569,RAYNER,ISIDOR,S,MD,M,D,,voting,19110413,1850-04-11,1850,1911,61,62069721,0.0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0.0,0.03333333333333333,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
7648,620029435,RUCKER,WILLIAM,H,MO,M,D,2.0,voting,19110621,1855-02-01,1855,1911,56,62076480,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7008,620031685,BACON,AUGUSTUS,S,GA,M,D,,voting,19110627,1839-10-20,1839,1911,72,62070081,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8509,620031900,BORAH,WILLIAM,S,ID,M,R,,voting,19110628,1865-06-29,1865,1911,46,62085091,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7194,620032837,HENRY,ROBERT,H,TX,M,D,11.0,voting,19110705,1864-05-12,1864,1911,47,62071940,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6895,620041148,CLAPP,MOSES,S,MN,M,R,,voting,19110726,1851-05-21,1851,1911,60,62068951,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7127,620051053,SMITH,WILLIAM,S,MI,M,R,,voting,19110814,1859-05-12,1859,1911,52,62071271,0.0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6932,620062097,KENDALL,NATHAN,H,IA,M,R,6.0,voting,19111213,1868-03-17,1868,1911,43,62069320,0.0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8980,620062215,CURLEY,JAMES,H,MA,M,D,10.0,voting,19111213,1874-11-20,1874,1911,37,62089800,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7613,620063908,MANN,JAMES,H,IL,M,R,2.0,voting,19111218,1856-10-20,1856,1911,55,62076130,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7244,620064153,SMITH,JOHN,S,MD,M,D,,voting,19111219,1845-02-05,1845,1911,66,62072441,0.0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7195,620064902,HINDS,ASHER,H,ME,M,R,1.0,voting,19111220,1863-02-06,1863,1911,48,62071950,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6982,620065065,SULZER,WILLIAM,H,NY,M,D,10.0,voting,19111220,1863-03-18,1863,1911,48,62069820,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6972,620070806,RAYNER,ISIDOR,S,MD,M,D,,voting,19120116,1850-04-11,1850,1912,62,62069721,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7044,620071368,FOWLER,HIRAM,H,IL,M,D,24.0,voting,19120116,1851-02-07,1851,1912,61,62070440,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7341,620072487,MCCUMBER,PORTER,S,ND,M,R,,voting,19120118,1858-02-03,1858,1912,54,62073411,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7658,620079893,STEENERSON,HALVOR,H,MN,M,R,9.0,voting,19120129,1852-06-30,1852,1912,60,62076580,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6951,620084950,MCCALL,SAMUEL,H,MA,M,R,8.0,voting,19120206,1851-02-28,1851,1912,61,62069510,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6951,620084957,MCCALL,SAMUEL,H,MA,M,R,8.0,voting,19120206,1851-02-28,1851,1912,61,62069510,0.0,0,21,0,0,0,0,0,6,0,1,2,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,30
7447,620085724,HELM,HARVEY,H,KY,M,D,8.0,voting,19120208,1865-12-02,1865,1912,47,62074470,0.0,1,0,5,1,2,0,0,0,1,0,0,0,0,0,0.1,0.0,0.5,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
7241,620122063,SHIVELY,BENJAMIN,S,IN,M,D,,voting,19120329,1857-03-20,1857,1912,55,62072411,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7176,620128097,CHAMBERLAIN,GEORGE,S,OR,M,D,,voting,19120408,1854-01-01,1854,1912,58,62071761,0.0,0,10,1,0,0,0,0,0,0,0,0,9,0,0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,20
6930,620130967,JACKSON,FRED,H,KS,M,R,4.0,voting,19120410,1868-04-19,1868,1912,44,62069300,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7621,620133903,MONDELL,FRANKLIN,H,WY,M,R,0.0,voting,19120413,1860-11-06,1860,1912,52,62076210,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6983,620140699,SUTHERLAND,GEORGE,S,UT,M,R,,voting,19120422,1862-03-25,1862,1912,50,62069831,0.0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6885,620145810,AYRES,STEVEN,H,NY,M,D,18.0,voting,19120427,1861-10-27,1861,1912,51,62068850,0.0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
7288,620150970,CULBERSON,CHARLES,S,TX,M,D,,voting,19120503,1855-06-10,1855,1912,57,62072881,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6793,620164247,HEYBURN,WELDON,S,ID,M,R,,voting,19120516,1852-05-23,1852,1912,60,62067931,0.0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7544,620173472,CANNON,JOSEPH,H,IL,M,R,18.0,voting,19120524,1836-05-07,1836,1912,76,62075440,0.0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7928,620187961,BURTON,THEODORE,S,OH,M,R,,voting,19120610,1851-12-20,1851,1912,61,62079281,0.0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7288,620187962,CULBERSON,CHARLES,S,TX,M,D,,voting,19120610,1855-06-10,1855,1912,57,62072881,3.063858145317516e-13,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7621,620192479,MONDELL,FRANKLIN,H,WY,M,R,0.0,voting,19120613,1860-11-06,1860,1912,52,62076210,0.0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7613,620206093,MANN,JAMES,H,IL,M,R,2.0,voting,19120709,1856-10-20,1856,1912,56,62076130,0.0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6982,620206133,SULZER,WILLIAM,H,NY,M,D,10.0,voting,19120709,1863-03-18,1863,1912,49,62069820,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6932,620206151,KENDALL,NATHAN,H,IA,M,R,6.0,voting,19120709,1868-03-17,1868,1912,44,62069320,0.0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7371,620207708,STERLING,JOHN,H,IL,M,R,17.0,voting,19120711,1857-02-01,1857,1912,55,62073710,0.0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7025,620209411,BURLESON,ALBERT,H,TX,M,D,10.0,voting,19120713,1863-06-07,1863,1912,49,62070250,0.0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6636,620228336,BOURNE,JONATHAN,S,OR,M,R,,voting,19120802,1855-02-23,1855,1912,57,62066361,1.4041232413322374e-06,12,2,1,0,0,4,1,0,0,0,0,0,0,0,0.6,0.1,0.05,0.0,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7209,620230866,LINDBERGH,CHARLES,H,MN,M,R,6.0,voting,19120805,1859-01-20,1859,1912,53,62072090,0.0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07407407407407407,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
8687,620253203,MARTIN,JOHN,H,CO,M,D,2.0,voting,19120822,1868-04-10,1868,1912,44,62086870,0.0,7,1,1,0,0,2,9,0,0,0,0,0,0,0,0.35,0.05,0.05,0.0,0.0,0.1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7183,620266140,DAVENPORT,JAMES,H,OK,M,D,3.0,voting,19121213,1864-09-21,1864,1912,48,62071830,0.0,0,0,8,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,10
7724,620281249,MCLEAN,GEORGE,S,CT,M,R,,voting,19130114,1857-10-07,1857,1913,56,62077241,0.0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
7092,620282696,MARTIN,THOMAS,S,VA,M,D,,voting,19130115,1847-07-29,1847,1913,66,62070921,0.0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6712,620302812,PAYNTER,THOMAS,S,KY,M,D,,voting,19130207,1851-12-09,1851,1913,62,62067121,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7510,620304862,WEBB,EDWIN,H,NC,M,D,9.0,voting,19130208,1872-05-23,1872,1913,41,62075100,0.0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
6983,620305758,SUTHERLAND,GEORGE,S,UT,M,R,,voting,19130210,1862-03-25,1862,1913,51,62069831,0.0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20
7301,620309967,FITZGERALD,JOHN,H,NY,M,D,7.0,voting,19130213,1872-03-10,1872,1913,41,62073010,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8088,620311783,COLLIER,JAMES,H,MS,M,D,8.0,voting,19130216,1872-09-28,1872,1913,41,62080880,0.0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7864,620337502,CURTIS,CHARLES,S,KS,M,R,,voting,19130303,1860-01-25,1860,1913,53,62078641,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7243,630000991,SMITH,HOKE,S,GA,M,D,,voting,19130317,1855-09-02,1855,1913,58,63072431,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7092,630006096,MARTIN,THOMAS,S,VA,M,D,,voting,19130428,1847-07-29,1847,1913,66,63070921,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7092,630006178,MARTIN,THOMAS,S,VA,M,D,,voting,19130428,1847-07-29,1847,1913,66,63070921,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7058,630007100,HARRISON,FRANCIS,H,NY,M,D,20.0,voting,19130429,1873-12-18,1873,1913,40,63070580,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7308,630014549,GARDNER,AUGUSTUS,H,MA,M,R,6.0,voting,19130506,1865-11-05,1865,1913,48,63073080,0.000492547809811,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7543,630017690,CAMPBELL,PHILIP,H,KS,M,R,3.0,voting,19130508,1862-04-25,1862,1913,51,63075430,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7051,630019432,GOFF,NATHAN,S,WV,M,R,,voting,19130514,1843-02-09,1843,1913,70,63070511,0.0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8509,630019837,BORAH,WILLIAM,S,ID,M,R,,voting,19130515,1865-06-29,1865,1913,48,63085091,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7051,630019854,GOFF,NATHAN,S,WV,M,R,,voting,19130515,1843-02-09,1843,1913,70,63070511,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7051,630019856,GOFF,NATHAN,S,WV,M,R,,voting,19130515,1843-02-09,1843,1913,70,63070511,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7051,630021343,GOFF,NATHAN,S,WV,M,R,,voting,19130519,1843-02-09,1843,1913,70,63070511,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7051,630021472,GOFF,NATHAN,S,WV,M,R,,voting,19130519,1843-02-09,1843,1913,70,63070511,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7249,630028425,STEPHENS,JOHN,H,TX,M,D,13.0,voting,19130620,1847-11-22,1847,1913,66,63072490,1.3022635767074965e-12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7256,630049501,THOMAS,CHARLES,S,CO,M,D,,voting,19130814,1849-12-06,1849,1913,64,63072561,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7351,630050506,PAGE,CARROLL,S,VT,M,R,,voting,19130815,1843-01-10,1843,1913,70,63073511,0.0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8588,630052172,NORRIS,GEORGE,S,NE,M,R,,voting,19130819,1861-07-11,1861,1913,52,63085881,6.410881332385628e-07,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7209,630072481,LINDBERGH,CHARLES,H,MN,M,R,6.0,voting,19130911,1859-01-20,1859,1913,54,63072090,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7678,630072511,ANDERSON,SYDNEY,H,MN,M,R,1.0,voting,19130911,1881-09-18,1881,1913,32,63076780,0.0,4,7,9,0,0,0,0,0,0,0,0,0,0,0,0.2,0.35,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7757,630073236,TOWNER,HORACE,H,IA,M,R,8.0,voting,19130913,1855-10-23,1855,1913,58,63077570,0.0,3,4,1,0,1,1,0,0,0,0,0,0,0,0,0.3,0.4,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8897,630073525,GLASS,CARTER,H,VA,M,D,6.0,voting,19130913,1858-01-04,1858,1913,55,63088970,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7071,630084029,KINKEAD,EUGENE,H,NJ,M,D,8.0,voting,19131010,1876-03-27,1876,1913,37,63070710,3.362408901668591e-05,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7928,630088271,BURTON,THEODORE,S,OH,M,R,,voting,19131022,1851-12-20,1851,1913,62,63079281,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7008,630088346,BACON,AUGUSTUS,S,GA,M,D,,voting,19131022,1839-10-20,1839,1913,74,63070081,0.0,1,14,3,0,1,0,0,0,0,0,0,1,0,0,0.05,0.7,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,20
7533,630088350,BRANDEGEE,FRANK,S,CT,M,R,,voting,19131022,1864-07-08,1864,1913,49,63075331,7.872814772133401e-24,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
