speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_0,cluster_2,cluster_3,cluster_6,cluster_8,cluster_1,cluster_10,cluster_4,cluster_9,cluster_5,cluster_7,cluster_11,cluster_0_p,cluster_2_p,cluster_3_p,cluster_6_p,cluster_8_p,cluster_1_p,cluster_10_p,cluster_4_p,cluster_9_p,cluster_5_p,cluster_7_p,cluster_11_p,n
9869,760201865,SHEPPARD,HARRY,H,CA,M,D,19.0,voting,19400507,1885-01-10,1885,1940,55,0.0,0,7,5,24,17,0,13,1,0,0,0,0,0.0,0.1044776119402985,0.07462686567164178,0.3582089552238806,0.2537313432835821,0.0,0.19402985074626866,0.014925373134328358,0.0,0.0,0.0,0.0,67
9223,760201867,CHURCH,RALPH,H,IL,M,R,10.0,voting,19400507,1883-05-05,1883,1940,57,0.0,0,0,1,0,7,1,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
8855,760201932,YOUNGDAHL,OSCAR,H,MN,M,R,5.0,voting,19400507,1893-10-13,1893,1940,47,0.0,0,1,0,0,8,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9503,760201936,HINSHAW,JOHN,H,CA,M,R,11.0,voting,19400507,1894-07-28,1894,1940,46,0.0,2,1,8,12,19,2,10,0,0,0,0,0,0.037037037037037035,0.018518518518518517,0.14814814814814814,0.2222222222222222,0.35185185185185186,0.037037037037037035,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,54
9218,760201944,BULWINKLE,ALFRED,H,NC,M,D,10.0,voting,19400507,1883-04-21,1883,1940,57,0.0,8,1,13,1,4,0,0,0,0,0,0,0,0.2962962962962963,0.037037037037037035,0.48148148148148145,0.037037037037037035,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
9348,760202111,MCCARRAN,PATRICK,S,NV,M,D,,voting,19400508,1876-08-08,1876,1940,64,0.0,0,0,0,1,7,1,0,0,0,0,0,0,0.0,0.0,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
8645,760202161,CLARK,DAVID,S,ID,M,D,,voting,19400508,1902-04-02,1902,1940,38,0.0,0,0,0,9,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9475,760202173,BARKLEY,ALBEN,S,KY,M,D,,voting,19400508,1877-11-24,1877,1940,63,0.0,1,1,1,4,2,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9214,760203295,BLAND,SCHUYLER,H,VA,M,D,1.0,voting,19400509,1872-05-04,1872,1940,68,0.0,0,2,10,0,1,6,0,0,0,0,0,0,0.0,0.10526315789473684,0.5263157894736842,0.0,0.05263157894736842,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,19
9348,760204264,MCCARRAN,PATRICK,S,NV,M,D,,voting,19400513,1876-08-08,1876,1940,64,0.0,1,0,2,2,7,0,6,0,0,0,0,0,0.05555555555555555,0.0,0.1111111111111111,0.1111111111111111,0.3888888888888889,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,18
8646,760205158,CLARK,JOEL,S,MO,M,D,,voting,19400514,1890-01-08,1890,1940,50,0.0,0,0,1,8,8,1,0,0,0,0,0,0,0.0,0.0,0.05555555555555555,0.4444444444444444,0.4444444444444444,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18
8646,760205160,CLARK,JOEL,S,MO,M,D,,voting,19400514,1890-01-08,1890,1940,50,0.0,2,3,1,12,5,1,3,0,0,0,0,0,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.4444444444444444,0.18518518518518517,0.037037037037037035,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,27
9475,760205231,BARKLEY,ALBEN,S,KY,M,D,,voting,19400514,1877-11-24,1877,1940,63,0.0,2,1,2,3,1,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9475,760205241,BARKLEY,ALBEN,S,KY,M,D,,voting,19400514,1877-11-24,1877,1940,63,0.0,1,2,3,2,1,0,0,0,0,0,0,0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8514,760205270,BYRNES,JAMES,S,SC,M,D,,voting,19400514,1882-05-02,1882,1940,58,0.0,0,1,0,1,7,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9348,760205320,MCCARRAN,PATRICK,S,NV,M,D,,voting,19400514,1876-08-08,1876,1940,64,0.0,0,4,1,3,1,1,0,0,0,0,0,0,0.0,0.4,0.1,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9827,760210552,HILL,JOSEPH,S,AL,M,D,,voting,19400522,1894-12-29,1894,1940,46,0.0,0,1,8,0,0,1,0,0,0,0,0,0,0.0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9072,760215095,TYDINGS,MILLARD,S,MD,M,D,,voting,19400528,1890-04-06,1890,1940,50,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9880,760215595,VINSON,CARL,H,GA,M,D,6.0,voting,19400528,1883-11-18,1883,1940,57,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10846,760218926,PEPPER,CLAUDE,S,FL,M,D,,voting,19400603,1900-09-08,1900,1940,40,0.0,0,1,2,6,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8850,760219182,VREELAND,ALBERT,H,NJ,M,R,11.0,voting,19400603,1901-07-02,1901,1940,39,0.0,1,1,4,0,0,3,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,9
9074,760219525,WAGNER,ROBERT,S,NY,M,D,,voting,19400603,1877-06-08,1877,1940,63,0.0,0,0,0,0,0,0,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,10
10846,760219778,PEPPER,CLAUDE,S,FL,M,D,,voting,19400604,1900-09-08,1900,1940,40,0.0,0,1,6,0,3,0,0,0,0,0,0,0,0.0,0.1,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8853,760220690,WILLIAMS,CLYDE,H,MO,M,D,8.0,voting,19400604,1873-10-13,1873,1940,67,0.0,1,0,6,2,1,0,0,0,0,0,0,0,0.1,0.0,0.6,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8639,760222993,BONE,HOMER,S,WA,M,D,,voting,19400606,1883-01-25,1883,1940,57,0.0,0,1,4,4,1,0,0,0,0,0,0,0,0.0,0.1,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8639,760222997,BONE,HOMER,S,WA,M,D,,voting,19400606,1883-01-25,1883,1940,57,0.0,0,0,4,0,0,6,0,0,0,0,0,0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
9567,760223075,HENNINGS,THOMAS,H,MO,M,D,11.0,voting,19400606,1903-06-25,1903,1940,37,0.0,0,1,1,0,0,7,0,0,0,0,0,0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,9
9513,760228810,MURRAY,JAMES,S,MT,M,D,,voting,19400613,1876-05-03,1876,1940,64,0.0,0,0,4,0,0,6,0,0,0,0,0,0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
8584,760231071,MILLER,JOHN,S,AR,M,D,,voting,19400615,1888-05-15,1888,1940,52,0.0,0,1,10,8,1,0,0,0,0,0,0,0,0.0,0.05,0.5,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9348,760239513,MCCARRAN,PATRICK,S,NV,M,D,,voting,19400622,1876-08-08,1876,1940,64,0.0,0,0,0,0,8,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
9348,760246274,MCCARRAN,PATRICK,S,NV,M,D,,voting,19400725,1876-08-08,1876,1940,64,0.0,0,0,0,1,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9127,760248188,GIFFORD,CHARLES,H,MA,M,R,15.0,voting,19400731,1871-03-15,1871,1940,69,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
8978,760253173,COCHRAN,JOHN,H,MO,M,D,13.0,voting,19400808,1880-08-11,1880,1940,60,0.0,1,0,8,0,1,0,0,0,0,0,0,0,0.1,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9009,760257257,JOHNSON,LUTHER,H,TX,M,D,6.0,voting,19400815,1875-10-29,1875,1940,65,0.0,0,2,6,0,0,2,0,0,0,0,0,0,0.0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
8639,760261015,BONE,HOMER,S,WA,M,D,,voting,19400822,1883-01-25,1883,1940,57,2.6067434623928122e-20,0,0,7,1,2,0,0,0,0,0,0,0,0.0,0.0,0.7,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9327,760265502,GEORGE,WALTER,S,GA,M,D,,voting,19400828,1878-01-29,1878,1940,62,0.0,2,1,4,2,1,0,0,0,0,0,0,0,0.2,0.1,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10846,760265662,PEPPER,CLAUDE,S,FL,M,D,,voting,19400828,1900-09-08,1900,1940,40,0.0,0,0,0,9,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9072,760265809,TYDINGS,MILLARD,S,MD,M,D,,voting,19400828,1890-04-06,1890,1940,50,0.0,0,2,7,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8629,760267506,ADAMS,ALVA,S,CO,M,D,,voting,19400829,1875-10-29,1875,1940,65,0.0,0,2,0,0,0,7,0,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,9
8800,760267554,MALONEY,FRANCIS,S,CT,M,D,,voting,19400829,1894-03-31,1894,1940,46,0.0,0,0,0,1,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9149,760267907,KNUTSON,HAROLD,H,MN,M,R,6.0,voting,19400829,1880-10-20,1880,1940,60,0.0,1,1,5,0,2,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9574,760267934,JENKINS,THOMAS,H,OH,M,R,10.0,voting,19400829,1880-10-28,1880,1940,60,1.3623291072866998e-08,0,1,8,0,0,1,0,0,0,0,0,0,0.0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
8632,760270287,ANDERSON,CHARLES,H,MO,M,D,12.0,voting,19400904,1899-09-26,1899,1940,41,0.0,0,1,3,0,0,5,0,0,0,0,0,0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,9
9246,760270435,JENNINGS,JOHN,H,TN,M,R,2.0,voting,19400904,1880-06-06,1880,1940,60,0.0,0,0,6,4,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9246,760270436,JENNINGS,JOHN,H,TN,M,R,2.0,voting,19400904,1880-06-06,1880,1940,60,0.0,0,0,4,6,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9348,760270638,MCCARRAN,PATRICK,S,NV,M,D,,voting,19400905,1876-08-08,1876,1940,64,0.0,1,3,3,1,17,2,0,0,0,0,0,0,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.6296296296296297,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,27
9475,760270645,BARKLEY,ALBEN,S,KY,M,D,,voting,19400905,1877-11-24,1877,1940,63,0.0,1,2,3,1,1,1,0,0,0,0,0,0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
8727,760270653,AUSTIN,WARREN,S,VT,M,R,,voting,19400905,1877-11-12,1877,1940,63,0.0,0,0,6,2,0,1,0,0,0,0,0,0,0.0,0.0,0.6666666666666666,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
9249,760271800,KEEFE,FRANK,H,WI,M,R,6.0,voting,19400905,1887-09-23,1887,1940,53,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
8872,760274256,COSTELLO,JOHN,H,CA,M,D,15.0,voting,19400907,1903-01-15,1903,1940,37,0.0,0,1,5,0,0,3,0,0,0,0,0,0,0.0,0.1111111111111111,0.5555555555555556,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,9
9204,760278768,VANDENBERG,ARTHUR,S,MI,M,R,,voting,19400913,1884-03-22,1884,1940,56,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9802,760283962,CANNON,CLARENCE,H,MO,M,D,9.0,voting,19400923,1879-04-11,1879,1940,61,0.0,0,0,1,1,15,1,0,0,0,0,0,0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.8333333333333334,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18
9080,760289829,WOODRUM,CLIFTON,H,VA,M,D,6.0,voting,19401001,1887-04-27,1887,1940,53,0.0,2,0,8,0,0,0,0,0,0,0,0,0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9475,760296501,BARKLEY,ALBEN,S,KY,M,D,,voting,19401014,1877-11-24,1877,1940,63,0.0,0,4,3,0,1,2,0,0,0,0,0,0,0.0,0.4,0.3,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
8569,760298810,LEE,JOSHUA,S,OK,M,D,,voting,19401126,1892-01-23,1892,1940,48,0.0,1,1,7,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9503,760299670,HINSHAW,JOHN,H,CA,M,R,11.0,voting,19401205,1894-07-28,1894,1940,46,0.0,0,0,0,0,8,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
9062,760300863,SUMNERS,HATTON,H,TX,M,D,5.0,voting,19401218,1875-05-30,1875,1940,65,0.0,2,3,0,0,1,4,0,0,0,0,0,0,0.2,0.3,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,10
8388,760301595,ASHURST,HENRY,S,AZ,M,D,,voting,19410102,1874-09-13,1874,1941,67,0.0,0,3,1,2,1,2,1,0,0,0,0,0,0.0,0.3,0.1,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,10
9260,770002234,MARCANTONIO,VITO,H,NY,M,A,20.0,voting,19410122,1902-12-10,1902,1941,39,0.0,0,0,7,2,0,0,0,1,0,0,0,0,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
9808,770004001,DIRKSEN,EVERETT,H,IL,M,R,16.0,voting,19410130,1896-01-04,1896,1941,45,0.0,0,0,4,6,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8748,770004982,COFFEE,HARRY,H,NE,M,D,5.0,voting,19410203,1890-03-16,1890,1941,51,0.0,0,0,3,7,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9034,770005571,PETERSON,HUGH,H,GA,M,D,1.0,voting,19410204,1898-08-21,1898,1941,43,0.0,0,0,1,0,8,0,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8894,770005710,GALE,RICHARD,H,MN,M,R,3.0,voting,19410204,1900-10-30,1900,1941,41,0.0,1,2,6,0,0,1,0,0,0,0,0,0,0.1,0.2,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
8843,770005903,SWEENEY,MARTIN,H,OH,M,D,20.0,voting,19410205,1885-04-15,1885,1941,56,0.0,0,0,3,7,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10076,770005942,MCCORMACK,JOHN,H,MA,M,D,12.0,voting,19410205,1891-12-21,1891,1941,50,0.0,2,1,8,0,4,3,0,0,0,0,0,0,0.1111111111111111,0.05555555555555555,0.4444444444444444,0.0,0.2222222222222222,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,18
8848,770006059,TINKHAM,GEORGE,H,MA,M,R,10.0,voting,19410205,1870-10-29,1870,1941,71,0.0,5,0,2,1,1,0,0,0,0,1,0,0,0.5,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,10
9062,770008064,SUMNERS,HATTON,H,TX,M,D,5.0,voting,19410208,1875-05-30,1875,1941,66,0.0,0,2,8,0,0,0,0,0,0,0,0,0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9234,770013519,GILLETTE,GUY,S,IA,M,D,,voting,19410221,1879-02-03,1879,1941,62,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8695,770014337,NYE,GERALD,S,ND,M,R,,voting,19410225,1892-12-19,1892,1941,49,0.0,2,2,4,0,1,1,0,0,0,0,0,0,0.2,0.2,0.4,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9016,770015132,LUCAS,SCOTT,S,IL,M,D,,voting,19410226,1892-02-19,1892,1941,49,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8695,770015196,NYE,GERALD,S,ND,M,R,,voting,19410226,1892-12-19,1892,1941,49,0.0,0,0,1,0,18,0,0,0,0,0,0,0,0.0,0.0,0.05263157894736842,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
8695,770015359,NYE,GERALD,S,ND,M,R,,voting,19410226,1892-12-19,1892,1941,49,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8800,770016403,MALONEY,FRANCIS,S,CT,M,D,,voting,19410228,1894-03-31,1894,1941,47,0.0,0,0,1,2,7,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8910,770017032,MAAS,MELVIN,H,MN,M,R,4.0,voting,19410228,1898-05-14,1898,1941,43,0.0,1,1,0,7,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8852,770018210,WHEELER,BURTON,S,MT,M,D,,voting,19410301,1882-02-27,1882,1941,59,0.0,1,0,3,5,1,0,0,0,0,0,0,0,0.1,0.0,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9016,770018329,LUCAS,SCOTT,S,IL,M,D,,voting,19410301,1892-02-19,1892,1941,49,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9094,770020462,BRADLEY,FREDERICK,H,MI,M,R,11.0,voting,19410305,1898-04-12,1898,1941,43,0.0,2,6,4,50,7,3,2,0,0,0,0,0,0.02702702702702703,0.08108108108108109,0.05405405405405406,0.6756756756756757,0.0945945945945946,0.04054054054054054,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,74
10076,770025368,MCCORMACK,JOHN,H,MA,M,D,12.0,voting,19410312,1891-12-21,1891,1941,50,0.0,2,2,4,0,1,0,0,0,0,0,0,0,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9574,770025720,JENKINS,THOMAS,H,OH,M,R,10.0,voting,19410313,1880-10-28,1880,1941,61,0.0,1,1,1,5,10,0,0,0,0,0,0,0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
8766,770025789,FLANNERY,JOHN,H,PA,M,D,12.0,voting,19410313,1898-04-19,1898,1941,43,0.0,1,1,2,1,3,1,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
9094,770025800,BRADLEY,FREDERICK,H,MI,M,R,11.0,voting,19410313,1898-04-12,1898,1941,43,0.0,2,2,5,12,42,0,9,0,0,0,0,0,0.027777777777777776,0.027777777777777776,0.06944444444444445,0.16666666666666666,0.5833333333333334,0.0,0.125,0.0,0.0,0.0,0.0,0.0,72
9247,770026415,JOHNSON,EDWIN,S,CO,M,D,,voting,19410317,1884-01-01,1884,1941,57,0.0,2,1,5,0,2,0,0,0,0,0,0,0,0.2,0.1,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10016,770027132,MUNDT,KARL,H,SD,M,R,1.0,voting,19410318,1900-06-03,1900,1941,41,0.0,1,2,3,11,2,0,0,0,0,0,0,0,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.5789473684210527,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
8908,770027459,LAMBERTSON,WILLIAM,H,KS,M,R,1.0,voting,19410319,1880-03-23,1880,1941,61,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9204,770029202,VANDENBERG,ARTHUR,S,MI,M,R,,voting,19410324,1884-03-22,1884,1941,57,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8766,770029902,FLANNERY,JOHN,H,PA,M,D,12.0,voting,19410325,1898-04-19,1898,1941,43,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
9380,770031708,TOBEY,CHARLES,S,NH,M,R,,voting,19410331,1880-07-22,1880,1941,61,0.0,0,0,5,3,1,1,0,0,0,0,0,0,0.0,0.0,0.5,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
8937,770034320,SAUTHOFF,HARRY,H,WI,M,P,2.0,voting,19410402,1879-06-03,1879,1941,62,0.0,0,1,4,3,0,1,0,1,0,0,0,0,0.0,0.1,0.4,0.3,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,10
9758,770035290,RABAUT,LOUIS,H,MI,M,D,14.0,voting,19410403,1886-12-05,1886,1941,55,0.0,0,0,0,1,7,0,1,0,0,0,0,0,0.0,0.0,0.0,0.1111111111111111,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
9380,770035992,TOBEY,CHARLES,S,NH,M,R,,voting,19410415,1880-07-22,1880,1941,61,0.0,0,6,2,0,1,1,0,0,0,0,0,0,0.0,0.6,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9985,770036593,ANDERSON,CLINTON,H,NM,M,D,1.0,voting,19410416,1895-10-23,1895,1941,46,0.0,1,1,3,3,1,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8733,770037340,BENNETT,PHILIP,H,MO,M,R,6.0,voting,19410418,1881-03-05,1881,1941,60,0.0,0,1,1,5,1,1,0,1,0,0,0,0,0.0,0.1,0.1,0.5,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,10
9106,770038928,CONNALLY,THOMAS,S,TX,M,D,,voting,19410425,1877-08-19,1877,1941,64,0.0,2,2,4,0,1,1,0,0,0,0,0,0,0.2,0.2,0.4,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9031,770038935,OVERTON,JOHN,S,LA,M,D,,voting,19410425,1875-09-17,1875,1941,66,0.0,4,0,2,2,1,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9126,770040448,GERLACH,CHARLES,H,PA,M,R,9.0,voting,19410430,1895-09-14,1895,1941,46,0.0,0,0,3,7,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9214,770042612,BLAND,SCHUYLER,H,VA,M,D,1.0,voting,19410505,1872-05-04,1872,1941,69,0.0,0,1,5,1,0,1,1,0,0,0,0,0,0.0,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
8874,770043338,CULKIN,FRANCIS,H,NY,M,R,32.0,voting,19410506,1874-11-10,1874,1941,67,0.0,1,0,2,7,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9467,770043388,BENDER,GEORGE,H,OH,M,R,-1.0,voting,19410506,1896-09-29,1896,1941,45,0.0,0,1,6,1,0,1,0,0,0,0,0,0,0.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
