speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_0,cluster_1,cluster_12,cluster_2,cluster_7,cluster_8,cluster_5,cluster_11,cluster_9,cluster_17,cluster_14,cluster_13,cluster_10,cluster_16,cluster_3,cluster_15,cluster_4,cluster_6,cluster_0_p,cluster_1_p,cluster_12_p,cluster_2_p,cluster_7_p,cluster_8_p,cluster_5_p,cluster_11_p,cluster_9_p,cluster_17_p,cluster_14_p,cluster_13_p,cluster_10_p,cluster_16_p,cluster_3_p,cluster_15_p,cluster_4_p,cluster_6_p,n
5823,510143472,OUTHWAITE,JOSEPH,H,OH,M,D,13.0,voting,18900904,1841-12-05,1841,1890,49,51058230,0.0135340035235907,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5448,510143473,MAISH,LEVI,H,PA,M,D,19.0,voting,18900904,1837-11-22,1837,1890,53,51054480,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6534,510207025,DANIEL,JOHN,S,VA,M,D,,voting,18910214,1842-09-05,1842,1891,49,51065341,0.0,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6534,520010656,DANIEL,JOHN,S,VA,M,D,,voting,18920209,1842-09-05,1842,1892,50,52065341,0.0,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5775,520046703,HAUGEN,NILS,H,WI,M,R,8.0,voting,18920421,1849-03-09,1849,1892,43,52057750,0.0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5550,520070526,BLOUNT,JAMES,H,GA,M,D,6.0,voting,18920531,1837-09-12,1837,1892,55,52055500,0.0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5850,520127107,STOCKBRIDGE,FRANCIS,S,MI,M,R,,voting,18930204,1826-04-09,1826,1893,67,52058501,0.0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6669,530057290,FRYE,WILLIAM,S,ME,M,R,,voting,18940206,1830-09-02,1830,1894,64,53066691,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7188,530147697,GALLINGER,JACOB,S,NH,M,R,,voting,18940709,1837-03-28,1837,1894,57,53071881,0.0,5,0,6,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.3,0.25,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5808,530208182,MCETTRICK,MICHAEL,H,MA,M,I,10.0,voting,18950215,1848-06-22,1848,1895,47,53058080,0.0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6842,540081802,PERKINS,GEORGE,S,CA,M,R,,voting,18960520,1839-08-23,1839,1896,57,54068421,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5749,540086257,FAULKNER,CHARLES,S,WV,M,D,,voting,18960525,1847-09-21,1847,1896,49,54057491,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6475,540131190,PLATT,ORVILLE,S,CT,M,R,,voting,18970220,1827-07-19,1827,1897,70,54064751,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6374,550074829,SHATTUC,WILLIAM,H,OH,M,R,1.0,voting,18980228,1841-06-11,1841,1898,57,55063740,0.0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6128,550076674,OGDEN,HENRY,H,LA,M,D,4.0,voting,18980302,1842-10-21,1842,1898,56,55061280,0.0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6534,550123924,DANIEL,JOHN,S,VA,M,D,,voting,18980528,1842-09-05,1842,1898,56,55065341,0.0,7,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.55,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5994,550131950,PETTIGREW,RICHARD,S,SD,M,S,,voting,18980610,1848-07-23,1848,1898,50,55059941,5.87811903213061e-17,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7833,550180820,WARREN,FRANCIS,S,WY,M,R,,voting,18990221,1844-06-20,1844,1899,55,55078331,0.0,0,3,1,0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.15,0.05,0.0,0.7,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6333,560012379,JOY,CHARLES,H,MO,M,R,11.0,voting,19000202,1849-12-11,1849,1900,51,56063330,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6327,560034740,HOAR,GEORGE,S,MA,M,R,,voting,19000321,1826-08-29,1826,1900,74,56063271,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7614,560065880,MASON,WILLIAM,S,IL,M,R,,voting,19000507,1850-07-07,1850,1900,50,56076141,0.0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6671,560080650,GAINES,JOHN,H,TN,M,D,6.0,voting,19000524,1860-08-24,1860,1900,40,56066710,1.3949338038334845e-12,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6671,560080652,GAINES,JOHN,H,TN,M,D,6.0,voting,19000524,1860-08-24,1860,1900,40,56066710,1.4888266242576449e-12,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6503,560080655,WARNER,VESPASIAN,H,IL,M,R,13.0,voting,19000524,1842-04-23,1842,1900,58,56065030,9.533388037587778e-12,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6503,560080657,WARNER,VESPASIAN,H,IL,M,R,13.0,voting,19000524,1842-04-23,1842,1900,58,56065030,0.0,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6189,560152121,CAMPBELL,ALBERT,H,MT,M,D,1.0,voting,19010302,1857-12-12,1857,1901,44,56061890,0.0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6671,570019159,GAINES,JOHN,H,TN,M,D,6.0,voting,19020219,1860-08-24,1860,1902,42,57066710,0.0,0,0,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6569,570084787,LACEY,JOHN,H,IA,M,R,6.0,voting,19020624,1841-05-30,1841,1902,61,57065690,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6361,570117721,PATTERSON,THOMAS,S,CO,M,D,,voting,19030209,1839-11-04,1839,1903,64,57063611,0.0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7613,580008556,MANN,JAMES,H,IL,M,R,2.0,voting,19040112,1856-10-20,1856,1904,48,58076130,8.65372532810517e-12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7705,580103560,GREENE,WILLIAM,H,MA,M,R,14.0,voting,19050212,1841-04-28,1841,1905,64,58077050,0.0,6,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6843,590048191,PERKINS,JAMES,H,NY,M,R,32.0,voting,19060322,1847-11-04,1847,1906,59,59068430,0.0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7413,590129590,CLARK,JAMES,H,MO,M,D,9.0,voting,19061210,1850-03-07,1850,1906,56,59074130,2.40541422902883e-20,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7413,590129730,CLARK,JAMES,H,MO,M,D,9.0,voting,19061210,1850-03-07,1850,1906,56,59074130,0.0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6819,590163758,LOWDEN,FRANK,H,IL,M,R,13.0,voting,19070217,1861-01-26,1861,1907,46,59068190,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7108,590163761,PAYNE,SERENO,H,NY,M,R,31.0,voting,19070217,1843-06-26,1843,1907,64,59071080,0.0,0,0,1,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.7,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7785,590163771,FULLER,CHARLES,H,IL,M,R,12.0,voting,19070217,1849-03-31,1849,1907,58,59077850,0.0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6559,590172430,HITT,ROBERT,H,IL,M,R,13.0,voting,19070223,1834-01-16,1834,1907,73,59065590,0.0,6,1,2,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3,0.05,0.1,0.45,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6700,600082095,LILLEY,GEORGE,H,CT,M,R,-1.0,voting,19080520,1859-08-03,1859,1908,49,60067000,0.0,0,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7252,610007437,STONE,WILLIAM,S,MO,M,D,,voting,19090401,1848-05-07,1848,1909,61,61072521,0.0002614403867219,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8092,610076924,COOPER,HENRY,H,WI,M,R,1.0,voting,19091215,1850-09-08,1850,1909,59,61080920,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6767,610087701,DOUGLAS,ALBERT,H,OH,M,R,11.0,voting,19100125,1852-04-25,1852,1910,58,61067670,0.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7928,610149237,BURTON,THEODORE,S,OH,M,R,,voting,19100416,1851-12-20,1851,1910,59,61079281,0.0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7106,620011712,PALMER,ALEXANDER,H,PA,M,D,26.0,voting,19110509,1872-05-04,1872,1911,39,62071060,0.0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7092,620028487,MARTIN,THOMAS,S,VA,M,D,,voting,19110621,1847-07-29,1847,1911,64,62070921,0.0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7910,620028496,SMOOT,REED,S,UT,M,R,,voting,19110621,1862-01-10,1862,1911,49,62079101,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7101,620087072,MURRAY,WILLIAM,H,MA,M,D,9.0,voting,19120210,1881-09-07,1881,1912,31,62071010,3.324292461713991e-15,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7101,620087078,MURRAY,WILLIAM,H,MA,M,D,9.0,voting,19120210,1881-09-07,1881,1912,31,62071010,0.0,21,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.13333333333333333,0.03333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
7023,620087105,BURKE,JAMES,H,PA,M,R,31.0,voting,19120210,1867-10-21,1867,1912,45,62070230,0.0,10,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.25,0.0,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6969,620087147,PRINCE,GEORGE,H,IL,M,R,15.0,voting,19120210,1854-03-04,1854,1912,58,62069690,0.0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6969,620087161,PRINCE,GEORGE,H,IL,M,R,15.0,voting,19120210,1854-03-04,1854,1912,58,62069690,0.0,15,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.05,0.0,0.05,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7833,620107069,WARREN,FRANCIS,S,WY,M,R,,voting,19120308,1844-06-20,1844,1912,68,62078331,0.0003826584635748,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6892,620108456,BRYAN,NATHAN,S,FL,M,D,,voting,19120309,1872-04-23,1872,1912,40,62068921,0.0,2,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7114,620114101,PROUTY,SOLOMON,H,IA,M,R,7.0,voting,19120315,1854-01-17,1854,1912,58,62071140,6.695445441788813e-12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7742,620152526,REED,JAMES,S,MO,M,D,,voting,19120504,1861-11-09,1861,1912,51,62077421,3.720783525393162e-18,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6983,620152532,SUTHERLAND,GEORGE,S,UT,M,R,,voting,19120504,1862-03-25,1862,1912,50,62069831,7.211098899056122e-06,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6983,620153840,SUTHERLAND,GEORGE,S,UT,M,R,,voting,19120506,1862-03-25,1862,1912,50,62069831,1.002279165905275e-12,4,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.05,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7029,620205674,CLAYTON,HENRY,H,AL,M,D,3.0,voting,19120709,1857-02-10,1857,1912,55,62070290,3.184115275106516e-11,2,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6817,620208659,LORIMER,WILLIAM,S,IL,M,R,,voting,19120713,1861-04-27,1861,1912,51,62068171,0.0,48,12,9,20,1,13,6,0,1,0,0,0,0,0,0,0,0,0,0.43636363636363634,0.10909090909090909,0.08181818181818182,0.18181818181818182,0.00909090909090909,0.11818181818181818,0.05454545454545454,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110
7025,620333127,BURLESON,ALBERT,H,TX,M,D,10.0,voting,19130228,1863-06-07,1863,1913,50,62070250,0.0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8030,630009933,SLOAN,CHARLES,H,NE,M,R,4.0,voting,19130501,1863-05-02,1863,1913,50,63080300,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,13
7243,630020608,SMITH,HOKE,S,GA,M,D,,voting,19130516,1855-09-02,1855,1913,58,63072431,0.0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7742,630021768,REED,JAMES,S,MO,M,D,,voting,19130520,1861-11-09,1861,1913,52,63077421,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7742,630021784,REED,JAMES,S,MO,M,D,,voting,19130520,1861-11-09,1861,1913,52,63077421,0.0,2,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7959,630144556,FESS,SIMEON,H,OH,M,R,6.0,voting,19140212,1861-12-11,1861,1914,53,63079590,0.0,1,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7508,630220533,WATKINS,JOHN,H,LA,M,D,4.0,voting,19140506,1854-01-15,1854,1914,60,63075080,0.0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7169,630229403,BRADY,JAMES,S,ID,M,R,,voting,19140518,1862-06-12,1862,1914,52,63071691,0.0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7181,630252233,CULLOP,WILLIAM,H,IN,M,D,2.0,voting,19140610,1853-03-28,1853,1914,61,63071810,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7471,630255364,MOORE,JOSEPH,H,PA,M,R,3.0,voting,19140612,1864-03-08,1864,1914,50,63074710,1.9001187628450688e-08,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
7287,630325240,COX,WILLIAM,H,IN,M,D,3.0,voting,19140825,1861-09-06,1861,1914,53,63072870,0.0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7742,630432387,REED,JAMES,S,MO,M,D,,voting,19150211,1861-11-09,1861,1915,54,63077421,1.3428148810737711e-18,11,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.0,0.05,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7252,630443096,STONE,WILLIAM,S,MO,M,D,,voting,19150220,1848-05-07,1848,1915,67,63072521,0.0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7240,640078011,SHERMAN,LAWRENCE,S,IL,M,R,,voting,19160405,1858-11-08,1858,1916,58,64072401,0.0,0,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7256,640082329,THOMAS,CHARLES,S,CO,M,D,,voting,19160410,1849-12-06,1849,1916,67,64072561,0.0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7471,640143023,MOORE,JOSEPH,H,PA,M,R,3.0,voting,19160612,1864-03-08,1864,1916,52,64074710,0.0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6983,640258945,SUTHERLAND,GEORGE,S,UT,M,R,,voting,19170131,1862-03-25,1862,1917,55,64069831,1.925894433430513e-06,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7577,650207681,HICKS,FREDERICK,H,NY,M,R,1.0,voting,19180404,1872-03-06,1872,1918,46,65075770,0.0,4,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7577,650262913,HICKS,FREDERICK,H,NY,M,R,1.0,voting,19180607,1872-03-06,1872,1918,46,65075770,0.0,1,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.4,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7471,650326763,MOORE,JOSEPH,H,PA,M,R,3.0,voting,19181015,1864-03-08,1864,1918,54,65074710,7.982178487799189e-11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
