speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_0,cluster_9,cluster_6,cluster_12,cluster_1,cluster_8,cluster_2,cluster_7,cluster_3,cluster_14,cluster_11,cluster_15,cluster_13,cluster_10,cluster_5,cluster_4,cluster_0_p,cluster_9_p,cluster_6_p,cluster_12_p,cluster_1_p,cluster_8_p,cluster_2_p,cluster_7_p,cluster_3_p,cluster_14_p,cluster_11_p,cluster_15_p,cluster_13_p,cluster_10_p,cluster_5_p,cluster_4_p,n
9241,830007872,HENDRICKSON,ROBERT,S,NJ,M,R,,voting,19530216,1898-08-12,1898,1953,55,83092411,0.0,2,1,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.0,0.2,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10061,830008376,FULBRIGHT,JAMES,S,AR,M,D,,voting,19530218,1905-04-09,1905,1953,48,83100611,0.0,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9241,830011622,HENDRICKSON,ROBERT,S,NJ,M,R,,voting,19530227,1898-08-12,1898,1953,55,83092411,0.0,2,1,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.0,0.1,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9435,830012180,LYLE,JOHN,H,TX,M,D,14.0,voting,19530302,1910-09-04,1910,1953,43,83094350,0.0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9401,830015047,BRICKER,JOHN,S,OH,M,R,,voting,19530313,1893-09-06,1893,1953,60,83094011,0.0,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9660,830015412,JACKSON,DONALD,H,CA,M,R,16.0,voting,19530317,1910-01-23,1910,1953,43,83096600,0.0,5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9247,830016572,JOHNSON,EDWIN,S,CO,M,D,,voting,19530320,1884-01-01,1884,1953,69,83092471,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9477,830017717,BRIDGES,HENRY,S,NH,M,R,,voting,19530325,1898-09-09,1898,1953,55,83094771,0.0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9990,830017856,COOPER,JOHN,S,KY,M,R,,voting,19530325,1901-08-23,1901,1953,52,83099901,0.0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10231,830018132,GROSS,HAROLD,H,IA,M,R,3.0,voting,19530326,1899-06-30,1899,1953,54,83102310,0.0,2,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0.2,0.3,0.1,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9644,830019539,DOLLINGER,ISIDORE,H,NY,M,D,23.0,voting,19530330,1903-11-13,1903,1953,50,83096440,0.0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9690,830019763,WIER,ROY,H,MN,M,D,3.0,voting,19530331,1888-02-25,1888,1953,65,83096900,0.0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9225,830020417,CORDON,GUY,S,OR,M,R,,voting,19530401,1890-04-24,1890,1953,63,83092251,0.0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9827,830020549,HILL,JOSEPH,S,AL,M,D,,voting,19530401,1894-12-29,1894,1953,59,83098271,2.3615939521483823e-08,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9513,830022073,MURRAY,JAMES,S,MT,M,D,,voting,19530408,1876-05-03,1876,1953,77,83095131,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9716,830022777,DOUGLAS,PAUL,S,IL,M,D,,voting,19530409,1892-03-26,1892,1953,61,83097161,0.0,2,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.8,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9732,830027826,KEFAUVER,CAREY,S,TN,M,D,,voting,19530418,1903-07-26,1903,1953,50,83097321,0.0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9732,830027858,KEFAUVER,CAREY,S,TN,M,D,,voting,19530418,1903-07-26,1903,1953,50,83097321,0.0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9732,830028453,KEFAUVER,CAREY,S,TN,M,D,,voting,19530420,1903-07-26,1903,1953,50,83097321,0.0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
9732,830028494,KEFAUVER,CAREY,S,TN,M,D,,voting,19530420,1903-07-26,1903,1953,50,83097321,0.0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9782,830028629,KENNEDY,JOHN,S,MA,M,D,,voting,19530420,1917-05-29,1917,1953,36,83097821,4.438290091599751e-05,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9782,830028638,KENNEDY,JOHN,S,MA,M,D,,voting,19530420,1917-05-29,1917,1953,36,83097821,0.0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10061,830029794,FULBRIGHT,JAMES,S,AR,M,D,,voting,19530421,1905-04-09,1905,1953,48,83100611,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,830030621,HUMPHREY,HUBERT,S,MN,M,D,,voting,19530422,1911-05-27,1911,1953,42,83104251,0.0,19,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0.7037037037037037,0.0,0.0,0.1111111111111111,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
9868,830031660,SHELLEY,JOHN,H,CA,M,D,5.0,voting,19530422,1905-09-03,1905,1953,48,83098680,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9430,830032313,KILGORE,HARLEY,S,WV,M,D,,voting,19530423,1893-01-11,1893,1953,60,83094301,0.0,2,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0.2,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9853,830034187,MORSE,WAYNE,S,OR,M,I,,voting,19530424,1900-10-20,1900,1953,53,83098531,2.5989107211457522e-12,2,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,830035155,MORSE,WAYNE,S,OR,M,I,,voting,19530425,1900-10-20,1900,1953,53,83098531,0.0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9513,830039391,MURRAY,JAMES,S,MT,M,D,,voting,19530430,1876-05-03,1876,1953,77,83095131,0.0,10,0,0,5,8,0,0,0,0,0,5,0,0,0,0,0,0.35714285714285715,0.0,0.0,0.17857142857142858,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,28
9923,830040234,HOLLAND,SPESSARD,S,FL,M,D,,voting,19530504,1892-07-10,1892,1953,61,83099231,0.0,3,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,830040663,HUMPHREY,HUBERT,S,MN,M,D,,voting,19530505,1911-05-27,1911,1953,42,83104251,0.0,5,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,830042633,DIRKSEN,EVERETT,S,IL,M,R,,voting,19530507,1896-01-04,1896,1953,57,83098081,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9438,830045652,MCCARTHY,JOSEPH,S,WI,M,R,,voting,19530514,1908-11-14,1908,1953,45,83094381,0.0,6,2,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0.3157894736842105,0.10526315789473684,0.0,0.47368421052631576,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
9427,830051438,JENNER,WILLIAM,S,IN,M,R,,voting,19530526,1908-07-21,1908,1953,45,83094271,0.0,7,0,4,0,7,1,0,0,0,0,0,0,0,0,0,0,0.3684210526315789,0.0,0.21052631578947367,0.0,0.3684210526315789,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
9802,830051986,CANNON,CLARENCE,H,MO,M,D,9.0,voting,19530526,1879-04-11,1879,1953,74,83098020,0.0,2,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9536,830053348,BURDICK,USHER,H,ND,M,R,0.0,voting,19530527,1879-02-21,1879,1953,74,83095360,0.0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,10
10542,830053975,STEED,THOMAS,H,OK,M,D,4.0,voting,19530528,1904-03-02,1904,1953,49,83105420,0.0,2,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9610,830058726,TALLE,HENRY,H,IA,M,R,2.0,voting,19530605,1892-01-12,1892,1953,61,83096100,0.0011504791707303,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9696,830060267,ADDONIZIO,HUGH,H,NJ,M,D,11.0,voting,19530609,1914-01-31,1914,1953,39,83096960,0.0,0,2,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9438,830060833,MCCARTHY,JOSEPH,S,WI,M,R,,voting,19530610,1908-11-14,1908,1953,45,83094381,0.0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10347,830063837,JONES,ROBERT,H,AL,M,D,8.0,voting,19530617,1912-06-12,1912,1953,41,83103470,0.0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9608,830065418,SMITH,LAWRENCE,H,WI,M,R,1.0,voting,19530618,1892-09-15,1892,1953,61,83096080,0.0,3,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9429,830065711,KERSTEN,CHARLES,H,WI,M,R,5.0,voting,19530619,1902-05-26,1902,1953,51,83094290,0.0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10425,830066943,HUMPHREY,HUBERT,S,MN,M,D,,voting,19530622,1911-05-27,1911,1953,42,83104251,0.0,1,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9615,830069854,WILEY,ALEXANDER,S,WI,M,R,,voting,19530625,1884-05-26,1884,1953,69,83096151,0.0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9890,830072103,JOHNSON,LYNDON,S,TX,M,D,,voting,19530627,1908-08-27,1908,1953,45,83098901,0.0,4,2,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.47368421052631576,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10231,830074176,GROSS,HAROLD,H,IA,M,R,3.0,voting,19530630,1899-06-30,1899,1953,54,83102310,0.0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10792,830075687,PRICE,CHARLES,H,IL,M,D,24.0,voting,19530701,1905-01-01,1905,1953,48,83107920,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,10
10244,830076648,HOLIFIELD,CHESTER,H,CA,M,D,19.0,voting,19530702,1903-12-03,1903,1953,50,83102440,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9386,830077454,WELKER,HERMAN,S,ID,M,R,,voting,19530706,1906-12-11,1906,1953,47,83093861,0.0,6,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9386,830079966,WELKER,HERMAN,S,ID,M,R,,voting,19530709,1906-12-11,1906,1953,47,83093861,0.0,8,2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.0,0.05,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9535,830088166,BROWNSON,CHARLES,H,IN,M,R,11.0,voting,19530717,1914-02-05,1914,1953,39,83095350,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9615,830092741,WILEY,ALEXANDER,S,WI,M,R,,voting,19530722,1884-05-26,1884,1953,69,83096151,0.0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9345,830094723,LEHMAN,HERBERT,S,NY,M,D,,voting,19530723,1878-03-28,1878,1953,75,83093451,0.0,1,2,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0.1,0.2,0.4,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10184,830095146,SYMINGTON,WILLIAM,S,MO,M,D,,voting,19530723,1901-06-26,1901,1953,52,83101841,0.0,3,2,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0.3,0.2,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9345,830095163,LEHMAN,HERBERT,S,NY,M,D,,voting,19530723,1878-03-28,1878,1953,75,83093451,0.0,5,0,0,0,11,0,3,0,0,0,1,0,0,0,0,0,0.25,0.0,0.0,0.0,0.55,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20
9873,830097425,SMATHERS,GEORGE,S,FL,M,D,,voting,19530727,1913-11-14,1913,1953,40,83098731,0.0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9733,830098430,KERR,ROBERT,S,OK,M,D,,voting,19530727,1896-09-11,1896,1953,57,83097331,0.0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
9761,830098973,REECE,BRAZILLA,H,TN,M,R,1.0,voting,19530727,1889-12-22,1889,1953,64,83097610,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9457,830100174,THYE,EDWARD,S,MN,M,R,,voting,19530728,1896-04-26,1896,1953,57,83094571,0.0,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10231,830103638,GROSS,HAROLD,H,IA,M,R,3.0,voting,19530729,1899-06-30,1899,1953,54,83102310,0.0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10115,830105879,BOW,FRANK,H,OH,M,R,16.0,voting,19530730,1901-02-20,1901,1953,52,83101150,0.0,2,3,3,6,4,0,0,2,0,0,0,0,0,0,0,0,0.1,0.15,0.15,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9624,830112821,BEALL,JAMES,S,MD,M,R,,voting,19540114,1894-06-05,1894,1954,60,83096241,0.0,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9394,830113241,POTTER,CHARLES,S,MI,M,R,,voting,19540115,1916-10-30,1916,1954,38,83093941,0.0,3,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9767,830113636,SALTONSTALL,LEVERETT,S,MA,M,R,,voting,19540118,1892-09-01,1892,1954,62,83097671,0.0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9663,830114066,KEATING,KENNETH,H,NY,M,R,38.0,voting,19540118,1900-05-18,1900,1954,54,83096630,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9348,830114899,MCCARRAN,PATRICK,S,NV,M,D,,voting,19540120,1876-08-08,1876,1954,78,83093481,0.0,1,1,7,10,10,0,0,1,0,0,0,0,0,0,0,0,0.03333333333333333,0.03333333333333333,0.23333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10425,830115050,HUMPHREY,HUBERT,S,MN,M,D,,voting,19540120,1911-05-27,1911,1954,43,83104251,0.0,9,13,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0.3,0.43333333333333335,0.13333333333333333,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,30
9548,830118272,COUDERT,FREDERIC,H,NY,M,R,17.0,voting,19540127,1898-05-07,1898,1954,56,83095480,0.0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9348,830118686,MCCARRAN,PATRICK,S,NV,M,D,,voting,19540128,1876-08-08,1876,1954,78,83093481,0.0,0,0,3,0,5,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9732,830119362,KEFAUVER,CAREY,S,TN,M,D,,voting,19540129,1903-07-26,1903,1954,51,83097321,0.0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10114,830120443,BOGGS,THOMAS,H,LA,M,D,2.0,voting,19540202,1914-02-15,1914,1954,40,83101140,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9401,830122742,BRICKER,JOHN,S,OH,M,R,,voting,19540205,1893-09-06,1893,1954,61,83094011,0.0,1,0,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0.1,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,830123030,HUMPHREY,HUBERT,S,MN,M,D,,voting,19540208,1911-05-27,1911,1954,43,83104251,0.0,2,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9878,830124024,TOLLEFSON,THOR,H,WA,M,R,6.0,voting,19540208,1901-05-02,1901,1954,53,83098780,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10076,830125277,MCCORMACK,JOHN,H,MA,M,D,12.0,voting,19540212,1891-12-21,1891,1954,63,83100760,0.0,0,0,0,0,2,0,3,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10
10794,830128983,RODINO,PETER,H,NJ,M,D,10.0,voting,19540218,1909-06-07,1909,1954,45,83107940,0.0,3,1,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0.3,0.1,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
9247,830129722,JOHNSON,EDWIN,S,CO,M,D,,voting,19540223,1884-01-01,1884,1954,70,83092471,0.0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9431,830130368,KNOWLAND,WILLIAM,S,CA,M,R,,voting,19540224,1908-06-26,1908,1954,46,83094311,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9733,830130568,KERR,ROBERT,S,OK,M,D,,voting,19540224,1896-09-11,1896,1954,58,83097331,0.0,1,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9980,830131913,WILLIAMS,JOHN,S,DE,M,R,,voting,19540226,1904-05-17,1904,1954,50,83099801,0.0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,830135274,HUMPHREY,HUBERT,S,MN,M,D,,voting,19540304,1911-05-27,1911,1954,43,83104251,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9880,830140065,VINSON,CARL,H,GA,M,D,6.0,voting,19540311,1883-11-18,1883,1954,71,83098800,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9521,830140071,SHORT,DEWEY,H,MO,M,R,7.0,voting,19540311,1898-04-07,1898,1954,56,83095210,0.0,4,2,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0.21052631578947367,0.10526315789473684,0.15789473684210525,0.47368421052631576,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
9225,830143632,CORDON,GUY,S,OR,M,R,,voting,19540318,1890-04-24,1890,1954,64,83092251,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
