speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_16,cluster_0,cluster_8,cluster_6,cluster_7,cluster_3,cluster_1,cluster_4,cluster_13,cluster_9,cluster_12,cluster_11,cluster_14,cluster_15,cluster_2,cluster_10,cluster_5,cluster_16_p,cluster_0_p,cluster_8_p,cluster_6_p,cluster_7_p,cluster_3_p,cluster_1_p,cluster_4_p,cluster_13_p,cluster_9_p,cluster_12_p,cluster_11_p,cluster_14_p,cluster_15_p,cluster_2_p,cluster_10_p,cluster_5_p,n
10161,870114140,MCGEE,GALE,S,WY,M,D,,voting,19610824,1915-03-17,1915,1961,46,87101611,0.0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10692,870118252,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19610830,1915-11-11,1915,1961,46,87106921,0.0,3,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9987,870120208,BARTLETT,EDWARD,S,AK,M,D,,voting,19610831,1904-04-20,1904,1961,57,87099871,0.0,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9984,870122475,ALLOTT,GORDON,S,CO,M,R,,voting,19610905,1907-01-02,1907,1961,54,87099841,1.1704366457882051e-06,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9984,870122476,ALLOTT,GORDON,S,CO,M,R,,voting,19610905,1907-01-02,1907,1961,54,87099841,0.0,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9984,870122713,ALLOTT,GORDON,S,CO,M,R,,voting,19610905,1907-01-02,1907,1961,54,87099841,0.0,0,0,1,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.5,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9648,870124911,ENGLE,CLAIR,S,CA,M,D,,voting,19610907,1911-09-21,1911,1961,50,87096481,0.0,5,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5555555555555556,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,9
10605,870128718,GOLDWATER,BARRY,S,AZ,M,R,,voting,19610912,1909-01-01,1909,1961,52,87106051,0.0,3,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.2,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9987,870149124,BARTLETT,EDWARD,S,AK,M,D,,voting,19620118,1904-04-20,1904,1962,58,87099871,0.0,2,0,12,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9853,870155225,MORSE,WAYNE,S,OR,M,D,,voting,19620202,1900-10-20,1900,1962,62,87098531,0.0,6,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,870155268,HUMPHREY,HUBERT,S,MN,M,D,,voting,19620202,1911-05-27,1911,1962,51,87104251,0.0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10370,870161254,ROUSH,JOHN,H,IN,M,D,5.0,voting,19620221,1920-09-12,1920,1962,42,87103700,0.0,1,0,1,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.1,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10158,870163780,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19620305,1903-03-16,1903,1962,59,87101581,0.0,4,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10218,870164976,DONOHUE,HAROLD,H,MA,M,D,4.0,voting,19620307,1901-06-18,1901,1962,61,87102180,0.0,3,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.0,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,870175284,HUMPHREY,HUBERT,S,MN,M,D,,voting,19620328,1911-05-27,1911,1962,51,87104251,0.0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9849,870175565,MEADER,GEORGE,H,MI,M,R,2.0,voting,19620328,1907-09-13,1907,1962,55,87098490,0.0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10189,870175577,WATTS,JOHN,H,KY,M,D,6.0,voting,19620328,1902-07-09,1902,1962,60,87101890,0.0,0,0,0,5,0,0,4,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10286,870177541,SPARKMAN,JOHN,S,AL,M,D,,voting,19620402,1899-12-20,1899,1962,63,87102861,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9985,870178587,ANDERSON,CLINTON,S,NM,M,D,,voting,19620404,1895-10-23,1895,1962,67,87099851,0.0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10209,870182479,COLLIER,HAROLD,H,IL,M,R,10.0,voting,19620411,1915-12-12,1915,1962,47,87102090,0.0,5,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
9859,870185647,OSTERTAG,HAROLD,H,NY,M,R,39.0,voting,19620417,1896-06-22,1896,1962,66,87098590,0.0,1,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10014,870197690,MORRIS,THOMAS,H,NM,M,D,0.0,voting,19620522,1919-08-20,1919,1962,43,87100140,0.0,6,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10153,870197740,KYL,JOHN,H,IA,M,R,4.0,voting,19620522,1919-05-09,1919,1962,43,87101530,0.0133960732124357,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9954,870199086,ROGERS,WALTER,H,TX,M,D,18.0,voting,19620523,1908-07-19,1908,1962,54,87099540,0.0,2,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9852,870207795,MONRONEY,ALMER,S,OK,M,D,,voting,19620612,1902-03-02,1902,1962,60,87098521,0.0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11061,870212235,MICHEL,ROBERT,H,IL,M,R,18.0,voting,19620619,1923-03-02,1923,1962,39,87110610,0.0,0,0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9833,870220632,JOHANSEN,AUGUST,H,MI,M,R,3.0,voting,19620628,1905-07-21,1905,1962,57,87098330,2.579670330628414e-12,2,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.5,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10061,870223888,FULBRIGHT,JAMES,S,AR,M,D,,voting,19620702,1905-04-09,1905,1962,57,87100611,0.0,6,0,1,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.05,0.15,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10061,870223918,FULBRIGHT,JAMES,S,AR,M,D,,voting,19620702,1905-04-09,1905,1962,57,87100611,0.0,6,0,4,5,4,4,1,0,2,0,0,0,0,4,0,0,0,0.2,0.0,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,30
9984,870231272,ALLOTT,GORDON,S,CO,M,R,,voting,19620713,1907-01-02,1907,1962,55,87099841,0.0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10699,870231503,STENNIS,JOHN,S,MS,M,D,,voting,19620716,1901-08-03,1901,1962,61,87106991,0.0,1,1,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9844,870234288,LIBONATI,ROLAND,H,IL,M,D,7.0,voting,19620718,1897-12-29,1897,1962,65,87098440,0.0,3,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0.3,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10132,870240627,EDMONDSON,EDMOND,H,OK,M,D,2.0,voting,19620725,1919-04-07,1919,1962,43,87101320,0.0,2,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.2,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9833,870264498,JOHANSEN,AUGUST,H,MI,M,R,3.0,voting,19620827,1905-07-21,1905,1962,57,87098330,0.0008404307386342,5,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10231,870264499,GROSS,HAROLD,H,IA,M,R,3.0,voting,19620827,1899-06-30,1899,1962,63,87102310,1.1666713376566374e-06,1,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.7,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10085,870280404,POWELL,ADAM,H,NY,M,D,16.0,voting,19620917,1908-11-29,1908,1962,54,87100850,0.0,0,0,1,2,3,0,2,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.1,0.2,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
10212,870281925,CURTIS,CARL,S,NE,M,R,,voting,19620918,1905-03-15,1905,1962,57,87102121,0.0,4,0,4,6,2,1,2,0,0,0,0,0,0,0,0,0,0,0.21052631578947367,0.0,0.21052631578947367,0.3157894736842105,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10354,870283181,MAGNUSON,WARREN,S,WA,M,D,,voting,19620920,1905-04-12,1905,1962,57,87103541,0.0,4,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10146,870285467,HARTKE,RUPERT,S,IN,M,D,,voting,19620921,1919-05-31,1919,1962,43,87101461,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10218,870289211,DONOHUE,HAROLD,H,MA,M,D,4.0,voting,19620926,1901-06-18,1901,1962,61,87102180,0.0,0,0,2,3,1,0,7,6,0,0,1,0,0,0,0,0,0,0.0,0.0,0.1,0.15,0.05,0.0,0.35,0.3,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20
10458,870304876,SIKES,ROBERT,H,FL,M,D,3.0,voting,19621013,1906-06-03,1906,1962,56,87104580,0.0,22,3,41,23,4,2,6,2,0,0,1,0,0,0,1,0,0,0.20952380952380953,0.02857142857142857,0.3904761904761905,0.21904761904761905,0.0380952380952381,0.01904761904761905,0.05714285714285714,0.01904761904761905,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,105
10548,880000243,ULLMAN,ALBERT,H,OR,M,D,2.0,voting,19630110,1914-03-09,1914,1963,49,88105480,0.0,1,0,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.3,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10296,880000274,WIDNALL,WILLIAM,H,NJ,M,R,7.0,voting,19630110,1906-03-17,1906,1963,57,88102960,0.0,3,1,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0.3,0.1,0.0,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10099,880005668,WATSON,ALBERT,H,SC,M,D,2.0,voting,19630129,1922-08-30,1922,1963,41,88100990,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10532,880011228,RANDOLPH,JENNINGS,S,WV,M,D,,voting,19630219,1902-03-08,1902,1963,61,88105321,0.0,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10171,880016784,PASTORE,JOHN,S,RI,M,D,,voting,19630311,1907-03-17,1907,1963,56,88101711,0.0,0,0,2,2,0,1,2,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0.0,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10088,880017951,RIVERS,LUCIUS,H,SC,M,D,1.0,voting,19630313,1905-09-28,1905,1963,58,88100880,0.0,0,0,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9997,880025625,HALLECK,CHARLES,H,IN,M,R,2.0,voting,19630403,1900-08-22,1900,1963,63,88099970,0.0,1,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9997,880025629,HALLECK,CHARLES,H,IN,M,R,2.0,voting,19630403,1900-08-22,1900,1963,63,88099970,0.0,10,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9997,880025631,HALLECK,CHARLES,H,IN,M,R,2.0,voting,19630403,1900-08-22,1900,1963,63,88099970,0.0,1,0,0,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.2,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10500,880029359,FLOOD,DANIEL,H,PA,M,D,11.0,voting,19630409,1903-11-26,1903,1963,60,88105000,0.0,0,0,1,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10493,880033702,DEVINE,SAMUEL,H,OH,M,R,12.0,voting,19630423,1915-12-21,1915,1963,48,88104930,0.0,0,2,0,10,0,3,0,2,1,0,0,2,0,0,0,0,0,0.0,0.1,0.0,0.5,0.0,0.15,0.0,0.1,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,20
10310,880037252,BELL,ALPHONZO,H,CA,M,R,28.0,voting,19630430,1914-09-19,1914,1963,49,88103100,8.943959687447024e-08,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9789,880043402,AVERY,WILLIAM,H,KS,M,R,2.0,voting,19630515,1911-08-11,1911,1963,52,88097890,0.0,1,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10115,880043462,BOW,FRANK,H,OH,M,R,16.0,voting,19630515,1901-02-20,1901,1963,62,88101150,0.0,5,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0.5,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9807,880043486,DEROUNIAN,STEVEN,H,NY,M,R,3.0,voting,19630515,1918-04-06,1918,1963,45,88098070,0.0,5,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9992,880045162,ELLENDER,ALLEN,S,LA,M,D,,voting,19630516,1890-09-24,1890,1963,73,88099921,4.990015976034756e-07,1,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.3,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10180,880046991,SCHWENGEL,FREDERICK,H,IA,M,R,1.0,voting,19630521,1906-05-28,1906,1963,57,88101800,0.0,7,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
10145,880049678,HART,PHILIP,S,MI,M,D,,voting,19630528,1912-12-10,1912,1963,51,88101451,0.0,0,1,1,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0.0,0.1,0.1,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
10218,880050225,DONOHUE,HAROLD,H,MA,M,D,4.0,voting,19630603,1901-06-18,1901,1963,62,88102180,0.0,1,0,0,2,0,0,1,4,0,0,1,1,0,0,0,0,0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.4,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
10365,880054199,PATMAN,JOHN,H,TX,M,D,1.0,voting,19630612,1893-08-06,1893,1963,70,88103650,0.0,1,0,0,0,1,1,2,0,0,0,5,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10
10479,880062638,ANDERSON,JOHN,H,IL,M,R,16.0,voting,19630708,1922-02-15,1922,1963,41,88104790,0.0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10068,880068788,LAIRD,MELVIN,H,WI,M,R,7.0,voting,19630724,1922-09-01,1922,1963,41,88100680,0.0,5,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,880074921,HUMPHREY,HUBERT,S,MN,M,D,,voting,19630808,1911-05-27,1911,1963,52,88104251,0.0,0,0,1,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.1,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
10921,880077672,HORTON,FRANK,H,NY,M,R,36.0,voting,19630814,1919-12-12,1919,1963,44,88109210,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10903,880077939,FASCELL,DANTE,H,FL,M,D,4.0,voting,19630814,1917-03-09,1917,1963,46,88109030,0.0,0,0,0,0,3,1,2,0,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9940,880078606,MCCARTHY,EUGENE,S,MN,M,D,,voting,19630815,1916-03-29,1916,1963,47,88099401,0.0,2,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,880078984,HUMPHREY,HUBERT,S,MN,M,D,,voting,19630819,1911-05-27,1911,1963,52,88104251,0.0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9852,880082623,MONRONEY,ALMER,S,OK,M,D,,voting,19630826,1902-03-02,1902,1963,61,88098521,0.0,2,1,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.3,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10022,880089198,RUSSELL,RICHARD,S,GA,M,D,,voting,19630912,1897-11-02,1897,1963,66,88100221,0.0,0,0,1,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9785,880090164,SIMPSON,MILWARD,S,WY,M,R,,voting,19630913,1897-11-12,1897,1963,66,88097851,0.0,1,0,0,3,0,2,0,4,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.3,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10218,880091728,DONOHUE,HAROLD,H,MA,M,D,4.0,voting,19630917,1901-06-18,1901,1963,62,88102180,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10221,880093364,EASTLAND,JAMES,S,MS,M,D,,voting,19630919,1904-11-28,1904,1963,59,88102211,0.0,2,0,3,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.15,0.65,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9991,880095289,CURTIS,THOMAS,H,MO,M,R,2.0,voting,19630924,1911-05-14,1911,1963,52,88099910,0.0,2,1,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.3,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9821,880095611,GRUENING,ERNEST,S,AK,M,D,,voting,19630925,1887-02-06,1887,1963,76,88098211,0.0,1,0,3,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0.1,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,10
10099,880095961,WATSON,ALBERT,H,SC,M,D,2.0,voting,19630925,1922-08-30,1922,1963,41,88100990,0.0,1,1,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9663,880096579,KEATING,KENNETH,S,NY,M,R,,voting,19630926,1900-05-18,1900,1963,63,88096631,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10354,880098398,MAGNUSON,WARREN,S,WA,M,D,,voting,19631001,1905-04-12,1905,1963,58,88103541,0.0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9805,880100530,CLARK,JOSEPH,S,PA,M,D,,voting,19631007,1901-10-21,1901,1963,62,88098051,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10762,880103039,BOLAND,EDWARD,H,MA,M,D,2.0,voting,19631010,1911-10-01,1911,1963,52,88107620,0.0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10692,880107284,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19631022,1915-11-11,1915,1963,48,88106921,0.0,1,0,1,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.6,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
