speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_3,cluster_11,cluster_5,cluster_1,cluster_6,cluster_12,cluster_7,cluster_9,cluster_8,cluster_4,cluster_13,cluster_0,cluster_10,cluster_2,cluster_3_p,cluster_11_p,cluster_5_p,cluster_1_p,cluster_6_p,cluster_12_p,cluster_7_p,cluster_9_p,cluster_8_p,cluster_4_p,cluster_13_p,cluster_0_p,cluster_10_p,cluster_2_p,n
7864,670239916,CURTIS,CHARLES,S,KS,M,R,,voting,19220516,1860-01-25,1860,1922,62,67078641,0.0,0,1,0,0,0,3,0,2,0,4,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,10
8138,670241202,HARRIS,WILLIAM,S,GA,M,D,,voting,19220517,1868-02-03,1868,1922,54,67081381,0.0,0,0,1,0,1,0,1,0,0,7,0,0,0,0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,10
8552,670241227,HARRISON,BYRON,S,MS,M,D,,voting,19220517,1881-08-29,1881,1922,41,67085521,0.0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,10
7617,670242507,MCKINLEY,WILLIAM,S,IL,M,R,,voting,19220518,1856-09-05,1856,1922,66,67076171,0.0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,10
7922,670243645,WATSON,JAMES,S,IN,M,R,,voting,19220519,1864-11-02,1864,1922,58,67079221,0.0,0,0,1,1,1,1,0,0,0,6,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,10
7415,670243716,COLT,LEBARON,S,RI,M,R,,voting,19220519,1846-06-25,1846,1922,76,67074151,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
7864,670246460,CURTIS,CHARLES,S,KS,M,R,,voting,19220522,1860-01-25,1860,1922,62,67078641,0.0,0,1,0,0,0,2,0,0,0,7,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,10
8552,670246538,HARRISON,BYRON,S,MS,M,D,,voting,19220522,1881-08-29,1881,1922,41,67085521,0.0,0,0,0,0,1,1,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,10
8233,670246544,WALSH,THOMAS,S,MT,M,D,,voting,19220522,1859-06-12,1859,1922,63,67082331,0.0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8303,670246664,FLETCHER,DUNCAN,S,FL,M,D,,voting,19220522,1859-01-06,1859,1922,63,67083031,0.0,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,10
7864,670246677,CURTIS,CHARLES,S,KS,M,R,,voting,19220522,1860-01-25,1860,1922,62,67078641,0.0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,10
7864,670247585,CURTIS,CHARLES,S,KS,M,R,,voting,19220523,1860-01-25,1860,1922,62,67078641,0.0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,10
8552,670247801,HARRISON,BYRON,S,MS,M,D,,voting,19220523,1881-08-29,1881,1922,41,67085521,0.0,0,0,0,2,0,4,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.4,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
8203,670248020,ROBINSON,JOSEPH,S,AR,M,D,,voting,19220523,1872-08-26,1872,1922,50,67082031,0.0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,10
7666,670248779,UNDERWOOD,OSCAR,S,AL,M,D,,voting,19220524,1862-05-06,1862,1922,60,67076661,0.0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,10
7864,670250616,CURTIS,CHARLES,S,KS,M,R,,voting,19220525,1860-01-25,1860,1922,62,67078641,0.0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,10
7809,670251782,PHIPPS,LAWRENCE,S,CO,M,R,,voting,19220526,1862-08-30,1862,1922,60,67078091,5.134199217363274e-05,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,10
7883,670253156,JONES,WESLEY,S,WA,M,R,,voting,19220527,1863-10-09,1863,1922,59,67078831,0.0,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,10
7833,670254272,WARREN,FRANCIS,S,WY,M,R,,voting,19220529,1844-06-20,1844,1922,78,67078331,0.0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,10
7864,670255373,CURTIS,CHARLES,S,KS,M,R,,voting,19220601,1860-01-25,1860,1922,62,67078641,0.0,0,0,1,1,0,0,0,1,1,6,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.6,0.0,0.0,0.0,0.0,10
7307,670259855,FRELINGHUYSEN,JOSEPH,S,NJ,M,R,,voting,19220606,1869-03-12,1869,1922,53,67073071,0.0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7401,670262698,BALL,LEWIS,S,DE,M,R,,voting,19220608,1861-09-21,1861,1922,61,67074011,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
7341,670263781,MCCUMBER,PORTER,S,ND,M,R,,voting,19220609,1858-02-03,1858,1922,64,67073411,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
8388,670272497,ASHURST,HENRY,S,AZ,M,D,,voting,19220620,1874-09-13,1874,1922,48,67083881,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7864,670272641,CURTIS,CHARLES,S,KS,M,R,,voting,19220620,1860-01-25,1860,1922,62,67078641,0.0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,10
7864,670273161,CURTIS,CHARLES,S,KS,M,R,,voting,19220620,1860-01-25,1860,1922,62,67078641,0.0,0,2,0,2,0,0,1,0,0,5,0,0,0,0,0.0,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,10
7817,670274845,SIMMONS,FURNIFOLD,S,NC,M,D,,voting,19220622,1854-01-20,1854,1922,68,67078171,0.0,0,7,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
7666,670285278,UNDERWOOD,OSCAR,S,AL,M,D,,voting,19220707,1862-05-06,1862,1922,60,67076661,0.0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7817,670287619,SIMMONS,FURNIFOLD,S,NC,M,D,,voting,19220712,1854-01-20,1854,1922,68,67078171,0.0,0,0,1,0,1,0,0,3,0,5,0,0,0,0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,10
7817,670287723,SIMMONS,FURNIFOLD,S,NC,M,D,,voting,19220713,1854-01-20,1854,1922,68,67078171,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
7812,670289347,RANSDELL,JOSEPH,S,LA,M,D,,voting,19220717,1858-10-07,1858,1922,64,67078121,0.0,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,10
7420,670289359,DIAL,NATHANIEL,S,SC,M,D,,voting,19220717,1862-04-24,1862,1922,60,67074201,5.2879445864268783e-08,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,10
7910,670289362,SMOOT,REED,S,UT,M,R,,voting,19220717,1862-01-10,1862,1922,60,67079101,0.0,0,2,4,0,3,0,0,0,1,9,0,1,0,0,0.0,0.1,0.2,0.0,0.15,0.0,0.0,0.0,0.05,0.45,0.0,0.05,0.0,0.0,20
7420,670289363,DIAL,NATHANIEL,S,SC,M,D,,voting,19220717,1862-04-24,1862,1922,60,67074201,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7812,670289372,RANSDELL,JOSEPH,S,LA,M,D,,voting,19220717,1858-10-07,1858,1922,64,67078121,0.0002783062567014,0,7,0,0,0,1,0,2,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
7812,670289380,RANSDELL,JOSEPH,S,LA,M,D,,voting,19220717,1858-10-07,1858,1922,64,67078121,0.0,0,1,0,0,0,0,1,8,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10
7710,670293830,JONES,ANDRIEUS,S,NM,M,D,,voting,19220724,1862-05-16,1862,1922,60,67077101,0.0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,10
7346,670297214,NEW,HARRY,S,IN,M,R,,voting,19220729,1858-12-31,1858,1922,64,67073461,0.0,0,0,0,0,2,0,1,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,10
7864,670297742,CURTIS,CHARLES,S,KS,M,R,,voting,19220731,1860-01-25,1860,1922,62,67078641,0.0,0,0,0,1,1,1,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,10
8233,670298512,WALSH,THOMAS,S,MT,M,D,,voting,19220802,1859-06-12,1859,1922,63,67082331,0.0,1,1,1,0,7,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7710,670299938,JONES,ANDRIEUS,S,NM,M,D,,voting,19220804,1862-05-16,1862,1922,60,67077101,0.0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,10
7465,670303352,MCCORMICK,JOSEPH,S,IL,M,R,,voting,19220811,1877-05-16,1877,1922,45,67074651,0.0,0,1,1,0,0,0,0,1,0,7,0,0,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,10
7910,670304144,SMOOT,REED,S,UT,M,R,,voting,19220812,1862-01-10,1862,1922,60,67079101,0.0,0,2,0,0,1,0,0,0,0,7,0,0,0,0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,10
7354,670305607,POMERENE,ATLEE,S,OH,M,D,,voting,19220815,1863-12-06,1863,1922,59,67073541,0.0,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.8,0.0,0.0,0.0,0.0,10
8552,670306075,HARRISON,BYRON,S,MS,M,D,,voting,19220815,1881-08-29,1881,1922,41,67085521,0.0,0,1,0,0,3,4,0,0,0,2,0,0,0,0,0.0,0.1,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10
8710,670308120,SMITH,ELLISON,S,SC,M,D,,voting,19220817,1864-08-01,1864,1922,58,67087101,0.0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,10
7354,670308753,POMERENE,ATLEE,S,OH,M,D,,voting,19220818,1863-12-06,1863,1922,59,67073541,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
7864,670308957,CURTIS,CHARLES,S,KS,M,R,,voting,19220818,1860-01-25,1860,1922,62,67078641,0.0,1,0,0,0,2,1,1,0,1,4,0,0,0,0,0.1,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.1,0.4,0.0,0.0,0.0,0.0,10
7354,670309103,POMERENE,ATLEE,S,OH,M,D,,voting,19220818,1863-12-06,1863,1922,59,67073541,0.0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,10
7354,670309117,POMERENE,ATLEE,S,OH,M,D,,voting,19220818,1863-12-06,1863,1922,59,67073541,0.0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,10
7922,670309135,WATSON,JAMES,S,IN,M,R,,voting,19220818,1864-11-02,1864,1922,58,67079221,0.0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,10
7710,670309814,JONES,ANDRIEUS,S,NM,M,D,,voting,19220819,1862-05-16,1862,1922,60,67077101,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
7670,670310090,WATSON,THOMAS,S,GA,M,D,,voting,19220819,1856-09-05,1856,1922,66,67076701,0.0,0,1,5,1,0,0,0,2,0,1,0,0,0,0,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,10
7908,670310218,SHORTRIDGE,SAMUEL,S,CA,M,R,,voting,19220819,1861-08-03,1861,1922,61,67079081,0.0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,10
8771,670313632,GERRY,PETER,S,RI,M,D,,voting,19220829,1879-09-18,1879,1922,43,67087711,0.0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,10
8771,670313822,GERRY,PETER,S,RI,M,D,,voting,19220829,1879-09-18,1879,1922,43,67087711,0.0,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,10
7864,670319850,CURTIS,CHARLES,S,KS,M,R,,voting,19220908,1860-01-25,1860,1922,62,67078641,0.0,0,2,1,1,0,0,0,0,1,5,0,0,0,0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,10
7670,670322523,WATSON,THOMAS,S,GA,M,D,,voting,19220914,1856-09-05,1856,1922,66,67076701,0.0,0,6,0,1,0,0,1,0,0,2,0,0,0,0,0.0,0.6,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10
7420,670326934,DIAL,NATHANIEL,S,SC,M,D,,voting,19220920,1862-04-24,1862,1922,60,67074201,0.0,0,0,2,6,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
7817,670327839,SIMMONS,FURNIFOLD,S,NC,M,D,,voting,19220921,1854-01-20,1854,1922,68,67078171,0.0,0,0,0,0,1,1,1,1,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.0,10
7790,670332605,HEFLIN,JAMES,S,AL,M,D,,voting,19221128,1869-04-09,1869,1922,53,67077901,0.0,0,6,2,1,1,0,0,0,0,0,0,0,0,0,0.0,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8437,670333896,HALE,FREDERICK,S,ME,M,R,,voting,19221129,1874-10-07,1874,1922,48,67084371,0.0,0,1,1,0,0,0,0,1,0,6,0,1,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.1,0.0,0.0,10
7420,670357661,DIAL,NATHANIEL,S,SC,M,D,,voting,19230108,1862-04-24,1862,1923,61,67074201,0.0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,10
9286,670357670,WADSWORTH,JAMES,S,NY,M,R,,voting,19230108,1877-08-12,1877,1923,46,67092861,6.701760873328154e-09,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
8203,670357945,ROBINSON,JOSEPH,S,AR,M,D,,voting,19230108,1872-08-26,1872,1923,51,67082031,0.0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10
7420,670365250,DIAL,NATHANIEL,S,SC,M,D,,voting,19230117,1862-04-24,1862,1923,61,67074201,0.0,2,6,0,1,0,0,0,0,0,1,0,0,0,0,0.2,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
7420,670365318,DIAL,NATHANIEL,S,SC,M,D,,voting,19230117,1862-04-24,1862,1923,61,67074201,0.0,0,1,3,5,0,0,0,0,1,0,0,0,0,0,0.0,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
7420,670365320,DIAL,NATHANIEL,S,SC,M,D,,voting,19230117,1862-04-24,1862,1923,61,67074201,0.0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7812,670365321,RANSDELL,JOSEPH,S,LA,M,D,,voting,19230117,1858-10-07,1858,1923,65,67078121,0.0,0,1,0,0,5,0,0,0,0,1,0,3,0,0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,10
7812,670365328,RANSDELL,JOSEPH,S,LA,M,D,,voting,19230117,1858-10-07,1858,1923,65,67078121,0.0,1,0,3,0,6,0,0,0,0,0,0,0,0,0,0.1,0.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7812,670365334,RANSDELL,JOSEPH,S,LA,M,D,,voting,19230117,1858-10-07,1858,1923,65,67078121,0.0,2,2,0,0,0,0,0,6,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
7420,670366051,DIAL,NATHANIEL,S,SC,M,D,,voting,19230118,1862-04-24,1862,1923,61,67074201,0.0,0,0,4,0,2,0,0,0,0,4,0,0,0,0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,10
8482,670369799,TRAMMELL,PARK,S,FL,M,D,,voting,19230121,1876-04-09,1876,1923,47,67084821,0.0,1,1,1,1,0,0,4,1,1,0,0,0,0,0,0.1,0.1,0.1,0.1,0.0,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
8234,670369838,WASON,EDWARD,H,NH,M,R,2.0,voting,19230121,1865-09-02,1865,1923,58,67082340,0.0,2,2,0,1,0,0,5,0,0,0,0,0,0,0,0.2,0.2,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7577,670369851,HICKS,FREDERICK,H,NY,M,R,1.0,voting,19230121,1872-03-06,1872,1923,51,67075770,0.0,1,1,0,1,0,0,5,0,2,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
7864,670390113,CURTIS,CHARLES,S,KS,M,R,,voting,19230213,1860-01-25,1860,1923,63,67078641,0.0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,10
7898,670394830,MOSES,GEORGE,S,NH,M,R,,voting,19230217,1869-02-09,1869,1923,54,67078981,0.0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,10
7420,670396344,DIAL,NATHANIEL,S,SC,M,D,,voting,19230219,1862-04-24,1862,1923,61,67074201,0.0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,10
8450,670396668,KING,WILLIAM,S,UT,M,D,,voting,19230219,1863-06-03,1863,1923,60,67084501,1.2347883336437395e-09,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,10
7864,670396680,CURTIS,CHARLES,S,KS,M,R,,voting,19230219,1860-01-25,1860,1923,63,67078641,0.0,0,3,1,0,1,2,2,0,0,1,0,0,0,0,0.0,0.3,0.1,0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
8203,670398352,ROBINSON,JOSEPH,S,AR,M,D,,voting,19230220,1872-08-26,1872,1923,51,67082031,0.0,0,1,1,0,0,0,1,0,0,4,0,3,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.3,0.0,0.0,10
7864,670398514,CURTIS,CHARLES,S,KS,M,R,,voting,19230220,1860-01-25,1860,1923,63,67078641,0.0,0,1,1,4,1,1,0,1,0,1,0,0,0,0,0.0,0.1,0.1,0.4,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,10
7790,670401265,HEFLIN,JAMES,S,AL,M,D,,voting,19230222,1869-04-09,1869,1923,54,67077901,0.0002023765830429,0,0,2,1,0,0,0,6,1,0,0,0,0,0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,10
8203,670403890,ROBINSON,JOSEPH,S,AR,M,D,,voting,19230224,1872-08-26,1872,1923,51,67082031,0.0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,10
7420,670405491,DIAL,NATHANIEL,S,SC,M,D,,voting,19230226,1862-04-24,1862,1923,61,67074201,0.0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,10
7420,670405497,DIAL,NATHANIEL,S,SC,M,D,,voting,19230226,1862-04-24,1862,1923,61,67074201,0.0,0,0,0,1,0,0,0,0,1,7,0,1,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.1,0.0,0.0,10
7277,670407057,CALDER,WILLIAM,S,NY,M,R,,voting,19230227,1869-03-03,1869,1923,54,67072771,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
7864,670408420,CURTIS,CHARLES,S,KS,M,R,,voting,19230228,1860-01-25,1860,1923,63,67078641,0.0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,10
7790,670408582,HEFLIN,JAMES,S,AL,M,D,,voting,19230228,1869-04-09,1869,1923,54,67077901,0.0,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,10
7307,670410620,FRELINGHUYSEN,JOSEPH,S,NJ,M,R,,voting,19230301,1869-03-12,1869,1923,54,67073071,0.0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,10
7864,670410704,CURTIS,CHARLES,S,KS,M,R,,voting,19230301,1860-01-25,1860,1923,63,67078641,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
7864,670411569,CURTIS,CHARLES,S,KS,M,R,,voting,19230302,1860-01-25,1860,1923,63,67078641,0.0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,10
8203,680000581,ROBINSON,JOSEPH,S,AR,M,D,,voting,19231210,1872-08-26,1872,1923,51,68082031,0.0330689073489814,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
