speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_5,cluster_1,cluster_13,cluster_0,cluster_3,cluster_2,cluster_15,cluster_7,cluster_14,cluster_11,cluster_8,cluster_4,cluster_16,cluster_6,cluster_9,cluster_12,cluster_10,cluster_5_p,cluster_1_p,cluster_13_p,cluster_0_p,cluster_3_p,cluster_2_p,cluster_15_p,cluster_7_p,cluster_14_p,cluster_11_p,cluster_8_p,cluster_4_p,cluster_16_p,cluster_6_p,cluster_9_p,cluster_12_p,cluster_10_p,n
7322,600014340,HILL,EBENEZER,H,CT,M,R,4.0,voting,19080204,1845-08-04,1845,1908,63,0.0,1,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6512,600058044,ALDRICH,NELSON,S,RI,M,R,,voting,19080417,1841-11-06,1841,1908,67,0.0,1,0,0,0,6,0,1,0,0,2,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6655,600058686,COUSINS,ROBERT,H,IA,M,R,5.0,voting,19080418,1859-01-31,1859,1908,49,1.2730968095487851e-20,0,0,0,6,1,1,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6619,600069237,WARNER,WILLIAM,S,MO,M,R,,voting,19080505,1840-06-11,1840,1908,68,0.0,1,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6664,600070742,DOLLIVER,JONATHAN,S,IA,M,R,,voting,19080506,1858-02-06,1858,1908,50,0.0,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7322,600078526,HILL,EBENEZER,H,CT,M,R,4.0,voting,19080514,1845-08-04,1845,1908,63,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6976,610043355,RUCKER,ATTERSON,H,CO,M,D,1.0,voting,19090607,1847-04-03,1847,1909,62,0.0,2,0,2,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0.2,0.0,0.2,0.0,0.1,0.0,0.2,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7595,610092307,KINKAID,MOSES,H,NE,M,R,6.0,voting,19100201,1856-01-24,1856,1910,54,0.0,1,2,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7267,610118739,BARNHART,HENRY,H,IN,M,D,13.0,voting,19100310,1858-09-11,1858,1910,52,0.0,6,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6816,610122537,LIVINGSTON,LEONIDAS,H,GA,M,D,5.0,voting,19100315,1832-04-03,1832,1910,78,1.3609599168895082e-10,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6743,610155962,BRADLEY,WILLIAM,S,KY,M,R,,voting,19100423,1847-03-18,1847,1910,63,0.0,1,6,1,0,3,3,0,1,1,2,2,0,0,0,0,0,0,0.05,0.3,0.05,0.0,0.15,0.15,0.0,0.05,0.05,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,20
7363,610167779,SHACKLEFORD,DORSEY,H,MO,M,D,8.0,voting,19100507,1853-08-27,1853,1910,57,0.0,1,0,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.6,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6860,610186420,TAWNEY,JAMES,H,MN,M,R,1.0,voting,19100531,1855-01-03,1855,1910,55,0.0,2,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.2,0.5,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
6899,610199306,CRUMPACKER,EDGAR,H,IN,M,R,10.0,voting,19100615,1851-05-27,1851,1910,59,0.0,6,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6816,610220617,LIVINGSTON,LEONIDAS,H,GA,M,D,5.0,voting,19101220,1832-04-03,1832,1910,78,0.0,1,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
6584,610258720,MONEY,HERNANDO,S,MS,M,D,,voting,19110220,1839-08-26,1839,1911,72,0.0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7322,610272689,HILL,EBENEZER,H,CT,M,R,4.0,voting,19110301,1845-08-04,1845,1911,66,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7358,620042657,ROBERTS,EDWIN,H,NV,M,R,0.0,voting,19110728,1870-12-12,1870,1911,41,0.0,3,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.3,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7181,620053430,CULLOP,WILLIAM,H,IN,M,D,2.0,voting,19110816,1853-03-28,1853,1911,58,0.0,0,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8307,620065731,GARNER,JOHN,H,TX,M,D,15.0,voting,19111221,1868-11-22,1868,1911,43,0.0,3,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7175,620107837,CALLAWAY,OSCAR,H,TX,M,D,12.0,voting,19120308,1872-10-02,1872,1912,40,0.0,4,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4,0.0,0.4,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7358,620113867,ROBERTS,EDWIN,H,NV,M,R,0.0,voting,19120315,1870-12-12,1870,1912,42,1.846526262069554e-15,0,0,0,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.7,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8042,620114616,SWANSON,CLAUDE,S,VA,M,D,,voting,19120316,1862-03-31,1862,1912,50,0.0,4,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7324,620123620,HITCHCOCK,GILBERT,S,NE,M,D,,voting,19120402,1859-09-18,1859,1912,53,0.0,5,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8150,630005299,HULL,CORDELL,H,TN,M,D,4.0,voting,19130426,1871-10-02,1871,1913,42,0.0,2,0,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0.2,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
7546,630006362,CHANDLER,WALTER,H,NY,M,P,19.0,voting,19130428,1867-12-08,1867,1913,46,0.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7621,630014168,MONDELL,FRANKLIN,H,WY,M,R,0.0,voting,19130506,1860-11-06,1860,1913,53,0.0,1,0,1,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7210,630120193,LLOYD,JAMES,H,MO,M,D,1.0,voting,19140117,1857-08-28,1857,1914,57,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8284,630133208,CHURCH,DENVER,H,CA,M,D,7.0,voting,19140131,1862-12-11,1862,1914,52,0.0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9062,630166514,SUMNERS,HATTON,H,TX,M,D,-1.0,voting,19140310,1875-05-30,1875,1914,39,0.0,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7199,630187450,HUMPHREY,WILLIAM,H,WA,M,R,1.0,voting,19140331,1862-03-31,1862,1914,52,0.0,2,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.2,0.0,0.5,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7910,630207081,SMOOT,REED,S,UT,M,R,,voting,19140424,1862-01-10,1862,1914,52,0.0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
7169,630222680,BRADY,JAMES,S,ID,M,R,,voting,19140509,1862-06-12,1862,1914,52,0.0,1,3,0,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0.1,0.3,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7910,630222682,SMOOT,REED,S,UT,M,R,,voting,19140509,1862-01-10,1862,1914,52,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7169,630222808,BRADY,JAMES,S,ID,M,R,,voting,19140509,1862-06-12,1862,1914,52,0.0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7252,630247279,STONE,WILLIAM,S,MO,M,D,,voting,19140605,1848-05-07,1848,1914,66,0.0,0,0,1,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,10
7021,630267539,BRYAN,JAMES,H,WA,M,P,-1.0,voting,19140622,1874-03-11,1874,1914,40,0.0,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7243,630323728,SMITH,HOKE,S,GA,M,D,,voting,19140822,1855-09-02,1855,1914,59,0.0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7243,630338640,SMITH,HOKE,S,GA,M,D,,voting,19140910,1855-09-02,1855,1914,59,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7178,630371669,CLARKE,JAMES,S,AR,M,D,,voting,19141017,1854-08-18,1854,1914,60,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8284,630424209,CHURCH,DENVER,H,CA,M,D,7.0,voting,19150204,1862-12-11,1862,1915,53,0.0,7,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7267,640017279,BARNHART,HENRY,H,IN,M,D,13.0,voting,19160127,1858-09-11,1858,1916,58,0.0,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7669,640028067,WALSH,JOSEPH,H,MA,M,R,16.0,voting,19160210,1875-12-16,1875,1916,41,0.0,0,1,1,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.2,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7406,640088343,BOOHER,CHARLES,H,MO,M,D,4.0,voting,19160415,1848-01-31,1848,1916,68,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.7,0.0,0.0,10
8092,640107508,COOPER,HENRY,H,WI,M,R,1.0,voting,19160502,1850-09-08,1850,1916,66,0.0,1,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7168,640143925,BENNET,WILLIAM,H,NY,M,R,23.0,voting,19160615,1870-11-09,1870,1916,46,0.0,1,0,0,6,0,0,0,2,1,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7256,640220674,THOMAS,CHARLES,S,CO,M,D,,voting,19161215,1849-12-06,1849,1916,67,0.0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8233,650008158,WALSH,THOMAS,S,MT,M,D,,voting,19170418,1859-06-12,1859,1917,58,0.0,1,3,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.3,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7817,650043143,SIMMONS,FURNIFOLD,S,NC,M,D,,voting,19170522,1854-01-20,1854,1917,63,0.0,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7413,650061452,CLARK,JAMES,H,MO,M,D,9.0,voting,19170615,1850-03-07,1850,1917,67,0.0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7959,650172408,FESS,SIMEON,H,OH,M,R,7.0,voting,19180301,1861-12-11,1861,1918,57,2.1289064863447844e-06,0,1,2,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.1,0.2,0.4,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
7486,650224150,ROBBINS,EDWARD,H,PA,M,R,22.0,voting,19180422,1860-09-27,1860,1918,58,0.0,1,1,0,0,0,1,0,0,5,1,0,0,0,0,0,1,0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,10
7520,650263786,HARDING,WARREN,S,OH,M,R,,voting,19180610,1865-11-02,1865,1918,53,0.0,2,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.2,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7710,650303291,JONES,ANDRIEUS,S,NM,M,D,,voting,19180903,1862-05-16,1862,1918,56,0.0,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.3,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7240,650366419,SHERMAN,LAWRENCE,S,IL,M,R,,voting,19190124,1858-11-08,1858,1919,61,0.0,3,1,2,2,11,0,0,1,0,0,0,0,0,0,0,0,0,0.15,0.05,0.1,0.1,0.55,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7346,660026849,NEW,HARRY,S,IN,M,R,,voting,19190624,1858-12-31,1858,1919,61,0.0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7902,660031155,OVERMAN,LEE,S,NC,M,D,,voting,19190627,1854-01-03,1854,1919,65,0.0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7801,660075289,MCLAUGHLIN,MELVIN,H,NE,M,R,4.0,voting,19190908,1876-08-08,1876,1919,43,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7586,660082987,IRELAND,CLIFFORD,H,IL,M,R,16.0,voting,19190922,1878-02-14,1878,1919,41,0.0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8450,660125504,KING,WILLIAM,S,UT,M,D,,voting,19191118,1863-06-03,1863,1919,56,0.0,0,0,2,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.6,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7345,660218693,MYERS,HENRY,S,MT,M,D,,voting,19200402,1862-10-09,1862,1920,58,0.0,3,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0.3,0.1,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7345,660233534,MYERS,HENRY,S,MT,M,D,,voting,19200428,1862-10-09,1862,1920,58,0.0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7669,660272032,WALSH,JOSEPH,H,MA,M,R,16.0,voting,19201208,1875-12-16,1875,1920,45,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8482,660317563,TRAMMELL,PARK,S,FL,M,D,,voting,19210205,1876-04-09,1876,1921,45,0.0,4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.4,0.1,0.3,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7883,660332558,JONES,WESLEY,S,WA,M,R,,voting,19210218,1863-10-09,1863,1921,58,0.0,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7420,670019618,DIAL,NATHANIEL,S,SC,M,D,,voting,19210514,1862-04-24,1862,1921,59,0.0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7569,670034418,GOOD,JAMES,H,IA,M,R,5.0,voting,19210608,1866-09-24,1866,1921,55,0.0,0,0,0,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10
7345,670038084,MYERS,HENRY,S,MT,M,D,,voting,19210613,1862-10-09,1862,1921,59,0.0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9475,670046842,BARKLEY,ALBEN,H,KY,M,D,1.0,voting,19210627,1877-11-24,1877,1921,44,0.0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7791,670046845,HILL,JOHN,H,MD,M,R,3.0,voting,19210627,1879-05-02,1879,1921,42,0.1542756660645684,5,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.1,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7791,670046851,HILL,JOHN,H,MD,M,R,3.0,voting,19210627,1879-05-02,1879,1921,42,0.0700472983725174,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9475,670046852,BARKLEY,ALBEN,H,KY,M,D,1.0,voting,19210627,1877-11-24,1877,1921,44,2.653840559840669e-23,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8867,670073787,CAPPER,ARTHUR,S,KS,M,R,,voting,19210809,1865-07-14,1865,1921,56,0.0,5,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7922,670106406,WATSON,JAMES,S,IN,M,R,,voting,19211024,1864-11-02,1864,1921,57,0.0,1,0,5,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.5,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7669,670118041,WALSH,JOSEPH,H,MA,M,R,16.0,voting,19211103,1875-12-16,1875,1921,46,0.0,3,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0.3,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7630,670162095,PADGETT,LEMUEL,H,TN,M,D,7.0,voting,19220130,1855-11-28,1855,1922,67,0.0,0,4,1,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
7922,670229913,WATSON,JAMES,S,IN,M,R,,voting,19220505,1864-11-02,1864,1922,58,0.0,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9062,670230117,SUMNERS,HATTON,H,TX,M,D,5.0,voting,19220505,1875-05-30,1875,1922,47,0.0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7556,670230294,DE VEYRA,JAIME,H,PI,M,,-1.0,nonvoting,19220505,1873-11-04,1873,1922,49,2.3235674799973165e-12,4,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.4,0.2,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
8094,680065651,COUZENS,JAMES,S,MI,M,R,,voting,19240328,1872-08-26,1872,1924,52,0.0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7886,680123574,KING,EDWARD,H,IL,M,R,15.0,voting,19240521,1867-07-01,1867,1924,57,0.0,1,1,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8278,680160116,BUSBY,THOMAS,H,MS,M,D,4.0,voting,19241231,1884-07-26,1884,1924,40,0.0,1,2,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7821,680197398,SWOOPE,WILLIAM,H,PA,M,R,23.0,voting,19250214,1862-10-03,1862,1925,63,0.0,0,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.6,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7780,690020127,EDGE,WALTER,S,NJ,M,R,,voting,19260116,1873-11-20,1873,1926,53,0.0,6,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
