speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_9,cluster_8,cluster_14,cluster_12,cluster_11,cluster_7,cluster_4,cluster_13,cluster_1,cluster_15,cluster_6,cluster_10,cluster_3,cluster_0,cluster_2,cluster_5,cluster_9_p,cluster_8_p,cluster_14_p,cluster_12_p,cluster_11_p,cluster_7_p,cluster_4_p,cluster_13_p,cluster_1_p,cluster_15_p,cluster_6_p,cluster_10_p,cluster_3_p,cluster_0_p,cluster_2_p,cluster_5_p,n
8169,700156708,LEAVITT,SCOTT,H,MT,M,R,2.0,voting,19290130,1879-06-16,1879,1929,50,70081690,0.0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,10
7790,700175569,HEFLIN,JAMES,S,AL,M,D,,voting,19290220,1869-04-09,1869,1929,60,70077901,0.0,0,1,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
7774,700188473,BLEASE,COLEMAN,S,SC,M,D,,voting,19290301,1868-10-08,1868,1929,61,70077741,0.0,2,6,1,3,0,3,3,0,0,0,0,0,1,0,0,0,0.10526315789473684,0.3157894736842105,0.05263157894736842,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,19
9327,710010946,GEORGE,WALTER,S,GA,M,D,,voting,19290508,1878-01-29,1878,1929,51,71093271,0.0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7774,710074159,BLEASE,COLEMAN,S,SC,M,D,,voting,19291120,1868-10-08,1868,1929,61,71077741,0.0,0,4,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.1,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7774,710075267,BLEASE,COLEMAN,S,SC,M,D,,voting,19291122,1868-10-08,1868,1929,61,71077741,0.0,0,1,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7932,710087876,ALLEN,HENRY,S,KS,M,R,,voting,19291219,1868-09-11,1868,1929,61,71079321,0.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10
8165,710136612,LA GUARDIA,FIORELLO,H,NY,M,R,20.0,voting,19300228,1882-12-11,1882,1930,48,71081650,0.0,0,1,10,4,0,0,12,0,2,0,0,1,0,0,0,0,0.0,0.03333333333333333,0.3333333333333333,0.13333333333333333,0.0,0.0,0.4,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,30
8165,710136655,LA GUARDIA,FIORELLO,H,NY,M,R,20.0,voting,19300228,1882-12-11,1882,1930,48,71081650,0.0,2,3,0,8,0,0,21,0,1,0,0,0,0,0,5,0,0.05,0.075,0.0,0.2,0.0,0.0,0.525,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.125,0.0,40
7966,710159159,GOLDSBOROUGH,PHILLIPS,S,MD,M,R,,voting,19300321,1865-08-06,1865,1930,65,71079661,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9168,710237745,MCKELLAR,KENNETH,S,TN,M,D,,voting,19300703,1869-01-29,1869,1930,61,71091681,0.0,0,2,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
8086,710245549,CLANCY,ROBERT,H,MI,M,R,1.0,voting,19301205,1882-03-14,1882,1930,48,71080860,0.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10
8482,720037683,TRAMMELL,PARK,S,FL,M,D,,voting,19320215,1876-04-09,1876,1932,56,72084821,0.0,1,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0.0,10
8393,720076199,BLANTON,THOMAS,H,TX,M,D,17.0,voting,19320408,1872-10-25,1872,1932,60,72083930,0.0,0,0,1,0,0,1,5,0,2,0,0,1,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.1,0.5,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
8165,720155086,LA GUARDIA,FIORELLO,H,NY,M,R,20.0,voting,19320630,1882-12-11,1882,1932,50,72081650,0.0,1,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8679,720185318,JONES,JOHN,H,TX,M,D,18.0,voting,19330105,1882-02-26,1882,1933,51,72086790,0.0,0,1,0,0,1,0,6,1,1,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.1,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8393,720231976,BLANTON,THOMAS,H,TX,M,D,17.0,voting,19330227,1872-10-25,1872,1933,61,72083930,4.181934738037601e-12,1,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8393,730018270,BLANTON,THOMAS,H,TX,M,D,17.0,voting,19330412,1872-10-25,1872,1933,61,73083930,1.570120717728925e-06,0,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8025,730053150,ROBINSON,ARTHUR,S,IN,M,R,,voting,19330601,1881-03-12,1881,1933,52,73080251,0.0,0,0,0,3,0,0,13,2,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.15,0.0,0.0,0.65,0.1,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,20
8025,730058131,ROBINSON,ARTHUR,S,IN,M,R,,voting,19330606,1881-03-12,1881,1933,52,73080251,0.0,0,1,0,1,0,0,4,1,0,0,0,0,3,0,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,10
9514,730064496,NEELY,MATTHEW,S,WV,M,D,,voting,19330610,1874-11-09,1874,1933,59,73095141,0.0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8025,730064917,ROBINSON,ARTHUR,S,IN,M,R,,voting,19330610,1881-03-12,1881,1933,52,73080251,0.0,0,1,1,2,0,0,13,0,3,0,0,0,0,0,0,0,0.0,0.05,0.05,0.1,0.0,0.0,0.65,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8722,730131513,WOOD,REUBEN,H,MO,M,D,-1.0,voting,19340409,1884-08-07,1884,1934,50,73087220,0.0,0,2,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8393,730155309,BLANTON,THOMAS,H,TX,M,D,17.0,voting,19340510,1872-10-25,1872,1934,62,73083930,0.0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8393,730159122,BLANTON,THOMAS,H,TX,M,D,17.0,voting,19340514,1872-10-25,1872,1934,62,73083930,3.9850057042041394e-11,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8314,730165176,HENNEY,CHARLES,H,WI,M,D,2.0,voting,19340523,1884-02-02,1884,1934,50,73083140,0.0,0,0,0,2,0,0,3,0,3,0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
8393,730174928,BLANTON,THOMAS,H,TX,M,D,17.0,voting,19340605,1872-10-25,1872,1934,62,73083930,0.0,0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8455,740080560,MASON,HARRY,H,IL,M,D,21.0,voting,19350521,1873-12-16,1873,1935,62,74084550,0.0,1,3,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9475,740084343,BARKLEY,ALBEN,S,KY,M,D,,voting,19350528,1877-11-24,1877,1935,58,74094751,6.286357835900014e-17,5,2,1,3,1,1,2,0,1,0,1,1,0,0,0,0,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,18
8265,740084355,BLACK,HUGO,S,AL,M,D,,voting,19350528,1886-02-27,1886,1935,49,74082651,0.0,8,0,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9106,740102475,CONNALLY,THOMAS,S,TX,M,D,,voting,19350622,1877-08-19,1877,1935,58,74091061,2.712694488815528e-11,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8265,740102476,BLACK,HUGO,S,AL,M,D,,voting,19350622,1886-02-27,1886,1935,49,74082651,3.7820169463373446e-18,0,5,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.1,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9119,740123362,FLANNAGAN,JOHN,H,VA,M,D,9.0,voting,19350724,1885-02-20,1885,1935,50,74091190,0.0,5,3,2,0,2,1,4,0,0,1,0,0,0,0,0,0,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18
8550,740123901,HANCOCK,FRANKLIN,H,NC,M,D,5.0,voting,19350725,1894-11-01,1894,1935,41,74085500,0.0,0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
8585,740123945,MITCHELL,JOHN,H,TN,M,D,4.0,voting,19350725,1877-09-26,1877,1935,58,74085850,0.0,1,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8550,740124054,HANCOCK,FRANKLIN,H,NC,M,D,5.0,voting,19350725,1894-11-01,1894,1935,41,74085500,0.0,0,0,0,5,0,1,3,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.5,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
9776,740135421,TABER,JOHN,H,NY,M,R,36.0,voting,19350813,1880-05-05,1880,1935,55,74097760,0.0,0,1,0,2,0,0,5,1,1,0,0,0,0,0,0,0,0.0,0.1,0.0,0.2,0.0,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8943,740170061,STARNES,JOE,H,AL,M,D,5.0,voting,19360213,1895-03-31,1895,1936,41,74089430,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8103,740210178,DICKINSON,LESTER,S,IA,M,R,,voting,19360427,1873-10-29,1873,1936,63,74081031,0.0,0,1,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,9
8908,760024289,LAMBERTSON,WILLIAM,H,KS,M,R,1.0,voting,19390308,1880-03-23,1880,1939,59,76089080,0.0,0,1,1,0,0,0,6,1,0,1,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9615,760034015,WILEY,ALEXANDER,S,WI,M,R,,voting,19390327,1884-05-26,1884,1939,55,76096151,0.0,1,3,1,3,0,1,9,1,1,0,0,0,0,0,0,0,0.05,0.15,0.05,0.15,0.0,0.05,0.45,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9249,760076006,KEEFE,FRANK,H,WI,M,R,6.0,voting,19390614,1887-09-23,1887,1939,52,76092490,0.0,0,0,1,2,0,1,23,0,0,0,0,2,0,1,0,0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.7666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,30
9249,760076011,KEEFE,FRANK,H,WI,M,R,6.0,voting,19390614,1887-09-23,1887,1939,52,76092490,0.0,0,2,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9135,760099507,HARNESS,FOREST,H,IN,M,R,5.0,voting,19390714,1895-06-24,1895,1939,44,76091350,0.0,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9778,760105977,VAN ZANDT,JAMES,H,PA,M,R,23.0,voting,19390722,1898-12-18,1898,1939,41,76097780,0.0,2,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9149,760159420,KNUTSON,HAROLD,H,MN,M,R,6.0,voting,19400227,1880-10-20,1880,1940,60,76091490,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9
9094,760201869,BRADLEY,FREDERICK,H,MI,M,R,11.0,voting,19400507,1898-04-12,1898,1940,42,76090940,0.0,0,0,0,0,0,1,3,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10
8639,760259326,BONE,HOMER,S,WA,M,D,,voting,19400820,1883-01-25,1883,1940,57,76086391,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.8,0.0,0.0,10
9543,760284012,CASE,FRANCIS,H,SD,M,R,2.0,voting,19400923,1896-12-09,1896,1940,44,76095430,0.0,1,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8733,770009516,BENNETT,PHILIP,H,MO,M,R,6.0,voting,19410212,1881-03-05,1881,1941,60,77087330,0.0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8733,770009522,BENNETT,PHILIP,H,MO,M,R,6.0,voting,19410212,1881-03-05,1881,1941,60,77087330,0.0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8491,770026419,BROWN,PRENTISS,S,MI,M,D,,voting,19410317,1889-06-18,1889,1941,52,77084911,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9
9247,770026420,JOHNSON,EDWIN,S,CO,M,D,,voting,19410317,1884-01-01,1884,1941,57,77092471,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9
8733,770029519,BENNETT,PHILIP,H,MO,M,R,6.0,voting,19410324,1881-03-05,1881,1941,60,77087330,0.0,1,0,0,1,0,1,26,0,1,0,0,0,0,0,0,0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.8666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
8978,770057080,COCHRAN,JOHN,H,MO,M,D,13.0,voting,19410603,1880-08-11,1880,1941,61,77089780,0.0,0,1,0,0,1,0,6,1,1,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.1,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8733,770060850,BENNETT,PHILIP,H,MO,M,R,6.0,voting,19410610,1881-03-05,1881,1941,60,77087330,0.0,1,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9467,770076096,BENDER,GEORGE,H,OH,M,R,-1.0,voting,19410715,1896-09-29,1896,1941,45,77094670,0.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8645,770106514,CLARK,DAVID,S,ID,M,D,,voting,19411104,1902-04-02,1902,1941,39,77086451,0.0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9726,770108034,HOFFMAN,CLARE,H,MI,M,R,4.0,voting,19411107,1875-09-10,1875,1941,66,77097260,0.0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8835,770111273,SHIPSTEAD,HENRIK,S,MN,M,R,,voting,19411119,1881-01-08,1881,1941,60,77088351,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9
8818,770151763,PHEIFFER,WILLIAM,H,NY,M,R,16.0,voting,19420226,1898-07-15,1898,1942,44,77088180,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9116,770208461,ELLIOTT,ALFRED,H,CA,M,D,10.0,voting,19420701,1895-06-01,1895,1942,47,77091160,0.0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0.3,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,10
8936,780034407,ROWE,EDMUND,H,OH,M,R,14.0,voting,19430402,1892-12-21,1892,1943,51,78089360,0.0,2,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.3,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9180,780073077,PLOESER,WALTER,H,MO,M,R,12.0,voting,19430617,1907-01-07,1907,1943,36,78091800,0.0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8852,780099644,WHEELER,BURTON,S,MT,M,D,,voting,19431001,1882-02-27,1882,1943,61,78088521,0.0,0,0,0,2,1,0,5,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.2,0.1,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
9125,780160797,GEARHART,BERTRAND,H,CA,M,R,9.0,voting,19440216,1890-05-31,1890,1944,54,78091250,0.0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8852,780185720,WHEELER,BURTON,S,MT,M,D,,voting,19440503,1882-02-27,1882,1944,62,78088521,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9
9404,780190458,BUSBEY,FRED,H,IL,M,R,3.0,voting,19440511,1895-02-08,1895,1944,49,78094040,0.0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9242,780200203,HOBBS,SAMUEL,H,AL,M,D,4.0,voting,19440526,1887-10-05,1887,1944,57,78092420,0.0,0,2,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9242,780200207,HOBBS,SAMUEL,H,AL,M,D,4.0,voting,19440526,1887-10-05,1887,1944,57,78092420,0.0,0,3,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9242,780200219,HOBBS,SAMUEL,H,AL,M,D,4.0,voting,19440526,1887-10-05,1887,1944,57,78092420,2.9720286622950814e-19,0,1,0,3,0,1,3,0,0,0,0,0,2,0,0,0,0.0,0.1,0.0,0.3,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,10
9136,780207872,HARTLEY,FRED,H,NJ,M,R,10.0,voting,19440608,1902-02-22,1902,1944,42,78091360,0.0,7,3,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0.3888888888888889,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18
10022,780214256,RUSSELL,RICHARD,S,GA,M,D,,voting,19440616,1897-11-02,1897,1944,47,78100221,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9242,790053674,HOBBS,SAMUEL,H,AL,M,D,4.0,voting,19450515,1887-10-05,1887,1945,58,79092420,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9648,790128792,ENGLE,CLAIR,H,CA,M,D,2.0,voting,19451207,1911-09-21,1911,1945,34,79096480,0.0,0,0,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8852,790134905,WHEELER,BURTON,S,MT,M,D,,voting,19451214,1882-02-27,1882,1945,63,79088521,0.0,0,0,0,2,0,0,4,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,10
9368,790157602,SABATH,ADOLPH,H,IL,M,D,5.0,voting,19460215,1866-04-04,1866,1946,80,79093680,0.0,1,0,0,0,1,0,4,0,3,1,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9061,790163226,SUMNER,JESSIE,H,IL,F,R,18.0,voting,19460301,1898-07-17,1898,1946,48,79090610,0.0,0,0,0,1,0,0,6,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9375,790198848,STIGLER,WILLIAM,H,OK,M,D,2.0,voting,19460510,1891-07-07,1891,1946,55,79093750,0.0,0,0,0,1,0,0,5,0,3,0,0,0,0,1,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,10
9061,790200005,SUMNER,JESSIE,H,IL,F,R,18.0,voting,19460513,1898-07-17,1898,1946,48,79090610,1.1753653452704094e-10,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9776,790200006,TABER,JOHN,H,NY,M,R,38.0,voting,19460513,1880-05-05,1880,1946,66,79097760,9.638554554186011e-09,0,3,0,1,2,1,1,0,1,0,0,0,0,1,0,0,0.0,0.3,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,10
9065,790207202,TAYLOR,GLEN,S,ID,M,D,,voting,19460524,1904-04-12,1904,1946,42,79090651,0.0,1,0,0,0,0,0,6,1,1,0,0,1,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
9681,790247171,ROGERS,EDITH,H,MA,F,R,5.0,voting,19460715,1881-03-19,1881,1946,65,79096810,0.0,2,2,1,2,3,4,0,1,2,0,1,0,1,0,0,0,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.0,0.05263157894736842,0.10526315789473684,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,19
