speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_12,cluster_7,cluster_4,cluster_1,cluster_3,cluster_10,cluster_13,cluster_0,cluster_11,cluster_9,cluster_8,cluster_6,cluster_15,cluster_14,cluster_17,cluster_5,cluster_16,cluster_2,cluster_12_p,cluster_7_p,cluster_4_p,cluster_1_p,cluster_3_p,cluster_10_p,cluster_13_p,cluster_0_p,cluster_11_p,cluster_9_p,cluster_8_p,cluster_6_p,cluster_15_p,cluster_14_p,cluster_17_p,cluster_5_p,cluster_16_p,cluster_2_p,n
9516,860043172,NEUBERGER,RICHARD,S,OR,M,D,,voting,19590429,1912-12-26,1912,1959,47,86095161,0.0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
9663,860095815,KEATING,KENNETH,S,NY,M,R,,voting,19590717,1900-05-18,1900,1959,59,86096631,0.0,3,5,4,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10588,860098073,DERWINSKI,EDWARD,H,IL,M,R,4.0,voting,19590722,1926-09-15,1926,1959,33,86105880,0.0,2,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9663,860106672,KEATING,KENNETH,S,NY,M,R,,voting,19590805,1900-05-18,1900,1959,59,86096631,0.0,1,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9663,860114071,KEATING,KENNETH,S,NY,M,R,,voting,19590818,1900-05-18,1900,1959,59,86096631,0.0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9663,860126516,KEATING,KENNETH,S,NY,M,R,,voting,19590831,1900-05-18,1900,1959,59,86096631,0.0,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10349,860128614,KLUCZYNSKI,JOHN,H,IL,M,D,5.0,voting,19590901,1896-02-15,1896,1959,63,86103490,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9663,860135847,KEATING,KENNETH,S,NY,M,R,,voting,19590907,1900-05-18,1900,1959,59,86096631,0.0,9,4,5,3,2,3,0,0,2,0,1,0,0,0,0,0,0,0,0.3103448275862069,0.13793103448275862,0.1724137931034483,0.10344827586206896,0.06896551724137931,0.10344827586206896,0.0,0.0,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
10013,860149895,MOORE,ARCH,H,WV,M,R,1.0,voting,19600112,1923-04-16,1923,1960,37,86100130,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10115,860156168,BOW,FRANK,H,OH,M,R,16.0,voting,19600126,1901-02-20,1901,1960,59,86101150,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9858,860166511,OSMERS,FRANK,H,NJ,M,R,9.0,voting,19600217,1907-12-30,1907,1960,53,86098580,0.0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9930,860221190,KING,DAVID,H,UT,M,D,2.0,voting,19600505,1917-06-20,1917,1960,43,86099300,0.0,0,0,0,1,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
10145,860261417,HART,PHILIP,S,MI,M,D,,voting,19600628,1912-12-10,1912,1960,48,86101451,0.0,10,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.2,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9984,860261506,ALLOTT,GORDON,S,CO,M,R,,voting,19600628,1907-01-02,1907,1960,53,86099841,0.0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.3333333333333333,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9751,860262629,MOULDER,MORGAN,H,MO,M,D,11.0,voting,19600628,1904-08-31,1904,1960,56,86097510,0.0,0,3,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9767,860293380,SALTONSTALL,LEVERETT,S,MA,M,R,,voting,19600830,1892-09-01,1892,1960,68,86097671,0.0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,870009470,JAVITS,JACOB,S,NY,M,R,,voting,19610209,1904-05-18,1904,1961,57,87103451,0.0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10171,870029647,PASTORE,JOHN,S,RI,M,D,,voting,19610328,1907-03-17,1907,1961,54,87101711,0.0,3,8,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10425,870038652,HUMPHREY,HUBERT,S,MN,M,D,,voting,19610420,1911-05-27,1911,1961,50,87104251,0.0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10171,870041748,PASTORE,JOHN,S,RI,M,D,,voting,19610503,1907-03-17,1907,1961,54,87101711,0.0,3,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
9663,870046400,KEATING,KENNETH,S,NY,M,R,,voting,19610511,1900-05-18,1900,1961,61,87096631,0.0,5,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10315,870084553,CHURCH,FRANK,S,ID,M,D,,voting,19610724,1924-07-25,1924,1961,37,87103151,0.0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9859,870093612,OSTERTAG,HAROLD,H,NY,M,R,39.0,voting,19610802,1896-06-22,1896,1961,65,87098590,0.0,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10148,870099539,HRUSKA,ROMAN,S,NE,M,R,,voting,19610809,1904-08-16,1904,1961,57,87101481,0.0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10123,870136111,CELLER,EMANUEL,H,NY,M,D,11.0,voting,19610918,1888-05-06,1888,1961,73,87101230,0.0,0,3,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10119,870136209,BYRNES,JOHN,H,WI,M,R,8.0,voting,19610918,1913-06-12,1913,1961,48,87101190,0.0,3,11,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.6111111111111112,0.05555555555555555,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9982,870155013,YOUNG,STEPHEN,S,OH,M,D,,voting,19620202,1889-05-04,1889,1962,73,87099821,0.0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9733,870166906,KERR,ROBERT,S,OK,M,D,,voting,19620313,1896-09-11,1896,1962,66,87097331,0.0,5,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10202,870169144,BROYHILL,JOEL,H,VA,M,R,10.0,voting,19620315,1919-11-04,1919,1962,43,87102020,0.0,8,9,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2857142857142857,0.32142857142857145,0.17857142857142858,0.14285714285714285,0.0,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
9984,870181155,ALLOTT,GORDON,S,CO,M,R,,voting,19620410,1907-01-02,1907,1962,55,87099841,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
10345,870187268,JAVITS,JACOB,S,NY,M,R,,voting,19620425,1904-05-18,1904,1962,58,87103451,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9911,870197530,ELLSWORTH,ROBERT,H,KS,M,R,2.0,voting,19620521,1926-06-11,1926,1962,36,87099110,0.0,2,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10013,870238889,MOORE,ARCH,H,WV,M,R,1.0,voting,19620724,1923-04-16,1923,1962,39,87100130,0.0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10130,870304348,DOWDY,JOHN,H,TX,M,D,7.0,voting,19621012,1912-02-11,1912,1962,50,87101300,0.0,1,0,1,2,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0.1,0.0,0.1,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9663,880009364,KEATING,KENNETH,S,NY,M,R,,voting,19630207,1900-05-18,1900,1963,63,88096631,0.0,2,2,9,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.10526315789473684,0.47368421052631576,0.21052631578947367,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10143,880020445,HALL,DURWARD,H,MO,M,R,7.0,voting,19630318,1910-09-14,1910,1963,53,88101430,0.0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9871,880039211,SIBAL,ABNER,H,CT,M,R,4.0,voting,19630502,1921-04-11,1921,1963,42,88098710,0.0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10143,880040153,HALL,DURWARD,H,MO,M,R,7.0,voting,19630507,1910-09-14,1910,1963,53,88101430,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9663,880046290,KEATING,KENNETH,S,NY,M,R,,voting,19630520,1900-05-18,1900,1963,63,88096631,0.0,3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.7222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9839,880055101,KNOX,VICTOR,H,MI,M,R,11.0,voting,19630613,1899-01-13,1899,1963,64,88098390,0.0,4,0,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.3333333333333333,0.3333333333333333,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9694,880058472,NEUBERGER,MAURINE,S,OR,F,D,,voting,19630624,1907-01-09,1907,1963,56,88096941,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,880069860,HUMPHREY,HUBERT,S,MN,M,D,,voting,19630729,1911-05-27,1911,1963,52,88104251,0.0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10879,880097110,BROOMFIELD,WILLIAM,H,MI,M,R,18.0,voting,19630930,1922-04-28,1922,1963,41,88108790,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10345,880106606,JAVITS,JACOB,S,NY,M,R,,voting,19631021,1904-05-18,1904,1963,59,88103451,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9923,880198552,HOLLAND,SPESSARD,S,FL,M,D,,voting,19640413,1892-07-10,1892,1964,72,88099231,0.0,0,0,1,1,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.3,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10083,880200505,PHILBIN,PHILIP,H,MA,M,D,3.0,voting,19640415,1898-05-29,1898,1964,66,88100830,0.0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9992,880213798,ELLENDER,ALLEN,S,LA,M,D,,voting,19640502,1890-09-24,1890,1964,74,88099921,0.0,0,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10358,880241551,MILLS,WILBUR,H,AR,M,D,2.0,voting,19640617,1909-05-24,1909,1964,55,88103580,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9845,880254438,LONG,EDWARD,S,MO,M,D,,voting,19640721,1908-07-18,1908,1964,56,88098451,0.0,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10269,880274624,PEARSON,JAMES,S,KS,M,R,,voting,19640814,1920-05-07,1920,1964,44,88102691,0.0,3,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.4,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10269,880274633,PEARSON,JAMES,S,KS,M,R,,voting,19640814,1920-05-07,1920,1964,44,88102691,0.0,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9663,880274637,KEATING,KENNETH,S,NY,M,R,,voting,19640814,1900-05-18,1900,1964,64,88096631,0.0,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10921,890000535,HORTON,FRANK,H,NY,M,R,36.0,voting,19650106,1919-12-12,1919,1965,46,89109210,0.0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10061,890001860,FULBRIGHT,JAMES,S,AR,M,D,,voting,19650112,1905-04-09,1905,1965,60,89100611,0.0,1,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9964,890006459,STALBAUM,LYNN,H,WI,M,D,1.0,voting,19650201,1920-05-15,1920,1965,45,89099640,0.0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11061,890029992,MICHEL,ROBERT,H,IL,M,R,18.0,voting,19650329,1923-03-02,1923,1965,42,89110610,0.0,0,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10545,890037503,TOWER,JOHN,S,TX,M,R,,voting,19650413,1925-09-29,1925,1965,40,89105451,0.0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10637,890040168,REUSS,HENRY,H,WI,M,D,5.0,voting,19650426,1912-02-22,1912,1965,53,89106370,0.0,6,11,10,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.3055555555555556,0.2777777777777778,0.16666666666666666,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
10175,890059499,PUCINSKI,ROMAN,H,IL,M,D,11.0,voting,19650527,1919-05-13,1919,1965,46,89101750,0.0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10413,890060106,DENT,JOHN,H,PA,M,D,21.0,voting,19650601,1908-03-10,1908,1965,57,89104130,0.0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9965,890060380,SWEENEY,ROBERT,H,OH,M,D,0.0,voting,19650601,1924-11-04,1924,1965,41,89099650,0.0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11016,890061453,DOLE,ROBERT,H,KS,M,R,1.0,voting,19650602,1923-07-22,1923,1965,42,89110160,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10161,890065559,MCGEE,GALE,S,WY,M,D,,voting,19650609,1915-03-17,1915,1965,50,89101611,0.0,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10692,890074575,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19650622,1915-11-11,1915,1965,50,89106921,0.0,6,14,10,10,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.3111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.0,0.08888888888888889,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
10762,890091791,BOLAND,EDWARD,H,MA,M,D,2.0,voting,19650714,1911-10-01,1911,1965,54,89107620,0.0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10265,890093668,MINSHALL,WILLIAM,H,OH,M,R,23.0,voting,19650715,1911-10-24,1911,1965,54,89102650,0.0,2,1,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.0,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10089,890096689,ROGERS,BYRON,H,CO,M,D,1.0,voting,19650721,1900-08-01,1900,1965,65,89100890,0.0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10016,890108401,MUNDT,KARL,S,SD,M,R,,voting,19650810,1900-06-03,1900,1965,65,89100161,0.0,1,12,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035,0.4444444444444444,0.18518518518518517,0.25925925925925924,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
10637,890109027,REUSS,HENRY,H,WI,M,D,5.0,voting,19650810,1912-02-22,1912,1965,53,89106370,0.0,1,1,0,0,15,0,1,0,0,1,0,1,0,0,0,0,0,0,0.05,0.05,0.0,0.0,0.75,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20
11069,890112498,PICKLE,JAMES,H,TX,M,D,10.0,voting,19650816,1913-10-11,1913,1965,52,89110690,0.0,2,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10135,890120094,FONG,HIRAM,S,HI,M,R,,voting,19650825,1906-10-15,1906,1965,59,89101351,0.0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10145,890123657,HART,PHILIP,S,MI,M,D,,voting,19650831,1912-12-10,1912,1965,53,89101451,4.030970247199566e-17,1,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10692,890123748,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19650831,1915-11-11,1915,1965,50,89106921,0.0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10692,890123760,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19650831,1915-11-11,1915,1965,50,89106921,0.0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10692,890123794,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19650831,1915-11-11,1915,1965,50,89106921,0.0,16,27,9,15,2,5,3,2,7,0,0,0,0,0,0,0,0,0,0.18604651162790697,0.313953488372093,0.10465116279069768,0.1744186046511628,0.023255813953488372,0.05813953488372093,0.03488372093023256,0.023255813953488372,0.08139534883720931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86
