speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_2,cluster_0,cluster_8,cluster_3,cluster_4,cluster_5,cluster_12,cluster_9,cluster_6,cluster_14,cluster_17,cluster_11,cluster_10,cluster_1,cluster_7,cluster_16,cluster_13,cluster_15,cluster_2_p,cluster_0_p,cluster_8_p,cluster_3_p,cluster_4_p,cluster_5_p,cluster_12_p,cluster_9_p,cluster_6_p,cluster_14_p,cluster_17_p,cluster_11_p,cluster_10_p,cluster_1_p,cluster_7_p,cluster_16_p,cluster_13_p,cluster_15_p,n
6148,540064426,STONE,WILLIAM,H,PA,M,R,23.0,voting,18960427,1846-04-18,1846,1896,50,54061480,0.0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6480,540064428,RICHARDSON,JAMES,H,TN,M,D,5.0,voting,18960427,1843-03-10,1843,1896,53,54064800,0.0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7138,540067052,TILLMAN,BENJAMIN,S,SC,M,D,,voting,18960501,1847-08-11,1847,1896,49,54071381,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
6388,540067838,TALBERT,WILLIAM,H,SC,M,D,2.0,voting,18960501,1846-10-06,1846,1896,50,54063880,0.0,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47368421052631576,0.05263157894736842,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
6388,540067839,TALBERT,WILLIAM,H,SC,M,D,2.0,voting,18960501,1846-10-06,1846,1896,50,54063880,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,540072237,VEST,GEORGE,S,MO,M,D,,voting,18960507,1830-12-06,1830,1896,66,54061591,0.0,1,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,540072241,VEST,GEORGE,S,MO,M,D,,voting,18960507,1830-12-06,1830,1896,66,54061591,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6159,540072268,VEST,GEORGE,S,MO,M,D,,voting,18960507,1830-12-06,1830,1896,66,54061591,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6094,540078654,HOWARD,MILFORD,H,AL,M,P,7.0,voting,18960515,1862-12-18,1862,1896,34,54060940,0.0,5,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.0,0.16666666666666666,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
5983,540081414,MORSE,ELIJAH,H,MA,M,R,12.0,voting,18960519,1841-05-25,1841,1896,55,54059830,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5946,540082081,HENDRICK,JOHN,H,KY,M,D,1.0,voting,18960520,1849-10-10,1849,1896,47,54059460,0.0,0,4,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
5946,540082083,HENDRICK,JOHN,H,KY,M,D,1.0,voting,18960520,1849-10-10,1849,1896,47,54059460,0.0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6140,540086804,SHANNON,RICHARD,H,NY,M,R,13.0,voting,18960525,1839-02-12,1839,1896,57,54061400,0.0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6480,540086818,RICHARDSON,JAMES,H,TN,M,D,5.0,voting,18960525,1843-03-10,1843,1896,53,54064800,0.0,0,2,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.10526315789473684,0.7894736842105263,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
6159,540102275,VEST,GEORGE,S,MO,M,D,,voting,18961216,1830-12-06,1830,1896,66,54061591,0.0,11,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2894736842105263,0.0,0.6842105263157895,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
6249,540107847,POWERS,HORACE,H,VT,M,R,1.0,voting,18970107,1835-05-29,1835,1897,62,54062490,0.0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5930,540113349,ERDMAN,CONSTANTINE,H,PA,M,D,9.0,voting,18970119,1846-09-04,1846,1897,51,54059300,0.0,0,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5594,540129863,GIBSON,CHARLES,S,MD,M,D,,voting,18970217,1842-01-19,1842,1897,55,54055941,0.0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
6041,550024159,CANNON,FRANK,S,UT,M,S,,voting,18970609,1859-01-25,1859,1897,38,55060411,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6159,550026036,VEST,GEORGE,S,MO,M,D,,voting,18970616,1830-12-06,1830,1897,67,55061591,0.0,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6359,550060216,NORTON,JAMES,H,OH,M,D,13.0,voting,18980131,1843-11-11,1843,1898,55,55063590,0.0,0,6,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6087,550088432,HARTMAN,CHARLES,H,MT,M,S,1.0,voting,18980325,1861-03-01,1861,1898,37,55060870,0.0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6087,550097019,HARTMAN,CHARLES,H,MT,M,S,1.0,voting,18980412,1861-03-01,1861,1898,37,55060870,0.0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6087,550097021,HARTMAN,CHARLES,H,MT,M,S,1.0,voting,18980412,1861-03-01,1861,1898,37,55060870,0.0,3,2,21,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.10344827586206896,0.06896551724137931,0.7241379310344828,0.034482758620689655,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
6074,550108671,DOCKERY,ALEXANDER,H,MO,M,D,3.0,voting,18980429,1845-02-11,1845,1898,53,55060740,0.0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6381,550108674,STARK,WILLIAM,H,NE,M,P,4.0,voting,18980429,1853-07-29,1853,1898,45,55063810,0.0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6365,550110244,RAY,GEORGE,H,NY,M,R,26.0,voting,18980503,1844-02-03,1844,1898,54,55063650,0.0,11,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6111111111111112,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
5903,550113393,BUTLER,MARION,S,NC,M,P,,voting,18980509,1863-05-20,1863,1898,35,55059031,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6099,550118517,JONES,JAMES,S,AR,M,D,,voting,18980517,1839-09-29,1839,1898,59,55060991,0.0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6196,550129918,COCKRELL,FRANCIS,S,MO,M,D,,voting,18980608,1834-10-01,1834,1898,64,55061961,0.0,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6196,550129922,COCKRELL,FRANCIS,S,MO,M,D,,voting,18980608,1834-10-01,1834,1898,64,55061961,3.9847037732122096e-08,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6536,550155606,DAYTON,ALSTON,H,WV,M,R,2.0,voting,18990110,1857-10-18,1857,1899,42,55065360,2.3330018126599572e-14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6264,560001402,TERRY,WILLIAM,H,AR,M,D,4.0,voting,18991214,1850-09-27,1850,1899,49,56062640,0.0,0,4,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0.0,0.13793103448275862,0.10344827586206896,0.10344827586206896,0.0,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
6576,560001740,MAHON,THADDEUS,H,PA,M,R,18.0,voting,18991216,1840-05-21,1840,1899,59,56065760,0.0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6841,560007478,PEARRE,GEORGE,H,MD,M,R,6.0,voting,19000122,1860-07-16,1860,1900,40,56068410,0.0,0,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6174,560065279,ALLEN,JOHN,H,MS,M,D,1.0,voting,19000504,1846-07-08,1846,1900,54,56061740,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6175,560080991,ALLEN,WILLIAM,S,NE,M,P,,voting,19000525,1847-01-28,1847,1900,53,56061751,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5903,560095858,BUTLER,MARION,S,NC,M,P,,voting,19001205,1863-05-20,1863,1900,37,56059031,0.0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7193,560096691,HAY,JAMES,H,VA,M,D,7.0,voting,19001206,1856-01-09,1856,1900,44,56071930,0.0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6374,560104007,SHATTUC,WILLIAM,H,OH,M,R,1.0,voting,19010105,1841-06-11,1841,1901,60,56063740,0.0,3,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0.9111111111111111,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
6159,560115362,VEST,GEORGE,S,MO,M,D,,voting,19010123,1830-12-06,1830,1901,71,56061591,0.0,0,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.3,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,560126617,MORGAN,JOHN,S,AL,M,D,,voting,19010206,1824-06-20,1824,1901,77,56063521,0.0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6936,560130422,LAMB,JOHN,H,VA,M,D,3.0,voting,19010209,1840-06-12,1840,1901,61,56069360,0.0,17,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6275,560130430,WISE,RICHARD,H,VA,M,R,2.0,voting,19010209,1843-09-02,1843,1901,58,56062750,0.0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7188,560136226,GALLINGER,JACOB,S,NH,M,R,,voting,19010216,1837-03-28,1837,1901,64,56071881,7.416620991990979e-11,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6534,560144110,DANIEL,JOHN,S,VA,M,D,,voting,19010223,1842-09-05,1842,1901,59,56065341,0.0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6553,570007726,GROSVENOR,CHARLES,H,OH,M,R,11.0,voting,19020127,1833-09-20,1833,1902,69,57065530,0.0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8042,570026189,SWANSON,CLAUDE,H,VA,M,D,5.0,voting,19020308,1862-03-31,1862,1902,40,57080420,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6585,570072155,MORRELL,EDWARD,H,PA,M,R,5.0,voting,19020604,1863-08-07,1863,1902,39,57065850,0.0,1,17,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,0.5862068965517241,0.3103448275862069,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
6586,570072319,NEVIN,ROBERT,H,OH,M,R,3.0,voting,19020604,1850-05-05,1850,1902,52,57065860,1.8618691215819978e-17,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6365,570074150,RAY,GEORGE,H,NY,M,R,26.0,voting,19020607,1844-02-03,1844,1902,58,57063650,0.0,4,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
6585,570074442,MORRELL,EDWARD,H,PA,M,R,5.0,voting,19020607,1863-08-07,1863,1902,39,57065850,0.0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6686,570094938,HOLLIDAY,ELIAS,H,IN,M,R,5.0,voting,19021212,1842-03-05,1842,1902,60,57066860,0.0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7138,570102094,TILLMAN,BENJAMIN,S,SC,M,D,,voting,19030114,1847-08-11,1847,1903,56,57071381,4.905871913124844e-16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6982,570107059,SULZER,WILLIAM,H,NY,M,D,11.0,voting,19030122,1863-03-18,1863,1903,40,57069820,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6538,570120876,DEPEW,CHAUNCEY,S,NY,M,R,,voting,19030214,1834-04-23,1834,1903,69,57065381,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6899,580020143,CRUMPACKER,EDGAR,H,IN,M,R,10.0,voting,19040201,1851-05-27,1851,1904,53,58068990,0.0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6899,580020149,CRUMPACKER,EDGAR,H,IN,M,R,10.0,voting,19040201,1851-05-27,1851,1904,53,58068990,5.510581986439573e-15,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6841,580020155,PEARRE,GEORGE,H,MD,M,R,6.0,voting,19040201,1860-07-16,1860,1904,44,58068410,0.021588478777609,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6899,580020158,CRUMPACKER,EDGAR,H,IN,M,R,10.0,voting,19040201,1851-05-27,1851,1904,53,58068990,1.7049675912002585e-13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6473,580040929,PETTUS,EDMUND,S,AL,M,D,,voting,19040310,1821-07-06,1821,1904,83,58064731,1.0693994195406513e-12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6236,580051139,MCCOMAS,LOUIS,S,MD,M,R,,voting,19040326,1846-10-28,1846,1904,58,58062361,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6585,580057596,MORRELL,EDWARD,H,PA,M,R,5.0,voting,19040404,1863-08-07,1863,1904,41,58065850,0.0,9,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47368421052631576,0.0,0.47368421052631576,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
7685,580071059,COCKRAN,WILLIAM,H,NY,M,D,12.0,voting,19040423,1854-02-28,1854,1904,50,58076850,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6473,580096283,PETTUS,EDMUND,S,AL,M,D,,voting,19050201,1821-07-06,1821,1905,84,58064731,0.0,1,5,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03571428571428571,0.17857142857142858,0.25,0.0,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
6473,580096286,PETTUS,EDMUND,S,AL,M,D,,voting,19050201,1821-07-06,1821,1905,84,58064731,4.1824769263957755e-09,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6694,580100918,LAMAR,WILLIAM,H,FL,M,D,3.0,voting,19050207,1853-06-12,1853,1905,52,58066940,0.0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7012,580101153,BARTLETT,CHARLES,H,GA,M,D,6.0,voting,19050208,1853-01-31,1853,1905,52,58070120,0.0,1,2,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.2,0.0,0.0,0.4,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6553,590007118,GROSVENOR,CHARLES,H,OH,M,R,11.0,voting,19060108,1833-09-20,1833,1906,73,59065530,6.633097591402097e-16,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6808,590021666,KENNEDY,JAMES,H,OH,M,R,18.0,voting,19060203,1853-09-03,1853,1906,53,59068080,0.0,0,5,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7496,590024788,SIMS,THETUS,H,TN,M,D,8.0,voting,19060212,1852-04-25,1852,1906,54,59074960,0.0,1,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.0,0.7777777777777778,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
6553,590039746,GROSVENOR,CHARLES,H,OH,M,R,11.0,voting,19060308,1833-09-20,1833,1906,73,59065530,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6585,590047388,MORRELL,EDWARD,H,PA,M,R,5.0,voting,19060320,1863-08-07,1863,1906,43,59065850,0.0,2,1,1,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0.2,0.1,0.1,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6838,590050406,PALMER,HENRY,H,PA,M,R,11.0,voting,19060326,1839-07-10,1839,1906,67,59068380,0.0001292041244311,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7194,590057077,HENRY,ROBERT,H,TX,M,D,11.0,voting,19060403,1864-05-12,1864,1906,42,59071940,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7173,590057158,BURGESS,GEORGE,H,TX,M,D,9.0,voting,19060403,1861-09-21,1861,1906,45,59071730,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
