speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_10,cluster_7,cluster_4,cluster_12,cluster_6,cluster_0,cluster_8,cluster_11,cluster_1,cluster_3,cluster_14,cluster_9,cluster_13,cluster_16,cluster_5,cluster_2,cluster_15,cluster_10_p,cluster_7_p,cluster_4_p,cluster_12_p,cluster_6_p,cluster_0_p,cluster_8_p,cluster_11_p,cluster_1_p,cluster_3_p,cluster_14_p,cluster_9_p,cluster_13_p,cluster_16_p,cluster_5_p,cluster_2_p,cluster_15_p,n
9634,850223819,BURNS,JOHN,H,HI,M,D,-1.0,nonvoting,19580611,1909-03-30,1909,1958,49,0.0,0,0,0,3,1,0,0,1,0,1,0,4,0,0,0,0,0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10
9844,850264143,LIBONATI,ROLAND,H,IL,M,D,7.0,voting,19580731,1897-12-29,1897,1958,61,0.0,0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10042,850264566,BIBLE,ALAN,S,NV,M,D,,voting,19580804,1909-11-20,1909,1958,49,0.0,4,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.4,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,850266843,MORSE,WAYNE,S,OR,M,D,,voting,19580806,1900-10-20,1900,1958,58,0.0,2,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,850266884,MORSE,WAYNE,S,OR,M,D,,voting,19580806,1900-10-20,1900,1958,58,0.0,2,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,850268740,HUMPHREY,HUBERT,S,MN,M,D,,voting,19580808,1911-05-27,1911,1958,47,0.0,0,1,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,9
9853,850289565,MORSE,WAYNE,S,OR,M,D,,voting,19580822,1900-10-20,1900,1958,58,0.0,0,0,4,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.4,0.1,0.0,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,860000962,MORSE,WAYNE,S,OR,M,D,,voting,19590108,1900-10-20,1900,1959,59,0.0,2,0,2,0,4,27,4,7,3,0,1,0,0,0,0,0,0,0.04,0.0,0.04,0.0,0.08,0.54,0.08,0.14,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,50
9853,860002420,MORSE,WAYNE,S,OR,M,D,,voting,19590112,1900-10-20,1900,1959,59,0.0,0,0,0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9844,860022525,LIBONATI,ROLAND,H,IL,M,D,7.0,voting,19590312,1897-12-29,1897,1959,62,0.0,0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9782,860031916,KENNEDY,JOHN,S,MA,M,D,,voting,19590408,1917-05-29,1917,1959,42,0.0,0,0,6,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,860041478,MORSE,WAYNE,S,OR,M,D,,voting,19590427,1900-10-20,1900,1959,59,0.0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,860041483,MORSE,WAYNE,S,OR,M,D,,voting,19590427,1900-10-20,1900,1959,59,0.0,2,0,2,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0.2,0.0,0.2,0.0,0.1,0.3,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9780,860045510,WEIS,JESSICA,H,NY,F,R,38.0,voting,19590504,1901-07-08,1901,1959,58,0.0,2,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9543,860093902,CASE,FRANCIS,S,SD,M,R,,voting,19590715,1896-12-09,1896,1959,63,0.0,1,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,860093979,MORSE,WAYNE,S,OR,M,D,,voting,19590715,1900-10-20,1900,1959,59,0.0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10016,860100226,MUNDT,KARL,S,SD,M,R,,voting,19590727,1900-06-03,1900,1959,59,0.0,2,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,860108919,MORSE,WAYNE,S,OR,M,D,,voting,19590811,1900-10-20,1900,1959,59,0.0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10
10016,860138816,MUNDT,KARL,S,SD,M,R,,voting,19590908,1900-06-03,1900,1959,59,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,860146914,DIRKSEN,EVERETT,S,IL,M,R,,voting,19590914,1896-01-04,1896,1959,63,0.0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9923,860155141,HOLLAND,SPESSARD,S,FL,M,D,,voting,19600125,1892-07-10,1892,1960,68,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9567,860155146,HENNINGS,THOMAS,S,MO,M,D,,voting,19600125,1903-06-25,1903,1960,57,0.0,2,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,860157269,JAVITS,JACOB,S,NY,M,R,,voting,19600128,1904-05-18,1904,1960,56,0.0,1,0,2,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.0,0.1,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9667,860171477,MACK,RUSSELL,H,WA,M,R,3.0,voting,19600225,1891-06-13,1891,1960,69,0.0,5,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,860192997,JAVITS,JACOB,S,NY,M,R,,voting,19600317,1904-05-18,1904,1960,56,0.0,1,1,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9663,860203110,KEATING,KENNETH,S,NY,M,R,,voting,19600331,1900-05-18,1900,1960,60,0.0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10180,860212151,SCHWENGEL,FREDERICK,H,IA,M,R,1.0,voting,19600419,1906-05-28,1906,1960,54,0.0,0,0,0,1,0,0,0,0,0,0,2,7,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,10
10016,860223413,MUNDT,KARL,S,SD,M,R,,voting,19600511,1900-06-03,1900,1960,60,0.0,2,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.1,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9675,860252740,PORTER,CHARLES,H,OR,M,D,4.0,voting,19600621,1919-04-04,1919,1960,41,0.0,1,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.0,0.0,0.2,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10016,870001047,MUNDT,KARL,S,SD,M,R,,voting,19610105,1900-06-03,1900,1961,61,0.0,0,0,0,2,1,0,0,0,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,9
10425,870034510,HUMPHREY,HUBERT,S,MN,M,D,,voting,19610413,1911-05-27,1911,1961,50,0.0,3,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.1,0.4,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10320,870039576,DANIELS,DOMINICK,H,NJ,M,D,14.0,voting,19610425,1908-10-18,1908,1961,53,0.0,1,0,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.3,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,870048234,MORSE,WAYNE,S,OR,M,D,,voting,19610516,1900-10-20,1900,1961,61,0.0,1,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
9799,870066353,BRUCE,DONALD,H,IN,M,R,11.0,voting,19610614,1921-04-27,1921,1961,40,0.0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9733,870075984,KERR,ROBERT,S,OK,M,D,,voting,19610629,1896-09-11,1896,1961,65,0.0,2,1,1,1,13,8,5,3,3,1,0,0,0,0,0,0,0,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.34210526315789475,0.21052631578947367,0.13157894736842105,0.07894736842105263,0.07894736842105263,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
10016,870076252,MUNDT,KARL,S,SD,M,R,,voting,19610629,1900-06-03,1900,1961,61,0.0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9882,870081499,WALTER,FRANCIS,H,PA,M,D,15.0,voting,19610717,1894-05-26,1894,1961,67,0.0,3,0,0,0,0,2,0,2,2,0,0,1,0,0,0,0,0,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10016,870106638,MUNDT,KARL,S,SD,M,R,,voting,19610817,1900-06-03,1900,1961,61,0.0,1,0,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10016,870106639,MUNDT,KARL,S,SD,M,R,,voting,19610817,1900-06-03,1900,1961,61,0.0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9808,870145052,DIRKSEN,EVERETT,S,IL,M,R,,voting,19610926,1896-01-04,1896,1961,65,0.0,1,1,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.6,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10334,870160130,HAYS,WAYNE,H,OH,M,D,18.0,voting,19620219,1911-05-13,1911,1962,51,0.0,1,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,870175081,DIRKSEN,EVERETT,S,IL,M,R,,voting,19620328,1896-01-04,1896,1962,66,3.6518743612233126e-15,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9826,870180220,HICKENLOOPER,BOURKE,S,IA,M,R,,voting,19620405,1896-07-21,1896,1962,66,0.0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10
9963,870186792,SMITH,HOWARD,H,VA,M,D,8.0,voting,19620419,1883-02-02,1883,1962,79,0.0,2,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,870192936,HUMPHREY,HUBERT,S,MN,M,D,,voting,19620509,1911-05-27,1911,1962,51,0.0,0,0,0,1,4,0,0,1,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,9
10012,870197063,MILLER,JACK,S,IA,M,R,,voting,19620521,1916-06-06,1916,1962,46,0.0,0,0,0,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
9853,870241566,MORSE,WAYNE,S,OR,M,D,,voting,19620727,1900-10-20,1900,1962,62,0.0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,870244523,MORSE,WAYNE,S,OR,M,D,,voting,19620731,1900-10-20,1900,1962,62,0.0,1,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9923,870245847,HOLLAND,SPESSARD,S,FL,M,D,,voting,19620801,1892-07-10,1892,1962,70,0.0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,10
10345,870251197,JAVITS,JACOB,S,NY,M,R,,voting,19620809,1904-05-18,1904,1962,58,1.5737783989209061e-15,1,0,1,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.3,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,870261489,HUMPHREY,HUBERT,S,MN,M,D,,voting,19620822,1911-05-27,1911,1962,51,0.0,0,0,0,0,5,1,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10
10016,870275536,MUNDT,KARL,S,SD,M,R,,voting,19620907,1900-06-03,1900,1962,62,0.0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,10
9987,870291440,BARTLETT,EDWARD,S,AK,M,D,,voting,19620928,1904-04-20,1904,1962,58,0.0,25,1,3,2,0,1,0,2,3,0,0,0,0,0,0,0,0,0.6756756756756757,0.02702702702702703,0.08108108108108109,0.05405405405405406,0.0,0.02702702702702703,0.0,0.05405405405405406,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
10009,870294155,KORNEGAY,HORACE,H,NC,M,D,6.0,voting,19621001,1924-03-12,1924,1962,38,0.0,0,1,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9844,870295566,LIBONATI,ROLAND,H,IL,M,D,7.0,voting,19621003,1897-12-29,1897,1962,65,0.0,0,0,0,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,10
10345,880003121,JAVITS,JACOB,S,NY,M,R,,voting,19630122,1904-05-18,1904,1963,59,0.0,0,0,0,2,0,1,0,0,0,0,0,7,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,10
9844,880007190,LIBONATI,ROLAND,H,IL,M,D,7.0,voting,19630131,1897-12-29,1897,1963,66,0.0,0,1,1,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.3,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,880008978,MORSE,WAYNE,S,OR,M,D,,voting,19630206,1900-10-20,1900,1963,63,0.0,1,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10446,880018150,PIKE,OTIS,H,NY,M,D,1.0,voting,19630313,1921-08-31,1921,1963,42,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10148,880022035,HRUSKA,ROMAN,S,NE,M,R,,voting,19630325,1904-08-16,1904,1963,59,0.0,2,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,880033351,MORSE,WAYNE,S,OR,M,D,,voting,19630423,1900-10-20,1900,1963,63,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,10
9826,880044356,HICKENLOOPER,BOURKE,S,IA,M,R,,voting,19630515,1896-07-21,1896,1963,67,0.0003052416167197,0,0,2,0,0,0,3,1,0,3,0,1,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9785,880063588,SIMPSON,MILWARD,S,WY,M,R,,voting,19630710,1897-11-12,1897,1963,66,0.0,0,0,4,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.0,0.1,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9844,880064487,LIBONATI,ROLAND,H,IL,M,D,7.0,voting,19630715,1897-12-29,1897,1963,66,0.0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10016,880081934,MUNDT,KARL,S,SD,M,R,,voting,19630823,1900-06-03,1900,1963,63,0.0,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10962,880096795,PELL,CLAIBORNE,S,RI,M,D,,voting,19630926,1918-11-22,1918,1963,45,0.0,14,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9853,880103862,MORSE,WAYNE,S,OR,M,D,,voting,19631011,1900-10-20,1900,1963,63,0.0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,880111781,MORSE,WAYNE,S,OR,M,D,,voting,19631101,1900-10-20,1900,1963,63,0.0,2,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,880116801,MORSE,WAYNE,S,OR,M,D,,voting,19631113,1900-10-20,1900,1963,63,0.0,1,0,0,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9844,880128864,LIBONATI,ROLAND,H,IL,M,D,7.0,voting,19631205,1897-12-29,1897,1963,66,0.0,0,0,0,2,4,1,0,1,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.2,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,10
9853,880133364,MORSE,WAYNE,S,OR,M,D,,voting,19631212,1900-10-20,1900,1963,63,0.0,0,0,2,0,0,3,0,0,4,0,0,1,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9844,880150549,LIBONATI,ROLAND,H,IL,M,D,7.0,voting,19640201,1897-12-29,1897,1964,67,0.0,0,1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10318,880152487,COTTON,NORRIS,S,NH,M,R,,voting,19640204,1900-05-11,1900,1964,64,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,10
10838,880166836,MATSUNAGA,SPARK,H,HI,M,D,2.0,voting,19640221,1916-10-08,1916,1964,48,7.084618346850978e-13,2,0,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10016,880171795,MUNDT,KARL,S,SD,M,R,,voting,19640302,1900-06-03,1900,1964,64,0.0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9785,880177914,SIMPSON,MILWARD,S,WY,M,R,,voting,19640311,1897-11-12,1897,1964,67,0.0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
11220,880210021,THURMOND,J.,S,SC,M,R,,voting,19640428,1902-12-05,1902,1964,62,0.0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10212,880243795,CURTIS,CARL,S,NE,M,R,,voting,19640622,1905-03-15,1905,1964,59,0.0,0,1,1,1,15,0,4,3,3,0,0,0,0,0,0,0,0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.5357142857142857,0.0,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
9842,880277963,LAUSCHE,FRANK,S,OH,M,D,,voting,19640818,1895-11-14,1895,1964,69,0.0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10345,880280001,JAVITS,JACOB,S,NY,M,R,,voting,19640819,1904-05-18,1904,1964,60,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10622,880282951,LONG,RUSSELL,S,LA,M,D,,voting,19640831,1918-11-03,1918,1964,46,0.0,2,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,890042375,JAVITS,JACOB,S,NY,M,R,,voting,19650428,1904-05-18,1904,1965,61,0.0,2,1,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,890143053,MORSE,WAYNE,S,OR,M,D,,voting,19650928,1900-10-20,1900,1965,65,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10016,890160725,MUNDT,KARL,S,SD,M,R,,voting,19651022,1900-06-03,1900,1965,65,0.0,1,0,1,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.1,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
