speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_0,cluster_3,cluster_2,cluster_1,cluster_9,cluster_8,cluster_7,cluster_6,cluster_5,cluster_4,cluster_10,cluster_0_p,cluster_3_p,cluster_2_p,cluster_1_p,cluster_9_p,cluster_8_p,cluster_7_p,cluster_6_p,cluster_5_p,cluster_4_p,cluster_10_p,n
9543,830275841,CASE,FRANCIS,S,SD,M,R,,voting,19541129,1896-12-09,1896,1954,58,0.0,8,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
9543,830276446,CASE,FRANCIS,S,SD,M,R,,voting,19541130,1896-12-09,1896,1954,58,0.0,1,3,5,0,0,0,0,0,0,0,0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10016,830276700,MUNDT,KARL,S,SD,M,R,,voting,19541130,1900-06-03,1900,1954,54,0.0,0,9,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10388,830276933,YOUNG,MILTON,S,ND,M,R,,voting,19541201,1897-12-06,1897,1954,57,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9427,830277760,JENNER,WILLIAM,S,IN,M,R,,voting,19541202,1908-07-21,1908,1954,46,0.0,17,0,0,1,0,0,0,0,0,0,0,0.9444444444444444,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9543,830277925,CASE,FRANCIS,S,SD,M,R,,voting,19541202,1896-12-09,1896,1954,58,0.0,8,0,1,0,0,1,0,0,0,0,0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9460,830278032,WATKINS,ARTHUR,S,UT,M,R,,voting,19541202,1886-12-18,1886,1954,68,0.0,0,9,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9241,830278738,HENDRICKSON,ROBERT,S,NJ,M,R,,voting,19541202,1898-08-12,1898,1954,56,0.0,8,0,0,1,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10076,840000881,MCCORMACK,JOHN,H,MA,M,D,12.0,voting,19550111,1891-12-21,1891,1955,64,0.0,7,0,0,2,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9413,840001329,DANIEL,MARION,S,TX,M,D,,voting,19550114,1910-10-10,1910,1955,45,0.0,8,0,0,1,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10007,840001544,KELLY,EDNA,H,NY,F,D,10.0,voting,19550117,1906-08-20,1906,1955,49,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9921,840001831,HARRIS,OREN,H,AR,M,D,4.0,voting,19550120,1903-12-20,1903,1955,52,0.0,8,0,1,1,0,0,0,0,0,0,0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9394,840002383,POTTER,CHARLES,S,MI,M,R,,voting,19550121,1916-10-30,1916,1955,39,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10025,840003276,SMITH,MARGARET,S,ME,F,R,,voting,19550126,1897-12-14,1897,1955,58,0.0,1,9,2,2,1,4,0,0,0,0,0,0.05263157894736842,0.47368421052631576,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,19
9431,840003289,KNOWLAND,WILLIAM,S,CA,M,R,,voting,19550126,1908-06-26,1908,1955,47,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9431,840004450,KNOWLAND,WILLIAM,S,CA,M,R,,voting,19550128,1908-06-26,1908,1955,47,0.0,1,1,1,1,1,5,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,10
9543,840004740,CASE,FRANCIS,S,SD,M,R,,voting,19550131,1896-12-09,1896,1955,59,0.0,3,6,0,1,0,0,0,0,0,0,0,0.3,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10076,840005195,MCCORMACK,JOHN,H,MA,M,D,12.0,voting,19550202,1891-12-21,1891,1955,64,0.0,1,8,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9992,840005623,ELLENDER,ALLEN,S,LA,M,D,,voting,19550204,1890-09-24,1890,1955,65,4.532353645135699e-08,0,9,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9853,840006465,MORSE,WAYNE,S,OR,M,I,,voting,19550208,1900-10-20,1900,1955,55,0.0,0,8,0,1,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10184,840006524,SYMINGTON,WILLIAM,S,MO,M,D,,voting,19550208,1901-06-26,1901,1955,54,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10114,840007753,BOGGS,THOMAS,H,LA,M,D,2.0,voting,19550210,1914-02-15,1914,1955,41,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10058,840007821,FEIGHAN,MICHAEL,H,OH,M,D,20.0,voting,19550210,1905-02-16,1905,1955,50,0.0,10,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,840007993,MORSE,WAYNE,S,OR,M,I,,voting,19550211,1900-10-20,1900,1955,55,0.0,0,8,9,1,0,1,1,0,0,0,0,0.0,0.4,0.45,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,20
9453,840008277,SMITH,HOWARD,S,NJ,M,R,,voting,19550215,1880-01-30,1880,1955,75,0.0,8,0,1,0,0,1,0,0,0,0,0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9816,840009147,GAVIN,LEON,H,PA,M,R,23.0,voting,19550217,1893-02-25,1893,1955,62,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9401,840009540,BRICKER,JOHN,S,OH,M,R,,voting,19550218,1893-09-06,1893,1955,62,0.0,1,0,8,0,0,1,0,0,0,0,0,0.1,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10115,840009599,BOW,FRANK,H,OH,M,R,16.0,voting,19550218,1901-02-20,1901,1955,54,0.0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9681,840009737,ROGERS,EDITH,H,MA,F,R,5.0,voting,19550218,1881-03-19,1881,1955,74,0.0,0,9,0,1,0,0,0,0,0,0,0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9432,840010153,LANGER,WILLIAM,S,ND,M,R,,voting,19550221,1886-09-30,1886,1955,69,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9992,840010161,ELLENDER,ALLEN,S,LA,M,D,,voting,19550221,1890-09-24,1890,1955,65,0.0,11,2,0,1,4,0,0,0,0,0,0,0.6111111111111112,0.1111111111111111,0.0,0.05555555555555555,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,18
9732,840010216,KEFAUVER,CAREY,S,TN,M,D,,voting,19550221,1903-07-26,1903,1955,52,0.0,8,0,0,1,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9543,840010503,CASE,FRANCIS,S,SD,M,R,,voting,19550222,1896-12-09,1896,1955,59,0.0,7,0,1,0,1,0,0,0,0,0,0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
9543,840010507,CASE,FRANCIS,S,SD,M,R,,voting,19550222,1896-12-09,1896,1955,59,0.0,8,0,1,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9882,840010538,WALTER,FRANCIS,H,PA,M,D,15.0,voting,19550222,1894-05-26,1894,1955,61,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10158,840010577,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19550223,1903-03-16,1903,1955,52,0.0,0,9,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9927,840011065,JONES,PAUL,H,MO,M,D,10.0,voting,19550223,1901-03-12,1901,1955,54,0.0,8,0,1,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9646,840011506,DURHAM,CARL,H,NC,M,D,6.0,voting,19550223,1892-08-28,1892,1955,63,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9536,840011775,BURDICK,USHER,H,ND,M,R,0.0,voting,19550224,1879-02-21,1879,1955,76,0.0,0,9,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9547,840012663,COOPER,JERE,H,TN,M,D,8.0,voting,19550225,1893-07-20,1893,1955,62,0.0,0,9,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9613,840012702,VURSELL,CHARLES,H,IL,M,R,23.0,voting,19550225,1881-02-08,1881,1955,74,0.0,0,10,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9726,840014085,HOFFMAN,CLARE,H,MI,M,R,4.0,voting,19550307,1875-09-10,1875,1955,80,2.446185724689501e-16,7,0,1,0,0,1,0,0,0,0,0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
10358,840015235,MILLS,WILBUR,H,AR,M,D,2.0,voting,19550310,1909-05-24,1909,1955,46,0.0,2,9,0,5,0,2,0,0,0,0,0,0.1111111111111111,0.5,0.0,0.2777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,18
10088,840015543,RIVERS,LUCIUS,H,SC,M,D,1.0,voting,19550310,1905-09-28,1905,1955,50,0.0,5,0,1,4,0,0,0,0,0,0,0,0.5,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9516,840015830,NEUBERGER,RICHARD,S,OR,M,D,,voting,19550311,1912-12-26,1912,1955,43,0.0,6,0,4,0,0,0,0,0,0,0,0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10622,840015973,LONG,RUSSELL,S,LA,M,D,,voting,19550311,1918-11-03,1918,1955,37,0.0,1,10,0,2,0,5,0,0,0,0,0,0.05555555555555555,0.5555555555555556,0.0,0.1111111111111111,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,18
10622,840015983,LONG,RUSSELL,S,LA,M,D,,voting,19550311,1918-11-03,1918,1955,37,0.0,0,8,0,2,0,0,0,0,0,0,0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10040,840016368,BENNETT,WALLACE,S,UT,M,R,,voting,19550314,1898-11-13,1898,1955,57,0.0,0,10,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9716,840016429,DOUGLAS,PAUL,S,IL,M,D,,voting,19550314,1892-03-26,1892,1955,63,0.0,0,9,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9716,840016435,DOUGLAS,PAUL,S,IL,M,D,,voting,19550314,1892-03-26,1892,1955,63,0.0,0,6,0,1,0,2,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,9
9765,840017114,ROBERTSON,ABSALOM,S,VA,M,D,,voting,19550315,1887-05-27,1887,1955,68,0.0,0,8,0,2,1,7,0,0,0,0,0,0.0,0.4444444444444444,0.0,0.1111111111111111,0.05555555555555555,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,18
9516,840018506,NEUBERGER,RICHARD,S,OR,M,D,,voting,19550316,1912-12-26,1912,1955,43,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10417,840018709,FLYNT,JOHN,H,GA,M,D,4.0,voting,19550316,1914-11-08,1914,1955,41,0.0,0,9,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10306,840018909,ALBERT,CARL,H,OK,M,D,3.0,voting,19550317,1908-05-10,1908,1955,47,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9640,840019388,CHAVEZ,DENNIS,S,NM,M,D,,voting,19550318,1888-04-08,1888,1955,67,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9992,840019433,ELLENDER,ALLEN,S,LA,M,D,,voting,19550318,1890-09-24,1890,1955,65,1.7700514026028882e-13,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9992,840019587,ELLENDER,ALLEN,S,LA,M,D,,voting,19550318,1890-09-24,1890,1955,65,0.0,8,1,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9517,840019795,PHILLIPS,JOHN,H,CA,M,R,29.0,voting,19550318,1887-09-11,1887,1955,68,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10622,840020877,LONG,RUSSELL,S,LA,M,D,,voting,19550322,1918-11-03,1918,1955,37,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9992,840021102,ELLENDER,ALLEN,S,LA,M,D,,voting,19550322,1890-09-24,1890,1955,65,7.337126253784652e-14,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10058,840022112,FEIGHAN,MICHAEL,H,OH,M,D,20.0,voting,19550322,1905-02-16,1905,1955,50,0.0,0,2,0,3,0,5,0,0,0,0,0,0.0,0.2,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,10
10425,840022765,HUMPHREY,HUBERT,S,MN,M,D,,voting,19550323,1911-05-27,1911,1955,44,0.0,7,0,2,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9909,840023536,DODD,THOMAS,H,CT,M,D,1.0,voting,19550323,1907-05-15,1907,1955,48,0.0,18,0,0,1,0,0,0,0,0,0,0,0.9473684210526315,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
9890,840024193,JOHNSON,LYNDON,S,TX,M,D,,voting,19550324,1908-08-27,1908,1955,47,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9904,840024702,COOLEY,HAROLD,H,NC,M,D,4.0,voting,19550324,1897-07-26,1897,1955,58,0.0,6,0,1,1,0,1,0,0,0,0,0,0.6666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
9902,840024760,CHELF,FRANK,H,KY,M,D,4.0,voting,19550324,1907-09-22,1907,1955,48,0.0,6,0,3,1,0,0,0,0,0,0,0,0.6,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9587,840026189,MCGREGOR,J.,H,OH,M,R,17.0,voting,19550328,1896-09-30,1896,1955,59,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10022,840027080,RUSSELL,RICHARD,S,GA,M,D,,voting,19550330,1897-11-02,1897,1955,58,0.0,7,0,2,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9864,840028313,RIEHLMAN,ROY,H,NY,M,R,35.0,voting,19550331,1899-08-26,1899,1955,56,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9811,840028432,ELLIOTT,CARL,H,AL,M,D,7.0,voting,19550331,1913-12-20,1913,1955,42,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9853,840028861,MORSE,WAYNE,S,OR,M,I,,voting,19550401,1900-10-20,1900,1955,55,0.0,1,0,8,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9511,840029135,MARTIN,THOMAS,S,IA,M,R,,voting,19550401,1893-01-18,1893,1955,62,0.0,8,0,1,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10006,840029293,KARSTEN,FRANK,H,MO,M,D,1.0,voting,19550404,1913-01-07,1913,1955,42,0.0,6,0,3,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9923,840029381,HOLLAND,SPESSARD,S,FL,M,D,,voting,19550413,1892-07-10,1892,1955,63,0.0,8,0,0,1,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10544,840030693,THOMPSON,FRANK,H,NJ,M,D,4.0,voting,19550414,1918-07-26,1918,1955,37,0.0,8,0,1,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9562,840031259,HALE,ROBERT,H,ME,M,R,1.0,voting,19550418,1889-11-29,1889,1955,66,0.0,7,0,1,0,0,1,0,0,0,0,0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
9700,840031291,ANFUSO,VICTOR,H,NY,M,D,8.0,voting,19550418,1905-03-10,1905,1955,50,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9516,840032148,NEUBERGER,RICHARD,S,OR,M,D,,voting,19550420,1912-12-26,1912,1955,43,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9880,840033279,VINSON,CARL,H,GA,M,D,6.0,voting,19550421,1883-11-18,1883,1955,72,0.0,0,16,2,0,0,1,0,0,0,0,0,0.0,0.8421052631578947,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,19
10401,840033573,BURLESON,OMAR,H,TX,M,D,17.0,voting,19550421,1906-03-19,1906,1955,49,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9518,840033597,PRIEST,JAMES,H,TN,M,D,5.0,voting,19550421,1900-04-01,1900,1955,55,0.0,2,0,4,2,1,0,1,0,0,0,0,0.2,0.0,0.4,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,10
10205,840034014,CASE,CLIFFORD,S,NJ,M,R,,voting,19550426,1904-04-16,1904,1955,51,0.0,8,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
9477,840035226,BRIDGES,HENRY,S,NH,M,R,,voting,19550428,1898-09-09,1898,1955,57,0.0,3,3,14,2,4,1,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.5185185185185185,0.07407407407407407,0.14814814814814814,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,27
10158,840035650,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19550502,1903-03-16,1903,1955,52,0.0,8,0,1,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9475,840035759,BARKLEY,ALBEN,S,KY,M,D,,voting,19550502,1877-11-24,1877,1955,78,0.0,5,1,3,0,0,1,0,0,0,0,0,0.5,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9714,840035912,DAVIS,JAMES,H,GA,M,D,5.0,voting,19550502,1895-05-17,1895,1955,60,0.0,1,0,8,0,0,1,0,0,0,0,0,0.1,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10286,840036123,SPARKMAN,JOHN,S,AL,M,D,,voting,19550503,1899-12-20,1899,1955,56,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9436,840036194,MALONE,GEORGE,S,NV,M,R,,voting,19550503,1890-08-07,1890,1955,65,0.0,0,8,1,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9436,840036241,MALONE,GEORGE,S,NV,M,R,,voting,19550503,1890-08-07,1890,1955,65,0.0,1,1,8,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9436,840036685,MALONE,GEORGE,S,NV,M,R,,voting,19550504,1890-08-07,1890,1955,65,0.0,0,0,9,1,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9354,840036834,MILLIKIN,EUGENE,S,CO,M,R,,voting,19550504,1891-02-12,1891,1955,64,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9997,840038508,HALLECK,CHARLES,H,IN,M,R,2.0,voting,19550504,1900-08-22,1900,1955,55,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9536,840039377,BURDICK,USHER,H,ND,M,R,0.0,voting,19550505,1879-02-21,1879,1955,76,0.0,0,2,0,6,0,2,0,0,0,0,0,0.0,0.2,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
10107,840040974,ASPINALL,WAYNE,H,CO,M,D,4.0,voting,19550510,1896-04-03,1896,1955,59,0.0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10
9615,840041348,WILEY,ALEXANDER,S,WI,M,R,,voting,19550511,1884-05-26,1884,1955,71,0.0,6,0,3,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9802,840042737,CANNON,CLARENCE,H,MO,M,D,9.0,voting,19550512,1879-04-11,1879,1955,76,0.0,7,0,1,0,0,1,0,0,0,0,0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
9880,840042934,VINSON,CARL,H,GA,M,D,6.0,voting,19550512,1883-11-18,1883,1955,72,0.0,12,0,2,3,0,1,0,0,0,0,0,0.6666666666666666,0.0,0.1111111111111111,0.16666666666666666,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,18
9732,840043256,KEFAUVER,CAREY,S,TN,M,D,,voting,19550513,1903-07-26,1903,1955,52,0.0,2,0,8,0,0,0,0,0,0,0,0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9923,840044009,HOLLAND,SPESSARD,S,FL,M,D,,voting,19550517,1892-07-10,1892,1955,63,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10631,840044664,MOLLOHAN,ROBERT,H,WV,M,D,1.0,voting,19550517,1909-09-18,1909,1955,46,0.0,8,0,1,0,0,1,0,0,0,0,0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9887,840044997,WICKERSHAM,VICTOR,H,OK,M,D,6.0,voting,19550517,1906-02-09,1906,1955,49,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9732,840045940,KEFAUVER,CAREY,S,TN,M,D,,voting,19550519,1903-07-26,1903,1955,52,0.0,8,0,0,1,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9707,840046131,BROOKS,OVERTON,H,LA,M,D,4.0,voting,19550519,1897-12-21,1897,1955,58,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10364,840046265,PASSMAN,OTTO,H,LA,M,D,5.0,voting,19550519,1900-06-27,1900,1955,55,0.0,1,1,7,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9543,840046845,CASE,FRANCIS,S,SD,M,R,,voting,19550520,1896-12-09,1896,1955,59,0.0,8,0,1,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9840,840047632,KUCHEL,THOMAS,S,CA,M,R,,voting,19550523,1910-08-15,1910,1955,45,0.0,7,0,0,1,1,0,0,0,0,0,0,0.7777777777777778,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
