speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_4,cluster_1,cluster_6,cluster_3,cluster_2,cluster_12,cluster_5,cluster_7,cluster_11,cluster_8,cluster_0,cluster_14,cluster_16,cluster_13,cluster_15,cluster_9,cluster_10,cluster_4_p,cluster_1_p,cluster_6_p,cluster_3_p,cluster_2_p,cluster_12_p,cluster_5_p,cluster_7_p,cluster_11_p,cluster_8_p,cluster_0_p,cluster_14_p,cluster_16_p,cluster_13_p,cluster_15_p,cluster_9_p,cluster_10_p,n
10458,820108344,SIKES,ROBERT,H,FL,M,D,3.0,voting,19510808,1906-06-03,1906,1951,45,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9869,820108479,SHEPPARD,HARRY,H,CA,M,D,21.0,voting,19510808,1885-01-10,1885,1951,66,0.0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9390,820108554,WOOD,JOHN,H,ID,M,R,1.0,voting,19510808,1878-11-25,1878,1951,73,0.0,12,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.05,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9963,820109058,SMITH,HOWARD,H,VA,M,D,8.0,voting,19510809,1883-02-02,1883,1951,68,4.2387691045827246e-10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9520,820114602,RICHARDS,JAMES,H,SC,M,D,5.0,voting,19510816,1894-08-31,1894,1951,57,0.0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9617,820114769,WOLVERTON,CHARLES,H,NJ,M,R,1.0,voting,19510816,1880-10-24,1880,1951,71,0.0,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9591,820115550,MILLER,EDWARD,H,MD,M,R,1.0,voting,19510817,1895-02-01,1895,1951,56,0.0,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9431,820122836,KNOWLAND,WILLIAM,S,CA,M,R,,voting,19510830,1908-06-26,1908,1951,43,0.0,6,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,820123138,DIRKSEN,EVERETT,S,IL,M,R,,voting,19510831,1896-01-04,1896,1951,55,0.0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,820128701,DIRKSEN,EVERETT,S,IL,M,R,,voting,19510913,1896-01-04,1896,1951,55,0.0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9663,820133571,KEATING,KENNETH,H,NY,M,R,40.0,voting,19510919,1900-05-18,1900,1951,51,0.0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9327,820136042,GEORGE,WALTER,S,GA,M,D,,voting,19510921,1878-01-29,1878,1951,73,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9327,820136260,GEORGE,WALTER,S,GA,M,D,,voting,19510922,1878-01-29,1878,1951,73,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,820147855,DIRKSEN,EVERETT,S,IL,M,R,,voting,19511008,1896-01-04,1896,1951,55,0.0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9348,820152127,MCCARRAN,PATRICK,S,NV,M,D,,voting,19511015,1876-08-08,1876,1951,75,0.0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9514,820158319,NEELY,MATTHEW,S,WV,M,D,,voting,19511020,1874-11-09,1874,1951,77,0.0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9992,820160576,ELLENDER,ALLEN,S,LA,M,D,,voting,19520117,1890-09-24,1890,1952,62,0.0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9802,820161091,CANNON,CLARENCE,H,MO,M,D,9.0,voting,19520121,1879-04-11,1879,1952,73,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9637,820172674,CANFIELD,GORDON,H,NJ,M,R,8.0,voting,19520303,1898-04-15,1898,1952,54,0.0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10334,820177944,HAYS,WAYNE,H,OH,M,D,18.0,voting,19520312,1911-05-13,1911,1952,41,0.0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9591,820184536,MILLER,EDWARD,H,MD,M,R,1.0,voting,19520326,1895-02-01,1895,1952,57,0.0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9758,820189734,RABAUT,LOUIS,H,MI,M,D,14.0,voting,19520402,1886-12-05,1886,1952,66,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9431,820190299,KNOWLAND,WILLIAM,S,CA,M,R,,voting,19520403,1908-06-26,1908,1952,44,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10260,820191520,MCCLELLAN,JOHN,S,AR,M,D,,voting,19520407,1896-02-25,1896,1952,56,0.0,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10433,820191968,MAHON,GEORGE,H,TX,M,D,19.0,voting,19520407,1900-09-22,1900,1952,52,0.0,5,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10433,820192562,MAHON,GEORGE,H,TX,M,D,19.0,voting,19520407,1900-09-22,1900,1952,52,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9431,820205612,KNOWLAND,WILLIAM,S,CA,M,R,,voting,19520505,1908-06-26,1908,1952,44,0.0,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9301,820206469,ANDERSON,JOHN,H,CA,M,R,8.0,voting,19520505,1904-03-22,1904,1952,48,0.0,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10171,820209625,PASTORE,JOHN,S,RI,M,D,,voting,19520514,1907-03-17,1907,1952,45,0.0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,820218873,DIRKSEN,EVERETT,S,IL,M,R,,voting,19520528,1896-01-04,1896,1952,56,0.0,0,0,1,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.5,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10022,820227133,RUSSELL,RICHARD,S,GA,M,D,,voting,19520606,1897-11-02,1897,1952,55,0.0,1,0,1,12,1,0,0,0,0,5,0,0,0,0,0,0,0,0.05,0.0,0.05,0.6,0.05,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10260,820235169,MCCLELLAN,JOHN,S,AR,M,D,,voting,19520618,1896-02-25,1896,1952,56,0.0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,820237835,JAVITS,JACOB,H,NY,M,R,21.0,voting,19520619,1904-05-18,1904,1952,48,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10458,820246420,SIKES,ROBERT,H,FL,M,D,3.0,voting,19520627,1906-06-03,1906,1952,46,0.0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9716,820247432,DOUGLAS,PAUL,S,IL,M,D,,voting,19520628,1892-03-26,1892,1952,60,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9802,820261054,CANNON,CLARENCE,H,MO,M,D,9.0,voting,19520705,1879-04-11,1879,1952,73,0.0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9808,830002523,DIRKSEN,EVERETT,S,IL,M,R,,voting,19530116,1896-01-04,1896,1953,57,0.0,7,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10260,830006236,MCCLELLAN,JOHN,S,AR,M,D,,voting,19530206,1896-02-25,1896,1953,57,0.0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9803,830011665,CARLSON,FRANK,S,KS,M,R,,voting,19530227,1893-01-23,1893,1953,60,0.0,1,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9707,830012394,BROOKS,OVERTON,H,LA,M,D,4.0,voting,19530303,1897-12-21,1897,1953,56,0.0,1,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9992,830013039,ELLENDER,ALLEN,S,LA,M,D,,voting,19530306,1890-09-24,1890,1953,63,0.0,1,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9716,830021987,DOUGLAS,PAUL,S,IL,M,D,,voting,19530406,1892-03-26,1892,1953,61,0.0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9345,830024022,LEHMAN,HERBERT,S,NY,M,D,,voting,19530413,1878-03-28,1878,1953,75,0.0,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10260,830040376,MCCLELLAN,JOHN,S,AR,M,D,,voting,19530504,1896-02-25,1896,1953,57,0.0,3,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.0,0.1,0.4,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9457,830040397,THYE,EDWARD,S,MN,M,R,,voting,19530504,1896-04-26,1896,1953,57,0.0,6,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10605,830044229,GOLDWATER,BARRY,S,AZ,M,R,,voting,19530512,1909-01-01,1909,1953,44,0.0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10605,830044230,GOLDWATER,BARRY,S,AZ,M,R,,voting,19530512,1909-01-01,1909,1953,44,0.0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10605,830044253,GOLDWATER,BARRY,S,AZ,M,R,,voting,19530512,1909-01-01,1909,1953,44,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10123,830052056,CELLER,EMANUEL,H,NY,M,D,11.0,voting,19530526,1888-05-06,1888,1953,65,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10447,830067506,POAGE,WILLIAM,H,TX,M,D,11.0,voting,19530622,1899-12-28,1899,1953,54,0.0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,830073774,DIRKSEN,EVERETT,S,IL,M,R,,voting,19530630,1896-01-04,1896,1953,57,0.0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9574,830083822,JENKINS,THOMAS,H,OH,M,R,10.0,voting,19530713,1880-10-28,1880,1953,73,0.0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10199,830094285,BRAY,WILLIAM,H,IN,M,R,7.0,voting,19530722,1903-06-17,1903,1953,50,0.0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10605,830095118,GOLDWATER,BARRY,S,AZ,M,R,,voting,19530723,1909-01-01,1909,1953,44,0.0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10605,830106007,GOLDWATER,BARRY,S,AZ,M,R,,voting,19530731,1909-01-01,1909,1953,44,0.0,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,830111486,DIRKSEN,EVERETT,S,IL,M,R,,voting,19540111,1896-01-04,1896,1954,58,0.0,6,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.15,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9547,830120506,COOPER,JERE,H,TN,M,D,8.0,voting,19540202,1893-07-20,1893,1954,61,0.0,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9802,830129962,CANNON,CLARENCE,H,MO,M,D,9.0,voting,19540223,1879-04-11,1879,1954,75,0.0,2,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9548,830134622,COUDERT,FREDERIC,H,NY,M,R,17.0,voting,19540303,1898-05-07,1898,1954,56,0.0120023675301964,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10219,830135153,DORN,WILLIAM,H,SC,M,D,3.0,voting,19540303,1916-04-14,1916,1954,38,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10605,830139956,GOLDWATER,BARRY,S,AZ,M,R,,voting,19540311,1909-01-01,1909,1954,45,0.0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9462,830141586,WHEELER,WILLIAM,H,GA,M,D,8.0,voting,19540315,1915-07-11,1915,1954,39,0.0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9521,830166012,SHORT,DEWEY,H,MO,M,R,7.0,voting,19540429,1898-04-07,1898,1954,56,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9460,830170943,WATKINS,ARTHUR,S,UT,M,R,,voting,19540510,1886-12-18,1886,1954,68,0.0,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9395,830182700,ANGELL,HOMER,H,OR,M,R,3.0,voting,19540601,1875-01-12,1875,1954,79,0.0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10381,830184308,SULLIVAN,LEONOR,H,MO,F,D,3.0,voting,19540603,1902-08-21,1902,1954,52,0.0,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9549,830187446,CRETELLA,ALBERT,H,CT,M,R,3.0,voting,19540609,1897-04-22,1897,1954,57,0.0,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9354,830199846,MILLIKIN,EUGENE,S,CO,M,R,,voting,19540630,1891-02-12,1891,1954,63,0.0,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10124,830201120,COLMER,WILLIAM,H,MS,M,D,6.0,voting,19540630,1890-02-11,1890,1954,64,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9625,830203549,BENTLEY,ALVIN,H,MI,M,R,8.0,voting,19540701,1918-08-30,1918,1954,36,0.0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10425,830204205,HUMPHREY,HUBERT,S,MN,M,D,,voting,19540702,1911-05-27,1911,1954,43,0.0,3,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.2777777777777778,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9802,830236066,CANNON,CLARENCE,H,MO,M,D,9.0,voting,19540727,1879-04-11,1879,1954,75,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9835,830240705,JOHNSTON,OLIN,S,SC,M,D,,voting,19540730,1896-11-18,1896,1954,58,0.0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10040,830247909,BENNETT,WALLACE,S,UT,M,R,,voting,19540804,1898-11-13,1898,1954,56,0.0,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10016,830251588,MUNDT,KARL,S,SD,M,R,,voting,19540807,1900-06-03,1900,1954,54,0.0,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9234,830260508,GILLETTE,GUY,S,IA,M,D,,voting,19540814,1879-02-03,1879,1954,75,0.0,3,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9514,830268273,NEELY,MATTHEW,S,WV,M,D,,voting,19540819,1874-11-09,1874,1954,80,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9521,840006698,SHORT,DEWEY,H,MO,M,R,7.0,voting,19550208,1898-04-07,1898,1955,57,0.0,4,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9516,840007419,NEUBERGER,RICHARD,S,OR,M,D,,voting,19550209,1912-12-26,1912,1955,43,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9516,840013397,NEUBERGER,RICHARD,S,OR,M,D,,voting,19550302,1912-12-26,1912,1955,43,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9998,840015553,HARDY,PORTER,H,VA,M,D,2.0,voting,19550310,1903-06-01,1903,1955,52,0.0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9716,840032552,DOUGLAS,PAUL,S,IL,M,D,,voting,19550420,1892-03-26,1892,1955,63,0.0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9602,840033449,SCRIVNER,ERRETT,H,KS,M,R,2.0,voting,19550421,1898-03-20,1898,1955,57,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9939,840036388,MATTHEWS,DONALD,H,FL,M,D,8.0,voting,19550503,1907-10-03,1907,1955,48,0.0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
