speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_0,cluster_3,cluster_7,cluster_1,cluster_2,cluster_8,cluster_6,cluster_9,cluster_10,cluster_14,cluster_12,cluster_15,cluster_13,cluster_5,cluster_11,cluster_4,cluster_0_p,cluster_3_p,cluster_7_p,cluster_1_p,cluster_2_p,cluster_8_p,cluster_6_p,cluster_9_p,cluster_10_p,cluster_14_p,cluster_12_p,cluster_15_p,cluster_13_p,cluster_5_p,cluster_11_p,cluster_4_p,n
5366,500119164,BAYNE,THOMAS,H,PA,M,R,23.0,voting,18880908,1836-06-14,1836,1888,52,0.0,1,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,500120034,SPOONER,JOHN,S,WI,M,R,,voting,18880911,1843-01-06,1843,1888,45,0.0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5069,500120914,SAULSBURY,ELI,S,DE,M,D,,voting,18880912,1817-12-29,1817,1888,71,0.0,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,500127561,SPOONER,JOHN,S,WI,M,R,,voting,18880927,1843-01-06,1843,1888,45,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5378,500130283,BURNES,JAMES,H,MO,M,D,4.0,voting,18881004,1827-08-22,1827,1888,61,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5353,500139852,WILSON,THOMAS,H,MN,M,D,1.0,voting,18881214,1827-05-16,1827,1888,61,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5940,500141007,HARRIS,ISHAM,S,TN,M,D,,voting,18881218,1818-02-10,1818,1888,70,0.0,6,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5826,500142469,PASCO,SAMUEL,S,FL,M,D,,voting,18881220,1834-06-28,1834,1888,54,0.0,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5822,500144062,OATES,WILLIAM,H,AL,M,D,3.0,voting,18881221,1835-11-30,1835,1888,53,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6159,500144353,VEST,GEORGE,S,MO,M,D,,voting,18890102,1830-12-06,1830,1889,59,0.0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,500145406,MORGAN,JOHN,S,AL,M,D,,voting,18890104,1824-06-20,1824,1889,65,0.0,0,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5668,500150419,VANCE,ZEBULON,S,NC,M,D,,voting,18890114,1830-05-13,1830,1889,59,0.0,2,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5475,500150633,PAYSON,LEWIS,H,IL,M,R,9.0,voting,18890114,1840-09-17,1840,1889,49,0.0,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5376,500154959,BROWNE,THOMAS,H,IN,M,R,6.0,voting,18890119,1829-04-19,1829,1889,60,0.0,5,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5325,500161718,REAGAN,JOHN,S,TX,M,D,,voting,18890130,1818-10-08,1818,1889,71,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5453,500163602,MCADOO,WILLIAM,H,NJ,M,D,7.0,voting,18890202,1853-10-25,1853,1889,36,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6196,500166610,COCKRELL,FRANCIS,S,MO,M,D,,voting,18890207,1834-10-01,1834,1889,55,0.0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5604,500170195,HEMPHILL,JOHN,H,SC,M,D,5.0,voting,18890213,1849-08-25,1849,1889,40,0.0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5285,500179985,HISCOCK,FRANK,S,NY,M,R,,voting,18890227,1834-09-06,1834,1889,55,1.5916980411748292e-06,2,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0.2,0.3,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6344,500183398,MCRAE,THOMAS,H,AR,M,D,3.0,voting,18890301,1851-12-21,1851,1889,38,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,500184083,VEST,GEORGE,S,MO,M,D,,voting,18890302,1830-12-06,1830,1889,59,0.0,0,1,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5493,500185581,RYAN,THOMAS,H,KS,M,R,4.0,voting,18890302,1837-11-25,1837,1889,52,0.0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5380,510006358,BUTTERWORTH,BENJAMIN,H,OH,M,R,1.0,voting,18900116,1837-10-22,1837,1890,53,0.0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5164,510009147,INGALLS,JOHN,S,KS,M,R,,voting,18900123,1833-12-29,1833,1890,57,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5556,510009591,BUCHANAN,JAMES,H,NJ,M,R,2.0,voting,18900125,1839-06-17,1839,1890,51,0.0,5,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0.5,0.1,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6028,510009800,WALTHALL,EDWARD,S,MS,M,D,,voting,18900127,1831-04-04,1831,1890,59,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5823,510010133,OUTHWAITE,JOSEPH,H,OH,M,D,13.0,voting,18900127,1841-12-05,1841,1890,49,0.0,6,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.6,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6220,510011137,HAWLEY,JOSEPH,S,CT,M,R,,voting,18900129,1826-10-31,1826,1890,64,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5823,510012503,OUTHWAITE,JOSEPH,H,OH,M,D,13.0,voting,18900203,1841-12-05,1841,1890,49,0.0,8,2,0,1,6,1,2,0,0,0,0,0,0,0,0,0,0.4,0.1,0.0,0.05,0.3,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5722,510014860,CARUTH,ASHER,H,KY,M,D,5.0,voting,18900212,1844-02-07,1844,1890,46,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6220,510014912,HAWLEY,JOSEPH,S,CT,M,R,,voting,18900212,1826-10-31,1826,1890,64,5.152247360207853e-19,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6220,510014934,HAWLEY,JOSEPH,S,CT,M,R,,voting,18900212,1826-10-31,1826,1890,64,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5383,510016387,CANDLER,JOHN,H,MA,M,R,9.0,voting,18900215,1828-02-10,1828,1890,62,0.0,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5383,510016388,CANDLER,JOHN,H,MA,M,R,9.0,voting,18900215,1828-02-10,1828,1890,62,0.0,4,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0.4,0.1,0.0,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6569,510020214,LACEY,JOHN,H,IA,M,R,6.0,voting,18900226,1841-05-30,1841,1890,49,0.0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6203,510020764,DAVIS,CUSHMAN,S,MN,M,R,,voting,18900228,1838-06-16,1838,1890,52,0.0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6017,510021926,TARSNEY,JOHN,H,MO,M,D,5.0,voting,18900303,1845-11-07,1845,1890,45,0.0,4,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6902,510022188,DALZELL,JOHN,H,PA,M,R,22.0,voting,18900304,1845-04-19,1845,1890,45,0.0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6344,510027153,MCRAE,THOMAS,H,AR,M,D,3.0,voting,18900313,1851-12-21,1851,1890,39,0.0,3,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.3,0.1,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6569,510029652,LACEY,JOHN,H,IA,M,R,6.0,voting,18900319,1841-05-30,1841,1890,49,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5383,510029770,CANDLER,JOHN,H,MA,M,R,9.0,voting,18900319,1828-02-10,1828,1890,62,0.0,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,510030150,SHERMAN,JOHN,S,OH,M,R,,voting,18900321,1823-05-10,1823,1890,67,0.0,5,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5605,510032796,HERBERT,HILARY,H,AL,M,D,2.0,voting,18900325,1834-03-12,1834,1890,56,0.0,11,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36666666666666664,0.6,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
5822,510044014,OATES,WILLIAM,H,AL,M,D,3.0,voting,18900415,1835-11-30,1835,1890,55,0.0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7544,510047809,CANNON,JOSEPH,H,IL,M,R,15.0,voting,18900422,1836-05-07,1836,1890,54,0.0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6220,510051940,HAWLEY,JOSEPH,S,CT,M,R,,voting,18900428,1826-10-31,1826,1890,64,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5453,510056342,MCADOO,WILLIAM,H,NJ,M,D,7.0,voting,18900503,1853-10-25,1853,1890,37,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6721,510057907,SHERMAN,JAMES,H,NY,M,R,23.0,voting,18900508,1855-10-24,1855,1890,35,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5983,510058606,MORSE,ELIJAH,H,MA,M,R,2.0,voting,18900509,1841-05-25,1841,1890,49,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5706,510059200,BRICKNER,GEORGE,H,WI,M,D,5.0,voting,18900510,1834-01-21,1834,1890,56,0.0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5704,510061807,BRECKINRIDGE,WILLIAM,H,KY,M,D,7.0,voting,18900515,1837-08-28,1837,1890,53,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5425,510062601,GREENHALGE,FREDERIC,H,MA,M,R,8.0,voting,18900516,1842-07-19,1842,1890,48,0.0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6307,510064883,DUBOIS,FRED,H,ID,M,R,-1.0,nonvoting,18900519,1851-05-29,1851,1890,39,0.0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,510065417,VEST,GEORGE,S,MO,M,D,,voting,18900520,1830-12-06,1830,1890,60,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6125,510065425,MORRILL,JUSTIN,S,VT,M,R,,voting,18900520,1810-04-14,1810,1890,80,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5456,510065745,MCCORD,MYRON,H,WI,M,R,9.0,voting,18900520,1840-11-26,1840,1890,50,0.0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5362,510066726,BAKER,CHARLES,H,NY,M,R,30.0,voting,18900521,1839-02-18,1839,1890,51,0.0,6,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5760,510069774,GEORGE,JAMES,S,MS,M,D,,voting,18900527,1826-10-20,1826,1890,64,0.0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5394,510073545,COMSTOCK,SOLOMON,H,MN,M,R,5.0,voting,18900603,1842-05-09,1842,1890,48,0.0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5491,510074137,ROWELL,JONATHAN,H,IL,M,R,14.0,voting,18900604,1833-02-10,1833,1890,57,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5491,510074152,ROWELL,JONATHAN,H,IL,M,R,14.0,voting,18900604,1833-02-10,1833,1890,57,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5822,510074159,OATES,WILLIAM,H,AL,M,D,3.0,voting,18900604,1835-11-30,1835,1890,55,0.0001560011706819,3,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,510074240,SHERMAN,JOHN,S,OH,M,R,,voting,18900605,1823-05-10,1823,1890,67,0.0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,510074385,SHERMAN,JOHN,S,OH,M,R,,voting,18900605,1823-05-10,1823,1890,67,0.0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.125,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
5666,510075428,TOWNSEND,HOSEA,H,CO,M,R,1.0,voting,18900606,1840-06-16,1840,1890,50,0.0,1,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6530,510075491,CARTER,THOMAS,H,MT,M,R,1.0,voting,18900606,1854-10-30,1854,1890,36,0.0,5,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.5,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5545,510075992,BARTINE,HORACE,H,NV,M,R,0.0,voting,18900607,1848-03-21,1848,1890,42,0.0,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5325,510085387,REAGAN,JOHN,S,TX,M,D,,voting,18900620,1818-10-08,1818,1890,72,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6344,510092360,MCRAE,THOMAS,H,AR,M,D,3.0,voting,18900630,1851-12-21,1851,1890,39,0.0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7719,510092994,LODGE,HENRY,H,MA,M,R,6.0,voting,18900701,1850-05-12,1850,1890,40,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5392,510093044,COLEMAN,HAMILTON,H,LA,M,R,2.0,voting,18900701,1845-05-12,1845,1890,45,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6205,510095624,DINGLEY,NELSON,H,ME,M,R,2.0,voting,18900708,1832-02-15,1832,1890,58,0.0011560239119943,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5356,510101910,ADAMS,GEORGE,H,IL,M,R,4.0,voting,18900718,1840-06-18,1840,1890,50,0.0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5697,510102126,BLAIR,HENRY,S,NH,M,R,,voting,18900719,1834-12-06,1834,1890,56,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5494,510103193,SAWYER,JOHN,H,NY,M,R,31.0,voting,18900719,1825-06-05,1825,1890,65,0.0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5325,510114022,REAGAN,JOHN,S,TX,M,D,,voting,18900802,1818-10-08,1818,1890,72,0.0,1,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5488,510117262,REED,JOSEPH,H,IA,M,R,9.0,voting,18900806,1835-03-12,1835,1890,55,0.0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5463,510121714,MOODY,GIDEON,S,SD,M,R,,voting,18900812,1832-10-16,1832,1890,58,0.0,2,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6093,510128972,HOLMAN,WILLIAM,H,IN,M,D,4.0,voting,18900820,1822-09-06,1822,1890,68,0.0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5983,510132157,MORSE,ELIJAH,H,MA,M,R,2.0,voting,18900823,1841-05-25,1841,1890,49,0.0,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6093,510137750,HOLMAN,WILLIAM,H,IN,M,D,4.0,voting,18900829,1822-09-06,1822,1890,68,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5762,510140151,GOODNIGHT,ISAAC,H,KY,M,D,3.0,voting,18900901,1849-01-31,1849,1890,41,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5823,510141829,OUTHWAITE,JOSEPH,H,OH,M,D,13.0,voting,18900903,1841-12-05,1841,1890,49,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5792,510144985,KILGORE,CONSTANTINE,H,TX,M,D,3.0,voting,18900905,1835-02-20,1835,1890,55,0.0,1,1,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5494,510163874,SAWYER,JOHN,H,NY,M,R,31.0,voting,18901204,1825-06-05,1825,1890,65,0.0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6534,510167653,DANIEL,JOHN,S,VA,M,D,,voting,18901211,1842-09-05,1842,1890,48,0.0,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.7,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5875,510167967,BLANCHARD,NEWTON,H,LA,M,D,4.0,voting,18901211,1849-01-29,1849,1890,41,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
